"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"huh_name";"geo_col";"wiki_url";"region";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"sp_idx";"status";"accepted_name";"ipni_species_author";"ipni_no";"geo_issues";".summary"
"Alphonsea";"javanica";0;0;"Wirawan, N";"302";"";302;"";"10/01/1964 - 10/01/1964";10;1;1964;"Kessler, P";"01/06/2004 - 30/06/2004";1;6;2004;"not found";"Indonésie";0;"S.W. Java. Udjung Kulon Nature Reserve, Mt. Pajung. trail Tjiuluran-Sangian Sirah. 300 - 400 m. alt.";0;105.267;-6.817;"0";"0";"P01956348";"P01956348";"Wirawan";"Wirawan, Nengah";"Indonesia";"0";"Banten";0;"Wirawan, N.";"Kessler, P.";"not found";"Alphonsea javanica";"ACCEPTED";"Alphonsea javanica";"Scheff.";"https://ipni.org/n/71989-1";".con";FALSE
"Alphonsea";"johorensis";0;0;"Kiah";"";"<NA>";NA;"<NA>";"21/10/1936 - 21/10/1936";21;10;1936;"Sinclair, J";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malay Peninsula. Sungai Kayu, E. Johore. Altitude low";0;103.9217;1.9146;"0";"0";"P00411000";"P00411000";"Kiah";"Sidek bin Kiah";"Malaysia";"0";"Johor";0;"Kiah";"Sinclair, J.";"not found";"Alphonsea johorensis";"ACCEPTED";"Alphonsea johorensis";"J.Sinclair";"https://ipni.org/n/71990-1";".con";FALSE
"Alphonsea";"lutea";0;0;"Kostermans, AJ";"24445";"";24445;"";"07/06/1971 - 07/06/1971";7;6;1971;"Kessler, P";"01/02/1990 - 28/02/1990";1;2;1990;"LK";"Sri Lanka";0;"Ceylon. Irrigation Bungalow, Pine cultures, Talpitikala (road Badulla-Passara) Badulla District; Uva Province. Alt. 600 m";0;80.9655;7.088;"0";"0";"P01956332";"P01956332";"Kostermans";"Kostermans, Andre Joseph Guillaume Henri";"Indonesia, Sri Lanka, Thailand";"0";"Badulla";0;"Kostermans, A.J.";"Kessler, P.";"LKA";"Alphonsea lutea";"ACCEPTED";"Alphonsea lutea";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/71996-1";"";TRUE
"Alphonsea";"monogyna";0;0;"Chun, NK";"43365";"";43365;"";"01/01/1932 - 31/12/1933";1;1;1932;"Kessler, P";"25/10/1989 - 25/10/1989";25;10;1989;"not found";"Chine";0;"Hainan. Dung Ko, Ma Seong Ling; alt : 2000 ft.";0;109.52266;19.46119;"0";"0";"P01956325";"P01956325";"Chun";"Chun, N. K.";"China";"0";"Hainan(海南)";0;"Chun, N.K.";"Kessler, P.";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"monogyna";0;0;"Hou, XL";"11021004";"";11021004;"";"10/02/2011 - 10/02/2011";10;2;2011;"Hou, XL";"01/03/2011 - 01/03/2011";1;3;2011;"not found";"Chine";0;"Hainan. Baoting, Qixianling. Alt. 460 m";0;109.7;18.64;"0";"0";"P06901031";"P06901031";"Hou";"Hou, Xue-Liang";"China";"0";"Hainan(海南)";0;"Hou, X.L.";"Hou, X.L.";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"monogyna";0;0;"Hou, XL";"11021007";"";11021007;"";"10/02/2011 - 10/02/2011";10;2;2011;"Hou, XL";"01/03/2011 - 01/03/2011";1;3;2011;"not found";"Chine";0;"Hainan. Baoting, Qixianling. Alt. 450 m";0;109.7;18.64;"0";"0";"P06901028";"P06901028";"Hou";"Hou, Xue-Liang";"China";"0";"Hainan(海南)";0;"Hou, X.L.";"Hou, X.L.";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"monogyna";0;0;"How, FC";"70114";"";70114;"";"01/02/1933 - 28/02/1933";1;2;1933;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Yown lin ling, Yaichow.";0;109.163;18.372;"0";"0";"P01956330";"P01956330";"How";"How, FC";"<NA>";"<NA>";"Hainan(海南)";0;"How, F.C.";"<NA>";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"monogyna";0;0;"How, FC";"70380";"";70380;"";"01/03/1933 - 31/07/1933";1;3;1933;"Kessler, P";"25/10/1989 - 25/10/1989";25;10;1989;"not found";"Chine";0;"Yaichow, Hainan; alt. 1800 ft.";0;109.167372;18.359129;"0";"0";"P01956323";"P01956323";"How";"How, FC";"<NA>";"<NA>";"Hainan(海南)";0;"How, F.C.";"Kessler, P.";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"monogyna";0;0;"How, FC";"72566";"";72566;"";"01/05/1935 - 31/05/1935";1;5;1935;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Po-ting. Alt. 1400 ft";0;109.701;18.641;"0";"0";"P01956327";"P01956327";"How";"How, FC";"<NA>";"<NA>";"Hainan(海南)";0;"How, F.C.";"<NA>";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"monogyna";0;0;"Lau, SK";"1485";"";1485;"";"08/04/1933 - 08/04/1933";8;4;1933;"Merrill, ED";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Ka Chik Shan and vicinity (Ch'ang-kiang District)";0;108.988;19.279;"0";"0";"P01956328";"P01956328";"Lau";"Lau, S. K.";"China, United States of America";"0";"Hainan(海南)";0;"Lau, S.K.";"Merrill, E.D.";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"monogyna";0;0;"Lau, SK";"34";"";34;"";"07/06/1932 - 07/06/1932";7;6;1932;"Merrill, ED";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Yeung Ling Shan (Ngai District)";0;109.171;18.31;"0";"0";"P01956324";"P01956324";"Lau";"Lau, S. K.";"China, United States of America";"0";"Hainan(海南)";0;"Lau, S.K.";"Merrill, E.D.";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"monogyna";0;0;"Wang, C";"33941, 33941";"";33941;"";"01/07/1933 - 31/01/1934";1;7;1933;"Kessler, P, Kessler, P";"01/02/1990 - 28/02/1990";1;2;1990;"not found";"Chine";0;"Hainan";0;109.6;19.2;"0, 0";"0, 0";"P01956331, P01956326";"P01956331, P01956326";"Wang";"Wang, C";"<NA>";"<NA>";"";NA;"";"";"not found";"Alphonsea monogyna";"ACCEPTED";"Alphonsea monogyna";"Merr. & Chun";"https://ipni.org/n/72000-1";".con";FALSE
"Alphonsea";"philastreana";0;0;"Pierre, L";"1743, 1743";"";1743;"";"01/05/1866 - 31/05/1866";1;5;1866;"Kessler, P, Pierre, L";"01/02/1990 - 28/02/1990";1;2;1990;"VN";"Viet Nam";0;"in montibus Binh Dinh alt. 500 met.";0;107.133;10.518;"0, 0";"0, 0";"P00432150, P00432151";"P00432150, P00432151";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";"";TRUE
"Alphonsea";"philastreana";0;0;"Pierre, L";"1744";"";1744;"";"01/05/1867 - 31/05/1867";1;5;1867;"Pierre, L";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"in montibus Binh Dinh alt. 400 met.";0;107.133;10.533;"0";"0";"P01956306";"P01956306";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"Bà Rịa - Vũng Tàu";0;"Pierre, L.";"Pierre, L.";"VNM";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";"";TRUE
"Alphonsea";"philastreana";0;0;"Pierre, L";"1744, 1744";"";1744;"";"01/05/1865 - 31/05/1865";1;5;1865;"Pierre, L, Pierre, L";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"in montibus Binh Dinh alt. 400 met.";0;107.133;10.533;"0, 0";"0, 0";"P01956305, P01956307";"P01956305, P01956307";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";"";TRUE
"Alphonsea";"philastreana";0;0;"Poilane";"1738, 1738, 1738, 1738";"";1738;"";"05/08/1920 - 05/08/1920";5;8;1920;"Kessler, P, Kessler, P, nan, nan";"01/02/1990 - 28/02/1990";1;2;1990;"VN";"Viet Nam";0;"Annam : La han pro de Thanh hoa";0;105.216925;20.35;"0, 0, 0, 0";"0, 0, 0, 0";"P01956302, P01956303, P01921632, P01921633";"P01956302, P01956303, P01921632, P01921633";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";"";TRUE
"Alphonsea";"philastreana";0;0;"Poilane, E";"17784, 17784, 17784";"";17784;"";"27/06/1930 - 27/06/1930";27;6;1930;"Kessler, P, nan, nan";"01/06/2004 - 30/06/2004";1;6;2004;"not found";"Cambodge";0;"Cambodge : Traping Pong pro: Pursat";0;103.484033333333;12.3144;"0, 0, 0";"0, 0, 0";"P01956322, P01921666, P01921667";"P01956322, P01921666, P01921667";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"not found";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";".con";FALSE
"Alphonsea";"philastreana";0;0;"Poilane, E";"6671, 6671, 6671, 6671, 6671, 6671, 6671";"";6671;"";"24/05/1923 - 24/05/1923";24;5;1923;"Kessler, P, Kessler, P, Kessler, P, Kessler, P, nan, nan, nan";"01/02/1990 - 28/02/1990";1;2;1990;"VN";"Viet Nam";0;"Annam : massif de la Mère et l'enfant p. Nhatrang. 600 m alt. Versant Sud-Est du massif de la Mère et l'Enfant";0;109.005;12.655;"0, 0, 0, 0, 0, 0, 0";"0, 0, 0, 0, 0, 0, 0";"P01956304, P01921640, P01921646, P01921650, P01921639, P01921641, P01921642";"P01956304, P01921640, P01921646, P01921650, P01921639, P01921641, P01921642";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";"";TRUE
"Alphonsea";"philastreana";0;0;"Pierre";"";"<NA>";NA;"<NA>";"01/01/1871 - 31/12/1871";1;1;1871;"Kessler, P, Kessler, P";"03/09/1985 - 03/09/1985";3;9;1985;"VN";"Viet Nam";0;"in montibus Dinh ad Baria gallica. Austro-Cochinchinse";0;107.133;10.533;"0, 0";"0, 0";"P01956312, P01956313";"P01956312, P01956313";"Pierre";"Pierre";"";"";"";NA;"";"";"VNM";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";"";TRUE
"Alphonsea";"philastreana";0;0;"Pierre, L";"";"<NA>";NA;"<NA>";"01/03/1867 - 31/03/1867";1;3;1867;"Pierre, L, Pierre, L";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"In montibus Dinh ad Baria. Cochinchine";0;107.133;10.533;"0, 0";"0, 0";"P01956308, P01956309";"P01956308, P01956309";"Pierre";"Pierre, Jean Baptiste Louis";"";"";"";NA;"";"";"VNM";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";"";TRUE
"Alphonsea";"philastreana";0;0;"Pierre, L";"";"<NA>";NA;"<NA>";"01/01/1871 - 31/12/1871";1;1;1871;"Kessler, P";"03/09/1985 - 03/09/1985";3;9;1985;"VN";"Viet Nam";0;"in montibus Dinh ad Baria Gallicae Austro-Cochinchinae";0;107.1333;10.5333;"0";"0";"P01956314";"P01956314";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"Bà Rịa - Vũng Tàu";0;"Pierre, L.";"Kessler, P.";"VNM";"Alphonsea philastreana";"ACCEPTED";"Alphonsea philastreana";"(Pierre) Pierre ex Finet & Gagnep.";"https://ipni.org/n/72006-1";"";TRUE
"Alphonsea";"sclerocarpa";0;0;"Huber, H";"477";"";477;"";"18/10/1977 - 18/10/1977";18;10;1977;"Kessler, P";"25/10/1989 - 25/10/1989";25;10;1989;"LK";"Sri Lanka";0;"Badulla Distr.: Duhinda Falls, forest along the path. Alt. 550 m";0;81.063;7.017;"0";"0";"P01956300";"P01956300";"Huber";"Huber, H";"<NA>";"<NA>";"Badulla";0;"Huber, H.";"Kessler, P.";"LKA";"Alphonsea sclerocarpa";"SYNONYM";"Alphonsea lutea";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/72009-1";"";TRUE
"Alphonsea";"sclerocarpa";0;0;"Pierre, L";"52, 52, 52";"";52;"";"01/08/1867 - 31/08/1867";1;8;1867;"nan, Pierre, L, Pierre, L";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"in montibus Dinh (Mu Xoi) in prov. Baria. Lat. 10°";0;107.133;10.533;"0, 0, 0";"0, 0, 0";"P01956301, P01956310, P01956311";"P01956301, P01956310, P01956311";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea sclerocarpa";"SYNONYM";"Alphonsea lutea";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/72009-1";"";TRUE
"Alphonsea";"siamensis";0;0;"Put";"1398";"";1398;"";"27/12/1927 - 27/12/1927";27;12;1927;"Kessler, P";"01/07/1995 - 31/07/1995";1;7;1995;"not found";"Thaïlande";0;"Thailand. Bangtapan";0;99.5081341;11.2159942;"0";"0";"P00785027";"P00785027";"Put";"Put, Nai";"Thailand";"0";"Prachuap Khiri Khan(ประจวบคีรีขันธ์)";0;"Put";"Kessler, P.";"not found";"Alphonsea siamensis";"ACCEPTED";"Alphonsea siamensis";"Kessler";"https://ipni.org/n/988498-1";".con";FALSE
"Alphonsea";"squamosa";0;0;"Bon, H";"2734, 2734";"";2734;"";"23/09/1884 - 23/09/1884";23;9;1884;"Kessler, P, nan";"19/10/1987 - 19/10/1987";19;10;1987;"VN";"Viet Nam";0;"(H.N.) But Son, in rupib. montis Voi. Rochers du mont Voi, près But-son, n.e. de Ninh-Binh.";0;105.984;20.251;"0, 0";"0, 0";"P00411015, P00411016";"P00411015, P00411016";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea squamosa";"SYNONYM";"Alphonsea boniana";"Finet & Gagnep.";"https://ipni.org/n/72011-1";"";TRUE
"Alphonsea";"tonquinensis";0;0;"Balansa, B";"4170, 4170, 4170";"";4170;"";"01/12/1888 - 01/12/1888";1;12;1888;"Kessler, P, nan, nan";"03/09/1985 - 03/09/1985";3;9;1985;"VN";"Viet Nam";0;"Tonkin. Vallée de Lankok (Mont-Bavi) dans les bois.";0;105.3608;21.0626;"0, 0, 0";"0, 0, 0";"P00432160, P00432158, P00432159";"P00432160, P00432158, P00432159";"Balansa";"Balansa, Benedict";"Algeria, Indonesia, Morocco, New Caledonia, Paraguay, Singapore, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea tonquinensis";"ACCEPTED";"Alphonsea tonquinensis";"Aug.DC.";"https://ipni.org/n/72015-1";"";TRUE
"Alphonsea";"tonquinensis";0;0;"Poilane, E";"13129";"";13129;"";"04/09/1926 - 04/09/1926";4;9;1926;"Kessler, P";"06/09/1985 - 06/09/1985";6;9;1985;"VN";"Viet Nam";0;"Tonkin : Massif de Nui Biên près Chobo. 700 m alt.";0;105.2;20.817;"0";"0";"P01956286";"P01956286";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"Hòa Bình";0;"Poilane, E.";"Kessler, P.";"VNM";"Alphonsea tonquinensis";"ACCEPTED";"Alphonsea tonquinensis";"Aug.DC.";"https://ipni.org/n/72015-1";"";TRUE
"Alphonsea";"tonquinensis";0;0;"Poilane, E";"20012, 20012, 20012";"";20012;"";"04/02/1932 - 04/02/1932";4;2;1932;"Kessler, P, Kessler, P, nan";"25/10/1989 - 25/10/1989";25;10;1989;"VN";"Viet Nam";0;"Annam : entre le col Barthélémy et N. Het";0;104.103333333333;19.4336666666667;"0, 0, 0";"0, 0, 0";"P01956297, P01956298, P01956299";"P01956297, P01956298, P01956299";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea tonquinensis";"ACCEPTED";"Alphonsea tonquinensis";"Aug.DC.";"https://ipni.org/n/72015-1";"";TRUE
"Alphonsea";"tonquinensis";0;0;"Poilane, E";"24070, 24070, 24070";"";24070;"";"01/02/1935 - 01/02/1935";1;2;1935;"Kessler, P, Kessler, P, nan";"25/10/1989 - 25/10/1989";25;10;1989;"VN";"Viet Nam";0;"Massif de Braian, près de Djiring, pro: Haut Donai";0;108.167;11.567;"0, 0, 0";"0, 0, 0";"P00432153, P00432154, P00432155";"P00432153, P00432154, P00432155";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea tonquinensis";"ACCEPTED";"Alphonsea tonquinensis";"Aug.DC.";"https://ipni.org/n/72015-1";"";TRUE
"Alphonsea";"tonquinensis";0;0;"Poilane, E";"24194, 24194, 24194";"";24194;"";"09/02/1935 - 09/02/1935";9;2;1935;"Kessler, P, Kessler, P, Kessler, P";"01/02/1990 - 28/02/1990";1;2;1990;"VN";"Viet Nam";0;"Annam : massif du Braïan près de Djiring pro: du Haut Donaï. 12 a 1300 m alt.";0;108.167;11.567;"0, 0, 0";"0, 0, 0";"P01956294, P01956295, P01956296";"P01956294, P01956295, P01956296";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Alphonsea tonquinensis";"ACCEPTED";"Alphonsea tonquinensis";"Aug.DC.";"https://ipni.org/n/72015-1";"";TRUE
"Alphonsea";"tonquinensis";0;0;"Poilane";"26245, 26245, 26245";"";26245;"";"20/05/1936 - 20/05/1936";20;5;1936;"Kessler, P, Kessler, P, nan";"25/10/1989 - 25/10/1989";25;10;1989;"LA";"Laos, République démocratique populaire";0;"Haut Laos : prov. du Haut Mékong";0;101.297;21.114;"0, 0, 0";"0, 0, 0";"P01956290, P01956291, P01956289";"P01956290, P01956291, P01956289";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"LAO";"Alphonsea tonquinensis";"ACCEPTED";"Alphonsea tonquinensis";"Aug.DC.";"https://ipni.org/n/72015-1";"";TRUE
"Alphonsea";"tsangyanensis";0;0;"Ducloux, F";"4681, 4681";"";4681;"";"13/04/1906 - 13/04/1906";13;4;1906;"Kessler, P, Kessler, P";"01/01/1990 - 31/01/1990";1;1;1990;"not found";"Chine";0;"Ga bé day près de Pin tchouan. Yun-Nan (Chine)";0;100.575;25.83;"0, 0";"0, 0";"P01956282, P01956284";"P01956282, P01956284";"Ducloux";"Ducloux, Père Francois";"China";"0";"";NA;"";"";"not found";"Alphonsea tsangyanensis";"ACCEPTED";"Alphonsea tsangyanensis";"P.T.Li";"https://ipni.org/n/72016-1";".con";FALSE
"Alphonsea";"tsangyanensis";0;0;"Hou, X";"8101701";"";8101701;"";"17/10/2008 - 17/10/2008";17;10;2008;"Hou, X";"<NA>";NA;NA;NA;"not found";"Chine";0;"Ruili, Yunnan";0;97.855;24.02;"0";"0";"P06901033";"P06901033";"Hou";"Hou, Xue-Liang";"China";"0";"Yunnan(云南)";0;"Hou, X.";"Hou, X.";"not found";"Alphonsea tsangyanensis";"ACCEPTED";"Alphonsea tsangyanensis";"P.T.Li";"https://ipni.org/n/72016-1";".con";FALSE
"Alphonsea";"tsangyanensis";0;0;"Py, J";"6752";"";6752;"";"08/02/1909 - 08/02/1909";8;2;1909;"Kessler, P";"06/09/1985 - 06/09/1985";6;9;1985;"not found";"Chine";0;"Yun-Nan (Chine). Pan Keou tsin près Pin tchouan";0;100.575;25.83;"0";"0";"P01956281";"P01956281";"Py";"Py, Joannes";"China";"0";"Yunnan(云南)";0;"Py, J.";"Kessler, P.";"not found";"Alphonsea tsangyanensis";"ACCEPTED";"Alphonsea tsangyanensis";"P.T.Li";"https://ipni.org/n/72016-1";".con";FALSE
"Alphonsea";"ventricosa";0;0;"Anderson";"28, 28, 28, 28, 28, 28";"";28;"";"01/01/1866 - 31/12/1866";1;1;1866;"Kessler, P, Kessler, P, nan, nan, nan, nan";"01/02/1990 - 28/02/1990";1;2;1990;"not found";"Inde";0;"Cult. in Hort. Bot. Calcuttensis.";0;88.2976909376153;22.5579747118356;"0, 0, 0, 0, 0, 0";"0, 0, 0, 0, 0, 0";"P01956362, P01956363, P01988887, P01984650, P01967124, P01967125";"P01956362, P01956363, P01988887, P01984650, P01967124, P01967125";"Anderson";"Anderson";"<NA>";"<NA>";"";NA;"";"";"not found";"Alphonsea ventricosa";"ACCEPTED";"Alphonsea ventricosa";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/72017-1";".con";FALSE
"Alphonsea";"ventricosa";0;0;"Pierre, L";"3612";"";3612;"";"01/04/1865 - 30/04/1865";1;4;1865;"Pierre, L";"<NA>";NA;NA;NA;"BD";"Bangladesh";0;"Chittagong. Cult in hort. bot. Calcutt.";0;91.83;22.333;"0";"0";"P01956371";"P01956371";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"Chittagong";0;"Pierre, L.";"Pierre, L.";"BGD";"Alphonsea ventricosa";"ACCEPTED";"Alphonsea ventricosa";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/72017-1";"";TRUE
"Alphonsea";"ventricosa";0;0;"Pierre, L";"3612, 3612, 3612";"";3612;"";"01/04/1863 - 30/04/1863";1;4;1863;"Pierre, L, Pierre, L, Pierre, L";"<NA>";NA;NA;NA;"not found";"Inde";0;"Cult. in hort. bot. Calcutt. Hab India ad Chittagong";0;89.4526666666667;22.492;"0, 0, 0";"0, 0, 0";"P01956368, P01956369, P01956370";"P01956368, P01956369, P01956370";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"";NA;"";"";"not found";"Alphonsea ventricosa";"ACCEPTED";"Alphonsea ventricosa";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/72017-1";".con";FALSE
"Alphonsea";"ventricosa";0;0;"Wallich";"407";"";407;"";"01/01/1837 - 31/12/1837";1;1;1837;"Kessler, P";"01/02/1990 - 28/02/1990";1;2;1990;"not found";"Inde";0;"Calcutta. HBC";0;88.288;22.558;"0";"0";"P01956365";"P01956365";"Wallich";"Wallich";"<NA>";"<NA>";"West Bengal";0;"Wallich";"Kessler, P.";"not found";"Alphonsea ventricosa";"ACCEPTED";"Alphonsea ventricosa";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/72017-1";".con";FALSE
"Alphonsea";"ventricosa";0;0;"Wallich";"516";"";516;"";"01/01/1837 - 31/12/1837";1;1;1837;"Kessler, P";"03/09/1985 - 03/09/1985";3;9;1985;"not found";"Inde";0;"Calcutta (Jardin Bot.) HBC";0;88.288;22.558;"0";"0";"P00389968";"P00389968";"Wallich";"Wallich";"<NA>";"<NA>";"West Bengal";0;"Wallich";"Kessler, P.";"not found";"Alphonsea ventricosa";"ACCEPTED";"Alphonsea ventricosa";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/72017-1";".con";FALSE
"Alphonsea";"ventricosa";0;0;"Hooker, JD";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"BD";"Bangladesh";0;"Ind. Or. Chittagong. Regio trop.";0;91.83;22.333;"0";"0";"P01956366";"P01956366";"Hooker";"Hooker, Joseph Dalton";"Australia (Country), India, Morocco, New Zealand, Syria, United States of America, Yemen";"0";"Chittagong";0;"Hooker, J.D.";"Hooker, J.D. & Thomson, T.";"BGD";"Alphonsea ventricosa";"ACCEPTED";"Alphonsea ventricosa";"(Roxb.) Hook.f. & Thomson";"https://ipni.org/n/72017-1";"";TRUE
"Alphonsea";"zeylanica";0;0;"Kostermans";"23509";"";23509;"";"13/05/1969 - 13/05/1969";13;5;1969;"Kessler, P";"25/10/1989 - 25/10/1989";25;10;1989;"LK";"Sri Lanka";0;"Ceylon. Rangale to Corbets Gap. Alt. 800 m";0;80.8154983510031;7.35804402766281;"0";"0";"P01956360";"P01956360";"Kostermans";"Kostermans, Andre Joseph Guillaume Henri";"Indonesia, Sri Lanka, Thailand";"0";"Kandy";0;"Kostermans";"Kessler, P.";"LKA";"Alphonsea zeylanica";"ACCEPTED";"Alphonsea zeylanica";"Hook.f. & Thomson";"https://ipni.org/n/72019-1";"";TRUE
"Anaxagorea";"javanica";0;0;"Backer";"10053";"";10053;"";"19/11/1913 - 19/11/1913";19;11;1913;"Backer";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Archip. Ind. Java. Djasinga. W. v. Buitenzorg, Res: Batavia. ± 200 - 250 m.";0;106.461;-6.479;"0";"0";"P01960562";"P01960562";"Backer";"Backer";"<NA>";"<NA>";"West Java";0;"Backer";"Backer";"not found";"Anaxagorea javanica";"ACCEPTED";"Anaxagorea javanica";"Blume";"https://ipni.org/n/72037-1";".con";FALSE
"Anaxagorea";"javanica";0;0;"Charoenphol, C";"3577";"";3577;"";"10/10/1970 - 10/10/1970";10;10;1970;"nan";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"Thailand. Peniinsular : Khao Chong";0;99.75;7.53333333333333;"0";"0";"P01960618";"P01960618";"Charoenphol";"Charoenphol, Charal ch.";"Thailand";"0";"Trang(ตรัง)";0;"Charoenphol, C.";"Larsen, K. & Larsen, S.S.";"not found";"Anaxagorea javanica";"ACCEPTED";"Anaxagorea javanica";"Blume";"https://ipni.org/n/72037-1";".con";FALSE
"Anaxagorea";"javanica";0;0;"Corner, EJH";"31932";"";31932;"";"30/09/1936 - 30/09/1936";30;9;1936;"Henderson, MR";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malay Peninsula. 15 mile Mawai-Jamaluang road, Johore";0;103.868;2.007;"0";"0";"P01960565";"P01960565";"Corner";"Corner, Edred John Henry";"Malaysia, Solomon Islands, Thailand";"0";"Johor";0;"Corner, E.J.H.";"Henderson, M.R.";"not found";"Anaxagorea javanica";"ACCEPTED";"Anaxagorea javanica";"Blume";"https://ipni.org/n/72037-1";".con";FALSE
