scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;orig_recby;orig_detby;country_iso3;sp_idx;status;accepted_name;ipni_species_author;ipni_no
Anaxagorea borneensis (Becc.) J.Sinclair;Anaxagorea;borneensis;0;0;Church, AC;"Church, AC; et al.  771 , Church, AC; et al.  771 , Church 771";Church;771;;0;8;4;1994;Church, AC, Church, AC, nan;1994-08-01T00:00:00;1;8;1994;ID;Indonesia;0;"Indonesia, Borneo, C. Kalimantan, Sintang, HPH km 70, along main logging road and cutting black environs up to 100 m0.51S; 112.13E";0;112.216667;-0.85;<NA>, <NA>, MO;Botany, Botany, MO;L1744731, L1744730, MO101395218;L.1744731, L.1744730, 101395218;Church;Church, Alison Cameron;Indonesia, United States of America;0;;;;IDN;Anaxagorea borneensis;ACCEPTED;Anaxagorea borneensis;(Becc.) J.Sinclair;https://ipni.org/n/72025-1
Anaxagorea borneensis (Becc.) J.Sinclair;Anaxagorea;borneensis;0;0;Endert, FH;Endert, FH  5206 , Endert, FH  5206 , Endert, FH  5206 , Endert, FH  5206 , Endert, FH  5206 , Endert, FH  5206 , Endert, FH  5206 ;Endert;5206;;0;24;11;1925;nan, nan, nan, nan, nan, nan, nan;<NA>;;;;ID;Indonesia;0;"Central East Borneo; W koetai; no.45, Kombeng";0;117.0;0.5;<NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany, Botany, Botany, Botany;L1755413, L1092611, L1092609, L1092608, L1092610, L1051940, L1051941;L.1755413, L.1092611, L.1092609, L.1092608, L.1092610, L.1051940, L.1051941;Endert;Endert, Frederik Hendrik;Indonesia;0;;;;IDN;Anaxagorea borneensis;ACCEPTED;Anaxagorea borneensis;(Becc.) J.Sinclair;https://ipni.org/n/72025-1
Anaxagorea borneensis (Becc.) J.Sinclair;Anaxagorea;borneensis;0;0;Kostermans, AJGH;Kostermans, AJGH  12685 ;Kostermans;12685;;0;23;8;1956;Kessler, PJA;1987-10-01T00:00:00;1;10;1987;ID;Indonesia;0;East Borneo, West Kutei, along Belajan River, near Tabang;0;116.033333;0.566666;<NA>;Botany;L1744734;L.1744734;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Kessler PJA;IDN;Anaxagorea borneensis;ACCEPTED;Anaxagorea borneensis;(Becc.) J.Sinclair;https://ipni.org/n/72025-1
Anaxagorea borneensis (Becc.) J.Sinclair;Anaxagorea;borneensis;0;0;Ridsdale, CE;Ridsdale, CE PBU 467 , Ridsdale, CE PBU 467 , Ridsdale, CE PBU 467 , Ridsdale, CE PBU 467 ;Ridsdale;467;;0;7;6;1990;Kessler, PJA, Kessler, PJA, Kessler, PJA, Kessler, PJA;1997-06-01T00:00:00;1;6;1997;ID;Indonesia;0;Indonesia, Cnetral Kalimantan, P.B.U. base camp and environs, near Yusefs plot;0;114.1;-0.033333;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;L1755419, L1755420, L1744746, L1744745;L.1755419, L.1755420, L.1744746, L.1744745;Ridsdale;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;0;;;;IDN;Anaxagorea borneensis;ACCEPTED;Anaxagorea borneensis;(Becc.) J.Sinclair;https://ipni.org/n/72025-1
Anaxagorea javanica Blume;Anaxagorea;javanica;0;0;Ambriansyah;"Ambriansyah; Slik, JWF AA 2859 ";Ambriansyah;2859;;0;25;11;2005;nan;<NA>;;;;ID;Indonesia;0;East Kalimantan, Pasir district, Gunung lumut Protection forest, Rantau layung village, Gunung lampu area.;0;115.95;-1.583333;<NA>;Botany;L3728275;L.3728275;Ambriansyah;Ambriansyah;Indonesia;0;0;"Ambriansyah; Slik JWF";<NA>;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Ambriansyah;"Ambriansyah; Arifin, Z W 744 , Ambriansyah; Arifin, Z W 744 , Ambriansyah; Arifin, Z W 744 ";Ambriansyah;744;;0;13;6;1991;Turner, IM, Turner, IM, Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;East Kalimantan, Wanariset research area. Km 5.;0;117.0;-1.0;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1768003, L1768002, L0197255;L.1768003, L.1768002, L  0197255;Ambriansyah;Ambriansyah;Indonesia;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica Blume;Anaxagorea;javanica;0;0;Backer, CA;Backer, CA  10053 ;Backer;10053;;0;19;11;1913;Benthem, FDJ van;<NA>;;;;ID;Indonesia;0;Java Djasinga, W v Buitenzorg, Res: Batavia;0;106.461667;-6.478889;<NA>;Botany;U1062136;U.1062136;Backer;Backer, Cornelis Andries B.;Indonesia, Netherlands, Singapore;0;0;Backer CA;Benthem FDJ van;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica Blume;Anaxagorea;javanica;0;0;Backer, CA;Backer, CA  s.n. ;Backer;nan;;0;19;11;1913;Benthem, FDJ van;<NA>;;;;ID;Indonesia;0;Java, Djasinga, W.v.Buitenzorg, Res: Batavia;0;106.7913;-6.5897;<NA>;Botany;L1744724;L.1744724;Backer;Backer, Cornelis Andries B.;Indonesia, Netherlands, Singapore;0;0;Backer CA;Benthem FDJ van;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Burley, JS;"Burley, JS; et al.  418 ";Burley;418;;0;26;3;1988;Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;"Kalimantan, S. Kahayan; 5km NE of Haruwu Village";0;113.733333;-0.466667;<NA>;Botany;L1768001;L.1768001;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; et al.";Turner IM;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Monoon xanthopetalum (Merr.) B.Xue & R.M.K.Saunders;Anaxagorea;javanica;0;0;Church, AC;"Church, AC; et al.  1163 ";Church;1163;;0;26;4;1994;Xue, B;2012-10-01T00:00:00;1;10;2012;ID;Indonesia;0;"Indonesia, Borneo, C. Kalimantan, Sintang. HPH km 84; along new subsidiary logging road to southeast.0.49 S; 112.03 E; 100 m alt.";0;112.05;-0.816667;<NA>;Botany;L1757954;L.1757954;Church;Church, Alison Cameron;Indonesia, United States of America;0;0;"Church AC; et al.";Xue B;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica Blume;Anaxagorea;javanica;0;0;Church, AC;"Church, AC; Mahyar, UW  1991 ";Church;1991;;0;15;2;1995;Kessler, PJA;1997-06-01T00:00:00;1;6;1997;ID;Indonesia;0;"Indonesia, Borneo, W. Kalimantan, Serawai, Sungai Merah, 1 km to SW of camp around along ridge; old Gaharutrail and surrounding environs.0.33S; 112.37E";0;112.616667;-0.55;<NA>;Botany;L1744652;L.1744652;Church;Church, Alison Cameron;Indonesia, United States of America;0;0;"Church AC; Mahyar UW";Kessler PJA;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Dachlan, M;Dachlan, M bb 2118 , Dachlan, M bb 2118 ;Dachlan;2118;;0;13;2;1921;Turner, IM, Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;Indonesia. Borneo. Res. Z. en O. Afd. v. Borneo. Ond. Afd. Martapoera. Kg. Rantan Balai. Soengai Tamboelikan Penatang Pandjang.;0;114.85;-3.416667;<NA>, <NA>;Botany, Botany;L1768004, L0999506;L.1768004, L  0999506;Dachlan;Dachlan, Mohamad;Indonesia;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Monoon xanthopetalum (Merr.) B.Xue & R.M.K.Saunders;Anaxagorea;javanica;0;0;Forbes, HO;Forbes, HO  2108 ;Forbes;2108;;0;1;1;1881;Nurmawati, S;2017-08-01T00:00:00;1;8;2017;ID;Indonesia;0;Ranau, Sumatra;0;103.916667;-4.833333;<NA>;Botany;L1763593;L.1763593;Forbes;Forbes, Henry Ogg;Indonesia, Papua New Guinea;0;0;Forbes HO;Nurmawati S;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kessler, PJA;"Kessler, PJA; Arbainsyah Berau 1355 ";Kessler;1355;;0;13;10;1998;Kessler, PJA;1998-10-01T00:00:00;1;10;1998;ID;Indonesia;0;Indonesia, Borneo, Kalimantan Timur, Berau, P.T. Inhutani I logging area, near km 35, camp BFMP;0;117.183333;1.883333;<NA>;Botany;L1744617;L.1744617;Kessler;Kessler, PJA;<NA>;<NA>;0;"Kessler PJA; Arbainsyah";Kessler PJA;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kessler, PJA;"Kessler, PJA; et al. Berau 1561 ";Kessler;1561;;0;3;3;2000;Kessler, PJA;2000-03-01T00:00:00;1;3;2000;ID;Indonesia;0;Inhutani I concession area, Labanan, near camp km 35.;0;117.466667;2.15;<NA>;Botany;L3928288;L.3928288;Kessler;Kessler, PJA;<NA>;<NA>;0;"Kessler PJA; et al.";Kessler PJA;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kessler, PJA;"Kessler, PJA; et al. Berau 1562 , Kessler, PJA; et al. Berau 1562 ";Kessler;1562;;0;3;3;2000;Kessler, PJA, Kessler, PJA;2000-03-01T00:00:00;1;3;2000;ID;Indonesia;0;Inhutani 1 concession area, Labanan, near camp km 35;0;117.466667;2.15;<NA>, <NA>;Botany, Botany;L1744618, L1744619;L.1744618, L.1744619;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kostermans, AJGH;Kostermans, AJGH  13235 , Kostermans, AJGH  13235 , Kostermans, AJGH  13235 , Kostermans, AJGH  13235 , Kostermans, AJGH  13235 , Kostermans, AJGH  13235 , Kostermans, AJGH  13235 ;Kostermans;13235;;0;27;7;1957;nan, nan, nan, nan, nan, nan, nan;<NA>;;;;ID;Indonesia;0;East Borneo, Sangkulirang region, Sg. Mandu.;0;116.65;1.066667;<NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany, Botany, Botany, Botany;L1744626, L1092750, L1092754, L1092755, L1092752, L1092753, L1092751;L.1744626, L.1092750, L.1092754, L.1092755, L.1092752, L.1092753, L.1092751;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kostermans, AJGH;Kostermans, AJGH  14010 ;Kostermans;14010;;0;22;9;1957;Benthem, FDJ van;<NA>;;;;ID;Indonesia;0;East Borneo, Berouw, Mt. Ilas Marpulu.;0;117.5;1.75;<NA>;Botany;L1744625;L.1744625;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Benthem FDJ van;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kostermans, AJGH;Kostermans, AJGH  21248 ;Kostermans;21248;;0;12;10;1963;Benthem, FDJ van;<NA>;;;;ID;Indonesia;0;Indonesian East Borneo, Berau.;0;117.5;1.75;<NA>;Botany;L1744629;L.1744629;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Benthem FDJ van;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Kostermans, AJGH;Kostermans, AJGH  4053 ;Kostermans;4053;;0;1;10;1950;Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;Borneo, Sg. Wain, NW of Balikpapan;0;116.811111;-1.205555;<NA>;Botany;L1768008;L.1768008;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Turner IM;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kostermans, AJGH;Kostermans, AJGH  5144 ;Kostermans;5144;;0;11;6;1951;Benthem, FDJ van;<NA>;;;;ID;Indonesia;0;"East Borneo; E. Kutei. Sg. Menubar region.";0;118.416667;1.083333;<NA>;Botany;L1744622;L.1744622;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Benthem FDJ van;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kostermans, AJGH;Kostermans, AJGH  5313 ;Kostermans;5313;;0;18;6;1951;Benthem, FDJ van;<NA>;;;;ID;Indonesia;0;"East Borneo; E. Kutei. G. Tepian Lobang on Menubar R.";0;118.483333;0.833333;<NA>;Botany;L1744624;L.1744624;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Benthem FDJ van;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. tripetala Corner;Anaxagorea;javanica;0;0;Kostermans, AJGH;Kostermans, AJGH  5329 , Kostermans, AJGH  5329 ;Kostermans;5329;;0;19;6;1951;Benthem, FDJ van, Benthem, FDJ van;<NA>;;;;ID;Indonesia;0;"East Borneo; E. Kutei. G. Tepian Lobang on Menubar R.";0;118.483333;0.833333;<NA>, <NA>;Botany, Botany;L0298771, L1744623;L  0298771, L.1744623;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Kostermans, AJGH;Kostermans, AJGH  7517 a;Kostermans;7517;a;0;1;7;1952;Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;Tdg. Bangko near Mouth of Mahakam R., Borneo;0;117.716667;1.316667;<NA>;Botany;L1768006;L.1768006;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Turner IM;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Meijer, W;Meijer, W  2231 ;Meijer;2231;;0;1;11;1953;Meijer, W;1954-08-01T00:00:00;1;8;1954;ID;Indonesia;0;Nunukan, N of Tarakan, East Borneo;0;117.666666;4.083333;<NA>;Botany;L1767976;L.1767976;Meijer;Meijer, W;<NA>;<NA>;0;Meijer W;Meijer W;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Meijer, W;Meijer, W  2237 ;Meijer;2237;;0;1;11;1953;Meijer, W;1954-08-01T00:00:00;1;8;1954;ID;Indonesia;0;Nunukan, N of Tarakan, East Borneo;0;117.666666;4.083333;<NA>;Botany;L1767978;L.1767978;Meijer;Meijer, W;<NA>;<NA>;0;Meijer W;Meijer W;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica Blume;Anaxagorea;javanica;0;0;Mogea, JP;"Mogea, JP; Wilde, WJJO de  3586 , Mogea, JP; Wilde, WJJO de  3586 ";Mogea;3586;;0;23;11;1982;Kessler, PJA, Kessler, PJA;1994-05-01T00:00:00;1;5;1994;ID;Indonesia;0;Borneo, Central Kalimantan, Bukit Raya and uppeer Katingan (Mendawai) River area, upper Sambaa river, 60-80km NNW of Tumbang Samba, Base camp Tumbang Riang.;0;112.833333;-0.833333;<NA>, <NA>;Botany, Botany;L1744655, L1744654;L.1744655, L.1744654;Mogea;Mogea, JP;<NA>;<NA>;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Nedi;Nedi  763 ;Nedi;763;;0;22;3;1955;Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;Borneo, Loa Lempong, Blajan river, Samarinda;0;117.15;-0.5;<NA>;Botany;L1768005;L.1768005;Nedi;Nedi;0;0;0;Nedi;Turner IM;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica Blume;Anaxagorea;javanica;0;0;Nooteboom, HP;Nooteboom, HP  4003 , Nooteboom, HP  4003 , Nooteboom, HP  4003 ;Nooteboom;4003;;0;26;11;1982;Kessler, PJA, Kessler, PJA, Kessler, PJA;1995-07-01T00:00:00;1;7;1995;ID;Indonesia;0;Borneo, Bukit Raya;0;112.78333300000001;-0.75;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1744664, L1744665, L0186283;L.1744664, L.1744665, L  0186283;Nooteboom;Nooteboom, Hans Peter;Malaysia, Netherlands;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica Blume;Anaxagorea;javanica;0;0;Nooteboom, HP;Nooteboom, HP  4176 , Nooteboom, HP  4176 ;Nooteboom;4176;;0;5;12;1982;Kessler, PJA, Kessler, PJA;1995-07-01T00:00:00;1;7;1995;ID;Indonesia;0;Borneo, Bukit Raya;0;112.783333;-0.75;<NA>, <NA>;Botany, Botany;L1744666, L1744667;L.1744666, L.1744667;Nooteboom;Nooteboom, Hans Peter;Malaysia, Netherlands;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Paymans, K;Paymans, K  151 ;Paymans;151;;0;1;4;1951;Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;E Borneo, Island of Nunukan;0;117.666666;4.083333;<NA>;Botany;L1768007;L.1768007;Paymans;Paymans, K;<NA>;<NA>;0;Paymans K;Turner IM;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Paymans, K;Paymans, K  159 ;Paymans;159;;0;2;4;1951;Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;E Borneo, Island of Nunukan;0;117.666666;4.083333;<NA>;Botany;L1767971;L.1767971;Paymans;Paymans, K;<NA>;<NA>;0;Paymans K;Turner IM;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Ramos, M;1705;;1705;;0;;;1920;nan;<NA>;;;;ID;Indonesia;0;<NA>;0;114.2787;-0.54;NHMUK;BOT;BM000754105;BM000754105;Ramos;Ramos, Maximo;Malaysia, Philippines;0;0;Maximo Ramos;<NA>;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica Blume;Anaxagorea;javanica;0;0;Sidiyasa, K;"Sidiyasa, K; Arifin, Z  2138 ";Sidiyasa;2138;;0;16;7;2000;Sidiyasa, K;2000-07-01T00:00:00;1;7;2000;ID;Indonesia;0;South Kalimantan, Kabupaten Tabalong, PT. Aya Yayang Indonesia.;0;115.416667;-1.65;<NA>;Botany;L1744656;L.1744656;Sidiyasa;Sidiyasa, K;<NA>;<NA>;0;"Sidiyasa K; Arifin Z";Sidiyasa K;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Monoon xanthopetalum (Merr.) B.Xue & R.M.K.Saunders;Anaxagorea;javanica;0;0;Slik, JWF;Slik, JWF ITPRIOU/ 2442 ;Slik;2442;;0;6;1;2002;Nurmawati, S;2017-08-01T00:00:00;1;8;2017;ID;Indonesia;0;Indonesia, East Kalimantan, PT-ITCI , foot of Meratus Mountain.;0;116.316667;-0.95;<NA>;Botany;L1763560;L.1763560;Slik;Slik, J. W. Ferry;Indonesia;0;0;Slik JWF;Nurmawati S;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Monoon xanthopetalum (Merr.) B.Xue & R.M.K.Saunders;Anaxagorea;javanica;0;0;Slik, JWF;Slik, JWF IT83/ 3254 , Slik, JWF IT83/ 3002 , Slik, JWF IT83/ 3003 , Slik, JWF IT83/ 3183 ;Slik;83;;0;18;1;2002;Nurmawati, S, Johnson, DM, Xue, B, Xue, B;2017-08-01T00:00:00;1;8;2017;ID;Indonesia;0;Indonesia, East Kalimantan, PT-ITCI, near camp Birawa jalan 5200.;0;116.45;-0.85;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;L1763553, L1775148, L1757965, L1757880;L.1763553, L.1775148, L.1757965, L.1757880;Slik;Slik, J. W. Ferry;Indonesia;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Vogel, EF de;Vogel, EF de  1603 , Vogel, EF de  1603 , Vogel, EF de  1603 ;Vogel;1603;;0;14;10;1972;Turner, IM, Turner, IM, Turner, IM;<NA>;;;;ID;Indonesia;0;"Indonesia, Borneo, Kalimantan Selatan, Djaro Dam. c. 10 km NE of Muara Uja.1.50 S; 115.40 E; 80 m alt.";0;115.666667;-1.8333330000000003;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1768011, L1768010, L0197577;L.1768011, L.1768010, L  0197577;Vogel;de Vogel, Eduard Ferdinand;Brunei, Indonesia, Malaysia, Netherlands, Yugoslavia;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Monoon xanthopetalum (Merr.) B.Xue & R.M.K.Saunders;Anaxagorea;javanica;0;0;Vogel, EF de;Vogel, EF de  988 , Vogel, EF de  988 , Vogel, EF de  988 ;Vogel;988;;0;22;11;1971;Xue, B, Xue, B, Xue, B;2012-10-01T00:00:00;1;10;2012;ID;Indonesia;0;2km of Djaro Dam, 10km NE of Muara Uja, Kalimantan Selatan, Borneo;0;115.666667;-1.8333330000000003;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1757952, L1757953, L0189728;L.1757952, L.1757953, L  0189728;Vogel;de Vogel, Eduard Ferdinand;Brunei, Indonesia, Malaysia, Netherlands, Yugoslavia;0;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea javanica var. javanica;Anaxagorea;javanica;0;0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  20355 , Wilde, WJJO de; Wilde-Duyfjes, BEE de  20355 ";Wilde;20355;;0;26;7;1985;nan, nan;<NA>;;;;ID;Indonesia;0;Middle Alas River (Lae Sauraya) area, c. 15 km N. of Gelombang, S. of Bengkong River.;0;97.95;2.916667;<NA>, <NA>;Botany, Botany;L1744604, L1744603;L.1744604, L.1744603;Wilde;Wilde, WJJO de;<NA>;<NA>;;;;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Winkler, HJP;Winkler, HJP  2407 ;Winkler;2407;;0;1;1;1908;Turner, IM;2006-06-01T00:00:00;1;6;2006;ID;Indonesia;0;SO Borneo, Hayoep;0;115.500314;-1.957288;<NA>;Botany;L1768009;L.1768009;Winkler;Winkler, Hubert J. P.;Cameroon, France, Indonesia, Malaysia, Singapore;0;0;Winkler HJP;Turner IM;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Polyalthia xanthopetala Merr.;Anaxagorea;javanica;0;0;Wiriadinata, H;Wiriadinata, H  3392 ;Wiriadinata;3392;;0;22;1;1983;Turner, IM;2009-11-01T00:00:00;1;11;2009;ID;Indonesia;0;Borneo, Bukit Raya, Tumbang Tapi;0;113.0;-1.016667;<NA>;Botany;L1767946;L.1767946;Wiriadinata;Wiriadinata, Harry;Indonesia;0;0;Wiriadinata H;Turner IM;IDN;Anaxagorea javanica;ACCEPTED;Anaxagorea javanica;Blume;https://ipni.org/n/72037-1
Anaxagorea luzonensis A.Gray;Anaxagorea;luzonensis;0;0;Afriastini, JJ;"Afriastini, JJ; Rohajawati  2976 ";Afriastini;2976;;0;30;12;1994;Kessler, PJA;<NA>;;;;ID;Indonesia;0;Desa TombolilatoKec. Bone Pantai, Kab. gorontalo.Sulawesi Utara;0;123.68;0.5606;<NA>;Botany;L1744530;L.1744530;Afriastini;Afriastini, J. J.;Indonesia;0;0;"Afriastini JJ; Rohajawati";Kessler PJA;IDN;Anaxagorea luzonensis;ACCEPTED;Anaxagorea luzonensis;A.Gray;https://ipni.org/n/72039-1
Anaxagorea luzonensis A.Gray;Anaxagorea;luzonensis;0;0;Anang;Anang  558 ;Anang;558;;0;13;4;1938;Benthem, FDJ van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. : Moluccas, Halmaheira, S peninsula, Tiliopl;0;127.883058;0.214197;<NA>;Botany;L1744539;L.1744539;Anang;Anang;Indonesia;0;0;Anang;Benthem FDJ van;IDN;Anaxagorea luzonensis;ACCEPTED;Anaxagorea luzonensis;A.Gray;https://ipni.org/n/72039-1
Anaxagorea luzonensis A.Gray;Anaxagorea;luzonensis;0;0;Bloembergen, S;Bloembergen, S  4686 , Bloembergen, S  4686 ;Bloembergen;4686;;0;26;9;1939;nan, nan;<NA>;;;;ID;Indonesia;0;Archipel. Ind.: Soela Mangoli, Molukken (Soela Eil.), Kampong Mangoli, ten Noorden van de kampong;0;125.916667;-1.9;<NA>, <NA>;Botany, Botany;U0263722, L1744535;U  0263722, L.1744535;Bloembergen;Bloembergen, Siebe;Indonesia, Netherlands, Thailand;0;;;;IDN;Anaxagorea luzonensis;ACCEPTED;Anaxagorea luzonensis;A.Gray;https://ipni.org/n/72039-1
