"scientific_name";"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"global_id";"childData_id";"accSpecies_id";"colnum_fullprefix";"status";"accepted_name";"ipni_no";".val";".equ";".zer";".cap";".cen";".con";".gbf";".inst";".summary"
"Anaxagorea A.St.-Hil.";"Anaxagorea";"None";0;0;"Ambriansyah";"Ambriansyah; et al. Berau 788 , Ambriansyah; et al. Berau 788 ";"Ambriansyah";788;"";0;2;10;1997;"Ambriansyah, Ambriansyah";"1997-10-01T00:00:00";1;10;1997;"ID";"Indonesia";0;"East Kalimantan, Berau, Inhutani I area, km 35, near base camp BFMP, 0.52.864 N; 117.11.740 E.";0;117.183333;0.866667;"<NA>, <NA>";"Botany, Botany";"L1744498, L1744508";"L.1744498, L.1744508";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus macrophyllus (Blume) Hook.f. & Thomson";"Goniothalamus";"macrophyllus";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 788 , Ambriansyah; Arifin, Z W 788 ";"Ambriansyah";788;"";0;30;7;1991;"Saunders, RMK, Saunders, RMK";"2013-04-01T00:00:00";1;4;2013;"ID";"Indonesia";0;"Kalimantan Timur, Wanariset research area, Road Samboja-Semoi, km 2, Rintis Baru.";0;117;-1;"<NA>, <NA>";"Botany, Botany";"L3965450, L3965451";"L.3965450, L.3965451";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Popowia pisocarpa (Blume) Endl.";"Popowia";"pisocarpa";0;0;"Ambriansyah";"Ambriansyah AA 798 , Ambriansyah AA 798 , Ambriansyah AA 798 , Ambriansyah AA 798 ";"Ambriansyah";798;"";0;17;5;1993;"Ganesan, SK, Ganesan, SK, Ganesan, SK, Ganesan, SK";"2011-10-01T00:00:00";1;10;2011;"ID";"Indonesia";0;"East Kalimantan, long Sungai Barang forest area.";0;115;1.666667;"<NA>, <NA>, <NA>, <NA>";"Botany, Botany, Botany, Botany";"L1759304, L1759306, L1759303, L1759305";"L.1759304, L.1759306, L.1759303, L.1759305";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia dehiscens (Blanco) Merr.";"Xylopia";"blancoi";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 801 , Ambriansyah; Arifin, Z W 801 ";"Ambriansyah";801;"";0;3;8;1991;"Johnson, DM, Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"Kalimantan Timur, Wanariset research area, Road Samboja-Semoi, km 2 Rintis Baru.";0;117;-1;"<NA>, <NA>";"Botany, Botany";"L1775286, L0191447";"L.1775286, L  0191447";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia lateriflora (Blume) Kurz";"Polyalthia";"lateriflora";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 808 , Ambriansyah; Arifin, Z W 808 ";"Ambriansyah";808;"";0;5;8;1991;"Ambriansyah, Ambriansyah";"1996-08-01T00:00:00";1;8;1996;"ID";"Indonesia";0;"East Kalimantan, Wanariset research area, road Samboja-Semoi, km 1.5.";0;117;-1;"<NA>, <NA>";"Botany, Botany";"L1766923, L0197335";"L.1766923, L  0197335";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria ovalifolia var. borneensis Miq.";"Uvaria";"littoralis";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 811 ";"Ambriansyah";811;"";0;6;8;1991;"Kessler, PJA";"1991-08-01T00:00:00";1;8;1991;"ID";"Indonesia";0;"East Kalimantan, Wanariset research area, road Samboja-Semoi, Km 6.5.";0;117;-1;"<NA>";"Botany";"L0192538";"L  0192538";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Artabotrys suaveolens (Blume) Blume";"Artabotrys";"suaveolens";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 815 , Ambriansyah; Arifin, Z W 815 ";"Ambriansyah";815;"";0;6;8;1991;"Heusden, ECH van, Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Kalimantan Timur, Wanariset research area, Road Samboja-Semoi, Jalan Batam.";0;117;-1;"<NA>, <NA>";"Botany, Botany";"L1749803, L1749802";"L.1749803, L.1749802";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia sumatrana (Miq.) Mols, Kessler & Rogstad";"Maasia";"sumatrana";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 82 ";"Ambriansyah";82;"";0;27;1;1990;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Rintis Wartono Kadri, Borneo";0;117;-1;"<NA>";"Botany";"L1756589";"L.1756589";"Ambriansyah";0;"Ambriansyah; Arifin Z";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Popowia pisocarpa (Blume) Endl.";"Popowia";"pisocarpa";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 823 ";"Ambriansyah";823;"";0;12;8;1991;"Ganesan, SK";"2011-10-01T00:00:00";1;10;2011;"ID";"Indonesia";0;"East Kalimantan, Wanariset reseach area, Rintis Wartono Kadri.";0;117;-1;"<NA>";"Botany";"L1759154";"L.1759154";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Ganesan SK";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mezzettia parviflora Becc.";"Mezzettia";"parviflora";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 827 , Ambriansyah; Arifin, Z W 827 ";"Ambriansyah";827;"";0;13;8;1991;"Kessler, PJA, Kessler, PJA";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Kalimantan Timur, Wanariset research area, Rintis Aren.";0;117;-1;"<NA>, <NA>";"Botany, Botany";"L1761707, L0192139";"L.1761707, L  0192139";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mezzettia parviflora Becc.";"Mezzettia";"parviflora";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 828 ";"Ambriansyah";828;"";0;13;8;1991;"Kessler, PJA";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Kalimantan Timur, Wanariset research area, Jalan Aren.";0;117;-1;"<NA>";"Botany";"L1761713";"L.1761713";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia tipuliflora D.M.Johnson";"Polyalthia";"tipuliflora";0;0;"Ambriansyah";"Ambriansyah; et al. Berau 839 , Ambriansyah; et al. Berau 839 , Ambriansyah; et al. Berau 839 ";"Ambriansyah";839;"";0;7;10;1997;"Turner, IM, Johnson, DM, Johnson, DM";"2008-11-01T00:00:00";1;11;2008;"ID";"Indonesia";0;"East Kalimantan, Berau, Inhutani I area, km 37, near transect I, plot 5.";0;117.438889;1.86666666666667;"<NA>, <NA>, <NA>";"Botany, Botany, Botany";"L1767990, L4369851, L0197079";"L.1767990, L.4369851, L  0197079";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia glauca (Hassk.) Mols, Kessler & Rogstad";"Maasia";"glauca";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 865 , Ambriansyah; Arifin, Z W 865 ";"Ambriansyah";865;"";0;28;8;1991;"nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Kalimantan Timur, Wanariset research area, LBN plot";0;116.933333;-0.983333;"<NA>, <NA>";"Botany, Botany";"L1761291, L0188840";"L.1761291, L  0188840";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Fissistigma manubriatum (Hook.f. & Thomson) Merr.";"Fissistigma";"manubriatum";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 871 ";"Ambriansyah";871;"";0;29;8;1991;"Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Kalimantan Timur, Wanariset research area, Rintis Soejawa";0;117;-1;"<NA>";"Botany";"L1754361";"L.1754361";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Heusden ECH van";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria L.";"Uvaria";"nan";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 875 ";"Ambriansyah";875;"";0;29;8;1991;"Kessler, PJA";"1991-08-01T00:00:00";1;8;1991;"ID";"Indonesia";0;"East Kalimantan, Wanariset research area, Rintis Soejawa.";0;117;-1;"<NA>";"Botany";"L0192514";"L  0192514";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Fissistigma manubriatum (Hook.f. & Thomson) Merr.";"Fissistigma";"manubriatum";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 876 ";"Ambriansyah";876;"";0;29;8;1991;"Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Kalimantan Timur, Wanariset research area, Rintis Soejawa";0;117;-1;"<NA>";"Botany";"L1754359";"L.1754359";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Heusden ECH van";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia cauliflora Hook.f. & Thomson";"Polyalthia";"cauliflora";0;0;"Ambriansyah";"Ambriansyah; et al. Berau 878 , Ambriansyah; et al. Berau 878 ";"Ambriansyah";878;"";0;9;10;1997;"Turner, IM, Kessler, PJA";"2008-02-01T00:00:00";1;2;2008;"ID";"Indonesia";0;"East Kalimantan, Berau, Inhutani I area, km 31, along transect G.";0;117.4083335;1.925;"<NA>, <NA>";"Botany, Botany";"L1758398, L4369850";"L.1758398, L.4369850";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia dehiscens (Blanco) Merr.";"Xylopia";"blancoi";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z AA 891 ";"Ambriansyah";891;"";0;20;11;1993;"Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"East Kalimantan, Bukit Soeharto area off km 65 Balikpapan _Samarinda.";0;117.033333;-0.766;"<NA>";"Botany";"L1775294";"L.1775294";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Johnson DM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Fissistigma kingii (Boerl.) Burkill";"Fissistigma";"kingii";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 898 , Ambriansyah; Arifin, Z W 898 ";"Ambriansyah";898;"";0;4;9;1991;"Heusden, ECH van, Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Kalimantan Timur, Samboja-Semoi road, km 11";0;117;-1;"<NA>, <NA>";"Botany, Botany";"L1754169, L1754168";"L.1754169, L.1754168";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria L.";"Uvaria";"None";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z AA 934 , Ambriansyah; Arifin, Z AA 934 , Ambriansyah; Arifin, Z AA 934 ";"Ambriansyah";934;"";0;15;6;1994;"Kessler, PJA, Kessler, PJA, Kessler, PJA";"1994-08-01T00:00:00";1;8;1994;"ID";"Indonesia";0;"East Kalimantan, Km 35, Balikpapan-Samarinda road. 200 H. Inhutani area.";0;117.033333;-1.033333;"<NA>, <NA>, <NA>";"Botany, Botany, Botany";"L0192552, L0192550, L0192551";"L  0192552, L  0192550, L  0192551";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Sageraea lanceolata Miq.";"Sageraea";"lanceolata";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z AA 939 , Ambriansyah; Arifin, Z AA 939 , Ambriansyah; Arifin, Z AA 939 ";"Ambriansyah";939;"";0;22;6;1994;"Heusden, ECH van, Heusden, ECH van, Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Indonesia, Kalimantan, Inhutani area, Semoi road";0;117;-1;"<NA>, <NA>, <NA>";"Botany, Botany, Botany";"L1764864, L1764865, L0197596";"L.1764864, L.1764865, L  0197596";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia malayana Hook.f. & Thomson";"Xylopia";"malayana";0;0;"Ambriansyah";"Ambriansyah; et al. Berau 949 , Ambriansyah; et al. Berau 949 ";"Ambriansyah";949;"";0;18;10;1997;"Johnson, DM, Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"East Kalimantan, Berau, Inhutani I area, km 11, trayek A.";0;117.316667;2.1;"<NA>, <NA>";"Botany, Botany";"L1775296, L1775297";"L.1775296, L.1775297";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia hypogaea King";"Polyalthia";"hypogaea";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 949 , Ambriansyah; Arifin, Z W 949 , Ambriansyah; Arifin, Z W 949 ";"Ambriansyah";949;"";0;9;10;1991;"Turner, IM, Turner, IM, Turner, IM";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"East Kalimantan, PT. Inhutani area off km 5, Wanariset-Semoi road.";0;117;-1;"<NA>, <NA>, <NA>";"Botany, Botany, Botany";"L0192361, L0192360, L0192359";"L  0192361, L  0192360, L  0192359";"Ambriansyah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mezzettia umbellata Becc.";"Mezzettia";"umbellata";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z AA 955 A";"Ambriansyah";955;"A";0;12;9;1994;"Kessler, PJA";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Central Kalimantan, Arboretum Nyaru Menteng off 28 km NE. of Palangka Raya.";0;113.766667;-2.033333;"<NA>";"Botany";"L1761658";"L.1761658";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia rumphii (Blume ex Hensch.) Merr.";"Hubera";"rumphii";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z Berau 984 ";"Ambriansyah";984;"";0;5;12;1997;"Kessler, PJA";"1999-09-01T00:00:00";1;9;1999;"ID";"Indonesia";0;"East Kalimantan, Berau, traject D, km 16 from Labanan, Berau Forest Mangement Project (BFMP) Swakelola, Labanan.";0;117;2;"<NA>";"Botany";"L1767520";"L.1767520";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria argentea Blume";"Uvaria";"argentea";0;0;"Ambriansyah";"Ambriansyah; Arbainsyah AA 987 ";"Ambriansyah";987;"";0;27;12;1994;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Indonesia, East Kalimantan, Bukit Soeharto, km 40 area, Sungai Marwali, Samboja";0;117.033333;-0.766;"<NA>";"Botany";"L0048460";"L  0048460";"Ambriansyah";0;"Ambriansyah; Arbainsyah";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria elmeri Merr.";"Uvaria";"monticola";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 995 ";"Ambriansyah";995;"";0;13;12;1991;"Kessler, PJA";"1991-01-01T00:00:00";1;1;1991;"ID";"Indonesia";0;"East Kalimantan, Wanariset I area, off km 3.5, Wanariset-Semoi road.";0;117.033333;-1.033333;"<NA>";"Botany";"L1770458";"L.1770458";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Phaeanthus splendens Miq.";"Phaeanthus";"splendens";0;0;"Ambriansyah";"Ambriansyah; Arifin, Z W 997 ";"Ambriansyah";997;"";0;18;12;1991;"Mols, JB";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Malesia, Indonesia, Borneo, Kalimantan Timur, Wanariset Research Area, Rintis Wartono Kadri, c. 1.00 S; 117.00 E.";0;117;-1;"<NA>";"Botany";"L1758626";"L.1758626";"Ambriansyah";0;"Ambriansyah; Arifin Z";"Mols JB";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Orophea trigyna Miq.";"Orophea";"trigyna";0;0;"Amdjah";"Amdjah 1898/ 382 ";"Amdjah";1898;"";0;1;1;1898;"Kessler, PJA";"1985-08-01T00:00:00";1;8;1985;"ID";"Indonesia";0;"Archipel. Ind. Borneo, Boekit Milie.";0;114.9;0.766667;"<NA>";"Botany";"L1759052";"L.1759052";"Amdjah";0;"Amdjah";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Desmos teysmannii (Boerl.) Merr.";"Desmos";"acutus";0;0;"Amdjah";"Amdjah 1912/ 878 , Amdjah 1912/ 878 , Amdjah 1912/ 883 , Amdjah 1912/ 883 , Amdjah 1912/ 885 , Amdjah 1912/ 1064 , Amdjah 1912/ 87 , Amdjah 1912/ 471 , Amdjah 1912/ 515 , Amdjah 1912/ 471 , Amdjah 1912/ 194 , Amdjah 1912/ 483 , Amdjah 1912/ 989 , Amdjah 1912/ 872 , Amdjah 1912/ 419 , Amdjah 1912/ 419 , Amdjah 1912/ 884 , Amdjah 1912/ 872 , Amdjah 1912/ 786 , Amdjah 1912/ 384 , Amdjah 1912/ 423 , Amdjah 1912/ 435 , Amdjah 1912/ 898 , Amdjah 1912/ 435 , Amdjah 1912/ 50 , Amdjah 1912/ 914 , Amdjah 1912/ 914 ";"Amdjah";1912;"";0;1;11;1912;"Turner, IM, Turner, IM, Turner, IM, Turner, IM, Turner, IM, Turner, IM, Saunders, RMK, Wang, R, Weerasooriya, AD, Wang, R, Weerasooriya, AD, Weerasooriya, AD, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan";"2010-03-02T00:00:00";2;3;2010;"ID";"Indonesia";0;"N Borneo; Commisi Kap. Genderen Stort. Pembliangan";0;117.05;4;"<NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>";"Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany, Botany";"L1760658, L1760657, L1765238, L1765237, L1749688, L1766864, L3965950, L1755912, L1757484, L0803126, L1757419, L1757418, L3965328, L1768433, L1768903, L1768902, L1768430, L1768432, L1763696, L1762527, L1762529, L1762521, L1762518, L1762520, L1760085, L0190844, L0190843";"L.1760658, L.1760657, L.1765238, L.1765237, L.1749688, L.1766864, L.3965950, L.1755912, L.1757484, L  0803126, L.1757419, L.1757418, L.3965328, L.1768433, L.1768903, L.1768902, L.1768430, L.1768432, L.1763696, L.1762527, L.1762529, L.1762521, L.1762518, L.1762520, L.1760085, L  0190844, L  0190843";"Amdjah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mitrephora amdjahii Weeras. & R.M.K.Saunders";"Mitrephora";"amdjahii";0;0;"Amdjah";"Amdjah  434 , Amdjah  434 ";"Amdjah";434;"";0;2;9;1912;"Weerasooriya, AD, Weerasooriya, AD";"2001-03-01T00:00:00";1;3;2001;"ID";"Indonesia";0;"Indonesia. N. Borneo, B. Oeloe Seboekoe.";0;116.366666;-3.5;"<NA>, <NA>";"Botany, Botany";"L1757485, L0803123";"L.1757485, L  0803123";"Amdjah";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria littoralis (Blume) Blume";"Uvaria";"littoralis";0;0;"Amir, M";"Mukmin Amir  162 ";"Mukmin";162;"";0;14;2;1986;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Celebes, Kendari. G. Papalia, Kec. Ranomeeto.";0;122.516667;-3.975;"<NA>";"Botany";"L1770586";"L.1770586";"Amir";0;"Mukmin Amir";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia L.";"Xylopia";"None";0;0;"Amiroeddin";"Amiroeddin bb 22428 , Amiroeddin bb 22428 ";"Amiroeddin";22428;"";0;9;2;1937;"nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Archipel. Ind. Sum. Atjeh en Ond. Gajo Loeeus Gn. Agosan.";0;97.3864;3.9058;"<NA>, <NA>";"Botany, Botany";"L0975376, L0191393";"L  0975376, L  0191393";"Amiroeddin";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Cananga odorata (Lam.) Hook.f. & Thomson";"Cananga";"odorata";0;0;"Amiroeddin";"Amiroeddin bb 22468 ";"Amiroeddin";22468;"";0;14;2;1937;"Steenis, CGGJ van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sum. Atjeh en Ond. Gajo Loeëus, Gn. Goempang";0;97.75;3.533333;"<NA>";"Botany";"L1753295";"L.1753295";"Amiroeddin";0;"Amiroeddin";"Steenis CGGJ van";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Popowia Endl.";"Popowia";"None";0;0;"Amiroeddin";"Amiroeddin; et al.  45 , Amiroeddin; et al.  45 ";"Amiroeddin";45;"";0;25;1;1956;"nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Central-Sum. W Indragiri, Taluk region, Hutan Pulau Lawas near Taratak Air Hitam";0;102;-0.5;"<NA>, <NA>";"Botany, Botany";"L1764090, L1764091";"L.1764090, L.1764091";"Amiroeddin";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Sageraea lanceolata Miq.";"Sageraea";"lanceolata";0;0;"Amiroeddin";"Amiroeddin; et al.  61 , Amiroeddin; et al.  61 , Amiroeddin; et al.  61 ";"Amiroeddin";61;"";0;25;1;1956;"Heusden, ECH van, Heusden, ECH van, Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Central-Sum. W. Indaragiri, Taluk region, Hutan Pulau Lawas near Taratak air hitam. Pajakumbuh.";0;100.633333;-0.233333;"<NA>, <NA>, <NA>";"Botany, Botany, Botany";"L1764856, L1764857, L0192132";"L.1764856, L.1764857, L  0192132";"Amiroeddin";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
