scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;region;specificEpithet;orig_recby;orig_detby;to_check;to_check_det;country_iso3;status;accepted_name;ipni_no
0;Orophea;merrillii;Kessler;0;Merrill, ED;9212, 9212, 9212;;9212;;01/04/1913 - 30/04/1913;1;4;1913;Kessler, P, nan, nan;01/01/1985 - 31/12/1985;1;1;1985;PH;Philippines;0;Philippines. Taytay. Palawan;0;119.51591990000001;10.8264031;0, 0, 0;0, 0, 0;P00391145, P00391143, P00391144;P00391145, P00391143, P00391144;Merrill;;;;;;;PHL;ACCEPTED;Orophea merrillii;https://ipni.org/n/934850-1
0;Pseuduvaria;philippinensis;Merr.;0;Merrill, ED;9213, 9213, 9213, 9213;;9213;;01/04/1913 - 30/04/1913;1;4;1913;Kessler, P, Su, YCF, Su, YCF, Su, YCF;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Taytay. Palawan;0;119.5159199;10.8264031;0, 0, 0, 0;0, 0, 0, 0;P00268503, P00268522, P00268523, P00268524;P00268503, P00268522, P00268523, P00268524;Merrill;;;;;;;PHL;ACCEPTED;Pseuduvaria philippinensis;https://ipni.org/n/74961-1
0;Goniothalamus;obtusifolius;Merr.;0;Merrill, ED;9215;;9215;;01/04/1913 - 30/04/1913;1;4;1913;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippines Taytay Palawan;0;119.5159199;10.8264031;0;0;P01988129;P01988129;Merrill;Palawan;0;Merrill, E.D.;Merrill, E.D.;;;PHL;ACCEPTED;Goniothalamus obtusifolius;https://ipni.org/n/73228-1
0;Mitrephora;fragrans;Merr.;0;Merrill, ED;9217;;9217;;01/04/1913 - 30/04/1913;1;4;1913;nan;<NA>;;;;PH;Philippines;0;Philippines. Taytay. Palawan;0;119.5159199;10.8264031;0;0;P00389824;P00389824;Merrill;Palawan;0;Merrill, E.D.;<NA>;;;PHL;ACCEPTED;Mitrephora fragrans;https://ipni.org/n/73998-1
0;Orophea;creaghii;(Ridl.) Leonardía & Kessler;0;Merrill, ED;9227, 9227, 9227;;9227;;01/04/1913 - 30/04/1913;1;4;1913;Leonardia, A, nan, nan;01/07/1999 - 31/07/1999;1;7;1999;PH;Philippines;0;Philippines. Taytay. Palawan;0;119.5159199;10.8264031;0, 0, 0;0, 0, 0;P01987523, P01987521, P01987522;P01987523, P01987521, P01987522;Merrill;;;;;;;PHL;ACCEPTED;Orophea creaghii;https://ipni.org/n/1020126-1
0;Uvaria;micrantha;(A.DC.) Hook.f. & Thomson;0;Merrill, ED;9271, 9271;;9271;;01/05/1913 - 31/05/1913;1;5;1913;Meade, C, Meade, C;01/01/2000 - 31/12/2000;1;1;2000;PH;Philippines;0;Philippines. Taytay. Palawan;0;119.5159199;10.8264031;0, 0;0, 0;P00260006, P00260007;P00260006, P00260007;Merrill;;;;;;;PHL;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1
0;Desmos;chinensis;Lour.;0;Merrill, ED;9279;;9279;;01/05/1913 - 31/05/1913;1;5;1913;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Taytay, Palawan;0;119.5159199;10.8264031;0;0;P01753529;P01753529;Merrill;Palawan;0;Merrill, E.D.;Kessler, P.;;;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1
0;Annona;reticulata;Jacq.;0;Merrill;93;;93;;01/05/1914 - 31/05/1914;1;5;1914;Merrill;<NA>;;;;PH;Philippines;0;Umingan, Pangasinan Province, Luzon.;0;120.8334911;15.9292773;0;0;P01984603;P01984603;Merrill;Pangasinan;0;Merrill;Merrill;;;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72293-1
0;Uvaria;purpurea;Roxb. ex Hornem.;0;Merrill, ED;9374;;9374;;01/05/1913 - 31/05/1913;1;5;1913;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippines. Taytay. Palawan;0;119.5159199;10.8264031;0;0;P00260042;P00260042;Merrill;Palawan;0;Merrill, E.D.;Merrill, E.D.;;;PHL;SYNONYM;Uvaria grandiflora;https://ipni.org/n/75900-1
0;Uvaria;lanotan;(Blanco) Merr.;0;Merrill;940;;940;;01/06/1915 - 30/06/1915;1;6;1915;Merrill;<NA>;;;;PH;Philippines;0;Bataan Province, Luzon.;0;120.417;14.667;0;0;P00389890;P00389890;Merrill;Bataan;0;Merrill;Merrill;;;PHL;SYNONYM;Mitrephora lanotan;https://ipni.org/n/75764-1
0;Friesodielsia;philippinensis;(Merr.) Steenis;0;Merrill, ED;9413, 9413;;9413;;01/05/1913 - 31/05/1913;1;5;1913;Kessler, P, nan;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippines. Malampaya Bay. Palawan;0;119.418;10.778;0, 0;0, 0;P00411189, P00411188;P00411189, P00411188;Merrill;;;;;;;PHL;ACCEPTED;Friesodielsia philippinensis;https://ipni.org/n/73135-1
0;Polyalthia;palawanensis;(Merr.) I.M.Turner;0;Merrill, ED;9469, 9469;;9469;;01/04/1913 - 30/04/1913;1;4;1913;Rainer, H, Kessler, P;21/12/2007 - 21/12/2007;21;12;2007;PH;Philippines;0;Philippines. Lake Manguao. Palawan;0;119.551;10.7615;0, 0;0, 0;P00601071, P01983394;P00601071, P01983394;Merrill;;;;;;;PHL;SYNONYM;Huberantha palawanensis;https://ipni.org/n/74684-1
0;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Merrill, ED;9605;;9605;;01/05/1913 - 31/05/1913;1;5;1913;nan;<NA>;;;;PH;Philippines;0;Philippines. Silanga. Palawan;0;119.5616633;11.0241208;0;0;P00248461;P00248461;Merrill;Palawan;0;Merrill, E.D.;<NA>;;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1
0;Artabotrys;uncinatus;(L.f.) Bhandari;0;Merrill;964;;964;;<NA>;;;;Merrill;<NA>;;;;PH;Philippines;0;[Philippines];0;;;0;0;P02029177;P02029177;Merrill;;0;Merrill;Merrill;;;PHL;SYNONYM;Artabotrys hexapetalus;https://ipni.org/n/72478-1
0;Dasymaschalon;clusiflorum;(Merr.) Merr.;0;Merrill, ED;9703;;9703;;01/05/1914 - 31/05/1914;1;5;1914;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippines. Benguet Subprovince, Luzon;0;120.682;16.511;0;0;P00411137;P00411137;Merrill;Benguet;0;Merrill, E.D.;Kessler, P.;;;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1
0;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Meyer, R;2509;;2509;;01/01/1905 - 31/01/1905;1;1;1905;nan;<NA>;;;;PH;Philippines;0;Philippines. Lamao River, Mt. Mariveles, Province of Batan, Luzon.;0;120.521;14.517;0;0;P01952546;P01952546;Meyer;Bataan;0;Meyer, R.;<NA>;;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1
0;Sageraea;glabra;Miq.;0;Miranda, DP;17939;;17939;;01/01/1913 - 28/02/1913;1;1;1913;nan;<NA>;;;;PH;Philippines;0;Philippines. Province of Misamis. Mindanao;0;;;0;0;P00247908;P00247908;Miranda;Northern Mindanao (Region X);0;Miranda, D.P.;<NA>;;;PHL;SYNONYM;Sageraea lanceolata;https://ipni.org/n/75130-1
0;Mitrephora;basilanensis;Merr.;0;Miranda, DP;20060;;20060;;01/10/1912 - 31/10/1912;1;10;1912;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Basilan;0;122.035;6.58;0;0;P00379285;P00379285;Miranda;Basilan;0;Miranda, D.P.;Kessler, P.;;;PHL;ACCEPTED;Mitrephora basilanensis;https://ipni.org/n/73980-1
0;Desmos;chinensis;Lour.;0;Miranda, DP;20092;;20092;;01/10/1912 - 31/10/1912;1;10;1912;nan;<NA>;;;;PH;Philippines;0;Philippines. Basilan;0;121.897;6.591;0;0;P01753517;P01753517;Miranda;Basilan;0;Miranda, D.P.;<NA>;;;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1
0;Mitrephora;fragrans;Merr.;0;Natividad, P;25755;;25755;;01/03/1916 - 30/04/1916;1;3;1916;Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;PH;Philippines;0;Philippines. Palawan;0;118.75;10.0;0;0;P01967853;P01967853;Natividad;Palawan;0;Natividad, P.;Kessler, P.;;;PHL;ACCEPTED;Mitrephora fragrans;https://ipni.org/n/73998-1
0;Sageraea;lanceolata;Miq.;0;Oliveros, SV;26576;;26576;;01/03/1917 - 31/03/1917;1;3;1917;Kessler, P;01/06/2004 - 30/06/2004;1;6;2004;PH;Philippines;0;Philippines. District of Cotabato. Mindanao;0;125.08333333333333;7.016666666666667;0;0;P00247909;P00247909;Oliveros;Cotabato;0;Oliveros, S.V.;Kessler, P.;;;PHL;ACCEPTED;Sageraea lanceolata;https://ipni.org/n/75133-1
0;Orophea;creaghii;(Ridl.) Leonardía & Kessler;0;Podzorski, AC;SMHI 756;SMHI;756;;06/04/1984 - 06/04/1984;6;4;1984;Bouyer, AM;22/06/2000 - 22/06/2000;22;6;2000;PH;Philippines;0;Palawan. Lake Manguao (Danao), valley of stream leading into NNW bay of lake. Altitude: 60 - 80 m;0;119.521;10.78;0;0;P01987516;P01987516;Podzorski;Palawan;0;Podzorski, A.C.;Bouyer, A.M.;;;PHL;ACCEPTED;Orophea creaghii;https://ipni.org/n/1020126-1
0;Polyalthia;flava;(Merr.) I.M.Turner;0;Ramos, M;1537;;1537;;01/12/1913 - 31/12/1913;1;12;1913;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippine Plants. Prov. of Camarines. Luzon;0;122.793;14.013;0;0;P01983890;P01983890;Ramos;Bicol Region (Region V);0;Ramos, M.;Merrill, E.D.;;;PHL;SYNONYM;Huberantha flava;https://ipni.org/n/74570-1
0;Meiogyne;paucinervia;(Blume) Miq.;0;Ramos, M;15381;;15381;;01/08/1912 - 31/08/1912;1;8;1912;Rainer, H;04/02/2008 - 04/02/2008;4;2;2008;PH;Philippines;0;Philippines. Dagami. Leyte;0;124.9026227;11.0617364;0;0;P00601054;P00601054;Ramos;Leyte;0;Ramos, M.;Rainer, H.;;;PHL;SYNONYM;Meiogyne virgata;https://ipni.org/n/73812-1
0;Orophea;corymbosa;(Blume) Zoll.;0;Ramos, M;1545;;1545;;01/12/1913 - 31/12/1913;1;12;1913;Kessler, P;06/03/1986 - 06/03/1986;6;3;1986;PH;Philippines;0;Philippine Plants. Prov. of Camarines. Luzon;0;122.793;14.013;0;0;P01987526;P01987526;Ramos;Bicol Region (Region V);0;Ramos, M.;Kessler, P.;;;PHL;ACCEPTED;Orophea corymbosa;https://ipni.org/n/74211-1
0;Meiogyne;virgata;(Blume) Miq.;0;Ramos, M;1640;;1640;;01/04/1914 - 30/04/1914;1;4;1914;nan;01/01/1994 - 31/12/1994;1;1;1994;PH;Philippines;0;Philippines. Samar;0;125.11;11.96;0;0;P01753467;P01753467;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;van Heusden, E.C.H.;;;PHL;ACCEPTED;Meiogyne virgata;https://ipni.org/n/73818-1
0;Pseuduvaria;unguiculata;(Elmer) Y.C.F.Su & R.M.K.Saunders;0;Ramos, M;1661;;1661;;01/04/1914 - 30/04/1914;1;4;1914;Su, YCF;01/09/2001 - 30/09/2001;1;9;2001;PH;Philippines;0;Philippine plants. Samar;0;125.0;11.833;0;0;P00268548;P00268548;Ramos;Samar;0;Ramos, M.;Su, Y.C.F.;;;PHL;ACCEPTED;Pseuduvaria unguiculata;https://ipni.org/n/20002933-1
0;Orophea;glabra;Merr.;0;Ramos, M;1672;;1672;;01/04/1914 - 30/04/1914;1;4;1914;Kessler, P;13/02/1985 - 13/02/1985;13;2;1985;PH;Philippines;0;Philippine Plants. Samar;0;125.0;12.0;0;0;P01987488;P01987488;Ramos;Samar;0;Ramos, M.;Kessler, P.;;;PHL;ACCEPTED;Orophea glabra;https://ipni.org/n/74228-1
0;Orophea;polyantha;S.Vidal;0;Ramos, M;1673, 1673;;1673;;01/04/1914 - 30/04/1914;1;4;1914;Kessler, P, Merrill, ED;08/03/1984 - 08/03/1984;8;3;1984;PH;Philippines;0;Philippine. Samar.;0;125.055;11.896666666666668;0, 0;0, 0;P00389913, P00389914;P00389913, P00389914;Ramos;;;;;;;PHL;SYNONYM;Orophea cumingiana;https://ipni.org/n/74254-1
0;Dasymaschalon;clusiflorum;(Merr.) Merr.;0;Ramos, M;1675;;1675;;01/04/1914 - 30/04/1914;1;4;1914;nan;<NA>;;;;PH;Philippines;0;Philippine plants. Samar;0;125.11;11.96;0;0;P02006247;P02006247;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1
0;Sageraea;lanceolata;Miq.;0;Ramos, M;1683;;1683;;01/04/1914 - 30/04/1914;1;4;1914;nan;01/01/1994 - 31/12/1994;1;1;1994;PH;Philippines;0;Philippine Plants. Samar;0;125.11;11.96;0;0;P00247914;P00247914;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;van Heusden, E.C.H.;;;PHL;ACCEPTED;Sageraea lanceolata;https://ipni.org/n/75133-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Ramos, M;17417;;17417;;01/03/1914 - 30/04/1914;1;3;1914;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippines. Samar;0;125.11;11.96;0;0;P01986546;P01986546;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;Kessler, P.;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Popowia;polyandra;(Blume) Endl. ex Walp.;0;Ramos, M;17506;;17506;;01/03/1914 - 30/04/1914;1;3;1914;nan;<NA>;;;;PH;Philippines;0;Philippines. Samar;0;125.11;11.96;0;0;P01983240;P01983240;Ramos;Eastern Visayas (Region VIII);0;Ramos, M.;<NA>;;;PHL;SYNONYM;Popowia pisocarpa;https://ipni.org/n/74884-1
0;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Ramos, M;1852;;1852;;01/08/1914 - 31/08/1914;1;8;1914;nan;<NA>;;;;PH;Philippines;0;Philippine plants. Province of Batangas. Luzon;0;121.057754;13.7561219;0;0;P00248462;P00248462;Ramos;Batangas;0;Ramos, M.;<NA>;;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1
0;Anaxagorea;luzonensis;A.Gray;0;Ramos, M;1873;;1873;;01/08/1914 - 31/08/1914;1;8;1914;nan;01/01/1984 - 31/12/1984;1;1;1984;PH;Philippines;0;Philippines. Province of Batangas. Luzon;0;121.08333333333333;13.916666666666666;0;0;P01960547;P01960547;Ramos;Batangas;0;Ramos, M.;Maas, P.J.M. & Westra, L.Y.T.;;;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Ramos, M;22092;;22092;;01/11/1913 - 31/12/1913;1;11;1913;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Mt. Isarog. Camarines;0;123.373;13.659;0;0;P01960449;P01960449;Ramos;Camarines Sur;0;Ramos, M.;Kessler, P.;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1
0;Artabotrys;rolfei;(Blume) Blume;0;Ramos, M;23858;;23858;;01/09/1915 - 30/09/1915;1;9;1915;nan;<NA>;;;;PH;Philippines;0;Philippines. Province of Rizal. Luzon;0;121.25;14.65;0;0;P02029218;P02029218;Ramos;Rizal;0;Ramos, M.;<NA>;;;PHL;SYNONYM;Artabotrys suaveolens;https://ipni.org/n/72456-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Ramos, M;24062;;24062;;01/11/1915 - 30/11/1915;1;11;1915;nan;<NA>;;;;PH;Philippines;0;Philippines. Province of Laguna. Luzon;0;121.33;14.17;0;0;P01986551;P01986551;Ramos;Laguna;0;Ramos, M.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Goniothalamus;philippinensis;Merr.;0;Ramos, M;24286;;24286;;01/02/1916 - 31/03/1916;1;2;1916;nan;<NA>;;;;PH;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P01988113;P01988113;Ramos;Northern Samar;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Goniothalamus philippinensis;https://ipni.org/n/73235-1
0;Friesodielsia;lagunensis;(Elmer) Steenis;0;Ramos, M;24311;;24311;;01/02/1916 - 31/03/1916;1;2;1916;nan;<NA>;;;;PH;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P01986072;P01986072;Ramos;Northern Samar;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Friesodielsia lagunensis;https://ipni.org/n/73119-1
0;Cyathocalyx;apoensis;Elmer;0;Ramos, M;24322;;24322;;01/02/1916 - 31/03/1916;1;2;1916;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P01981686;P01981686;Ramos;Northern Samar;0;Ramos, M.;Kessler, P.;;;PHL;SYNONYM;Drepananthus apoensis;https://ipni.org/n/72649-1
0;Pseuduvaria;philippinensis;Merr.;0;Ramos, M;24449;;24449;;01/02/1916 - 31/03/1916;1;2;1916;nan;<NA>;;;;PH;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P00268525;P00268525;Ramos;Northern Samar;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Pseuduvaria philippinensis;https://ipni.org/n/74961-1
0;Orophea;leytensis;Merr.;0;Ramos, M;24468;;24468;;26/02/1916 - 26/02/1916;26;2;1916;Kessler, P;08/03/1984 - 08/03/1984;8;3;1984;PH;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P00391147;P00391147;Ramos;Northern Samar;0;Ramos, M.;Kessler, P.;;;PHL;ACCEPTED;Orophea leytensis;https://ipni.org/n/74238-1
0;Mitrephora;reflexa;Merr.;0;Ramos, M;24545;;24545;;01/02/1916 - 31/03/1916;1;2;1916;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Catubig river. Samar;0;125.03;12.467;0;0;P01967889;P01967889;Ramos;Northern Samar;0;Ramos, M.;Kessler, P.;;;PHL;ACCEPTED;Mitrephora reflexa;https://ipni.org/n/74037-1
0;Mitrephora;lanotan;(Blanco) Merr.;0;Ramos, M;26231;;26231;;01/08/1916 - 30/09/1916;1;8;1916;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Umingan. Province of Nueva Ecija. Luzon;0;121.37;15.517;0;0;P01967846;P01967846;Ramos;Nueva Ecija;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1
0;Friesodielsia;bakeri;(Merr.) Steenis;0;Ramos, M;26371;;26371;;01/08/1916 - 30/09/1916;1;8;1916;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Umingan. Province of Nueva Ecija. Luzon;0;121.37;15.517;0;0;P01986108;P01986108;Ramos;Nueva Ecija;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Friesodielsia bakeri;https://ipni.org/n/73093-1
0;Goniothalamus;longistylus;Merr.;0;Ramos, M;26639;;26639;;01/08/1916 - 30/09/1916;1;8;1916;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Dingalan. Province of Tayabas. Luzon;0;121.405;15.426;0;0;P00389827;P00389827;Ramos;Aurora;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Goniothalamus longistylus;https://ipni.org/n/73213-1
0;Enicosanthum;gigantifolium;(Merr.) B.Xue & R.M.K.Saunders;0;Ramos, M;26966;;26966;;01/10/1919 - 30/11/1919;1;10;1919;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Malangas, Zamboanga District. Mindanao;0;123.0303669;7.6321118;0;0;P01986513;P01986513;Ramos;Zamboanga Sibugay;0;Ramos, M.;Kessler, P.;;;PHL;SYNONYM;Monoon gigantifolium;https://ipni.org/n/72960-1
0;Phaeanthus;pubescens;(Roxb. ex G.Don) J.Sinclair;0;Ramos, M;27333;;27333;;01/02/1917 - 31/03/1917;1;2;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Burgos. Prov. of Ilocos Norte. Luzon;0;120.6436311;18.5110086;0;0;P00372669;P00372669;Ramos;Ilocos Norte;0;Ramos, M.;<NA>;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74452-1
0;Mitrephora;lanotan;(Blanco) Merr.;0;Ramos, M;27522;;27522;;01/02/1917 - 31/03/1917;1;2;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Bangui. Prov. of Ilocos Norte. Luzon;0;120.7657563;18.5367387;0;0;P01967845;P01967845;Ramos;Ilocos Norte;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1
0;Orophea;cumingiana;S.Vidal;0;Ramos, M;28484;;28484;;01/05/1917 - 31/05/1917;1;5;1917;Kessler, P;01/03/1986 - 01/03/1986;1;3;1986;PH;Philippines;0;Philippines. Mt. Binuang. Province of Tayabas. Luzon.;0;121.55694444444444;14.775;0;0;P01987509;P01987509;Ramos;Quezon;0;Ramos, M.;Kessler, P.;;;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Ramos, M;28720;;28720;;01/05/1917 - 31/05/1917;1;5;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Binuang. Province of Tayabas. Luzon.;0;121.557;14.775;0;0;P01986539;P01986539;Ramos;Quezon;0;Ramos, M.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Goniothalamus;elmeri;Merr.;0;Ramos, M;28799;;28799;;01/05/1917 - 31/05/1917;1;5;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Binuang. Province of Tayabas. Luzon.;0;121.557;14.775;0;0;P01988162;P01988162;Ramos;Quezon;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1
0;Orophea;cumingiana;S.Vidal;0;Ramos, M;28802;;28802;;01/05/1917 - 31/05/1917;1;5;1917;Kessler, P;27/02/1986 - 27/02/1986;27;2;1986;PH;Philippines;0;Philippines. Mt. Binuang. Province of Tayabas. Luzon;0;121.557;14.775;0;0;P01987508;P01987508;Ramos;Quezon;0;Ramos, M.;Kessler, P.;;;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Ramos, M;28832;;28832;;01/05/1917 - 31/05/1917;1;5;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Binuang. Province of Tayabas. Luzon.;0;121.557;14.775;0;0;P01986538;P01986538;Ramos;Quezon;0;Ramos, M.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Mitrephora;reflexa;Merr.;0;Ramos, M;28847;;28847;;01/05/1917 - 31/05/1917;1;5;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Binuang. Province of Tayabas. Luzon.;0;121.557;14.775;0;0;P01967890;P01967890;Ramos;Quezon;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Mitrephora reflexa;https://ipni.org/n/74037-1
0;Xylopia;dehiscens;(Blanco) Merr.;0;Ramos, M;29097;;29097;;01/05/1917 - 31/05/1917;1;5;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Tulaog. Province of Tayabas. Luzon;0;121.559;14.773;0;0;P01987357;P01987357;Ramos;Quezon;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Xylopia dehiscens;https://ipni.org/n/76111-1
0;Goniothalamus;amuyon;(Blanco) Merr.;0;Ramos, M;29277;;29277;;01/08/1917 - 31/08/1917;1;8;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Susong-Dalaga. Province of Rizal. Luzon;0;121.233;14.332;0;0;P01988179;P01988179;Ramos;Rizal;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Goniothalamus amuyon;https://ipni.org/n/73152-1
0;Goniothalamus;elmeri;Merr.;0;Ramos, M;29279;;29279;;01/08/1917 - 31/08/1917;1;8;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Susong-Dalaga. Province of Rizal. Luzon;0;121.232;14.332;0;0;P01988171;P01988171;Ramos;Rizal;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1
0;Artabotrys;rolfei;(Blume) Blume;0;Ramos, M;29533;;29533;;01/07/1917 - 31/07/1917;1;7;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Antipolo. Province of Rizal. Luzon;0;121.1758611;14.5870262;0;0;P02029217;P02029217;Ramos;Rizal;0;Ramos, M.;<NA>;;;PHL;SYNONYM;Artabotrys suaveolens;https://ipni.org/n/72456-1
0;Artabotrys;luteus;Elmer;0;Ramos, M;30153;;30153;;14/11/1917 - 11/12/1917;14;11;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Catanduanes;0;124.25;13.833;0;0;P02029225;P02029225;Ramos;Catanduanes;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Artabotrys luteus;https://ipni.org/n/72414-1
0;Friesodielsia;bakeri;(Merr.) Steenis;0;Ramos, M;30181;;30181;;14/11/1917 - 11/12/1917;14;11;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Catanduanes;0;124.25;13.833;0;0;P01986107;P01986107;Ramos;Catanduanes;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Friesodielsia bakeri;https://ipni.org/n/73093-1
0;Polyalthia;dolichophylla;(Hook.f.) Airy Shaw;0;Ramos, M;30873;;30873;;01/04/1918 - 31/05/1918;1;4;1918;nan;<NA>;;;;PH;Philippines;0;Philippines. Jamindan. Capiz Province. Panay;0;122.5105924;11.4089123;0;0;P00732323;P00732323;Ramos;Capiz;0;Ramos, M.;<NA>;;;PHL;SYNONYM;Polyalthia insignis;https://ipni.org/n/74557-1
0;Mitrephora;lanotan;(Blanco) Merr.;0;Ramos, M;31161;;31161;;01/04/1918 - 31/05/1918;1;4;1918;nan;<NA>;;;;PH;Philippines;0;Philippines. Jamindan. Capiz Province. Panay;0;122.5105924;11.4089123;0;0;P01967847;P01967847;Ramos;Capiz;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1
0;Friesodielsia;lagunensis;(Elmer) Steenis;0;Ramos, M;31208;;31208;;01/04/1918 - 31/05/1918;1;4;1918;nan;<NA>;;;;PH;Philippines;0;Philippines. Jamindan. Capiz Province. Panay;0;122.5105924;11.4089123;0;0;P01986073;P01986073;Ramos;Capiz;0;Ramos, M.;<NA>;;;PHL;ACCEPTED;Friesodielsia lagunensis;https://ipni.org/n/73119-1
