scientific_name;genus;specific_epithet;species_author;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;orig_recby;orig_detby;country_iso3;status;accepted_name;ipni_no;colnum_fullprefix;region;geo_issues;.summary;tmp_det_date.1;expert_det;recby_regex;modified;scientific_name.1;colnum_fullprefix.1;region.1;collector_id;huh_name;geo_col;wiki_url;ipni_species_author;specificEpithet;tmp_det_date;sp_idx;summary
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  17357 ;Elmer;17357;<NA>;<NA>;1;9;1916;Mols, JB;2004-03-01T00:00:00;1;3;2004;PH;Philippines;<NA>;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;<NA>;124.038611;12.701388;<NA>;Botany;U0045629;U  0045629;Elmer;Elmer ADE;Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;J.Sinclair;;;Miliusa vidalii;True
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Palisoc, PP;Palisoc, PP CLP 1630 ;Palisoc;1630;<NA>;<NA>;10;8;1972;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Laguna Province, Makiling forest.;<NA>;121.19;14.135833;<NA>;Botany;L3993724;L.3993724;Palisoc;Palisoc PP;;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Palisoc, PP;serafin_2023-05-10_09-01-44;;;;<NA>;Palisoc, PP;<NA>;<NA>;J.Sinclair;;;Miliusa vidalii;True
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Palisoc, PP;Palisoc, PP CLP 1630 ;Palisoc;1630;<NA>;<NA>;10;8;1972;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Laguna Province, Makiling forest.;<NA>;121.19;14.135833;<NA>;Botany;L3993723;L.3993723;Palisoc;Palisoc PP;;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Palisoc, PP;serafin_2023-05-10_09-01-44;;;;<NA>;Palisoc, PP;<NA>;<NA>;J.Sinclair;;;Miliusa vidalii;True
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Ramos;22573;<NA>;22573;<NA>;<NA>;<NA>;<NA>;<NA>;Mols, JB ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;<NA>;<NA>;120.8786;15.2628;NHMUK;BOT;BM000595526;BM000595526;Ramos;Ramos, et al.;J. B. Mols;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Ramos;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos;<NA>;<NA>;J.Sinclair;;;Miliusa vidalii;True
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Sagcal, EC; Fuentes, RE PPI 17241 ";Reynoso;17241;<NA>;<NA>;1;4;1995;Mols, JB;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Bataan, Tawawa, slope of Mt. Natib.;<NA>;120.4;14.7;<NA>;Botany;L3993725;L.3993725;Reynoso;"Reynoso EJ; Sagcal EC; Fuentes RE";Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;True
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Sagcal, EC; Fuentes, RE PPI 17117 ";Reynoso;17117;<NA>;<NA>;27;3;1995;Mols, JB;2004-03-01T00:00:00;1;3;2004;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Cavite, Tala, Ternate.;<NA>;120.633333;14.7;<NA>;Botany;L3993720;L.3993720;Reynoso;"Reynoso EJ; Sagcal EC; Fuentes RE";Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;.con;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;False
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Sagcal, EC; Fuentes, RE PPI 17114 ";Reynoso;17114;<NA>;<NA>;27;3;1995;Mols, JB;2004-03-01T00:00:00;1;3;2004;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Cavite, Tala, Ternate.;<NA>;120.633333;14.7;<NA>;Botany;L3993721;L.3993721;Reynoso;"Reynoso EJ; Sagcal EC; Fuentes RE";Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;.con;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;False
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Majaducon, RS PPI 24488 ";Reynoso;24488;<NA>;<NA>;7;7;1996;Mols, JB;2004-03-01T00:00:00;1;3;2004;PH;Philippines;<NA>;Mt. Cleopatra Ranges, So. Calabayog, Brgy. Tinapag, Puerto Princesa.;<NA>;118.983889;10.117778;<NA>;Botany;L3993727;L.3993727;Reynoso;"Reynoso EJ; Majaducon RS";Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;True
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Sagcal, EC; Fuentes, RE PPI 17211 ";Reynoso;17211;<NA>;<NA>;31;3;1995;Mols, JB;2004-03-01T00:00:00;1;3;2004;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Bataan, Tawawa, slope of Mt. Natib.;<NA>;120.633333;14.7;<NA>;Botany;L3993726;L.3993726;Reynoso;"Reynoso EJ; Sagcal EC; Fuentes RE";Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;.con;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;False
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Romero, E. M.;"Romero, EM; Fuentes, RE PPI 37658 ";Romero;37658;<NA>;<NA>;7;7;1996;Mols, JB;2000-10-01T00:00:00;1;10;2000;PH;Philippines;<NA>;Mt. Ambil, So. Ambil, Tabao.;<NA>;120.316667;13.816667;<NA>;Botany;L3993730;L.3993730;Romero;"Romero EM; Fuentes RE";Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;.con;;;<NA>;Romero, EM;serafin_2023-05-10_09-01-44;;;;<NA>;Romero, E. M.;Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;False
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Soejarto, Djaja Djendoel;"Soejarto, DD; et al.  7768 ";Soejarto;7768;<NA>;<NA>;2;7;1992;Mols, JB;2004-03-01T00:00:00;1;3;2004;PH;Philippines;<NA>;Morong municip., tractor road from Morong to Natib Mt.;<NA>;120.3;14.65;<NA>;Botany;L3993722;L.3993722;Soejarto;"Soejarto DD; et al.";Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;.con;;;<NA>;Soejarto, DD;serafin_2023-05-10_09-01-44;;;;<NA>;Soejarto, Djaja Djendoel;Colombia, Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;False
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Sulit;17156;<NA>;17156;<NA>;<NA>;<NA>;<NA>;<NA>;Mols, JB ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;<NA>;<NA>;120.8786;15.2628;NHMUK;BOT;BM000595542;BM000595542;Sulit;Sulit;J. B. Mols;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Sulit;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit;<NA>;<NA>;J.Sinclair;;;Miliusa vidalii;True
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Sulit, Mamerto D.;Sulit, MD PNH 22890 ;Sulit;22890;<NA>;<NA>;16;4;1955;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Luzon, Laguna Province, Mt. Makiling, Makiling National Park, Forestry Plantation.;<NA>;121.19;14.135833;<NA>;Botany;L3993731;L.3993731;Sulit;Sulit MD;;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Sulit, MD;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;True
Miliusa vidalii J.Sinclair;Miliusa;vidalii;<NA>;Sulit, Mamerto D.;Sulit, MD PNH 22887 ;Sulit;22887;<NA>;<NA>;16;4;1955;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Luzon, Laguna Province, Mt. Makiling, Forestry Plantation near saw mill builgind, Makiling National Park.;<NA>;121.19;14.135833;<NA>;Botany;L3993732;L.3993732;Sulit;Sulit MD;"Adomou AC; Chavez JG";PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;;;<NA>;;;<NA>;Sulit, MD;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;J.Sinclair;;;Miliusa vidalii;True
Mitrephora basilanensis Merr.;Mitrephora;basilanensis;<NA>;Miranda, Donato P.;Miranda, DP FB 20060 ;Miranda;20060;<NA>;<NA>;1;10;1912;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Basilan;<NA>;121.966667;6.7;<NA>;Botany;L0064574;L  0064574;Miranda;Miranda DP;Weerasooriya AD;PHL;ACCEPTED;Mitrephora basilanensis;https://ipni.org/n/73980-1;;;.con;;;<NA>;Miranda, DP;serafin_2023-05-10_09-01-44;;;;<NA>;Miranda, Donato P.;Philippines;<NA>;Merr.;;;Mitrephora basilanensis;False
Mitrephora fragrans Merr.;Mitrephora;fragrans;<NA>;Merrill, Elmer Drew;Merrill, ED  9217 ;Merrill;9217;<NA>;<NA>;1;4;1913;Kessler, PJA;1988-10-01T00:00:00;1;10;1988;PH;Philippines;<NA>;Philippines, Palawan, Taytay.;<NA>;119.517778;10.825;<NA>;Botany;L0038020;L  0038020;Merrill;Merrill ED;Kessler PJA;PHL;ACCEPTED;Mitrephora fragrans;https://ipni.org/n/73998-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;Merr.;;;Mitrephora fragrans;True
Mitrephora fragrans Merr.;Mitrephora;fragrans;<NA>;Merrill, Elmer Drew;9217;<NA>;9217;<NA>;<NA>;<NA>;4;1913;Kessler, P;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;<NA>;<NA>;119.4108;10.925;NHMUK;BOT;BM000560277;BM000560277;Merrill;Elmer Drew Merrill;P Kessler;PHL;ACCEPTED;Mitrephora fragrans;https://ipni.org/n/73998-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;Merr.;;;Mitrephora fragrans;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Alvarez, Ramon J.;Alvarez, RJ FB 13545 ;Alvarez;13545;<NA>;<NA>;1;8;1909;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines. Luzon, Bataan Prov.;<NA>;120.416667;14.666667;<NA>;Botany;L1757261;L.1757261;Alvarez;Alvarez RJ;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Alvarez, RJ;serafin_2023-05-10_09-01-44;;;;<NA>;Alvarez, Ramon J.;Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Bawan, F.;Bawan, F FB 24198 ;Bawan;24198;<NA>;<NA>;1;5;1915;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines. Luzon, Bataan Prov.;<NA>;120.416667;14.666667;<NA>;Botany;L1757258;L.1757258;Bawan;Bawan F;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Bawan, F;serafin_2023-05-10_09-01-44;;;;<NA>;Bawan, F.;Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  12787 ;Elmer;12787;<NA>;<NA>;1;3;1911;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;<NA>;118.605667;9.798722;<NA>;Botany;U1073720;U.1073720;Elmer;Elmer ADE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  13012 ;Elmer;13012;<NA>;<NA>;1;3;1911;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;<NA>;118.605667;9.798722;<NA>;Botany;U1073721;U.1073721;Elmer;Elmer ADE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  13012 ;Elmer;13012;<NA>;<NA>;1;3;1911;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;<NA>;118.605667;9.798722;<NA>;Botany;L1757260;L.1757260;Elmer;Elmer ADE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  12787 ;Elmer;12787;<NA>;<NA>;1;3;1911;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;<NA>;118.605667;9.798722;<NA>;Botany;L1757259;L.1757259;Elmer;Elmer ADE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Ramos, Maximo;Ramos, M BS 27522 ;Ramos;27522;<NA>;<NA>;1;2;1917;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Luzon, Province of Ilocos Norte, Bangui.;<NA>;120.7671;18.5376;<NA>;Botany;L1757256;L.1757256;Ramos;Ramos M;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Ramos, M;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Ramos, Maximo;"Ramos, M; Edaño, GE BS 26231 ";Ramos;26231;<NA>;<NA>;1;8;1916;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Luzon, Province of Nueva Ecija, Mt. Umingan.;<NA>;121.168;16.143833;<NA>;Botany;L1757257;L.1757257;Ramos;"Ramos M; Edaño GE";Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Ramos, M;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Ramos, Maximo;"Ramos, M; Edaño, GE BS 31161 ";Ramos;31161;<NA>;<NA>;1;4;1918;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Panay, Capiz Province, Jamindan.;<NA>;122.5;11.416667;<NA>;Botany;L1757268;L.1757268;Ramos;"Ramos M; Edaño GE";Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Ramos, M;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 150 ;Ridsdale;150;<NA>;<NA>;19;3;1984;Weerasooriya, AD;2001-12-01T00:00:00;1;12;2001;PH;Philippines;<NA>;Philippines. Puerto Princesa municipality Irawan R. valley head, norht side.;<NA>;118.735278;9.739167;<NA>;Botany;L1757277;L.1757277;Ridsdale;Ridsdale CE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 1862 ;Ridsdale;1862;<NA>;<NA>;29;5;1984;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines. Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;<NA>;118.735278;9.739167;<NA>;Botany;L1757275;L.1757275;Ridsdale;Ridsdale CE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 150 ;Ridsdale;150;<NA>;<NA>;19;3;1984;Weerasooriya, AD;2001-12-01T00:00:00;1;12;2001;PH;Philippines;<NA>;Philippines. Puerto Princesa municipality Irawan R. valley head, norht side.;<NA>;118.735278;9.739167;<NA>;Botany;L1757276;L.1757276;Ridsdale;Ridsdale CE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 1862 ;Ridsdale;1862;<NA>;<NA>;29;5;1984;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines. Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;<NA>;118.735278;9.739167;<NA>;Botany;L1757273;L.1757273;Ridsdale;Ridsdale CE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Ridsdale, Colin Ernest;Ridsdale, CE SMHI 1862 ;Ridsdale;1862;<NA>;<NA>;29;5;1984;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines. Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;<NA>;118.735278;9.739167;<NA>;Botany;L1757274;L.1757274;Ridsdale;Ridsdale CE;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Ridsdale, CE;serafin_2023-05-10_09-01-44;;;;<NA>;Ridsdale, Colin Ernest;Papua New Guinea, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Robinson, Charles Budd;Robinson, CB BS 6149 ;Robinson;6149;<NA>;<NA>;11;8;1908;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines. Luzon, Bataan Prov.;<NA>;120.416667;14.666667;<NA>;Botany;L1757262;L.1757262;Robinson;Robinson CB;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Robinson, CB;serafin_2023-05-10_09-01-44;;;;<NA>;Robinson, Charles Budd;Canada, Indonesia, Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Sulit, Mamerto D.;Sulit, MD PNH 14355 ;Sulit;14355;<NA>;<NA>;4;4;1951;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Samar, Mt. Cansayao, Lope de Vega, Catarman.;<NA>;124.689157;12.313372;<NA>;Botany;L1757269;L.1757269;Sulit;Sulit MD;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Sulit, MD;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Sulit, Mamerto D.;Sulit, MD PNH 15709 ;Sulit;15709;<NA>;<NA>;20;5;1952;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Luzon, Batangas Province, Mt. Lobo (south side), Natangkad Creek.;<NA>;121.21;13.645833;<NA>;Botany;L1757271;L.1757271;Sulit;Sulit MD;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Sulit, MD;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Sulit, Mamerto D.;Sulit, MD PNH 14355 ;Sulit;14355;<NA>;<NA>;4;4;1951;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Samar, Mt. Cansayao, Lope de Vega, Catarman.;<NA>;124.689157;12.313372;<NA>;Botany;L1757270;L.1757270;Sulit;Sulit MD;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Sulit, MD;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;<NA>;Sulit, Mamerto D.;Sulit, MD PNH 15709 ;Sulit;15709;<NA>;<NA>;20;5;1952;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;<NA>;Philippines, Luzon, Batangas Province, Mt. Lobo (south side), Natangkad Creek.;<NA>;121.21;13.645833;<NA>;Botany;L1757272;L.1757272;Sulit;Sulit MD;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;;;<NA>;;;<NA>;Sulit, MD;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;(Blanco) Merr.;;;Mitrephora lanotan;True
Mitrephora multifolia Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;multifolia;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  16152 ;Elmer;16152;<NA>;<NA>;1;5;1916;Kessler, PJA;1988-10-01T00:00:00;1;10;1988;PH;Philippines;<NA>;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;<NA>;124.038611;12.701388;<NA>;Botany;U1073726;U.1073726;Elmer;Elmer ADE;Kessler PJA;PHL;ACCEPTED;Mitrephora multifolia;https://ipni.org/n/77104839-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer ex Weeras. & R.M.K.Saunders;;;Mitrephora multifolia;True
