scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;PH;Philippines, Panay Island: Southwestern range of Mt. Baloy, Laggit, 2-3 km SE of Lublub.;11.05;122.1;Varadarajan, GS;"Varadarajan, GS; Reynoso, EJ; Fernando; Mosing  1571 ";8;8;1987;nan;<NA>;<NA>;Botany;L.1770659;0;0;0;Varadarajan;;0;;;;0;0;0;L1770659;1571;grandiflora;"Varadarajan GS; Reynoso EJ; Fernando; Mosing";"Setten AK van; Heusden ECH van"
Polyalthia obliqua Hook.f. & Thomson;Polyalthia;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13621 ;1;8;1912;Heusden, ECH van;<NA>;<NA>;Botany;L.1767282;0;0;0;Elmer;;0;;;;0;0;0;L1767282;13621;obliqua;Elmer ADE;Heusden ECH van
Uvaria cardinalis Elmer;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  15550 ;1;11;1915;nan;<NA>;<NA>;Botany;L.1770543;0;0;0;Elmer;;0;;;;0;0;0;L1770543;15550;grandiflora;Elmer ADE;<NA>
Uvaria goloensis Merr.;Uvaria;PH;Philippines, Golo.;13.653611;120.371944;Merrill, ED;Merrill, ED  11551 ;1;8;1922;nan;<NA>;<NA>;Botany;L.1770698;0;0;0;Merrill;;0;;;;0;0;0;L1770698;11551;goloensis;Merrill ED;<NA>
Orophea merrillii Kessler;Orophea;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9212 ;1;4;1913;nan;<NA>;<NA>;Botany;L.1766641;0;0;0;Merrill;;0;;;;0;0;0;L1766641;9212;merrillii;Merrill ED;<NA>
Uvaria L.;Uvaria;PH;Luzon, Abra, Poblacion Gangal, Municipality of Sallapadan.;17.466667;120.816667;Fuentes, RE;"Fuentes, RE; Rosa de la PPI 38508 ";7;11;1996;nan;<NA>;<NA>;Botany;L.1768243;0;0;0;Fuentes;;0;;;;0;0;0;L1768243;38508;;"Fuentes RE; Rosa de la";<NA>
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;<NA>;9.783333;118.7;Ridsdale, CE;Ridsdale, CE SMHI 1866 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1768560;0;0;0;Ridsdale;;0;;;;0;0;0;L1768560;1866;micrantha;Ridsdale CE;<NA>
Uvaria L.;Uvaria;PH;Luzon, Bulacan, Angat Watershed Area, Brgy. San Lorenzo, Norzagaray;14.933333;121.033333;Garcia, HG;"Garcia, HG; et al. PPI 15256 ";18;12;1994;Kessler, PJA;1998-02-01T00:00:00;<NA>;Botany;L.1768227;0;0;0;Garcia;;0;1;2;1998;0;0;0;L1768227;15256;;"Garcia HG; et al.";Kessler PJA
Uvaria L.;Uvaria;PH;Visayas, Eastern Samar, Busong-busong, Brgy. 1, Balangiga.;11.116667;125.383333;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 26470 ";23;8;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1768244;0;0;0;Gaerlan;;0;1;8;2000;0;0;0;L1768244;26470;;"Gaerlan FJM; et al.";Kessler PJA
Uvaria alba Merr.;Uvaria;PH;Philippines, Luzon, Bataan Province, Mt. Mariveles.;14.5331;120.4667;Merrill, ED;Merrill, ED  3859 ;1;8;1904;nan;<NA>;<NA>;Botany;L.1770571;0;0;0;Merrill;;0;;;;0;0;0;L1770571;3859;alba;Merrill ED;<NA>
Uvaria L.;Uvaria;PH;Philippines, Palawan, Palawan, Mt. Cleopatra Ranges, So. Calabyog, Brgy. Tanabag, Puerto Princesa.;10.123333;118.986667;Reynoso, EJ;"Reynoso, EJ; Majaducon, RS PPI 24261 ";21;6;1996;nan;<NA>;<NA>;Botany;L.1768220;0;0;0;Reynoso;;0;;;;0;0;0;L1768220;24261;;"Reynoso EJ; Majaducon RS";<NA>
Uvaria L.;Uvaria;PH;Tawi-tawi, Bakhaw-bakhaw, Languyan;5.2544;120.1559;Gaerlan, FJM;"Gaerlan, FJM; Sagcal, E PPI 10165 ";28;5;1992;nan;<NA>;<NA>;Botany;L.1768241;0;0;0;Gaerlan;;0;;;;0;0;0;L1768241;10165;;"Gaerlan FJM; Sagcal E";<NA>
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16688 ;1;7;1916;Kessler, PJA;1984-04-01T00:00:00;<NA>;Botany;L.1766221;0;0;0;Elmer;;0;1;4;1984;0;0;0;L1766221;16688;cumingiana;Elmer ADE;Kessler PJA
Sageraea lanceolata Miq.;Sageraea;PH;Philippines. District of Lanao, Mindanao.;7.883333;124.25;Cruz, F;Cruz, F BS 23885 ;1;2;1915;Heusden, ECH van;<NA>;<NA>;Botany;L.1770358;0;0;0;Cruz;;0;;;;0;0;0;L1770358;23885;lanceolata;Cruz F;Heusden ECH van
Sageraea lanceolata Miq.;Sageraea;PH;Philippines. Saddle, Infanta, Quezon Province, Luzon.;14.744949;121.649533;Ruffo, CK;Ruffo, CK PNH 40306 ;20;4;1960;Heusden, ECH van;<NA>;<NA>;Botany;L.1770363;0;0;0;Ruffo;;0;;;;0;0;0;L1770363;40306;lanceolata;Ruffo CK;Heusden ECH van
Uvaria L.;Uvaria;PH;Narra, Victoria Peaks, Trident Mining Company concession area, below McGregor's tunnel.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1795 ;21;5;1984;Balgooy, MMJ van;1986-12-01T00:00:00;<NA>;Botany;L.1768260;0;0;0;Ridsdale;;0;1;12;1986;0;0;0;L1768260;1795;;Ridsdale CE;Balgooy MMJ van
Uvaria L.;Uvaria;PH;Subig, Prov. of Zambales, Luzon.;14.78811;120.279581;Hallier, JG;Hallier, JG  4311 ;2;1;1904;nan;<NA>;<NA>;Botany;L.1768274;0;0;0;Hallier;;0;;;;0;0;0;L1768274;4311;;Hallier JG;<NA>
Uvaria L.;Uvaria;PH;Visayas, Iloilo, La Rido Hill, Lambunao, Iloilo.;11.05;122.466667;Reynoso, EJ;"Reynoso, EJ; et al. PPI 17884 ";19;7;1995;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1768232;0;0;0;Reynoso;;0;1;8;2000;0;0;0;L1768232;17884;;"Reynoso EJ; et al.";Kessler PJA
Uvaria L.;Uvaria;PH;Visayas, Occidental Mindoro, Bulusukan, Brgy. Tilik, Lubang Island.;13.766667;120.183333;Romero, EM;"Romero, EM; et al. PPI 37507 ";29;6;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1768228;0;0;0;Romero;;0;1;8;2000;0;0;0;L1768228;37507;;"Romero EM; et al.";Kessler PJA
Uvaria alba Merr.;Uvaria;PH;Philippines, Luzon, Bataan Province, Mt. Mariveles.;14.5331;120.4667;Merrill, ED;Merrill, ED  3859 ;1;8;1904;nan;<NA>;<NA>;Botany;L.1770569;0;0;0;Merrill;;0;;;;0;0;0;L1770569;3859;alba;Merrill ED;<NA>
Uvaria L.;Uvaria;PH;Palawan: Municipality Puerto Princesa, Irawan River Valley, base of Mt. Beaufort, Tatanarom.;9.85;118.616667;Soejarto, DD;"Soejarto, DD; et al.  6450 ";6;4;1989;nan;<NA>;<NA>;Botany;L.1768259;0;0;0;Soejarto;;0;;;;0;0;0;L1768259;6450;;"Soejarto DD; et al.";<NA>
Polyalthia obliqua Hook.f. & Thomson;Polyalthia;PH;Malangas, Zamboanga District, Mindanao.;7.619237;123.0255;Ramos, M;"Ramos, M; Edaño, GE BS 36767 ";1;10;1919;nan;<NA>;<NA>;Botany;L.1767306;0;0;0;Ramos;;0;;;;0;0;0;L1767306;36767;obliqua;"Ramos M; Edaño GE";<NA>
Uvaria L.;Uvaria;PH;Santa Cruz, Guinayangan, Quezon.;13.8971;122.454;Mendoza, DR;Mendoza, DR PNH 97780 ;9;8;1967;nan;<NA>;<NA>;Botany;L.1768268;0;0;0;Mendoza;;0;;;;0;0;0;L1768268;97780;;Mendoza DR;<NA>
Annonaceae;<NA>;PH;Philippines, Samar, Oquendo, Parabucan, Mt. Mahagna.;12.258;124.5943;Sulit, MD;Sulit, MD PNH 14470 ;18;4;1951;nan;<NA>;<NA>;Botany;L.1768887;0;0;0;Sulit;;0;;;;0;0;0;L1768887;14470;;Sulit MD;<NA>
Uvaria rufa (Dunal) Blume;Uvaria;PH;Luzon, Bulacan, Angat Watershed Area, Norzagaray.;14.85;121.166667;Barbon, EB;"Barbon, EB; et al. PPI 22372 ";11;3;1996;nan;2002-05-22T00:00:00;<NA>;Botany;L.1768738;0;0;0;Barbon;;0;22;5;2002;0;0;0;L1768738;22372;rufa;"Barbon EB; et al.";<NA>
Polyalthia Blume;Polyalthia;PH;Luzon, Cagayan, Brgy. San Vicente, Palaui Island, Sta.Ana.;18.55;122.133333;Barbon, EB;"Barbon, EB; Garcia, HG; Romero, EM PPI 22042 ";20;12;1995;nan;<NA>;<NA>;Botany;L.1770013;0;0;0;Barbon;;0;;;;0;0;0;L1770013;22042;;"Barbon EB; Garcia HG; Romero EM";<NA>
Annonaceae;<NA>;PH;Puerto Princessa municipality , Irawan R. valley head, north side;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 160 ;20;3;1984;nan;<NA>;<NA>;Botany;L.1768875;0;0;0;Ridsdale;;0;;;;0;0;0;L1768875;160;;Ridsdale CE;<NA>
Uvaria L.;Uvaria;PH;Luzon. Camarines Sur. Barangay Guijalo.;13.784667;123.666667;Reynoso, EJ;"Reynoso, EJ; Sagcal, E; Fuentes, RE PPI 14722 ";10;2;1995;nan;<NA>;<NA>;Botany;L.1768222;0;0;0;Reynoso;;0;;;;0;0;0;L1768222;14722;;"Reynoso EJ; Sagcal E; Fuentes RE";<NA>
Polyalthia Blume;Polyalthia;PH;Palawan, Palawan, Irawan Forest, Puerto Princesa.;9.78;118.695;Romero, EM;"Romero, EM; et al. PPI 38448 ";27;8;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1770032;0;0;0;Romero;;0;1;8;2000;0;0;0;L1770032;38448;;"Romero EM; et al.";Kessler PJA
Uvaria rufa (Dunal) Blume;Uvaria;PH;Luzon, Cagayan, Brgy. San Vicente, Palaui Island, Sta.Ana.;18.55;122.133333;Barbon, EB;"Barbon, EB; et al. PPI 18971 ";18;12;1995;nan;<NA>;<NA>;Botany;L.1768739;0;0;0;Barbon;;0;;;;0;0;0;L1768739;18971;rufa;"Barbon EB; et al.";<NA>
Uvaria alba Merr.;Uvaria;PH;Limay, Bataan Prov. Luzon.;14.561944;120.598333;Robinson, CB;Robinson, CB BS 6155 ;11;8;1908;nan;<NA>;<NA>;Botany;L.1770567;0;0;0;Robinson;;0;;;;0;0;0;L1770567;6155;alba;Robinson CB;<NA>
Polyalthia Blume;Polyalthia;PH;Isl.: LuzonProv.: IsabelaLoc.: Palanan, Dikatkotan;17.1374;122.507;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 2948 ";4;5;1991;nan;<NA>;<NA>;Botany;L.1770024;0;0;0;Gaerlan;;0;;;;0;0;0;L1770024;2948;;"Gaerlan FJM; et al.";<NA>
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;PH;Mt. yagaw, E Mindoro;12.516667;121.4;Conklin, HC;Conklin, HC PNH 39243 ;27;7;1958;nan;<NA>;<NA>;Botany;L.1770661;0;0;0;Conklin;;0;;;;0;0;0;L1770661;39243;grandiflora;Conklin HC;<NA>
Uvaria L.;Uvaria;PH;Pulot, massin River 12km N Brooks Point;8.933333;118.016666;Ridsdale, CE;Ridsdale, CE  1037 ;24;10;1985;Kessler, PJA;1989-03-01T00:00:00;<NA>;Botany;L.1768193;0;0;0;Ridsdale;;0;1;3;1989;0;0;0;L1768193;1037;;Ridsdale CE;Kessler PJA
Friesodielsia Steenis;Friesodielsia;PH;Isl.: MindanaoProv.: BukidnonLoc.: Intavas, Impasug-ong, Mt. Kitanglad;8.266666;124.983333;Gaerlan, FJM;"Gaerlan, FJM; Sagcal, E; Fernando, L PPI 3343 ";19;7;1991;Kessler, PJA;2000-10-01T00:00:00;<NA>;Botany;L.1765047;0;0;0;Gaerlan;;0;1;10;2000;0;0;0;L1765047;3343;;"Gaerlan FJM; Sagcal E; Fernando L";Kessler PJA
Uvaria L.;Uvaria;PH;Isl. luzonProv.Isabelaloc: So. Kapuntian, Brgy. San Jose, San Marino;16.983333;122.033333;Barbon, EB;"Barbon, EB; Romero, EM; Fuentes, RE PPI 13151 ";13;7;1994;nan;<NA>;<NA>;Botany;L.1768223;0;0;0;Barbon;;0;;;;0;0;0;L1768223;13151;;"Barbon EB; Romero EM; Fuentes RE";<NA>
Uvaria ovalifolia Blume;Uvaria;PH;Philippines, Marinduque.;13.401389;121.966944;Vidal;Vidal y Soler, S  948 ;;;;nan;<NA>;<NA>;Botany;L.1768478;0;0;0;Vidal;;0;;;;0;0;0;L1768478;948;littoralis;Vidal y Soler S;<NA>
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;Philippines, Palawan island, Municip. Puerto Princesa, Takdua Zigzag, 35-40km from Puerto Princesa;9.616667;118.7;Soejarto, DD;"Soejarto, DD; Reynoso, EJ  6242 ";30;7;1988;nan;<NA>;<NA>;Botany;L.1768498;0;0;0;Soejarto;;0;;;;0;0;0;L1768498;6242;micrantha;"Soejarto DD; Reynoso EJ";<NA>
Uvaria L.;Uvaria;PH;Philippines, San Mateo.;14.7;121.116667;Vidal;Vidal y Soler, S  958 ;;;;nan;<NA>;<NA>;Botany;L.1768400;0;0;0;Vidal;;0;;;;0;0;0;L1768400;958;;Vidal y Soler S;<NA>
Polyalthia Blume;Polyalthia;PH;Philippines, Palawan, Palawan, Mt. Cleopatra Ranges, So. Calabyog, Brgy. Tanabag, Puerto Princesa.;10.123333;118.986667;Reynoso, EJ;"Reynoso, EJ; Majaducon, RS PPI 24255 ";21;6;1996;nan;<NA>;<NA>;Botany;L.1770015;0;0;0;Reynoso;;0;;;;0;0;0;L1770015;24255;;"Reynoso EJ; Majaducon RS";<NA>
Polyalthia Blume;Polyalthia;PH;Palawan, Palawan, Irawang Forest, Puerto Pincesa.;9.766667;118.683333;Romero, EM;"Romero, EM; et al. PPI 38433 ";27;8;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1770023;0;0;0;Romero;;0;1;8;2000;0;0;0;L1770023;38433;;"Romero EM; et al.";Kessler PJA
Uvaria L.;Uvaria;PH;Calayan, Cagayan, Calayan Island, Brgy. Cabudadan.;19.316667;121.466667;Fuentes, RE;"Fuentes, RE; et al. PPI 38976 ";13;2;1997;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1768237;0;0;0;Fuentes;;0;1;8;2000;0;0;0;L1768237;38976;;"Fuentes RE; et al.";Kessler PJA
Uvaria sorzogonensis C.Presl;Uvaria;PH;Philippines, Alabat Island.;14.142456;122.031546;Merrill, ED;Merrill, ED Sp. Blanc. 1057 ;1;12;1916;nan;<NA>;<NA>;Botany;L.1768682;0;0;0;Merrill;;0;;;;0;0;0;L1768682;1057;littoralis;Merrill ED;<NA>
Annonaceae;<NA>;PH;Philippines. Visayas, Antique, lower portion of Mt. Baloy, Brgy. San Agustin, Valderama.;11.001667;122.128333;Garcia, HG;"Garcia, HG; Romero, EM PPI 15742 ";4;4;1995;nan;<NA>;<NA>;Botany;L.1768877;0;0;0;Garcia;;0;;;;0;0;0;L1768877;15742;;"Garcia HG; Romero EM";<NA>
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;<NA>;9.783333;118.7;Ridsdale, CE;Ridsdale, CE SMHI 1866 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1768559;0;0;0;Ridsdale;;0;;;;0;0;0;L1768559;1866;micrantha;Ridsdale CE;<NA>
Polyalthia Blume;Polyalthia;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7662 ;12;3;1968;nan;<NA>;<NA>;Botany;L.1770029;0;0;0;Jacobs;;0;;;;0;0;0;L1770029;7662;;Jacobs M;<NA>
Uvaria rufa (Dunal) Blume;Uvaria;PH;Philippines, Luzon, Pangasinan Province, Umingan.;15.9273;120.8437;Merrill, ED;Merrill, ED Sp. Blanc. 199 ;1;5;1914;Meade, CV;2000-07-01T00:00:00;<NA>;Botany;L.1768719;0;0;0;Merrill;;0;1;7;2000;0;0;0;L1768719;199;rufa;Merrill ED;Meade CV
Uvaria L.;Uvaria;PH;Philippines, Luzon, Benguet Subprovince.;16.5;120.666667;Merrill, ED;Merrill, ED  9666 ;1;5;1914;nan;<NA>;<NA>;Botany;L.1768437;0;0;0;Merrill;;0;;;;0;0;0;L1768437;9666;;Merrill ED;<NA>
Uvaria L.;Uvaria;PH;Forest N of Tagburos c. km. 17 N of P. Princessa;9.8279;118.743;Ridsdale, CE;Ridsdale, CE  1085 ;27;10;1985;nan;<NA>;<NA>;Botany;L.1768196;0;0;0;Ridsdale;;0;;;;0;0;0;L1768196;1085;;Ridsdale CE;<NA>
Uvaria rufa (Dunal) Blume;Uvaria;PH;Philippines, Palawan, Silanga.;11.0378;119.5558;Merrill, ED;Merrill, ED  9605 ;1;5;1913;nan;2002-05-22T00:00:00;<NA>;Botany;L.1768774;0;0;0;Merrill;;0;22;5;2002;0;0;0;L1768774;9605;rufa;Merrill ED;<NA>
Sageraea Dalzell;Sageraea;PH;Basud, Tuaca, Mt. Nilisan.;14.006367;122.962521;Reynoso, EJ;"Reynoso, EJ; Romero, EM; Fuentes, RE PPI 1314 ";9;9;1991;nan;<NA>;<NA>;Botany;L.1770331;0;0;0;Reynoso;;0;;;;0;0;0;L1770331;1314;;"Reynoso EJ; Romero EM; Fuentes RE";<NA>
Uvaria L.;Uvaria;PH;Luzon, Bataan, Mt. Natib, So. Ulingan, Barangay Banawang, Mun. of Bagac.;14.7;120.4;Fuentes, RE;"Fuentes, RE; Rosa de la PPI 38737 ";15;12;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1768230;0;0;0;Fuentes;;0;1;8;2000;0;0;0;L1768230;38737;;"Fuentes RE; Rosa de la";Kessler PJA
Annonaceae;<NA>;PH;"Philippines, Palawan, Municipality Puerto Princesa, Irawan, Impapai forest plot behind BFD Field Station9.50 N; 118.38 E; 300 m alt.";9.833333;118.633333;Soejarto, DD;"Soejarto, DD; Madulid, DA  6780 ";15;3;1990;Balgooy, MMJ van;<NA>;<NA>;Botany;L.1768867;0;0;0;Soejarto;;0;;;;0;0;0;L1768867;6780;;"Soejarto DD; Madulid DA";Balgooy MMJ van
Uvaria L.;Uvaria;PH;Palawan, Busuanga, Brgy. Guadalupe.;12.048055;120.180277;Madulid, DA;"Madulid, DA; et al. PPI 7972 ";18;5;1993;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1768245;0;0;0;Madulid;;0;1;8;2000;0;0;0;L1768245;7972;;"Madulid DA; et al.";Kessler PJA
Uvaria scandens C.B.Rob.;Uvaria;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  14212 ;1;10;1912;nan;<NA>;<NA>;Botany;L.1768710;0;0;0;Elmer;;0;;;;0;0;0;L1768710;14212;monticola;Elmer ADE;<NA>
Uvaria L.;Uvaria;PH;Forest N of Tagburos c. km. 17 N of P. Princessa;9.8279;118.743;Ridsdale, CE;Ridsdale, CE  1085 ;27;10;1985;nan;<NA>;<NA>;Botany;L.1768195;0;0;0;Ridsdale;;0;;;;0;0;0;L1768195;1085;;Ridsdale CE;<NA>
Annonaceae;<NA>;PH;"Philippines, Palawan, Puerto Princes munic., Irawan, Impapai forest behing BFD field station9.50 N; 118.38 E; 300 m alt.";9.833333;118.633333;Soejarto, DD;"Soejarto, DD; et al.  6832 ";16;3;1990;nan;<NA>;<NA>;Botany;L.1768866;0;0;0;Soejarto;;0;;;;0;0;0;L1768866;6832;;"Soejarto DD; et al.";<NA>
Annonaceae;<NA>;PH;Talisay, Real, Quezon, Luzon;14.666667;121.6;Ruffo, CK;"Ruffo, CK; et al. PNH 37060 ";20;7;1956;nan;<NA>;<NA>;Botany;L.1768869;0;0;0;Ruffo;;0;;;;0;0;0;L1768869;37060;;"Ruffo CK; et al.";<NA>
Uvaria sorzogonensis C.Presl;Uvaria;PH;Tabon, Quezon, Palawan.;9.2388;117.9946;Reynoso, EJ;Reynoso, EJ PNH 87740 ;29;11;1963;Mendoza, DR;1964-02-01T00:00:00;<NA>;Botany;L.1768683;0;0;0;Reynoso;;0;1;2;1964;0;0;0;L1768683;87740;littoralis;Reynoso EJ;Mendoza DR
Annonaceae;<NA>;PH;Visayas, Western Samar, Mt. Malinon, Brgy. Lokilokon, Paranas.;11.966667;124.716667;Reynoso, EJ;"Reynoso, EJ; et al. PPI 7355 ";12;10;1992;nan;<NA>;<NA>;Botany;L.1768863;0;0;0;Reynoso;;0;;;;0;0;0;L1768863;7355;;"Reynoso EJ; et al.";<NA>
Annonaceae;<NA>;PH;Philippines, Oriental Mindoro, Mansalay, Mt. Yagaw (Eastern Slope).;12.516667;121.4;Sulit, MD;"Sulit, MD; Conklin, HC PNH 16965 ";16;12;1952;nan;<NA>;<NA>;Botany;L.1768870;0;0;0;Sulit;;0;;;;0;0;0;L1768870;16965;;"Sulit MD; Conklin HC";<NA>
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;Palawan, Puerto Princessa municipality, Irawan River valley gead on lower slopes of Mt. Beaufort;9.739167;118.735278;Podzorski, AC;Podzorski, AC SMHI 2171 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1768499;0;0;0;Podzorski;;0;;;;0;0;0;L1768499;2171;micrantha;Podzorski AC;<NA>
Uvaria L.;Uvaria;PH;Camiguin Is., Cagayan, Brgy. Balatubat, Calayan.;18.916667;121.9;Fuentes, RE;"Fuentes, RE; et al. PPI 37002 ";6;3;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1768235;0;0;0;Fuentes;;0;1;8;2000;0;0;0;L1768235;37002;;"Fuentes RE; et al.";Kessler PJA
Polyalthia luzonensis B.Xue & R.M.K.Saunders;Haplostichanthus;PH;Philippines, Salakan, Guinayangan, Quezon;13.8971;122.454;Mendoza, DR;Mendoza, DR PNH 97759 ;23;6;1965;Xue, B;2012-10-01T00:00:00;<NA>;Botany;L.1767238;0;0;0;Mendoza;;0;1;10;2012;0;0;0;L1767238;97759;heteropetala;Mendoza DR;Xue B
Uvaria L.;Uvaria;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1854 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1768262;0;0;0;Ridsdale;;0;;;;0;0;0;L1768262;1854;;Ridsdale CE;<NA>
Annonaceae;<NA>;PH;Luzon, Isabela, Palanan, Dibungko (Marikit).;17.06064;122.430042;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 2817 ";30;4;1991;nan;<NA>;<NA>;Botany;L.1768862;0;0;0;Gaerlan;;0;;;;0;0;0;L1768862;2817;;"Gaerlan FJM; et al.";<NA>
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9271 ;1;5;1913;nan;<NA>;<NA>;Botany;L.1768502;0;0;0;Merrill;;0;;;;0;0;0;L1768502;9271;micrantha;Merrill ED;<NA>
Annonaceae;<NA>;PH;Marinduque, Marinduque, Lipata, Buenavista.;13.783333;121.0;Romero, EM;"Romero, EM; et al. PPI 29236 ";3;11;1996;nan;<NA>;<NA>;Botany;L.1768864;0;0;0;Romero;;0;;;;0;0;0;L1768864;29236;;"Romero EM; et al.";<NA>
Annonaceae;<NA>;PH;Luzon, Cagayan, Brgy. San Vicente, Palaui Island,  Sta.Ana.;18.55;122.133333;Barbon, EB;"Barbon, EB; et al. PPI 18795 ";9;12;1995;nan;<NA>;<NA>;Botany;L.1768865;0;0;0;Barbon;;0;;;;0;0;0;L1768865;18795;;"Barbon EB; et al.";<NA>
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17397 ;1;9;1916;nan;<NA>;<NA>;Botany;L.1768500;0;0;0;Elmer;;0;;;;0;0;0;L1768500;17397;micrantha;Elmer ADE;<NA>
Polyalthia Blume;Polyalthia;PH;Philippines, Nueva Ecija, Cabanatuan.;15.485863;120.966476;Militante, PJ;Militante, PJ  80 ;24;1;1953;Kessler, PJA;1987-06-01T00:00:00;<NA>;Botany;L.1770010;0;0;0;Militante;;0;1;6;1987;0;0;0;L1770010;80;;Militante PJ;Kessler PJA
Annonaceae;<NA>;PH;Talisay, Real, Quezon, Luzon;14.666667;121.6;Ruffo, CK;"Ruffo, CK; et al. PNH 37059 ";20;7;1956;nan;<NA>;<NA>;Botany;L.1768886;0;0;0;Ruffo;;0;;;;0;0;0;L1768886;37059;;"Ruffo CK; et al.";<NA>
Uvaria L.;Uvaria;PH;Palawan: Pto. Princessa, Iwahig Prison Colony, Montible.;9.716667;118.633333;Soejarto, DD;"Soejarto, DD; Fernando, O  7285 ";17;1;1991;Kessler, PJA;1991-10-01T00:00:00;<NA>;Botany;L.1768258;0;0;0;Soejarto;;0;1;10;1991;0;0;0;L1768258;7285;;"Soejarto DD; Fernando O";Kessler PJA
Polyalthia Blume;Polyalthia;PH;Palawan, Palawan, Sumindap river, Barangay Bundog, Municipality of Quezon.;9.033333;117.8;Pipoly, JJ;"Pipoly, JJ; et al. PPI 38250 ";22;8;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1770019;0;0;0;Pipoly;;0;1;8;2000;0;0;0;L1770019;38250;;"Pipoly JJ; et al.";Kessler PJA
Annonaceae;<NA>;PH;Puerto Princessa municipality , Irawan R. valley head, north side;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 160 ;20;3;1984;nan;<NA>;<NA>;Botany;L.1768876;0;0;0;Ridsdale;;0;;;;0;0;0;L1768876;160;;Ridsdale CE;<NA>
Uvaria L.;Uvaria;PH;Luzon, Camarines Norte, Basud, Tuaca, Mt. Nilisan.;14.065;122.9642;Reynoso, EJ;"Reynoso, EJ; et al. PPI 1355 ";10;9;1991;nan;<NA>;<NA>;Botany;L.1768239;0;0;0;Reynoso;;0;;;;0;0;0;L1768239;1355;;"Reynoso EJ; et al.";<NA>
Uvaria L.;Uvaria;PH;Isl. luzonProv.Isabelaloc: So. Kapuntian, Brgy. San Jose, San Marino;16.983333;122.033333;Barbon, EB;"Barbon, EB; Romero, EM; Fuentes, RE PPI 13155 ";13;7;1994;Kessler, PJA;2000-10-01T00:00:00;<NA>;Botany;L.1768255;0;0;0;Barbon;;0;1;10;2000;0;0;0;L1768255;13155;;"Barbon EB; Romero EM; Fuentes RE";Kessler PJA
