scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy;coll_surname;genus_old;specificEpithet_old
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Simaloer bij Sumatra;2.58;96.08;Achmad;Achmad  22 ;10;10;1917;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754034;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754034;22;Achmad;Achmad;Drepananthus;carinatus
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Simaloer bij Sumatra;2.58;96.08;Achmad;Achmad  22 ;10;10;1917;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754035;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754035;22;Achmad;Achmad;Drepananthus;carinatus
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Simaloer bij Sumatra;2.58;96.08;Achmad;Achmad  230 ;9;2;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754036;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754036;230;Achmad;Achmad;Drepananthus;carinatus
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Simaloer bij Sumatra;2.58;96.08;Achmad;Achmad  230 ;9;2;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754038;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754038;230;Achmad;Achmad;Drepananthus;carinatus
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Simaloer bij Sumatra;2.58;96.08;Achmad;Achmad  230 ;9;2;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754037;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754037;230;Achmad;Achmad;Drepananthus;carinatus
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, eiland Simaloer;2.58;96.08;Achmad;Achmad  275 ;1;1;1918;Su YCF;2001-12-01T00:00:00;nan;Botany;L.1764288;reticulata;0;0;Achmad;;0;0;0;0;0;0;0;L1764288;275;Achmad;Achmad;Pseuduvaria;reticulata
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, eiland Simaloer;2.58;96.08;Achmad;Achmad  275 ;1;1;1918;Su YCF;2001-12-01T00:00:00;nan;Botany;L.1764232;reticulata;0;0;Achmad;;0;0;0;0;0;0;0;L1764232;275;Achmad;Achmad;Pseuduvaria;reticulata
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, eiland Simaloer;2.58;96.08;Achmad;Achmad  275 ;1;1;1918;Su YCF;2001-12-01T00:00:00;nan;Botany;L.1764229;reticulata;0;0;Achmad;;0;0;0;0;0;0;0;L1764229;275;Achmad;Achmad;Pseuduvaria;reticulata
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, eiland Simaloer;2.58;96.08;Achmad;Achmad  275 ;1;1;1918;Su YCF;2001-12-01T00:00:00;nan;Botany;L.1764231;reticulata;0;0;Achmad;;0;0;0;0;0;0;0;L1764231;275;Achmad;Achmad;Pseuduvaria;reticulata
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Sumaloer bij Sumatra;2.58;96.08;Achmad;Achmad  347 ;4;4;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754052;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754052;347;Achmad;Achmad;Drepananthus;carinatus
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Sumaloer bij Sumatra;2.58;96.08;Achmad;Achmad  347 ;4;4;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754051;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754051;347;Achmad;Achmad;Drepananthus;carinatus
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Sumaloer bij Sumatra;2.58;96.08;Achmad;Achmad  433 ;7;5;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754047;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754047;433;Achmad;Achmad;Drepananthus;carinatus
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Sumaloer bij Sumatra;2.58;96.08;Achmad;Achmad  433 ;7;5;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754046;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754046;433;Achmad;Achmad;Drepananthus;carinatus
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Eil: Simaloer bij Sumatra.;2.5816665;96.0816665;Achmad;Achmad  440 ;8;5;1918;nan;nan;nan;Botany;L.1764047;nan;0;0;Achmad;;0;0;0;0;0;0;0;L1764047;440;Achmad;Achmad;Polyalthia;nan
Polyalthia Blume;Polyalthia;ID;Eil. Simaloer bij Sumatra;2.5816665;96.0816665;Achmad;Achmad  440 ;1;1;1918;nan;nan;nan;Botany;L.1763665;nan;0;0;Achmad;;0;0;0;0;0;0;0;L1763665;440;Achmad;Achmad;Polyalthia;nan
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Sumatra, Eil. Simaloer;2.583333;96.083333;Achmad;Achmad  479 ;8;6;1918;Smith JJ;nan;nan;Botany;L.1762640;lateriflora;0;0;Achmad;;0;0;0;0;0;0;0;L1762640;479;Achmad;Achmad;Polyalthia;lateriflora
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Sumatra, Eil. Simaloer;2.583333;96.083333;Achmad;Achmad  479 ;8;6;1918;Smith JJ;nan;nan;Botany;L  0197493;lateriflora;0;0;Achmad;;0;0;0;0;0;0;0;L0197493;479;Achmad;Achmad;Polyalthia;lateriflora
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Archipel. Ind. Sumatra eil. Simaloer.;2.58;96.08;Achmad;Achmad  525 ;7;7;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L.1754040;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L1754040;525;Achmad;Achmad;Drepananthus;carinatus
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Archipel. Ind. Sumatra eil. Simaloer.;2.58;96.08;Achmad;Achmad  525 ;7;7;1918;Wang R;2004-01-01T00:00:00;nan;Botany;L  0192320;carinatus;0;0;Achmad;;0;0;0;0;0;0;0;L0192320;525;Achmad;Achmad;Drepananthus;carinatus
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;nan;2.58;96.08;Achmad;Achmad  548 ;19;7;1918;Heusden ECH van;nan;nan;Botany;U.1081080;burahol;0;0;Achmad;;0;0;0;0;0;0;0;U1081080;548;Achmad;Achmad;Stelechocarpus;burahol
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;nan;2.58;96.08;Achmad;Achmad  548 ;19;7;1918;Heusden ECH van;nan;nan;Botany;L.1770278;burahol;0;0;Achmad;;0;0;0;0;0;0;0;L1770278;548;Achmad;Achmad;Stelechocarpus;burahol
Mitrephora simeuluensis Weeras. & R.M.K.Saunders;Mitrephora;ID;"Sumatra; eil. Simaloer";2.58;96.08;Achmad;Achmad  568 ;14;8;1918;Weerasooriya AD;2001-03-01T00:00:00;nan;Botany;U  0017057;simeuluensis;0;0;Achmad;;0;0;0;0;0;0;0;U0017057;568;Achmad;Achmad;Mitrephora;simeuluensis
Mitrephora simeuluensis Weeras. & R.M.K.Saunders;Mitrephora;ID;"Sumatra; eil. Simaloer";2.58;96.08;Achmad;Achmad  568 ;14;8;1918;Weerasooriya AD;2001-03-01T00:00:00;nan;Botany;L  0064575;simeuluensis;0;0;Achmad;;0;0;0;0;0;0;0;L0064575;568;Achmad;Achmad;Mitrephora;simeuluensis
Mezzettia parviflora Becc.;Mezzettia;ID;Sumatra eil. Simaloer;2.58;96.08;Achmad;Achmad  582 ;22;8;1918;Kessler PJA;1989-06-01T00:00:00;nan;Botany;L.1761762;parviflora;0;0;Achmad;;0;0;0;0;0;0;0;L1761762;582;Achmad;Achmad;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;Sumatra eil. Simaloer;2.58;96.08;Achmad;Achmad  582 ;22;8;1918;Kessler PJA;1989-06-01T00:00:00;nan;Botany;L  0197164;parviflora;0;0;Achmad;;0;0;0;0;0;0;0;L0197164;582;Achmad;Achmad;Mezzettia;parviflora
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.5805555;96.0805555;Achmad;Achmad  772 ;2;12;1918;nan;nan;nan;Botany;U.1074768;malayana;0;0;Achmad;;0;0;0;0;0;0;0;U1074768;772;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.5805555;96.0805555;Achmad;Achmad  772 ;2;12;1918;nan;nan;nan;Botany;L.4301762;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L4301762;772;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.5805555;96.0805555;Achmad;Achmad  772 ;2;12;1918;nan;nan;nan;Botany;L.4301759;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L4301759;772;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.5805555;96.0805555;Achmad;Achmad  772 ;2;12;1918;nan;nan;nan;Botany;L.4301760;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L4301760;772;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.5805555;96.0805555;Achmad;Achmad  772 ;2;12;1918;nan;nan;nan;Botany;L.4301761;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L4301761;772;Achmad;Achmad;Xylopia;malayana
Xylopia dicarpa Hook.f. & Thomson;Xylopia;ID;Eil: Simaloer bij Sumatra.;2.5805555;96.0805555;Achmad;Achmad  772 ;2;12;1918;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775327;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L1775327;772;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.58;96.08;Achmad;Achmad  871 ;23;1;1919;nan;nan;nan;Botany;U.1074770;malayana;0;0;Achmad;;0;0;0;0;0;0;0;U1074770;871;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Sumatra, afd. Simaloer;2.58;96.08;Achmad;Achmad  871 ;23;1;1919;Bakhuizen van den Brink Sr RC;nan;nan;Botany;L.1775343;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L1775343;871;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.58;96.08;Achmad;Achmad  884 ;27;1;1919;nan;nan;nan;Botany;L.4301763;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L4301763;884;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.58;96.08;Achmad;Achmad  884 ;27;1;1919;nan;nan;nan;Botany;U.1074774;malayana;0;0;Achmad;;0;0;0;0;0;0;0;U1074774;884;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.58;96.08;Achmad;Achmad  884 ;27;1;1919;nan;nan;nan;Botany;L.4301766;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L4301766;884;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.58;96.08;Achmad;Achmad  884 ;27;1;1919;nan;nan;nan;Botany;L.4301765;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L4301765;884;Achmad;Achmad;Xylopia;malayana
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;nan;2.58;96.08;Achmad;Achmad  884 ;27;1;1919;nan;nan;nan;Botany;L.4301764;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L4301764;884;Achmad;Achmad;Xylopia;malayana
Xylopia dicarpa Hook.f. & Thomson;Xylopia;ID;Eil. Simaloer bij Sumatra.;2.58;96.08;Achmad;Achmad  884 ;27;1;1919;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1776011;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L1776011;884;Achmad;Achmad;Xylopia;malayana
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Eil. simaloer, Sumatra;2.58;96.08;Achmad;Achmad  983 ;14;3;1919;nan;nan;nan;Botany;L.1761310;glauca;0;0;Achmad;;0;0;0;0;0;0;0;L1761310;983;Achmad;Achmad;Maasia;glauca
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Eil. simaloer, Sumatra;2.58;96.08;Achmad;Achmad  983 ;14;3;1919;nan;nan;nan;Botany;L.1761311;glauca;0;0;Achmad;;0;0;0;0;0;0;0;L1761311;983;Achmad;Achmad;Maasia;glauca
Goniothalamus longistaminus R.M.K.Saunders;Goniothalamus;ID;Sibual-bueli via Bulumario, Sipirok,  S. Sumatra.;1.616667;99.266667;Afriastini, JJ;Afriastini, JJ  2502 ;24;5;1993;nan;nan;nan;Botany;L  0180061;longistaminus;0;0;Afriastini;;0;0;0;0;0;0;0;L0180061;2502;Afriastini JJ;Afriastini;Goniothalamus;longistaminus
Goniothalamus longistaminus R.M.K.Saunders;Goniothalamus;ID;Sibual-bueli via Bulumario, Sipirok,  S. Sumatra.;1.616667;99.266667;Afriastini, JJ;Afriastini, JJ  2502 ;24;5;1993;nan;nan;nan;Botany;L  0180060;longistaminus;0;0;Afriastini;;0;0;0;0;0;0;0;L0180060;2502;Afriastini JJ;Afriastini;Goniothalamus;longistaminus
Meiogyne virgata (Blume) Miq.;Meiogyne;ID;Sumatra, Bukit Palelawan NR, S Sumatra;-4.9273;103.8436;Afriastini, JJ;Afriastini, JJ  765 ;11;2;1983;Heusden ECH van;nan;nan;Botany;L.1756983;virgata;0;0;Afriastini;;0;0;0;0;0;0;0;L1756983;765;Afriastini JJ;Afriastini;Meiogyne;virgata
Meiogyne virgata (Blume) Miq.;Meiogyne;ID;Sumatra, Bukit Palelawan NR, S Sumatra;-4.9273;103.8436;Afriastini, JJ;Afriastini, JJ  765 ;11;2;1983;Heusden ECH van;nan;nan;Botany;L.1756984;virgata;0;0;Afriastini;;0;0;0;0;0;0;0;L1756984;765;Afriastini JJ;Afriastini;Meiogyne;virgata
Mitrephora glabra Scheff.;Mitrephora;ID;West Kalimantan, Kapuas Hulu, seberang Mentibat camp (Sub Mendalam river's).;0.983333;113.25;Albertus;Albertus  43 ;15;3;2000;Ambriansyah;2000-03-01T00:00:00;nan;Botany;L.1757344;glabra;0;0;Albertus;;0;0;0;0;0;0;0;L1757344;43;Albertus;Albertus;Mitrephora;glabra
Mitrephora glabra Scheff.;Mitrephora;ID;West Kalimantan, Kapuas Hulu, seberang Mentibat camp (Sub Mendalam river's).;0.983333;113.25;Albertus;Albertus  43 ;15;3;2000;Ambriansyah;2000-03-01T00:00:00;nan;Botany;L.1757345;glabra;0;0;Albertus;;0;0;0;0;0;0;0;L1757345;43;Albertus;Albertus;Mitrephora;glabra
Mitrephora glabra Scheff.;Mitrephora;ID;West Kalimantan, Kapuas Hulu, seberang Mentibat camp (Sub Mendalam river's).;0.983333;113.25;Albertus;Albertus  43 ;15;3;2000;Ambriansyah;2000-03-01T00:00:00;nan;Botany;L.1757346;glabra;0;0;Albertus;;0;0;0;0;0;0;0;L1757346;43;Albertus;Albertus;Mitrephora;glabra
Popowia Endl.;Popowia;ID;West Kalimantan, Kapuas Hulu, Habang river (Sub Mendalam river's).;1.1;113.316667;Albertus;Albertus  64 ;22;3;2000;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1763928;nan;0;0;Albertus;;0;0;0;0;0;0;0;L1763928;64;Albertus;Albertus;Popowia;nan
Popowia Endl.;Popowia;ID;West Kalimantan, Kapuas Hulu, Habang river (Sub Mendalam river's).;1.1;113.316667;Albertus;Albertus  64 ;22;3;2000;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1763927;nan;0;0;Albertus;;0;0;0;0;0;0;0;L1763927;64;Albertus;Albertus;Popowia;nan
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Java: Res. Bogor, Dungus Iwul, SW of Djasinga;-6.478889;106.461667;Alston, AHG;Alston, AHG  12385 ;4;11;1953;Heusden ECH van;nan;nan;Botany;L.1762625;lateriflora;0;0;Alston;;0;0;0;0;0;0;0;L1762625;12385;Alston AHG;Alston;Polyalthia;lateriflora
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Java: Res. Bogor, Dungus Iwul, SW of Djasinga;-6.478889;106.461667;Alston, AHG;Alston, AHG  12385 ;4;11;1953;Heusden ECH van;nan;nan;Botany;L.1762624;lateriflora;0;0;Alston;;0;0;0;0;0;0;0;L1762624;12385;Alston AHG;Alston;Polyalthia;lateriflora
Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;Wanariset, Rintus Baru. Plot number 315.;-0.983333;116.933333;Ambriansyah;"Ambriansyah; Arifin, Z W 1007 ";29;1;1992;"Johnson DM; Murray NA";nan;nan;Botany;L.1775263;ngii;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1775263;1007;"Ambriansyah; Arifin Z";Ambriansyah;Xylopia;ngii
Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;Wanariset, Rintus Baru. Plot number 315.;-0.983333;116.933333;Ambriansyah;"Ambriansyah; Arifin, Z W 1007 ";29;1;1992;"Johnson DM; Murray NA";nan;nan;Botany;L.1775262;ngii;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1775262;1007;"Ambriansyah; Arifin Z";Ambriansyah;Xylopia;ngii
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Wanariset research area, Rintis Wartono Kadri km 4.;-1.033333;117.03333300000001;Ambriansyah;"Ambriansyah; Arifin, Z W 1020 ";28;4;1992;Ambriansyah;nan;nan;Botany;L.1758258;cauliflora;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1758258;1020;"Ambriansyah; Arifin Z";Ambriansyah;Polyalthia;cauliflora
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Wanariset research area, Rintis Wartono Kadri km 4.;-1.033333;117.03333300000001;Ambriansyah;"Ambriansyah; Arifin, Z W 1020 ";28;4;1992;Ambriansyah;nan;nan;Botany;L.1758257;cauliflora;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1758257;1020;"Ambriansyah; Arifin Z";Ambriansyah;Polyalthia;cauliflora
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Wanariset research area, Rintis Wartono Kadri km 4.;-1.033333;117.03333300000001;Ambriansyah;"Ambriansyah; Arifin, Z W 1020 ";28;4;1992;Ambriansyah;nan;nan;Botany;L.1758259;cauliflora;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1758259;1020;"Ambriansyah; Arifin Z";Ambriansyah;Polyalthia;cauliflora
Mezzettia parviflora Becc.;Mezzettia;ID;East Kalimantan, Wanariset area, Semoi road, km. 6.;-1.0;117.0;Ambriansyah;Ambriansyah AA 1242 ;13;6;1995;Arifin Z;1996-06-01T00:00:00;nan;Botany;L.1761746;parviflora;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1761746;1242;Ambriansyah;Ambriansyah;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;East Kalimantan, Wanariset area, Semoi road, km. 6.;-1.0;117.0;Ambriansyah;Ambriansyah AA 1242 ;13;6;1995;Arifin Z;1996-06-01T00:00:00;nan;Botany;L.1761747;parviflora;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1761747;1242;Ambriansyah;Ambriansyah;Mezzettia;parviflora
Artabotrys ochropetalus I.M.Turner;Artabotrys;ID;East Kalimantan, 200 H. Inhutani area, km 35 Balikpapan-Samarinda.;-1.0;117.0;Ambriansyah;Ambriansyah AA 1272 ;4;7;1995;Chen J;2015-05-19T00:00:00;nan;Botany;L.1749507;ochropetalus;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1749507;1272;Ambriansyah;Ambriansyah;Artabotrys;ochropetalus
Artabotrys ochropetalus I.M.Turner;Artabotrys;ID;East Kalimantan, 200 H. Inhutani area, km 35 Balikpapan-Samarinda.;-1.0;117.0;Ambriansyah;Ambriansyah AA 1272 ;4;7;1995;Chen J;2015-05-19T00:00:00;nan;Botany;L  0778720;ochropetalus;0;0;Ambriansyah;;0;0;0;0;0;0;0;L0778720;1272;Ambriansyah;Ambriansyah;Artabotrys;ochropetalus
Xylopia stenopetala Oliv.;Xylopia;ID;East Kalimantan, Sungai Marwali, Pabrik Aspal area, Km 4.5 from wanariset Samboja.;-1.033333;117.03333300000001;Ambriansyah;"Ambriansyah; Arifin, Z; Arbainsya AA 1305 ";13;7;1995;Kessler PJA;1995-07-01T00:00:00;nan;Botany;L.1775424;stenopetala;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1775424;1305;"Ambriansyah; Arifin Z; Arbainsya";Ambriansyah;Xylopia;stenopetala
Xylopia stenopetala Oliv.;Xylopia;ID;East Kalimantan, Sungai Marwali, Pabrik Aspal area, Km 4.5 from wanariset Samboja.;-1.033333;117.03333300000001;Ambriansyah;"Ambriansyah; Arifin, Z; Arbainsya AA 1305 ";13;7;1995;Kessler PJA;1995-07-01T00:00:00;nan;Botany;L  0778702;stenopetala;0;0;Ambriansyah;;0;0;0;0;0;0;0;L0778702;1305;"Ambriansyah; Arifin Z; Arbainsya";Ambriansyah;Xylopia;stenopetala
Xylopia stenopetala Oliv.;Xylopia;ID;East Kalimantan, Sungai Marwali, Pabrik Aspal area, Km 4.5 from wanariset Samboja.;-1.033333;117.03333300000001;Ambriansyah;"Ambriansyah; Arifin, Z; Arbainsya AA 1305 ";13;7;1995;Kessler PJA;1995-07-01T00:00:00;nan;Botany;L  0197345;stenopetala;0;0;Ambriansyah;;0;0;0;0;0;0;0;L0197345;1305;"Ambriansyah; Arifin Z; Arbainsya";Ambriansyah;Xylopia;stenopetala
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;ID;East Kalimantan, Wanariset research area, Rintis Wartono Kadri.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z W 131 ";2;4;1990;Johnson DM;2014-04-01T00:00:00;nan;Botany;L.1775107;ferruginea;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1775107;131;"Ambriansyah; Arifin Z";Ambriansyah;Xylopia;ferruginea
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;ID;East Kalimantan, Wanariset research area, Rintis Wartono Kadri.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z W 131 ";2;4;1990;Johnson DM;2014-04-01T00:00:00;nan;Botany;L.1775106;ferruginea;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1775106;131;"Ambriansyah; Arifin Z";Ambriansyah;Xylopia;ferruginea
Anaxagorea A.St.-Hil.;Anaxagorea;ID;East Kalimantan, Taman Nasional Kutai area, Sangatta to Bontang.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z AA 1344 ";14;9;1995;Ambriansyah;1995-09-01T00:00:00;nan;Botany;L.1744504;nan;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1744504;1344;"Ambriansyah; Arifin Z";Ambriansyah;Anaxagorea;nan
Anaxagorea A.St.-Hil.;Anaxagorea;ID;East Kalimantan, Taman Nasional Kutai area, Sangatta to Bontang.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z AA 1344 ";14;9;1995;Ambriansyah;1995-09-01T00:00:00;nan;Botany;L.1744505;nan;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1744505;1344;"Ambriansyah; Arifin Z";Ambriansyah;Anaxagorea;nan
Alphonsea javanica Scheff.;Alphonsea;ID;East Kalimantan, ITTO Project area, Km 11, Semoi road.;-1.0;117.0;Ambriansyah;Ambriansyah AA 1434 ;24;11;1995;Arifin Z;1995-11-01T00:00:00;nan;Botany;L.1744463;javanica;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1744463;1434;Ambriansyah;Ambriansyah;Alphonsea;javanica
Alphonsea javanica Scheff.;Alphonsea;ID;East Kalimantan, ITTO Project area, Km 11, Semoi road.;-1.0;117.0;Ambriansyah;Ambriansyah AA 1434 ;24;11;1995;Arifin Z;1995-11-01T00:00:00;nan;Botany;L  0778718;javanica;0;0;Ambriansyah;;0;0;0;0;0;0;0;L0778718;1434;Ambriansyah;Ambriansyah;Alphonsea;javanica
Polyalthia microtus Miq.;Polyalthia;ID;Indonesia, East Kalimantan, KPC area, Bengalon, road Sepaso - Muara Wahua;0.683333;117.516667;Ambriansyah;"Ambriansyah; Arifin, Z AA 1463 ";10;4;1996;Arifin Z;nan;nan;Botany;L.4369837;microtus;0;0;Ambriansyah;;0;0;0;0;0;0;0;L4369837;1463;"Ambriansyah; Arifin Z";Ambriansyah;Polyalthia;microtus
Polyalthia microtus Miq.;Polyalthia;ID;Indonesia, East Kalimantan, KPC area, Bengalon, road Sepaso - Muara Wahua;0.683333;117.516667;Ambriansyah;"Ambriansyah; Arifin, Z AA 1463 ";10;4;1996;Arifin Z;nan;nan;Botany;L.4369838;microtus;0;0;Ambriansyah;;0;0;0;0;0;0;0;L4369838;1463;"Ambriansyah; Arifin Z";Ambriansyah;Polyalthia;microtus
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;East Kalimantan, Berau, KM 31 from Labanan, plot 5.;2.1;117.316667;Ambriansyah;"Ambriansyah; Arifin, Z Berau 1495 ";5;5;1990;Kessler PJA;1999-08-01T00:00:00;nan;Botany;L.1762021;nan;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1762021;1495;"Ambriansyah; Arifin Z";Ambriansyah;Mitrephora;nan
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;East Kalimantan, Berau, KM 31 from Labanan, plot 5.;2.1;117.316667;Ambriansyah;"Ambriansyah; Arifin, Z Berau 1495 ";5;5;1990;Kessler PJA;1999-08-01T00:00:00;nan;Botany;L.1762020;nan;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1762020;1495;"Ambriansyah; Arifin Z";Ambriansyah;Mitrephora;nan
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;East Kalimantan, KPC area Bengalon, kuari area, near tower.;0.8;117.633333;Ambriansyah;"Ambriansyah; Arifin, Z; Arbainsya AA 1498 ";13;4;1996;Kessler PJA;1996-04-01T00:00:00;nan;Botany;L.1749834;suaveolens;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1749834;1498;"Ambriansyah; Arifin Z; Arbainsya";Ambriansyah;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;East Kalimantan, KPC area Bengalon, kuari area, near tower.;0.8;117.633333;Ambriansyah;"Ambriansyah; Arifin, Z; Arbainsya AA 1498 ";13;4;1996;Kessler PJA;1996-04-01T00:00:00;nan;Botany;L  0197353;suaveolens;0;0;Ambriansyah;;0;0;0;0;0;0;0;L0197353;1498;"Ambriansyah; Arifin Z; Arbainsya";Ambriansyah;Artabotrys;suaveolens
