scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;Kolaka Distict, Latumbaga Subdistrict, Ulungolaka village.;-3.984175;121.566692;Widjaja EA;Widjaja, EA  9867 ;16;11;2011;<NA>;<NA>;<NA>;Botany;L.3994508;0;0;0;Widjaja;;0;;;;0;0;0;L3994508;9867;suaveolens;Widjaja EA;<NA>;<NA>
Sageraea lanceolata Miq.;Sageraea;ID;North Kolaka District, Tinukari village.;-3.6345;121.074167;Widjaja EA;"Widjaja, EA; Suyadi, A  8932 ";20;12;2009;<NA>;<NA>;<NA>;Botany;L.3994470;0;0;0;Widjaja;;0;;;;0;0;0;L3994470;8932;lanceolata;"Widjaja EA; Suyadi A";<NA>;<NA>
Sageraea glabra Merr.;Sageraea;ID;Kolaka Utara District, Wawo Subdistrict, Tinukari village. Along trail to camp #2.;-3.637867;121.07935;Potter D;"Potter, D; et al.  90803 -04";3;8;2009;<NA>;2009-09-03T00:00:00;<NA>;Botany;L.3994467;0;0;0;Potter;;0;3;9;2009;0;0;0;L3994467;90803;lanceolata;"Potter D; et al.";<NA>;<NA>
Uvaria littoralis (Blume) Blume;Uvaria;ID;Kolaka District. Lasusua Subdistrict.;-3.630383;121.08055;Widjaja EA;Widjaja, EA  8867 ;16;12;2009;<NA>;<NA>;<NA>;Botany;L.3994465;0;0;0;Widjaja;;0;;;;0;0;0;L3994465;8867;littoralis;Widjaja EA;<NA>;<NA>
Uvaria celebica Scheff.;Uvaria;ID;North Kolaka District, Tinukari village.;-3.6345;121.074167;Widjaja EA;"Widjaja, EA; Suyadi, A  8944 ";20;12;2009;<NA>;<NA>;<NA>;Botany;L.3994469;0;0;0;Widjaja;;0;;;;0;0;0;L3994469;8944;celebica;"Widjaja EA; Suyadi A";<NA>;<NA>
Orophea hexandra Blume;Orophea;ID;North Kolaka District, Tinukari village.;-3.642217;121.09175;Widjaja EA;"Widjaja, EA; Suyadi, A  8900 ";19;12;2009;<NA>;<NA>;<NA>;Botany;L.3994468;0;0;0;Widjaja;;0;;;;0;0;0;L3994468;8900;hexandra;"Widjaja EA; Suyadi A";<NA>;<NA>
Mezzettia parviflora Becc.;Mezzettia;ID;Gunung Palung National Park, Cabang Panti Research Site. KP 15;-1.22;110.1;T. G. Laman;TL914;19;3;1997;<NA>;<NA>;NY;NY;04203835;0;0;0;TL;;0;;;;0;0;0;NY04203835;914;parviflora;T. G. Laman;<NA>;<NA>
Polyalthia microtus Miq.;Polyalthia;ID;KPC area, Road Sangkulirang to Muara Wahau;0.633333;117.5;Arifin Z;"Arifin, Z; Arbainsyah AA 1642 ";4;4;1996;<NA>;<NA>;<NA>;Botany;L.4369877;0;0;0;Arifin;;0;;;;0;0;0;L4369877;1642;microtus;"Arifin Z; Arbainsyah";<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Long Iram subdistrict, Maruwai, block Lampunut;-0.066667;114.866667;Kessler PJA;"Kessler, PJA; et al.  2637 ";19;3;1999;<NA>;<NA>;<NA>;Botany;L.4369853;0;0;0;Kessler;;0;;;;0;0;0;L4369853;2637;;"Kessler PJA; et al.";<NA>;<NA>
Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 462 ;;;;<NA>;<NA>;<NA>;Botany;L  0963726;0;0;0;Endert;;0;;;;0;0;0;L0963726;462;parviflora;Endert FH;<NA>;<NA>
Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Riouw en Ond Lingga;-0.2;104.616667;Boschproefstation;Boschproefstation bb 17174 ;14;11;1932;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0971656;0;0;0;Boschproefstation;;0;;;;0;0;0;L0971656;17174;caudata;Boschproefstation;"Johnson DM; Murray NA";"Johnson DM; Murray NA"
Alphonsea javanica Scheff.;Alphonsea;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel V 229 ;;;;<NA>;<NA>;<NA>;Botany;L  0971375;0;0;0;Unknown;;0;;;;0;0;0;L0971375;229;javanica;Unknown;<NA>;<NA>
Xylopia L.;Xylopia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 341 ;;;;<NA>;<NA>;<NA>;Botany;L  0963653;0;0;0;Endert;;0;;;;0;0;0;L0963653;341;;Endert FH;<NA>;<NA>
Mitrephora ferruginea Boerl. ex Koord.;Mitrephora;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel V 194 ;;;;<NA>;<NA>;<NA>;Botany;L  0972911;0;0;0;Unknown;;0;;;;0;0;0;L0972911;194;ferruginea;Unknown;<NA>;<NA>
Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 457 ;;;;<NA>;<NA>;<NA>;Botany;L  0963722;0;0;0;Endert;;0;;;;0;0;0;L0963722;457;parviflora;Endert FH;<NA>;<NA>
Polyalthia glauca (Hassk.) F.Muell.;Maasia;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel II 491 ;;;;<NA>;<NA>;<NA>;Botany;L  0989356;0;0;0;Unknown;;0;;;;0;0;0;L0989356;491;glauca;Unknown;<NA>;<NA>
Polyalthia glauca (Hassk.) F.Muell.;Maasia;ID;<NA>;-4.872;122.6033;Waturandang AG;Waturandang, AG bb 21341 ;;;;<NA>;<NA>;<NA>;Botany;L  0974745;0;0;0;Waturandang;;0;;;;0;0;0;L0974745;21341;glauca;Waturandang AG;<NA>;<NA>
Xylopia L.;Xylopia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 885 ;;;;<NA>;<NA>;<NA>;Botany;L  0964030;0;0;0;Endert;;0;;;;0;0;0;L0964030;885;;Endert FH;<NA>;<NA>
Xylopia L.;Xylopia;ID;Archipel. Ind. Sum. Atjeh en Ond. Gajo Loeeus Gn. Agosan.;3.9058;97.3864;Amiroeddin;Amiroeddin bb 22428 ;9;2;1937;<NA>;<NA>;<NA>;Botany;L  0975376;0;0;0;Amiroeddin;;0;;;;0;0;0;L0975376;22428;;Amiroeddin;<NA>;<NA>
Xylopia L.;Xylopia;ID;<NA>;1.05;103.366667;Hasiboean K;Hasiboean, K bb 20379 ;;;;<NA>;<NA>;<NA>;Botany;L  0974108;0;0;0;Hasiboean;;0;;;;0;0;0;L0974108;20379;;Hasiboean K;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Res. Bangka en Onderh. ond. afd. Zuid Bangka Rias.;-2.966667;106.45;Unknown;Unknown bb 15399 ;6;6;1931;<NA>;<NA>;<NA>;Botany;L  0987230;0;0;0;Unknown;;0;;;;0;0;0;L0987230;15399;;Unknown;<NA>;<NA>
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel II 375 ;;;;<NA>;<NA>;<NA>;Botany;L  0989344;0;0;0;Unknown;;0;;;;0;0;0;L0989344;375;;Unknown;<NA>;<NA>
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel II 472 ;;;;<NA>;<NA>;<NA>;Botany;L  0988622;0;0;0;Unknown;;0;;;;0;0;0;L0988622;472;malayana;Unknown;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Wester afd. v. Borneo, Melawi Ng. Betoeng, B. Bedjoewar;0.083333;111.483333;Unknown;Unknown bb 26843 ;29;1;1939;<NA>;<NA>;<NA>;Botany;L  0961592;0;0;0;Unknown;;0;;;;0;0;0;L0961592;26843;;Unknown;<NA>;<NA>
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel II 493 ;;;;<NA>;<NA>;<NA>;Botany;L  0988626;0;0;0;Unknown;;0;;;;0;0;0;L0988626;493;malayana;Unknown;<NA>;<NA>
Xylopia L.;Xylopia;ID;<NA>;-2.916667;104.75;Thorenaar A;Thorenaar, A T 971 ;8;9;1924;<NA>;<NA>;<NA>;Botany;L  0963506;0;0;0;Thorenaar;;0;;;;0;0;0;L0963506;971;;Thorenaar A;<NA>;<NA>
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Molukken, Tanimber eilanden, Ilgnei Otimmer;-7.879581;131.284186;Buwalda P;Buwalda, P bb 24303 ;18;3;1938;<NA>;<NA>;<NA>;Botany;L  0979549;0;0;0;Buwalda;;0;;;;0;0;0;L0979549;24303;malayana;Buwalda P;<NA>;<NA>
Sageraea lanceolata Miq.;Sageraea;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 892 ;;;;<NA>;<NA>;<NA>;Botany;L  0964034;0;0;0;Endert;;0;;;;0;0;0;L0964034;892;lanceolata;Endert FH;<NA>;<NA>
Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 454 ;;;;<NA>;<NA>;<NA>;Botany;L  0963720;0;0;0;Endert;;0;;;;0;0;0;L0963720;454;parviflora;Endert FH;<NA>;<NA>
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Archipel. Ind.: Molukken, Sroe-eilanden, Dosinamlaoe, P. Wokam.;-5.7447;134.5269;Unknown;Unknown bb 25371 ;2;6;1938;<NA>;<NA>;<NA>;Botany;L  0980323;0;0;0;Unknown;;0;;;;0;0;0;L0980323;25371;glauca;Unknown;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;"Archipel. Ind.; Molukken, Aroe-eilanden, Dosi, P. Wokam.";-5.7447;134.5269;Unknown;Unknown bb 25257 ;9;5;1938;<NA>;<NA>;<NA>;Botany;L  0980181;0;0;0;Unknown;;0;;;;0;0;0;L0980181;25257;;Unknown;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel II 482 ;;;;<NA>;<NA>;<NA>;Botany;L  0989354;0;0;0;Unknown;;0;;;;0;0;0;L0989354;482;;Unknown;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel II 444 ;;;;<NA>;<NA>;<NA>;Botany;L  0988614;0;0;0;Unknown;;0;;;;0;0;0;L0988614;444;odorata;Unknown;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Archipel. Ind.: Celebes en Ond. Malili, Angkona.;-2.6351;121.0948;<NA>; bb 24968 ;30;6;1938;<NA>;<NA>;<NA>;Botany;L  0979845;0;0;0;;;0;;;;0;0;0;L0979845;24968;;<NA>;<NA>;<NA>
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel V 191 ;;;;<NA>;<NA>;<NA>;Botany;L  0971221;0;0;0;Unknown;;0;;;;0;0;0;L0971221;191;rumphii;Unknown;<NA>;<NA>
Annonaceae;<NA>;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 897 ;;;;<NA>;<NA>;<NA>;Botany;L  0964038;0;0;0;Endert;;0;;;;0;0;0;L0964038;897;;Endert FH;<NA>;<NA>
Xylopia L.;Xylopia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 310 ;;;;<NA>;<NA>;<NA>;Botany;L  0963639;0;0;0;Endert;;0;;;;0;0;0;L0963639;310;;Endert FH;<NA>;<NA>
Xylopia L.;Xylopia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 739 ;;;;<NA>;<NA>;<NA>;Botany;L  0963938;0;0;0;Endert;;0;;;;0;0;0;L0963938;739;;Endert FH;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Sumatra Palembang Lematang Ilir.;-3.75;103.75;Endert FH;Endert, FH E 904 ;25;5;1923;Bakhuizen van den Brink Jr RC;<NA>;<NA>;Botany;L  0964043;0;0;0;Endert;;0;;;;0;0;0;L0964043;904;odorata;Endert FH;Bakhuizen van den Brink Jr RC;Bakhuizen van den Brink Jr RC
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Celebes en Ond. Moena, Onsoeme.;-4.872;122.6033;Waturandang AG;Waturandang, AG bb 21765 ;13;1;1937;<NA>;<NA>;<NA>;Botany;L  0974986;0;0;0;Waturandang;;0;;;;0;0;0;L0974986;21765;;Waturandang AG;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;<NA>;-2.916667;104.75;Thorenaar A;Thorenaar, A T 969 ;7;9;1924;<NA>;<NA>;<NA>;Botany;L  0963505;0;0;0;Thorenaar;;0;;;;0;0;0;L0963505;969;;Thorenaar A;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;<NA>;2.9;117.100278;Unknown;Unknown bb 26200 ;8;7;1938;<NA>;<NA>;<NA>;Botany;L  0961192;0;0;0;Unknown;;0;;;;0;0;0;L0961192;26200;;Unknown;<NA>;<NA>
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;<NA>;-4.872;122.6033;Waturandang AG;Waturandang, AG bb 21343 ;;;;<NA>;<NA>;<NA>;Botany;L  0974747;0;0;0;Waturandang;;0;;;;0;0;0;L0974747;21343;;Waturandang AG;<NA>;<NA>
Orophea corymbosa (Blume) Miq.;Orophea;ID;Archipel. Ind. sumatra, Res Benkoelen. Ond. Afd. Redjang. N. helling Bt. Kaba.;-3.17;102.5;Endert FH;Endert, FH E 1048 ;23;6;1921;<NA>;<NA>;<NA>;Botany;L  0964148;0;0;0;Endert;;0;;;;0;0;0;L0964148;1048;corymbosa;Endert FH;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;<NA>;0.0;116.5;Unknown;Unknown bb 14831 ;3;12;1930;<NA>;<NA>;<NA>;Botany;L  0994477;0;0;0;Unknown;;0;;;;0;0;0;L0994477;14831;;Unknown;<NA>;<NA>
Polyalthia glauca (Hassk.) F.Muell.;Maasia;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel II 446 ;;;;<NA>;<NA>;<NA>;Botany;L  0989349;0;0;0;Unknown;;0;;;;0;0;0;L0989349;446;glauca;Unknown;<NA>;<NA>
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Celebes en Ond. Raha (Moena), Wasalangka;-5.086;122.4438;Waturandang AG;Waturandang, AG bb 21324 ;18;8;1936;<NA>;<NA>;<NA>;Botany;L  0974730;0;0;0;Waturandang;;0;;;;0;0;0;L0974730;21324;glauca;Waturandang AG;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Archipel. Ind.: Riouw en Ond. Indrag. Bovenlanden, Kwala Belilas.;-0.568333;102.400333;Unknown;Unknown bb 27589 ;27;4;1939;<NA>;<NA>;<NA>;Botany;L  0962372;0;0;0;Unknown;;0;;;;0;0;0;L0962372;27589;;Unknown;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Archipel. Ind.: Z. en O. Afd.v.Borneo, Balikpapan, Pemaloean.;-1.066666;116.65;Unknown;Unknown bb 24754 ;24;6;1938;<NA>;<NA>;<NA>;Botany;L  0979885;0;0;0;Unknown;;0;;;;0;0;0;L0979885;24754;;Unknown;<NA>;<NA>
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel V 247 ;;;;<NA>;<NA>;<NA>;Botany;L  0971524;0;0;0;Unknown;;0;;;;0;0;0;L0971524;247;;Unknown;<NA>;<NA>
Mezzettia Becc.;Mezzettia;ID;Borneo, Res. Z en O Afd. v. Borneo, ond. afd. West Koetei, Kembang Djanggoet;0.156863;116.362865;<NA>; bb 15677 ;9;10;1931;<NA>;<NA>;<NA>;Botany;L  0989316;0;0;0;;;0;;;;0;0;0;L0989316;15677;;<NA>;<NA>;<NA>
Mezzettia parviflora Becc.;Mezzettia;ID;Tapanuli Sibolga;1.75;98.8;Huta Galung A;Huta Galung, A bb 19332 ;;;;<NA>;<NA>;<NA>;Botany;L  0973485;0;0;0;Huta;;0;;;;0;0;0;L0973485;19332;parviflora;Huta Galung A;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;<NA>;1.727302;128.008142;Haan GAL de;Haan, GAL de bb 24578 ;27;3;1938;<NA>;<NA>;<NA>;Botany;L  0979344;0;0;0;Haan;;0;;;;0;0;0;L0979344;24578;odorata;Haan GAL de;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Molukken, Tobelo, G. Baroe, Eil. Morotai;1.727302;128.008142;Haan GAL de;Haan, GAL de bb 24616 ;1;4;1938;<NA>;<NA>;<NA>;Botany;L  0979372;0;0;0;Haan;;0;;;;0;0;0;L0979372;24616;;Haan GAL de;<NA>;<NA>
Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 428 ;;;;<NA>;<NA>;<NA>;Botany;L  0963704;0;0;0;Endert;;0;;;;0;0;0;L0963704;428;parviflora;Endert FH;<NA>;<NA>
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Archipel. Ind. Z.en O.Afd.v.Borneo, W. Koetei. Djembajan (Sei. Djamboe);-0.55;117.0;Pangkey S;Pangkey, S bb 24679 ;10;6;1938;<NA>;<NA>;<NA>;Botany;L  0979691;0;0;0;Pangkey;;0;;;;0;0;0;L0979691;24679;glauca;Pangkey S;<NA>;<NA>
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Riouw en Ond. Indrag. Bovenlanden, Danau Mengkoeang;1.616667;99.266667;Unknown;Unknown bb 27571 ;21;4;1939;<NA>;<NA>;<NA>;Botany;L  0962354;0;0;0;Unknown;;0;;;;0;0;0;L0962354;27571;malayana;Unknown;<NA>;<NA>
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Archipel. Ind.: Molukken, Aroe-eilanden, Ngaibor, P.Trangan.;-6.5774;134.25932;Buwalda P;Buwalda, P bb 25449 ;29;6;1938;<NA>;<NA>;<NA>;Botany;L  0980372;0;0;0;Buwalda;;0;;;;0;0;0;L0980372;25449;glauca;Buwalda P;<NA>;<NA>
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Borneo, Res. Z en O afd. v. Borneo ond. afd. oost Koetai loopl. Lendak;0.0;116.5;<NA>; bb 14832 ;3;12;1930;<NA>;<NA>;<NA>;Botany;L  0994478;0;0;0;;;0;;;;0;0;0;L0994478;14832;lateriflora;<NA>;<NA>;<NA>
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel II 336 ;;;;<NA>;<NA>;<NA>;Botany;L  0989775;0;0;0;Unknown;;0;;;;0;0;0;L0989775;336;;Unknown;<NA>;<NA>
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Molukken, Tanimber eilanden, Arkilo;-7.5;131.5;Buwalda P;Buwalda, P bb 24417 ;18;4;1938;<NA>;<NA>;<NA>;Botany;L  0979622;0;0;0;Buwalda;;0;;;;0;0;0;L0979622;24417;malayana;Buwalda P;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Manado. Pagiri.;1.48218;124.848922;<NA>; bb 17503 ;20;6;1933;<NA>;<NA>;<NA>;Botany;L  0971602;0;0;0;;;0;;;;0;0;0;L0971602;17503;;<NA>;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Manado, Bolaang Mongaondow Solog.;0.9411;124.1556;Verhoef L;Verhoef, L bb 19607 ;13;4;1935;<NA>;<NA>;<NA>;Botany;L  0973588;0;0;0;Verhoef;;0;;;;0;0;0;L0973588;19607;;Verhoef L;<NA>;<NA>
Sageraea lanceolata Miq.;Sageraea;ID;Bajoenglintjir (Palembang);-2.916667;104.75;Endert FH;Endert, FH E 859 ;;;;<NA>;<NA>;<NA>;Botany;L  0964018;0;0;0;Endert;;0;;;;0;0;0;L0964018;859;lanceolata;Endert FH;<NA>;<NA>
Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;ID;Bajoenglintjir (Palembang);-2.916667;104.75;Endert FH;Endert, FH E 471 ;;;;<NA>;<NA>;<NA>;Botany;L  0963734;0;0;0;Endert;;0;;;;0;0;0;L0963734;471;parviflora;Endert FH;<NA>;<NA>
Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 427 ;;;;<NA>;<NA>;<NA>;Botany;L  0963703;0;0;0;Endert;;0;;;;0;0;0;L0963703;427;parviflora;Endert FH;<NA>;<NA>
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;<NA>;-4.872;122.6033;Waturandang AG;Waturandang, AG bb 21344 ;;;;<NA>;<NA>;<NA>;Botany;L  0974748;0;0;0;Waturandang;;0;;;;0;0;0;L0974748;21344;;Waturandang AG;<NA>;<NA>
Polyalthia hypoleuca Hook.f. & Thomson;Maasia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 774 ;;;;<NA>;<NA>;<NA>;Botany;L  0963968;0;0;0;Endert;;0;;;;0;0;0;L0963968;774;hypoleuca;Endert FH;<NA>;<NA>
Polyalthia Blume;Polyalthia;ID;Kalimantan Timur West Koetai;-0.594167;115.515556;Unknown;Unknown bb 28355 ;14;7;1939;<NA>;<NA>;<NA>;Botany;L  0962844;0;0;0;Unknown;;0;;;;0;0;0;L0962844;28355;;Unknown;<NA>;<NA>
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;[Indonesia,] Moluccas, (Halmahera,) Weda, Tiloppe.;0.214197;127.883058;Haan GAL de;Haan, GAL de bb 24853 ;17;4;1938;<NA>;<NA>;<NA>;Botany;L  0979777;0;0;0;Haan;;0;;;;0;0;0;L0979777;24853;glauca;Haan GAL de;<NA>;<NA>
Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 375 ;;;;<NA>;<NA>;<NA>;Botany;L  0963668;0;0;0;Endert;;0;;;;0;0;0;L0963668;375;parviflora;Endert FH;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;<NA>;-4.872;122.6033;Waturandang AG;Waturandang, AG bb 21329 ;;;;<NA>;<NA>;<NA>;Botany;L  0974735;0;0;0;Waturandang;;0;;;;0;0;0;L0974735;21329;odorata;Waturandang AG;<NA>;<NA>
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;<NA>;-2.6351;121.0948;Unknown;Unknown Cel V 172 ;;;;<NA>;<NA>;<NA>;Botany;L  0971396;0;0;0;Unknown;;0;;;;0;0;0;L0971396;172;;Unknown;<NA>;<NA>
Mezzettia leptopoda (Hook.f. & Thomson) Oliv.;Mezzettia;ID;<NA>;-2.916667;104.75;Endert FH;Endert, FH E 376 ;;;;<NA>;<NA>;<NA>;Botany;L  0963669;0;0;0;Endert;;0;;;;0;0;0;L0963669;376;parviflora;Endert FH;<NA>;<NA>
Cyathocalyx carinatus (Ridl.) J.Sinclair;Drepananthus;ID;Sumatra. Tigapuluh Mts., Riau Province, 15 km SW of Talanglakat on Rengat-Jambi Rd., vicinity of Sungai Sesirih.;-0.8;102.52;J. S. Burley;1661;24;11;1988;<NA>;<NA>;NY;NY;04241918;0;0;0;;;0;;;;0;0;0;NY04241918;1661;carinatus;J. S. Burley;<NA>;<NA>
Annonaceae;<NA>;ID;Tumbang Atey, Borneo.;1.12;113.03;Veldkamp, J.F.;8450;29;1;1983;<NA>;<NA>;NSW;NSW;NSW473904;0;0;0;;;0;;;;0;0;0;NSW473904;8450;;Veldkamp, J.F.;<NA>;<NA>
Fissistigma Griff.;Fissistigma;ID;Bukit Raya, Batu Badinging, KCT 47.;-1.25;113.83;Veldkamp;8574;7;2;1983;<NA>;<NA>;NSW;NSW;NSW562442;0;0;0;;;0;;;;0;0;0;NSW562442;8574;;Veldkamp;<NA>;<NA>
Artabotrys R.Br.;Artabotrys;ID;Kalimantan: Bukit Raya, Batu Badinnging, KCT 47 km;1.25;113.83;Veldkamp, J.F.;8567;7;2;1983;<NA>;<NA>;NSW;NSW;NSW474430;0;0;0;;;0;;;;0;0;0;NSW474430;8567;;Veldkamp, J.F.;<NA>;<NA>
Artabotrys R.Br.;Artabotrys;ID;Kalimantan: Bukit Raya, Batu Badinnging, KCT 47 km;1.25;113.83;Veldkamp, J.F.;8577;7;2;1983;<NA>;<NA>;NSW;NSW;NSW474429;0;0;0;;;0;;;;0;0;0;NSW474429;8577;;Veldkamp, J.F.;<NA>;<NA>
Fissistigma Griff.;Fissistigma;ID;Celebes: Central Sulawesi, Sopu valley, c. 60 km SSE of Palu. Margin of concession PT Kebun Sari near Berdikari.;-1.05;120.05;De Vogel, E.F.;5627;30;5;1979;<NA>;<NA>;NSW;NSW;NSW562432;0;0;0;;;0;;;;0;0;0;NSW562432;5627;;De Vogel, E.F.;<NA>;<NA>
Uvaria L.;Uvaria;ID;Tumbang Tapi.;-1.02;112.0;Veldkamp, J.F.;8264;16;1;1983;<NA>;<NA>;NSW;NSW;NSW453627;0;0;0;;;0;;;;0;0;0;NSW453627;8264;;Veldkamp, J.F.;<NA>;<NA>
Meiogyne cylindrocarpa (Burck) Heusden;Meiogyne;ID;"Wetar Island; Kali Kuning River.";-7.707287;126.331665;<NA>;3786;13;5;1993;<NA>;<NA>;DNA;DNA;DNA D0069564;0;0;0;;;0;;;;0;0;0;DNA0069564;3786;cylindrocarpa;<NA>;<NA>;<NA>
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Kloet nature reserve;3.083333;97.416667;W. J. J. O. de Wilde;20834;30;6;1985;<NA>;1985-06-30T00:00:00;TAIF;PLANT;184168;0;0;0;;;0;30;6;1985;0;0;0;TAIF184168;20834;reticulata;W. J. J. O. de Wilde;<NA>;<NA>
Pseuduvaria parvipetala Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;ID;Borneo. Bukit Raya. Tumbang Tapi.;-1.02;113.0;-. Veldkamp;8241;14;1;1983;<NA>;<NA>;US;US;US 3522865;0;0;0;;;0;;;;0;0;0;US3522865;8241;parvipetala;-. Veldkamp;<NA>;<NA>
Mitrephora rufescens Ridl.;Mitrephora;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra. Southern part of the reserves, Alas River valley near the mouth of the Renun River, c. 50 km. S. of Kutacane.;3.0;97.83;W. J. de Wilde;18906;20;7;1979;<NA>;<NA>;US;US;US 2996649;0;0;0;;;0;;;;0;0;0;US2996649;18906;rufescens;W. J. de Wilde & B. E. de Wilde-Duyfjes;<NA>;<NA>
Annonaceae;<NA>;ID;Gunung Leuser Nature Reserves, Atjeh, North Sumatra. Sikundus Forest Reserve, c. 75 km. WNW. of Medan. Post 4, Besitang R.;3.92;98.08;W. J. de Wilde;19283;3;8;1979;<NA>;<NA>;US;US;US 2996533;0;0;0;;;0;;;;0;0;0;US2996533;19283;;W. J. de Wilde & B. E. de Wilde-Duyfjes;<NA>;<NA>
Orophea Blume;Orophea;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra. Southern part of the reserves, Alas River valley, near the mouth of the Bengkong/Renun River, c. 50 km. S. of Kutacane. Moara Stulen to Bengkong, along the river.;3.0;97.83;W. J. de Wilde;18655;13;7;1979;<NA>;<NA>;US;US;US 3007039;0;0;0;;;0;;;;0;0;0;US3007039;18655;;W. J. de Wilde & B. E. de Wilde-Duyfjes;<NA>;<NA>
