scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;Java, Besoeki, Poeger.;-8.166667;113.333333;Koorders, SH;Koorders, SH  12732 b;5;11;1892;Mols JB;2004-03-01T00:00:00;nan;Botany;L.2106164;horsfieldii;0;0;Koorders;b;0;0;0;0;0;0;0;L2106164;12732;Koorders SH
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Indonesia. Java, Tuin Buitenzorg.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  2667 ;22;7;1907;Heusden ECH van;nan;nan;Botany;L.2105941;burahol;0;0;Harreveld;;0;0;0;0;0;0;0;L2105941;2667;Harreveld P van
Phaeanthus splendens Miq.;Phaeanthus;ID;"Malesia, Indonesia, Borneo, Kalimantan Timur, Wanariset Area, Rintis Baru, km 3c. 1.00 S; 117.00 E.";-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z W 727 ";7;5;1991;Xue B;2012-10-01T00:00:00;nan;Botany;L.2067173;splendens;0;0;Ambriansyah;;0;0;0;0;0;0;0;L2067173;727;"Ambriansyah; Arifin Z"
Melodorum fruticosum Lour.;Melodorum;ID;Indonesia.  Hort. Bot. Bogor.;-6.5897;106.7913;Garden, BB;Bogor Botanical Garden  s.n. ;;;;Hildebrand FHG;1966-01-01T00:00:00;nan;Botany;L.2106006;fruticosum;0;0;Bogor;;0;0;0;0;0;0;0;L2106006;nan;Bogor Botanical Garden
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;Java, Semerang, Kedoengdajti.;-7.166667;110.616667;Koorders, SH;Koorders, SH  602 b;7;10;1888;Mols JB;2004-03-01T00:00:00;nan;Botany;L.2106174;horsfieldii;0;0;Koorders;b;0;0;0;0;0;0;0;L2106174;602;Koorders SH
Miliusa longipes King;Miliusa;ID;Gunung Leuser NR, Atjeh, N Sumatra, Alas River valley, near the mouth of the Bengkong River, c. 50km S of Kutacane.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18804 ";17;7;1979;Chaowasku T;nan;nan;Botany;L.2109959;longipes;0;0;Wilde;;0;0;0;0;0;0;0;L2109959;18804;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Indonesia. Java, Tuin Buitenzorg.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  1554 ;22;7;1907;Heusden ECH van;nan;nan;Botany;L.2105937;burahol;0;0;Harreveld;;0;0;0;0;0;0;0;L2105937;1554;Harreveld P van
Disepalum coronatum Becc.;Disepalum;ID;"Borneo; Sintang, S. Kawat (Kapuas Ilir)";0.066666;111.5;Main;"Main; Expedition Polak, B  1787 ";30;9;1949;nan;nan;nan;Botany;L.2068886;coronatum;0;0;Main;;0;0;0;0;0;0;0;L2068886;1787;"Main; Expedition Polak B"
Polyalthia Blume;Polyalthia;ID;"Indonesia, Sumatra, Aceh, Ketambe, c. 3.40 N; 97.40 E.";3.666667;97.666667;Koop, H;Koop, H  61 ;17;10;1992;Chaowasku T;nan;nan;Botany;L.2106207;nan;0;0;Koop;;0;0;0;0;0;0;0;L2106207;61;Koop H
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;North Totodoku, subdistr. Tobelo, Monotai, Moluccas.;2.041944;128.350278;Tangkilisan, W;Tangkilisan, W bb 33913 ;13;7;1949;Mols JB;2004-03-01T00:00:00;nan;Botany;L.2106184;horsfieldii;0;0;Tangkilisan;;0;0;0;0;0;0;0;L2106184;33913;Tangkilisan W
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Mols, JB;Mols, JB  1 ;4;9;2001;Chaowasku T;nan;nan;Botany;L.2109936;horsfieldii;0;0;Mols;;0;0;0;0;0;0;0;L2109936;1;Mols JB
Meiogyne Miq.;Meiogyne;ID;East Kalimantan, Berau district, km 16 from Labanan to Tanjung Redeb.;1.981733;117.25115;Slik, JWF;Slik, JWF BE2/ 782 ;6;5;1997;Chaowasku T;nan;nan;Botany;L.2106001;nan;0;0;Slik;;0;0;0;0;0;0;0;L2106001;2;Slik JWF
Monocarpia maingayi (Hook.f. & Thomson) I.M.Turner;Cyathocalyx;ID;"Indonesia, Sumatra, Sumatera Selatan, S. Bangka, Lobok-Besar, c. 2.33 S; 106.39 E.";-2.55;106.65;Kostermans, AJGH;Kostermans, AJGH bb 33963 ;29;8;1949;Turner IM;2012-02-01T00:00:00;nan;Botany;L.2066178;maingayi;0;0;Kostermans;;0;0;0;0;0;0;0;L2066178;33963;Kostermans AJGH
Monocarpia maingayi (Hook.f. & Thomson) I.M.Turner;Cyathocalyx;ID;"Indonesia, Sumatra, Sumatera Selatan, Palembang, c. 0.11 S; 100.41 N.";-0.183333;100.683333;Grashoff, CWF;Grashoff, CWF  291 ;13;4;1915;Turner IM;2012-02-01T00:00:00;nan;Botany;L.2066163;maingayi;0;0;Grashoff;;0;0;0;0;0;0;0;L2066163;291;Grashoff CWF
Miliusa Lesch. ex A.DC.;Miliusa;ID;Prafi, Res. Manokwari, Nieuw-Guinea.;-0.75;133.833333;Brouwer, K;Brouwer, K BW(Ind.) 435 ;17;3;1954;Chaowasku T;2007-02-01T00:00:00;nan;Botany;L.2105969;nan;0;0;Brouwer;;0;0;0;0;0;0;0;L2105969;435;Brouwer K
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Indonesia. Gn. Klatakan, W. Bali.;-8.208545;114.499274;Balgooy, MMJ van;Balgooy, MMJ van  5249 ;14;10;1985;nan;nan;nan;Botany;L.2105932;burahol;0;0;Balgooy;;0;0;0;0;0;0;0;L2105932;5249;Balgooy MMJ van
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;Malesia, Indonesia, N. Celebes, Bolaan Mongodow, between Pinogaluman and Pindol.;0.766667;123.966667;Vogel, EF de;Vogel, EF de  2558 ;19;10;1973;Xue B;2012-10-01T00:00:00;nan;Botany;L.2067164;ophthalmicus;0;0;Vogel;;0;0;0;0;0;0;0;L2067164;2558;Vogel EF de
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;Java, Besoeki, Rogodjampi.;-7.75;113.683333;Koorders, SH;Koorders, SH  664 b;10;9;1889;Mols JB;2004-03-01T00:00:00;nan;Botany;L.2106169;horsfieldii;0;0;Koorders;b;0;0;0;0;0;0;0;L2106169;664;Koorders SH
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;nan;-6.583333;106.783333;Mols, JB;Mols, JB  13 ;4;9;2001;Kessler PJA;2001-09-01T00:00:00;nan;Botany;L.2105946;burahol;0;0;Mols;;0;0;0;0;0;0;0;L2105946;13;Mols JB
Disepalum Hook.f.;Disepalum;ID;Indonesia, N. Sumatra, Dolok Ri da Bolak (north of Hoeta Djoeloe, on the trail from Loemban Loboe to Taloen na Oeli: Topographic sheet 29, northwest quarter);2.85;98.266667;Boeea, RS;Rahmat Si Boeea  11251 ;1;1;1936;Setten AK van;nan;nan;Botany;L.2068807;nan;0;0;Rahmat;;0;0;0;0;0;0;0;L2068807;11251;Rahmat Si Boeea
Phaeanthus splendens Miq.;Phaeanthus;ID;Malesia, Indonesia, Borneo, Kalimantan Timur, Samboja, UUCD Wanariset Area, Km 38 Bpp. - Smd.;-1.033333;117.033333;Ambriansyah;"Ambriansyah; Arbainsyah AA 1442 ";28;11;1995;Xue B;2012-10-01T00:00:00;nan;Botany;L.2067178;splendens;0;0;Ambriansyah;;0;0;0;0;0;0;0;L2067178;1442;"Ambriansyah; Arbainsyah"
Miliusa macropoda Miq.;Miliusa;ID;East Borneo, Berouw, Mapulu at base of Mt. Ilas Mapulu.;1.75;117.5;Kostermans, AJGH;Kostermans, AJGH  13973 ;20;9;1957;nan;nan;nan;Botany;L.2066294;macropoda;0;0;Kostermans;;0;0;0;0;0;0;0;L2066294;13973;Kostermans AJGH
Annonaceae;nan;ID;"Gunung Leuser NR, Atjeh, North Sumatra, Ketambe; valley of Lau Alas, c.35km NW of Kutatjane.";3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14472 ";3;2;1975;Chaowasku T;nan;nan;Botany;L.2106202;nan;0;0;Wilde;;0;0;0;0;0;0;0;L2106202;14472;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;Malesia, Indonesia, Moluccas, Soela Islands, Soela Besi, Tdj. Baleha.;-2.4;126.05;Atjeh;"Atjeh; Expedition Hulstijn, P van  232 ";1;1;1913;Xue B;2012-10-01T00:00:00;nan;Botany;L.2067127;ophthalmicus;0;0;Atjeh;;0;0;0;0;0;0;0;L2067127;232;"Atjeh; Expedition Hulstijn P van"
Disepalum platipetalum Merr.;Disepalum;ID;West Sumatra, Gunung (Mt.) Rasam: along trail from Airdingin to the summit. 6 km south of Danau (Lake) Diatas.;-1.15;100.766667;Nagamasu, H;Nagamasu, H  3966 ;19;3;1989;Kessler PJA;1990-04-01T00:00:00;nan;Botany;L.2068834;platipetalum;0;0;Nagamasu;;0;0;0;0;0;0;0;L2068834;3966;Nagamasu H
Miliusa longipes King;Miliusa;ID;Mt. Sago near Pajakumbuh, W Sumatra.;-3.1167;101.95;Maradjo, P;Maradjo, P  165 ;11;5;1957;Chaowasku T;nan;nan;Botany;L.2109962;longipes;0;0;Maradjo;;0;0;0;0;0;0;0;L2109962;165;Maradjo P
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;Java, Semerang, Kedoengdajti.;-7.166667;110.616667;Koorders, SH;Koorders, SH  25203 b;15;9;1896;Mols JB;2004-03-01T00:00:00;nan;Botany;L.2106178;horsfieldii;0;0;Koorders;b;0;0;0;0;0;0;0;L2106178;25203;Koorders SH
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;Java, Besoeki, Rogodjampi.;-8.316667;114.283333;Koorders, SH;Koorders, SH  667 b;31;7;1889;Mols JB;2004-03-01T00:00:00;nan;Botany;L.2106163;horsfieldii;0;0;Koorders;b;0;0;0;0;0;0;0;L2106163;667;Koorders SH
Neo-Uvaria parallelivenia (Boerl.) H.Okada & K.Ueda;Neo-Uvaria;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler, PJA IV.H 73 ;1;1;1999;Chaowasku T;nan;nan;Botany;L.2106064;parallelivenia;0;0;Kessler;;0;0;0;0;0;0;0;L2106064;73;Kessler PJA
Miliusa Lesch. ex A.DC.;Miliusa;ID;E. Java, res. Besuki, Nusa Barung I., E. point, up t8 2km W. of Teluk Djeruk.;-8.5;113.333333;Jacobs, M;Jacobs, M  4785 ;13;5;1957;Chaowasku T;2008-03-01T00:00:00;nan;Botany;L.2105977;nan;0;0;Jacobs;;0;0;0;0;0;0;0;L2105977;4785;Jacobs M
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Indonesia. Java, Tuin Buitenzorg.;-6.5897;106.7913;Harreveld, P van;Harreveld, P van  2667 ;22;7;1907;Heusden ECH van;nan;nan;Botany;L.2105940;burahol;0;0;Harreveld;;0;0;0;0;0;0;0;L2105940;2667;Harreveld P van
Disepalum platipetalum Merr.;Disepalum;ID;Gunung Leuser Nature Reserves, Atjeh, North Sumatra.;3.416667;97.666667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  19092 ";25;6;1979;Johnson DM;nan;nan;Botany;L.2068838;platipetalum;0;0;Wilde;;0;0;0;0;0;0;0;L2068838;19092;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Phaeanthus sumatrana Miq.;Phaeanthus;ID;Malesia, Indonesia, N. Sumatra, Sekundur Forest Reserve, upper Besitang River Area, Langkat.;3.916667;98.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  21286 ";7;8;1991;Mols JB;1998-07-01T00:00:00;nan;Botany;L.2067088;sumatrana;0;0;Wilde;;0;0;0;0;0;0;0;L2067088;21286;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Melodorum fruticosum Lour.;Melodorum;ID;Culta in Hort. Bogor sub X.F.43. Originally from: Indonesia. Ambon, Amahei.;-3.330248;128.929077;Atma;Atma  s.n. ;17;10;1956;Kessler PJA;1990-09-01T00:00:00;nan;Botany;L.2106013;fruticosum;0;0;Atma;;0;0;0;0;0;0;0;L2106013;nan;Atma
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;Java, Semerang, Kedoengdajti.;-7.166667;110.616667;Koorders, SH;Koorders, SH  13743 b;;;;Mols JB;nan;nan;Botany;L.2109245;horsfieldii;0;0;Koorders;b;0;0;0;0;0;0;0;L2109245;13743;Koorders SH
Polyalthia Blume;Polyalthia;ID;"Indonesia, Sumatra, Aceh, Ketambe, c. 3.40 N; 97.40 E.";3.666667;97.666667;Koop, H;Koop, H  61 ;17;10;1992;Chaowasku T;nan;nan;Botany;L.2106206;nan;0;0;Koop;;0;0;0;0;0;0;0;L2106206;61;Koop H
Disepalum platipetalum Merr.;Disepalum;ID;"Archipel. Ind.: Sumatra; res. Atjeh, Gajolanden. Sanger valley to bivouac 2, above Blang Kedjeren.";4.25;97.083333;Steenis, CGGJ van;Steenis, CGGJ van  9843 ;19;3;1937;Kessler PJA;1989-04-01T00:00:00;nan;Botany;L.2068829;platipetalum;0;0;Steenis;;0;0;0;0;0;0;0;L2068829;9843;Steenis CGGJ van
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;"Indonesia. Kabupaten Manokwari; Kecamatan Kebar. Track to the south of Sungai Apni leading to Kampong Akmuri, running in a south-westerly direction from Kampong Anjai.";-0.8;133.033333;Sands, MJS;"Sands, MJS; Johns, RJ; Moeljono; Soetjipto; Jitmau; Markus; Magablo, Y  6563 ";12;5;1994;Xue B;2012-10-01T00:00:00;nan;Botany;L.2067079;ophthalmicus;0;0;Sands;;0;0;0;0;0;0;0;L2067079;6563;"Sands MJS; Johns RJ; Moeljono; Soetjipto; Jitmau; Markus; Magablo Y"
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;nan;-6.5897;106.7913;Unknown;Unknown  s.n. ;;;;nan;nan;nan;Botany;L.2055287;suaveolens;0;0;Unknown;;0;0;0;0;0;0;0;L2055287;nan;Unknown
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Bangka, Lobok-besar.;-2.6;106.55;Kostermans, AJGH;"Kostermans, AJGH; Anta  882 ";25;9;1949;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1776012;malayana;0;0;Kostermans;;0;0;0;0;0;0;0;L1776012;882;"Kostermans AJGH; Anta"
Xylopia peekelii Diels;Xylopia;ID;Maluku, Halmahera, 20 km SE of Dodinga. Darco/Modul logging camp, Tapayo.;0.716667;127.816667;Whitmore, TC;"Whitmore, TC; Sidiyasa, K; Whitmore, TJ  3614 ";9;9;1985;Kessler PJA;2000-09-01T00:00:00;nan;Botany;L.1775549;peekelii;0;0;Whitmore;;0;0;0;0;0;0;0;L1775549;3614;"Whitmore TC; Sidiyasa K; Whitmore TJ"
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Bangka, Lobok-besar.;-2.6;106.55;Kostermans, AJGH;"Kostermans, AJGH; Anta  392 ";3;9;1949;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775341;malayana;0;0;Kostermans;;0;0;0;0;0;0;0;L1775341;392;"Kostermans AJGH; Anta"
Annonaceae;nan;ID;near Sigirik mount, within Bukit Sebelah NR, W Sumatra;-0.9;101.5;Laumonier, Y;Laumonier, Y TFB 4516 ;23;5;1983;nan;nan;nan;Botany;L.1775652;nan;0;0;Laumonier;;0;0;0;0;0;0;0;L1775652;4516;Laumonier Y
Xylopia dicarpa Hook.f. & Thomson;Xylopia;ID;Eil. Simaloer bij Sumatra.;2.58;96.08;Achmad;Achmad  884 ;27;1;1919;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1776011;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L1776011;884;Achmad
Annonaceae;nan;ID;"Indonesia, Sumatra Barat, Kab. Padang Pariaman, Sipisang, 20 km east from Padang, Batang (Rv.) Pinang.0.45 S; 100.20 E (acc. to Gazetteer).";-0.75;100.333333;Okada, H;"Okada, H; Mori, Y  2021 ";16;8;1995;Kessler PJA;1998-08-01T00:00:00;nan;Botany;L.1775621;nan;0;0;Okada;;0;0;0;0;0;0;0;L1775621;2021;"Okada H; Mori Y"
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Bangka, Lobok-besar, G. Pading.;-2.6;106.55;Kostermans, AJGH;"Kostermans, AJGH; Anta  962 ";29;9;1949;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775345;malayana;0;0;Kostermans;;0;0;0;0;0;0;0;L1775345;962;"Kostermans AJGH; Anta"
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;ID;Z.O. borneo, West Kutei.;0.0;116.5;Boschproefstation;Boschproefstation bb 16961 ;17;3;1932;Johnson DM;2014-04-01T00:00:00;nan;Botany;L.1775070;ferruginea;0;0;Boschproefstation;;0;0;0;0;0;0;0;L1775070;16961;Boschproefstation
Annonaceae;nan;ID;Forest Concession P.T. IFA, Pasir Mayang, Muarabungo, Jambi, Sumatra;-1.133333;102.15;Torquebiau, E;"Torquebiau, E; Junaedi, I  471 ";1;10;1984;nan;nan;nan;Botany;L.1775640;nan;0;0;Torquebiau;;0;0;0;0;0;0;0;L1775640;471;"Torquebiau E; Junaedi I"
Melodorum kentii (Blume) Hook.f. & Thomson;Mitrella;ID;Ds. Kasintu, Kec. Tewah, Kab. Kapuas, Kalteng;-0.95;113.733333;Riswan, S;"Riswan, S; Ruskandi, A; Nurdin; Girmansyah, D TWH 79 ";19;10;1999;nan;nan;nan;Botany;L.1775570;kentii;0;0;Riswan;;0;0;0;0;0;0;0;L1775570;79;"Riswan S; Ruskandi A; Nurdin; Girmansyah D"
Xylopia stenopetala Oliv.;Xylopia;ID;East Kalimantan, PT. KEM area, road from nursery to camp, Longiram.;-0.333333;115.916667;Kessler, PJA;"Kessler, PJA; et al.  2259 ";24;3;1997;Kessler PJA;1997-03-01T00:00:00;nan;Botany;L.1775423;stenopetala;0;0;Kessler;;0;0;0;0;0;0;0;L1775423;2259;"Kessler PJA; et al."
Xylopia elliptica Maingay ex Hook.f. & Thomson;Xylopia;ID;E. Kalimantan, Wanariset research I area, off km 3.5. Wanariset-semoi road.;-0.983333;116.933333;Ambriansyah;"Ambriansyah; Arifin, Z W 602 ";16;1;1991;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775155;elliptica;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1775155;602;"Ambriansyah; Arifin Z"
Xylopia dicarpa Hook.f. & Thomson;Xylopia;ID;Eil: Simaloer bij Sumatra.;2.583333;96.083333;Achmad;Achmad  772 ;2;12;1918;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775327;malayana;0;0;Achmad;;0;0;0;0;0;0;0;L1775327;772;Achmad
Xylopia mucronata Boerl.;Xylopia;ID;"W. Kalimantan Province, G. Bentuang area; 5-10 km N of Masa village; 150 km NE of Pontianak. Alluvial terrace between Semawang and Ngarisi Rivers.";0.866667;110.433333;Burley, JS;"Burley, JS; Turkirin; et al.  2393 ";9;6;1989;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775283;malayana;0;0;Burley;;0;0;0;0;0;0;0;L1775283;2393;"Burley JS; Turkirin; et al."
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;ID;East Kalimantan, Wanariset research area, Rintis Wartono Kadri.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z W 131 ";2;4;1990;Johnson DM;2014-04-01T00:00:00;nan;Botany;L.1775107;ferruginea;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1775107;131;"Ambriansyah; Arifin Z"
Xylopia L.;Xylopia;ID;nan;-1.233333;132.2;Ridsdale, CE;Ridsdale, CE  2163 ;3;11;1995;nan;nan;nan;Botany;L.1775692;nan;0;0;Ridsdale;;0;0;0;0;0;0;0;L1775692;2163;Ridsdale CE
Xylopia peekelii Diels;Xylopia;ID;Maluku, Halmahera, 20 km SE of Dodinga. Darco/Modul logging camp, Tapayo.;0.716667;127.816667;Whitmore, TC;"Whitmore, TC; Sidiyasa, K; Whitmore, TJ  3614 ";9;9;1985;Kessler PJA;2000-09-01T00:00:00;nan;Botany;L.1775550;peekelii;0;0;Whitmore;;0;0;0;0;0;0;0;L1775550;3614;"Whitmore TC; Sidiyasa K; Whitmore TJ"
Pyramidanthe prismatica (Hook.f. & Thomson) Merr.;Pyramidanthe;ID;"S. Borneo; Sampit Distr.; Kuala Kuajan.";-1.926389;112.476389;Kostermans, AJGH;Kostermans, AJGH  8017 ;30;7;1953;nan;nan;nan;Botany;L.1775056;prismatica;0;0;Kostermans;;0;0;0;0;0;0;0;L1775056;8017;Kostermans AJGH
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Indonesia: Sulawesi: Gorontalo: Cagar Alam Panua.;0.466667;121.933333;Mendum, M;"Mendum, M; Newman, MF; Atkins, HJ; Hendrian; Sofyan, A  127 ";19;4;2002;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775680;nan;0;0;Mendum;;0;0;0;0;0;0;0;L1775680;127;"Mendum M; Newman MF; Atkins HJ; Hendrian; Sofyan A"
Pyramidanthe prismatica (Hook.f. & Thomson) Merr.;Pyramidanthe;ID;East Kalimantan, KPC area Sangatta, pit C North area.;0.833333;117.583333;Kessler, PJA;"Kessler, PJA; et al.  2311 ";2;4;1997;Kessler PJA;1997-04-01T00:00:00;nan;Botany;L.1775033;prismatica;0;0;Kessler;;0;0;0;0;0;0;0;L1775033;2311;"Kessler PJA; et al."
Xylopia L.;Xylopia;ID;nan;-1.15;132.483333;Polak, AM;Polak, AM  919 ;9;11;1995;nan;nan;nan;Botany;L.1775685;nan;0;0;Polak;;0;0;0;0;0;0;0;L1775685;919;Polak AM
Annonaceae;nan;ID;Tabing Paal, mear Mt. Sago, W Sumatra;-3.1167;101.95;Maradjo, P;Maradjo, P  410 ;2;9;1957;nan;nan;nan;Botany;L.1775650;nan;0;0;Maradjo;;0;0;0;0;0;0;0;L1775650;410;Maradjo P
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;SE Borneo, E Kutei, Sg. Tiram;-0.783333;117.2;Kostermans, AJGH;Kostermans, AJGH bb 35023 ;15;4;1952;Hildebrand FHG;1964-10-01T00:00:00;nan;Botany;L.1775266;malayana;0;0;Kostermans;;0;0;0;0;0;0;0;L1775266;35023;Kostermans AJGH
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Borneo, East Kutai.;0.0;116.5;Kostermans, AJGH;Kostermans, AJGH  7213 ;7;6;1952;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775292;malayana;0;0;Kostermans;;0;0;0;0;0;0;0;L1775292;7213;Kostermans AJGH
Annonaceae;nan;ID;Taram, East of Pajakumbuh, W. Sumatra, sandstone region of River Tjampo.;-0.216667;100.666667;Meijer, W;Meijer, W  6804 ;22;8;1957;nan;nan;nan;Botany;L.1775620;nan;0;0;Meijer;;0;0;0;0;0;0;0;L1775620;6804;Meijer W
Xylopia dehiscens (Blanco) Merr.;Xylopia;ID;Borneo, Loa Haur, west of Samarinda.;-0.6;117.05;Kostermans, AJGH;Kostermans, AJGH  7001 ;18;5;1952;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775308;blancoi;0;0;Kostermans;;0;0;0;0;0;0;0;L1775308;7001;Kostermans AJGH
Xylopia stenopetala Oliv.;Xylopia;ID;"East Borneo; E Kutei, Sg. Susuk region";0.9;118.2;Kostermans, AJGH;Kostermans, AJGH  5456 ;26;6;1951;Hildebrand FHG;1965-02-01T00:00:00;nan;Botany;L.1775454;stenopetala;0;0;Kostermans;;0;0;0;0;0;0;0;L1775454;5456;Kostermans AJGH
Xylopia stenopetala Oliv.;Xylopia;ID;East Kalimantan, Sungai Marwali, Pabrik Aspal area, Km 4.5 from wanariset Samboja.;-1.033333;117.033333;Ambriansyah;"Ambriansyah; Arifin, Z; Arbainsya AA 1305 ";13;7;1995;Kessler PJA;1995-07-01T00:00:00;nan;Botany;L.1775424;stenopetala;0;0;Ambriansyah;;0;0;0;0;0;0;0;L1775424;1305;"Ambriansyah; Arifin Z; Arbainsya"
Xylopia dehiscens (Blanco) Merr.;Xylopia;ID;Borneo, Loa Djanan, West of Samarinda.;-0.583333;117.083333;Kostermans, AJGH;Kostermans, AJGH  6451 ;15;4;1952;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775287;blancoi;0;0;Kostermans;;0;0;0;0;0;0;0;L1775287;6451;Kostermans AJGH
Xylopia L.;Xylopia;ID;Hyot;-1.15;132.483333;Polak, AM;Polak, AM NT/ 10334 ;1;1;1995;nan;nan;nan;Botany;L.1775682;nan;0;0;Polak;;0;0;0;0;0;0;0;L1775682;10334;Polak AM
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Indonesia. Ds. Timpah, Kec. Timpah, Kab. Kapuas, C. Kalimantan.;-6.623472;106.785806;Riswan, S;"Riswan, S; Afriastini, JJ; Nurdin, A; Hidayat, A KP 58 ";1;8;2000;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775413;malayana;0;0;Riswan;;0;0;0;0;0;0;0;L1775413;58;"Riswan S; Afriastini JJ; Nurdin A; Hidayat A"
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;ID;South Kalimantan, along road from Tanjung to Balikpapan.;-2.05;115.533333;Kessler, PJA;"Kessler, PJA; et al.  1926 ";14;11;1996;Johnson DM;2014-04-01T00:00:00;nan;Botany;L.1776008;ferruginea;0;0;Kessler;;0;0;0;0;0;0;0;L1776008;1926;"Kessler PJA; et al."
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;ID;Hoeta Padang, near the Continental Plantation Company consession, Asahan, East Coast.;3.0285;99.865;Krukoff, BA;Krukoff, BA  4316 ;1;11;1932;Johnson DM;2014-04-01T00:00:00;nan;Botany;L.1775111;ferruginea;0;0;Krukoff;;0;0;0;0;0;0;0;L1775111;4316;Krukoff BA
Xylopia densifolia Elmer;Xylopia;ID;East Kalimantan, KPC area Bengalon, Rantau Palung, Km 8.;0.783333;117.483333;Arifin, Z;"Arifin, Z; Arbainsyah AA 1771 ";15;4;1996;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775420;densifolia;0;0;Arifin;;0;0;0;0;0;0;0;L1775420;1771;"Arifin Z; Arbainsyah"
Annonaceae;nan;ID;bukit Pening Pening NW of tigapuluh mountain ranges SW of Bukit Hulusipin, Jambi Province, Sumatra;-1.083333;102.5;Laumonier, Y;Laumonier, Y  5725 ;22;1;1984;nan;nan;nan;Botany;L.1775644;nan;0;0;Laumonier;;0;0;0;0;0;0;0;L1775644;5725;Laumonier Y
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;ID;South Kalimantan, along road from Tanjung to Balikpapan.;-2.05;115.533333;Kessler, PJA;"Kessler, PJA; et al.  1926 ";14;11;1996;Johnson DM;2014-04-01T00:00:00;nan;Botany;L.1776010;ferruginea;0;0;Kessler;;0;0;0;0;0;0;0;L1776010;1926;"Kessler PJA; et al."
