recorded_by;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41
M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, A.M.de;Carvalho, AM.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de;M.de
;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, W.W.;Thomas, WW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pastore, J.F.B.;Pastore, J.F.B.;Pastore, J.F.B.;Pastore, J.F.B.;Pastore, J.F.B.;Pastore, J.F.B.;Pastore, J.F.B.;Pastore, JFB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, J.A.;Kallunki, JA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E.;Melo, E;;;;;;;;;;;;;;;;;;
;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, A.M.;Amorim, AM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;Thomas, WW ;;;;;;;
;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;Mori, SA ;;;;;;;
;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;Carvalho, AMV de;;;;;
;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;Jardim, JG ;;;;;;;
;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;Maas, PJM ;;;;;
;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;Amorim, AM ;;;;;;;
;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;M. Kuhlmann;Kuhlmann, M ;;;;;;;;;
;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;Thomas, WW ;;;;;;;
;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;S. A. Mori;Mori, SA ;;;;;;;
;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;Amorim, AM ;;;;;;;
;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;Fiaschi, P ;;;;;;;;;
;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;Thomas, WW ;;;;;;;
;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;Jardim, JG ;;;;;;;
;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;P. Fiaschi;Fiaschi, P ;;;;;;;;;
;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;Thomas, WW ;;;;;;;
;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;A. M. V. de Carvalho;Carvalho, AMV de;;;;;
;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;Santos, TS dos;;;;;;;
;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;P. J. M. Maas;Maas, PJM ;;;;;
;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;Kallunki, JA ;;;;;;;
-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;R. de Mello-Silva;Mello, R de-Silva;-Silva;-Silva;-Silva;-Silva;-Silva;-Silva;-Silva;-Silva;-Silva
;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;Amorim, AM ;;;;;;;
;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;Kallunki, JA ;;;;;;;
;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;W. W. Thomas;Thomas, WW ;;;;;;;
;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;Kallunki, JA ;;;;;;;
;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;Santos, TS dos;;;;;;;
;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;A. M. Amorim;Amorim, AM ;;;;;;;
;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;Kallunki, JA ;;;;;;;
;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;J. A. Kallunki;Kallunki, JA ;;;;;;;
;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;S. Tavares;Tavares, S ;;;;;;;;;
M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied
;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;A. Ducke;Ducke, A ;;;;;;;;;
;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;Pirani, JR ;;;;;;;
;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;J. R. Pirani;Pirani, JR ;;;;;;;
;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;T. S. dos Santos;Santos, TS dos;;;;;;;
M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied;M. A. P. z. Wied-Neuwied
;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;J. G. Jardim;Jardim, JG ;;;;;;;
