scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detByDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy;to_check
Polyalthia minutiflora Elmer;Polyalthia;PH;Puerto Princesa (Mount Pulgar), Island of Palawan;;;A. D. E. Elmer;13055;;4;1911;nan;;NY;NY;26211;obliqua;0;0;;;0;0;0;0;0;0;0;0;NY26211;13055;A. D. E. Elmer;A. D. E. Elmer
Orophea palawanensis Elmer;Orophea;PH;Brooks Point (Addison Peak), Province of Palawan;;;A. D. E. Elmer;12645;;2;1911;nan;;NY;NY;26164;creaghii;0;0;;;0;0;0;0;0;0;0;0;NY26164;12645;A. D. E. Elmer;A. D. E. Elmer
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Puerto Princesa (Mt. Pulgar), Island of Palawan;;;A. D. E. Elmer;12942;;4;1911;nan;;NY;NY;02059411;suaveolens;0;0;;;0;0;0;0;0;0;0;0;NY02059411;12942;A. D. E. Elmer;A. D. E. Elmer
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Dumaguete (Cuernos Mts.), Island of Negros;;;A. D. E. Elmer;9944;;4;1908;nan;;NY;NY;02059422;suaveolens;0;0;;;0;0;0;0;0;0;0;0;NY02059422;9944;A. D. E. Elmer;A. D. E. Elmer
Unona miniata Elmer;Polyalthia;PH;Brooks Point (Addison Peak), Island of Palawan;;;A. D. E. Elmer;12718;;3;1911;nan;;NY;NY;26319;insignis;0;0;;;0;0;0;0;0;0;0;0;NY26319;12718;A. D. E. Elmer;A. D. E. Elmer
Oxymitra bakeri Merr.;Friesodielsia;PH;Irosin (Mt. Dulusan);;;A. D. E. Elmer;15902;;4;1916;nan;;NY;NY;03736471;bakeri;0;0;;;0;0;0;0;0;0;0;0;NY03736471;15902;A. D. E. Elmer;A. D. E. Elmer
Polyalthia pacifica Elmer;Miliusa;PH;Irosin (Mount Bulusan), Island of Luzon;;;A. D. E. Elmer;17357;;9;1916;nan;;NY;NY;26214;vidalii;0;0;;;0;0;0;0;0;0;0;0;NY26214;17357;A. D. E. Elmer;A. D. E. Elmer
Mitrephora sorsogonensis Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Irosin (Mount Bulusan), Island of Luzon;;;A. D. E. Elmer;17178;;9;1916;nan;;NY;NY;26135;sorsogonensis;0;0;;;0;0;0;0;0;0;0;0;NY26135;17178;A. D. E. Elmer;A. D. E. Elmer
Oxymitra obtusifolia Elmer;Friesodielsia;PH;nan;;;A. D. E. Elmer;7813;;5;1907;nan;;NY;NY;3736508;obtusifolia;0;0;;;0;0;0;0;0;0;0;0;NY3736508;7813;A. D. E. Elmer;A. D. E. Elmer
Pseuduvaria macgregorii Merr.;Pseuduvaria;PH;Laquilacon, Samar;;;R. C. McGregor;Bureau of Science No. 43714;;6;1924;nan;;NY;NY;26243;macgregorii;0;0;Bureau;;0;0;0;0;0;0;0;0;NY26243;43714;R. C. McGregor;Gregor
Orophea vulcanica Elmer;Orophea;PH;Irosin (Mount Bulusan), [Island of] Luzon;;;A. D. E. Elmer;16312;;3;1916;nan;;NY;NY;26175;cumingiana;0;0;;;0;0;0;0;0;0;0;0;NY26175;16312;A. D. E. Elmer;A. D. E. Elmer
Mitrephora reflexa Merr.;Mitrephora;PH;Bosoboso, [Island of] Luzon;;;Ahern's collector;Forestry Bureau No. 2882;;3;1905;nan;;NY;NY;26133;reflexa;0;0;Forestry;;0;0;0;0;0;0;0;0;NY26133;2882;Ahern's collector;Ahern's collector
Unona palawanensis Elmer;Meiogyne;PH;Puerto Princesa (Mount Pulgar), Island of Palawan;;;A. D. E. Elmer;13125;;4;1911;nan;;NY;NY;26320;mindorensis;0;0;;;0;0;0;0;0;0;0;0;NY26320;13125;A. D. E. Elmer;A. D. E. Elmer
Friesodielsia Steenis;Friesodielsia;PH;nan;;;A. D. E. Elmer;6016;;3;1904;nan;;NY;NY;3736450;nan;0;0;;;0;0;0;0;0;0;0;0;NY3736450;6016;A. D. E. Elmer;A. D. E. Elmer
Polyalthia mindanaensis Elmer;Enicosanthum;PH;Todaya (Mount Apo), Island of Mindanao;;;A. D. E. Elmer;11642;;9;1909;nan;;NY;NY;26210;mindanaense;0;0;;;0;0;0;0;0;0;0;0;NY26210;11642;A. D. E. Elmer;A. D. E. Elmer
Polyalthia pulgarensis Elmer;Polyalthia;PH;Puerto Princesa (Mount Pulgar), Island of Palawan;;;A. D. E. Elmer;13100;;4;1911;nan;;NY;NY;26219;obliqua;0;0;;;0;0;0;0;0;0;0;0;NY26219;13100;A. D. E. Elmer;A. D. E. Elmer
Mitrephora sorsogonensis Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Irosin (Mount Bulusan), [Island of] Luzon;;;A. D. E. Elmer;17178;;3;1916;nan;;NY;NY;26136;sorsogonensis;0;0;;;0;0;0;0;0;0;0;0;NY26136;17178;A. D. E. Elmer;A. D. E. Elmer
Uvaria nudistellata Elmer;Uvaria;PH;Puerto Princesa (Mount Pulgar), Island of Palawan.;;;A. D. E. Elmer;13015;;4;1911;J. C. Regalado Jr.;1989-01-01T00:00:00;NY;NY;59214;concava;0;0;;;0;0;0;0;0;0;0;0;NY59214;13015;A. D. E. Elmer;A. D. E. Elmer
Drepananthus apoensis Elmer;Drepananthus;PH;Todaya (Mount Apo) Island of Mindanao;;;A. D. E. Elmer;11290;;8;1909;nan;;NY;NY;25899;apoensis;0;0;;;0;0;0;0;0;0;0;0;NY25899;11290;A. D. E. Elmer;A. D. E. Elmer
Goniothalamus gitingensis Elmer;Goniothalamus;PH;Magallanes (Mount Giting-Giting), Island of Sibuyan;;;A. D. E. Elmer;12507;;5;1910;nan;;NY;NY;25939;amuyon;0;0;;;0;0;0;0;0;0;0;0;NY25939;12507;A. D. E. Elmer;A. D. E. Elmer
Meiogyne philippinensis Elmer;Meiogyne;PH;Todaya (Mount Apo), Island of Mindanao;;;A. D. E. Elmer;11318;;8;1909;nan;;NY;NY;26108;virgata;0;0;;;0;0;0;0;0;0;0;0;NY26108;11318;A. D. E. Elmer;A. D. E. Elmer
Polyalthia cumingiana Merr.;Hubera;PH;[Luzon];;;Cuming, H. (no. 827);nan;;;;nan;;M;BSMvplantscoll;M-0240047 / 729561 / 376390;jenkinsii;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240047;nan;Cuming, H. (no. 827);no. 827)
Polyalthia Blume;Polyalthia;PH;[Mindoro];;;Cuming, H. (no. 1590);nan;;;;nan;;M;BSMvplantscoll;M-0240068 / 729578 / 376407;nan;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240068;nan;Cuming, H. (no. 1590);no. 1590)
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;PH;[Luzon];;;Cuming, H. (no. 525);nan;;;;nan;;M;BSMvplantscoll;M-0240090 / 729600 / 376429;ophthalmicus;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240090;nan;Cuming, H. (no. 525);no. 525)
Orophea cumingiana S.Vidal;Orophea;PH;[Luzon];;;Cuming, H. (no. 1412);nan;;;;nan;;M;BSMvplantscoll;M-0240094 / 729604 / 376433;cumingiana;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240094;nan;Cuming, H. (no. 1412);no. 1412)
Orophea cumingiana S.Vidal;Orophea;PH;[Luzon];;;Cuming, H. (no. 854);nan;;;;nan;;M;BSMvplantscoll;M-0240095 / 729605 / 376434;cumingiana;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240095;nan;Cuming, H. (no. 854);no. 854)
Orophea sericea Kessler;Orophea;PH;Surigao.;;;Wenzel, C.A. (no. 3034);nan;9;8;1927;nan;;M;BSMvplantscoll;M-0240096 / 729606 / 376435;sericea;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240096;nan;Wenzel, C.A. (no. 3034);A. (no. 3034)
Orophea sericea Kessler;Orophea;PH;Surigao.;;;Wenzel, C.A. (no. 3378);nan;22;5;1928;nan;;M;BSMvplantscoll;M-0240097 / 729607 / 376436;sericea;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240097;nan;Wenzel, C.A. (no. 3378);A. (no. 3378)
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;Luzon, Montalban. Rizal Province.;;;Loher, A. (no. 12610);nan;;10;1912;nan;;M;BSMvplantscoll;M-0240075 / 729585 / 376414;lanceolata;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240075;nan;Loher, A. (no. 12610);no. 12610)
Goniothalamus philippinensis Merr.;Goniothalamus;PH;Mindanao. Camp Keithley. Lake Lanao.;;;Clemens, M.S. (no. 1049);nan;;6;1907;nan;;M;BSMvplantscoll;M-0240112 / 729622 / 376451;philippinensis;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240112;nan;Clemens, M.S. (no. 1049);S. (no. 1049)
Fissistigma latifolium (Dunal) Merr.;Fissistigma;PH;[Mindoro];;;Cuming, H. (no. 1548);nan;;;;nan;;M;BSMvplantscoll;M-0240173 / 730171 / 376996;latifolium;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240173;nan;Cuming, H. (no. 1548);no. 1548)
Cyathocalyx acuminatus C.B.Rob.;Drepananthus;PH;Mindanao. Camp Keithley. Lake Lanao.;;;Clemens, M.S. (no. 1016);nan;;4;1907;nan;;M;BSMvplantscoll;M-0240146 / 729656 / 376485;acuminatus;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240146;nan;Clemens, M.S. (no. 1016);S. (no. 1016)
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Luzon. Province of Rizal.;;;Ramos, M. (no. 1024);nan;;10;1911;nan;;M;BSMvplantscoll;M-0240150 / 729660 / 376489;suaveolens;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240150;nan;Ramos, M. (no. 1024);no. 1024)
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Mindanao. Camp Keithley. Lake Lanao.;;;Clemens, M.S. (no. 283);nan;;2;1906;nan;;M;BSMvplantscoll;M-0240152 / 729662 / 376491;suaveolens;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240152;nan;Clemens, M.S. (no. 283);S. (no. 283)
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;[Mindoro];;;Cuming, H. (no. 1495);nan;;;;nan;;M;BSMvplantscoll;M-0240151 / 729661 / 376490;suaveolens;0;0;nan;nan;0;0;0;0;0;0;0;0;M0240151;nan;Cuming, H. (no. 1495);no. 1495)
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines;;;Steiner,M.L.;nan;;;;M. L. Steiner;;WU;Herbarium WU;JACQ-ID 964998;luzonensis;0;0;nan;nan;0;0;0;0;0;0;0;0;JACQ964998;nan;Steiner,M.L.;Steiner,M.L.
Polyalthia suberosa (Roxb.) Thwaites;Polyalthia;PH;Philippines;;;Steiner,M.L.;nan;;;;M. L. Steiner;;WU;Herbarium WU;JACQ-ID 966309;suberosa;0;0;nan;nan;0;0;0;0;0;0;0;0;JACQ966309;nan;Steiner,M.L.;Steiner,M.L.
Polyalthia suberosa (Roxb.) Hook.f. & Thomson, 1872;Polyalthia;PH;Puerto Galera;;;F. Dela Cruz;50;1;8;1977;nan;;TAIF;PLANT;306302;suberosa;0;0;;;0;0;0;0;0;0;0;0;TAIF306302;50;F. Dela Cruz; Cruz
Polyalthia suberosa (Roxb.) Hook.f. & Thomson, 1872;Polyalthia;PH;Puerto Galera;;;F. Dela Cruz;50;1;8;1977;nan;;TAIF;PLANT;306303;suberosa;0;0;;;0;0;0;0;0;0;0;0;TAIF306303;50;F. Dela Cruz; Cruz
Polyalthia suberosa (Roxb.) Hook.f. & Thomson, 1872;Polyalthia;PH;Puerto Galera;;;F. Dela Cruz;50;1;8;1977;nan;;TAIF;PLANT;306301;suberosa;0;0;;;0;0;0;0;0;0;0;0;TAIF306301;50;F. Dela Cruz; Cruz
Anaxagorea javanica Blume;Anaxagorea;PH;Baracbac;;;F. Dela Cruz;29;1;4;1977;nan;;TAIF;PLANT;286418;javanica;0;0;;;0;0;0;0;0;0;0;0;TAIF286418;29;F. Dela Cruz; Cruz
Anaxagorea javanica Blume;Anaxagorea;PH;Baracbac;;;F. Dela Cruz;29;1;4;1977;nan;;TAIF;PLANT;327847;javanica;0;0;;;0;0;0;0;0;0;0;0;TAIF327847;29;F. Dela Cruz; Cruz
Anaxagorea javanica Blume;Anaxagorea;PH;Baracbac;;;F. Dela Cruz;29;1;4;1977;nan;;TAIF;PLANT;286417;javanica;0;0;;;0;0;0;0;0;0;0;0;TAIF286417;29;F. Dela Cruz; Cruz
Anaxagorea javanica Blume;Anaxagorea;PH;Baracbac;;;F. Dela Cruz;29;1;4;1977;nan;;TAIF;PLANT;327846;javanica;0;0;;;0;0;0;0;0;0;0;0;TAIF327846;29;F. Dela Cruz; Cruz
Anaxagorea javanica Blume;Anaxagorea;PH;Baracbac;;;F. Dela Cruz;29;1;4;1977;nan;;TAIF;PLANT;327845;javanica;0;0;;;0;0;0;0;0;0;0;0;TAIF327845;29;F. Dela Cruz; Cruz
Polyalthia suberosa (Roxb.) Thwaites;Polyalthia;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738101;suberosa;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738101;nan;;<NA>
Polyalthia mindorensis Merr.;Polyalthia;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738099;mindorensis;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738099;nan;;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;PH;nan;;;Bân N. T.;nan;17;11;1973;nan;;Moscow State University;MW;MW0738117;latifolium;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738117;nan;Bân N. T.;Bân N. T.
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738105;lanotan;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738105;nan;;<NA>
Goniothalamus elmeri Merr.;Goniothalamus;PH;nan;;;Nguyên-Tiên-Bân;nan;13;11;1973;nan;;Moscow State University;MW;MW0738108;elmeri;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738108;nan;Nguyên-Tiên-Bân;Nguyên-Tiên-Bân
Polyalthia suberosa (Roxb.) Thwaites;Polyalthia;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738102;suberosa;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738102;nan;;<NA>
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738106;lanotan;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738106;nan;;<NA>
Uvaria rufa (Dunal) Blume;Uvaria;PH;nan;;;Nguyên-Tiên-Bân;nan;15;11;1973;nan;;Moscow State University;MW;MW0738080;rufa;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738080;nan;Nguyên-Tiên-Bân;Nguyên-Tiên-Bân
Miliusa vidalii J.Sinclair;Miliusa;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738103;vidalii;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738103;nan;;<NA>
Orophea glabra Merr.;Orophea;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738104;glabra;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738104;nan;;<NA>
Polyalthia suberosa (Roxb.) Thwaites;Polyalthia;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738100;suberosa;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738100;nan;;<NA>
Uvaria rufa (Dunal) Blume;Uvaria;PH;nan;;;Nguyên-Tiên-Bân;nan;15;11;1973;nan;;Moscow State University;MW;MW0738081;rufa;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738081;nan;Nguyên-Tiên-Bân;Nguyên-Tiên-Bân
Uvaria rufa (Dunal) Blume;Uvaria;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0738079;rufa;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0738079;nan;;<NA>
Orophea cumingiana S.Vidal;Orophea;PH;nan;;;Nguyên-Tiên-Bân;nan;16;11;1973;nan;;Moscow State University;MW;MW0595583;cumingiana;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0595583;nan;Nguyên-Tiên-Bân;Nguyên-Tiên-Bân
Polyalthia cumingiana Merr.;Hubera;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0592467;jenkinsii;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592467;nan;;<NA>
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0592469;ophthalmicus;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592469;nan;;<NA>
Orophea cumingiana S.Vidal;Orophea;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0592471;cumingiana;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592471;nan;;<NA>
Artabotrys cumingianus S.Vidal;Artabotrys;PH;nan;;;Nguyên-Tiên-Bân;nan;15;11;1973;nan;;Moscow State University;MW;MW0592473;cumingianus;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592473;nan;Nguyên-Tiên-Bân;Nguyên-Tiên-Bân
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0592474;suaveolens;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592474;nan;;<NA>
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0592468;lanceolata;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592468;nan;;<NA>
Meiogyne virgata (Blume) Miq.;Meiogyne;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0592472;virgata;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592472;nan;;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0592475;suaveolens;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592475;nan;;<NA>
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;PH;nan;;;<NA>;nan;;;;nan;;Moscow State University;MW;MW0592470;ophthalmicus;0;0;nan;nan;0;0;0;0;0;0;0;0;MW0592470;nan;;<NA>
Uvaria rufa (Dunal) Blume;Uvaria;PH;Philippines;;;Steiner,M.L.;nan;;;;M. L. Steiner;;WU;Herbarium WU;JACQ-ID 966783;rufa;0;0;nan;nan;0;0;0;0;0;0;0;0;JACQ966783;nan;Steiner,M.L.;Steiner,M.L.
Unona leytensis Elmer;Uvaria;PH;Cabadbaran (Mt. Urdaneta), province of Agusan, Island of Mindanao;;;A. D. E. Elmer;13880;;;;nan;;US;US;US 897396;concava;0;0;;;0;0;0;0;0;0;0;0;US897396;13880;A. D. E. Elmer;A. D. E. Elmer
Uvaria zschokkei Elmer;Uvaria;PH;Lucban, Province of Tayabas, Luzon.;;;A. D. E. Elmer;7647;;;;nan;;US;US;US 629728;zschokkei;0;0;;;0;0;0;0;0;0;0;0;US629728;7647;A. D. E. Elmer;A. D. E. Elmer
Unona palawanensis Elmer;Meiogyne;PH;Puerto Princesca, Mt. Pulgar.;;;A. D. E. Elmer;13125;;;;nan;;US;US;US 904889;mindorensis;0;0;;;0;0;0;0;0;0;0;0;US904889;13125;A. D. E. Elmer;A. D. E. Elmer
Polyalthia pulgarense Elmer;Polyalthia;PH;Puerto Princesa, Mt. Pulgar.;;;A. D. E. Elmer;13100;;;;nan;;US;US;US 904883;obliqua;0;0;;;0;0;0;0;0;0;0;0;US904883;13100;A. D. E. Elmer;A. D. E. Elmer
Orophea submaculata Elmer;Orophea;PH;Puerto Princesa (Mt. Pulgar), province of Palawan.;;;A. D. E. Elmer;13018;;;;nan;;US;US;US 904881;cumingiana;0;0;;;0;0;0;0;0;0;0;0;US904881;13018;A. D. E. Elmer;A. D. E. Elmer
Mitrephora reflexa Merr.;Mitrephora;PH;Bosoboso.;;;Ahern's collector;For. Bur. 2882;;;;nan;;US;US;US 851357;reflexa;0;0;For;;0;0;0;0;0;0;0;0;US851357;2882;Ahern's collector;Ahern's collector
Alphonsea arborea (Blanco) Merr.;Platymitra;PH;nan;;;Collector unknown;484;;;;nan;;US;US;USw32683;arborea;0;0;;;0;0;0;0;0;0;0;0;US32683;484;Collector unknown;Collector unknown
Uvaria stellata Merr.;Uvaria;PH;Twin Peaks.;;;A. D. E. Elmer;6322;;;;nan;;US;US;US 853433;stellata;0;0;;;0;0;0;0;0;0;0;0;US853433;6322;A. D. E. Elmer;A. D. E. Elmer
Polyalthia klemmei Elmer;Enicosanthum;PH;Brooks Point (Addison Peak), Province of Palawan, Island of Palawan.;;;A. D. E. Elmer;12644;;;;nan;;US;US;US 3416539;klemmei;0;0;;;0;0;0;0;0;0;0;0;US3416539;12644;A. D. E. Elmer;A. D. E. Elmer
Orophea unguiculata Elmer;Pseuduvaria;PH;Cabadbaran (Mt. Urdaneta.);;;A. D. E. Elmer;13286;;;;nan;;US;US;US 1051182;unguiculata;0;0;;;0;0;0;0;0;0;0;0;US1051182;13286;A. D. E. Elmer;A. D. E. Elmer
Phaeanthus nigrescens Elmer;Phaeanthus;PH;Cabadbaran (Mt. Urdaneta), province of Agusan, Island of Mindanao;;;A. D. E. Elmer;13727;;;;nan;;US;US;US 894933;ophthalmicus;0;0;;;0;0;0;0;0;0;0;0;US894933;13727;A. D. E. Elmer;A. D. E. Elmer
Miliusa vidalii J.Sinclair;Miliusa;PH;Irosin, Mt. Bulusan;;;A. D. E. Elmer;17357;;;;Boggan, J. K., (US), NMNH;;US;US;US 894373;vidalii;0;0;;;0;0;0;0;0;0;0;0;US894373;17357;A. D. E. Elmer;A. D. E. Elmer
Goniothalamus elmeri Merr.;Goniothalamus;PH;Luzon;;;Wilkes Explor. Exped.;;;;;nan;;US;US;US 2513;elmeri;0;0;;;0;0;0;0;0;0;0;0;US2513;nan;Wilkes Explor. Exped.;. Exped.
Polyalthia flava Merr.;Polyalthia;PH;Bosoboso.;;;Ahern's collector;For. Bur. 2135;;;;nan;;US;US;US 625975;flava;0;0;For;;0;0;0;0;0;0;0;0;US625975;2135;Ahern's collector;Ahern's collector
Saccopetalum longipes S.Vidal;Miliusa;PH;Pampanga, Mount Arayat;;;Collector unknown;;;;;nan;;US;US;USw4196;vidalii;0;0;;;0;0;0;0;0;0;0;0;US4196;nan;Collector unknown;Collector unknown
Orophea submaculata Elmer;Orophea;PH;Puerto Princesa (Mt. Pulgar), Province of Palawan.;;;A. D. E. Elmer;13099;;;;nan;;US;US;US 904858;cumingiana;0;0;;;0;0;0;0;0;0;0;0;US904858;13099;A. D. E. Elmer;A. D. E. Elmer
Unona palawanensis Elmer;Meiogyne;PH;Puerto Princesca (Mt. Pulgar), province of Palawan.;;;A. D. E. Elmer;13125;;;;nan;;US;US;US 3416549;mindorensis;0;0;;;0;0;0;0;0;0;0;0;US3416549;13125;A. D. E. Elmer;A. D. E. Elmer
Hydnocarpus unonifolius Elmer;Pseuduvaria;PH;Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan;;;A. D. E. Elmer;12936;;;;nan;;US;US;US 904829;pamattonis;0;0;;;0;0;0;0;0;0;0;0;US904829;12936;A. D. E. Elmer;A. D. E. Elmer
Mitrephora viridifolia Elmer;Neo-Uvaria;PH;Mt. Urdaneta.;;;A. D. E. Elmer;14184;;;;nan;;US;US;US 1051172;acuminatissima;0;0;;;0;0;0;0;0;0;0;0;US1051172;14184;A. D. E. Elmer;A. D. E. Elmer
Goniothalamus gitingensis Elmer;Goniothalamus;PH;Magallanes, Mt. Giting-Giting.;;;A. D. E. Elmer;12507;;;;nan;;US;US;US 779951;amuyon;0;0;;;0;0;0;0;0;0;0;0;US779951;12507;A. D. E. Elmer;A. D. E. Elmer
Polyalthia urdanetensis Elmer;Haplostichanthus;PH;Cabadbaran (Mt. Urdaneta), Province of Agusan.;;;A. D. E. Elmer;13931;;;;nan;;US;US;US 3416543;lanceolata;0;0;;;0;0;0;0;0;0;0;0;US3416543;13931;A. D. E. Elmer;A. D. E. Elmer
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;nan;;;Forest Prod. Research Inst.;295;;;;nan;;US;US;USw30248;ophthalmicus;0;0;;;0;0;0;0;0;0;0;0;US30248;295;Forest Prod. Research Inst.;. Research Inst.
Mitrephora pictiflora Elmer;Mitrephora;PH;Cabadbaran (Mt. Urdaneta), province of Agusan, Island of Mindanao;;;A. D. E. Elmer;13731;;;;nan;;US;US;US 1051170;pictiflora;0;0;;;0;0;0;0;0;0;0;0;US1051170;13731;A. D. E. Elmer;A. D. E. Elmer
Papualthia bakeri Elmer;Haplostichanthus;PH;Los Baños (Mt. Maquiling), Province of Laguna, Luzon.;;;A. D. E. Elmer;17775;;;;nan;;US;US;US 1237322;lanceolata;0;0;;;0;0;0;0;0;0;0;0;US1237322;17775;A. D. E. Elmer;A. D. E. Elmer
Uvaria elliptifolia Merr.;Uvaria;PH;nan;;;R. C. McGregor;Bur. Sci. 18878;;;;nan;;US;US;US 1238789;elliptifolia;0;0;Bur;;0;0;0;0;0;0;0;0;US1238789;18878;R. C. McGregor;Gregor
Oxymitra urdanetensis Elmer;Friesodielsia;PH;Cabadbaran (Mt. Urdaneta), province of Agusan, Island of Mindanao;;;A. D. E. Elmer;13946;;;;nan;;US;US;US 1051180;paucinervis;0;0;;;0;0;0;0;0;0;0;0;US1051180;13946;A. D. E. Elmer;A. D. E. Elmer
Desmos elegans Elmer;Meiogyne;PH;Los Baños (Mt. Maquiling), Province of Laguna, Luzon.;;;A. D. E. Elmer;17649;;;;nan;;US;US;US 1237229;mindorensis;0;0;;;0;0;0;0;0;0;0;0;US1237229;17649;A. D. E. Elmer;A. D. E. Elmer
Goniothalamus mindanaensis Elmer;Goniothalamus;PH;Cabadbaran (Mt. Urdaneta), Province of Agusan;;;A. D. E. Elmer;14024;;;;nan;;US;US;US 1051154;philippinensis;0;0;;;0;0;0;0;0;0;0;0;US1051154;14024;A. D. E. Elmer;A. D. E. Elmer
Goniothalamus elmeri Merr.;Goniothalamus;PH;Sablan.;;;A. D. E. Elmer;6105;;;;nan;;US;US;US 853270;elmeri;0;0;;;0;0;0;0;0;0;0;0;US853270;6105;A. D. E. Elmer;A. D. E. Elmer
Artabotrys luteus Elmer;Artabotrys;PH;Lucban, Province of Tayabas, Luzon.;;;A. D. E. Elmer;9136;;;;nan;;US;US;US 705130;luteus;0;0;;;0;0;0;0;0;0;0;0;US705130;9136;A. D. E. Elmer;A. D. E. Elmer
Uvaria sibuyanensis Elmer;Goniothalamus;PH;Magallanes (Mt. Giting-Giting), Province of Capiz, Island of Sibuyan;;;A. D. E. Elmer;12322;;;;nan;;US;US;US 779861;sibuyanensis;0;0;;;0;0;0;0;0;0;0;0;US779861;12322;A. D. E. Elmer;A. D. E. Elmer
Artabotrys monogynus Merr.;Artabotrys;PH;Mt. Canaynayan, Castillejos, Province of Zambales, Luzon.;;;G. Edaño;Bur. Sci. 26826;;;;nan;;US;US;US 1375680;suaveolens;0;0;Bur;;0;0;0;0;0;0;0;0;US1375680;26826;G. Edaño;ño
