recorded_by;colnum_full;det_by;det_date;col_date;region;locality;barcode;country;genus;specific_epithet;scientific_name;specificEpithet;species_author;collector_id;prefix;sufix;col_day;col_month;col_year;det_day;det_month;det_year;country_id;continent;coordinate_id;ddlong;ddlat;institute;herbarium_code;colnum;orig_bc;orig_recby;orig_detby;coll_surname;huh_name;geo_col;wiki_url;genus_old;specific_epithet_old
Bon, H;3328;nan;<NA>;10/02/1887 - 10/02/1887;Thanh Hóa;Lat-son, dans les gorges de Quen-Ca) (La-son, prov. Muong). Tonkin;P00268409;Viet Nam;Goniothalamus;sp.;0;0;0;0;;;10;2;1887;;;;0;0;0;105.78166666666668;20.412466666666667;0;0;3328;P00268409;Bon, H.;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Polyalthia;nemoralis
Bon, H;3432;Kessler, P;10/10/1987 - 10/10/1987;07/07/1887 - 07/07/1887;Hà Nam;Tonkin. (HN) In collibus Ban Phet;P00411012;Viet Nam;Alphonsea;boniana;0;0;0;0;;;7;7;1887;10;10;1987;0;0;0;105.8669;20.55;0;0;3432;P00411012;Bon, H.;Kessler, P.;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Alphonsea;boniana
Bon, H;3432;nan;<NA>;07/07/1887 - 07/07/1887;Hà Nam;Tonkin. (HN) In collibus Ban Phet;P00411013;Viet Nam;Alphonsea;boniana;0;0;0;0;;;7;7;1887;;;;0;0;0;105.8669;20.55;0;0;3432;P00411013;Bon, H.;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Alphonsea;boniana
Bon, H;3432;nan;<NA>;07/07/1887 - 07/07/1887;Hà Nam;In nemoribus Ban Phêt;P00411014;Viet Nam;Alphonsea;boniana;0;0;0;0;;;7;7;1887;;;;0;0;0;105.8669;20.55;0;0;3432;P00411014;Bon, H.;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Alphonsea;boniana
Bon, H;3613;Wun, NK;01/08/2010 - 31/08/2010;25/01/1888 - 25/01/1888;Thanh Hóa;Tonkin. (HN) Vo Xa, in monte Chua Hac;P00234131;Viet Nam;Desmos;chinensis;0;0;0;0;;;25;1;1888;1;8;2010;0;0;0;105.436;20.186;0;0;3613;P00234131;Bon, H.;Ng Kwok Wun;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Desmos;chinensis
Bon;3613;Kessler, P;01/11/2003 - 30/11/2003;25/01/1888 - 25/01/1888;Thanh Hóa;Tonkin : Vo Xa, in monte Chua Hac. Province HaNam;P01981809;Viet Nam;Desmos;chinensis;0;0;0;0;;;25;1;1888;1;11;2003;0;0;0;105.436;20.186;0;0;3613;P01981809;Bon;Kessler, P.;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Friesodielsia;sp.
Bon, H;3956;Meade, C;01/07/2000 - 31/07/2000;17/09/1888 - 17/09/1888;Hà Nam;Tonkin. (HN) Ninh Thai, in nemore collis Muon Lang;P00247945;Viet Nam;Uvaria;boniana;0;0;0;0;;;17;9;1888;1;7;2000;0;0;0;105.78;19.705;0;0;3956;P00247945;Bon, H.;Meade, C.;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Uvaria;boniana
Bon, H;3956;Meade, C;01/07/2000 - 31/07/2000;17/09/1888 - 17/09/1888;Thanh Hóa;Tonkin méridional. (HN) Ninh Thai, in nemore Muou Lang;P00247946;Viet Nam;Uvaria;boniana;0;0;0;0;;;17;9;1888;1;7;2000;0;0;0;105.78;19.705;0;0;3956;P00247946;Bon, H.;Meade, C.;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Uvaria;boniana
Bon;5039;nan;<NA>;28/01/1892 - 28/01/1892;Hưng Yên;Biên-yen, au n. de Hung-Yen (fleuve rouge);P00247988;Viet Nam;Uvaria;cordata;0;0;0;0;;;28;1;1892;;;;0;0;0;106.051;20.648;0;0;5039;P00247988;Bon;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Uvaria;cordata
Bon;5039;nan;<NA>;28/01/1892 - 28/01/1892;Hưng Yên;Bien-Yen, au n. de Hung-yen. Tonkin occidental.;P00247989;Viet Nam;Uvaria;cordata;0;0;0;0;;;28;1;1892;;;;0;0;0;106.051;20.648;0;0;5039;P00247989;Bon;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Uvaria;cordata
Bon, H;5039;nan;<NA>;28/01/1892 - 28/01/1892;Hưng Yên;(TH) Biên Hiên. Tonkin;P00247987;Viet Nam;Uvaria;cordata;0;0;0;0;;;28;1;1892;;;;0;0;0;106.051;20.648;0;0;5039;P00247987;Bon, H.;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Uvaria;cordata
Bon;5101;nan;<NA>;03/02/1892 - 03/02/1892;;Tonkin;P04451248;Viet Nam;<NA>;indet.;0;0;0;0;;;3;2;1892;;;;0;0;0;105.45;19.8667;0;0;5101;P04451248;Bon;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;<NA>;indet.
Bon, H;5101;nan;<NA>;03/02/1892 - 03/02/1892;Thanh Hóa;(TH) Dông Trung. Tonkin méridional.;P04451252;Viet Nam;<NA>;indet.;0;0;0;0;;;3;2;1892;;;;0;0;0;105.45;19.8667;0;0;5101;P04451252;Bon, H.;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;<NA>;indet.
Bon;5298;nan;<NA>;20/04/1892 - 20/04/1892;Thanh Hóa;Yen-Vuc. Tonkin;P00247991;Viet Nam;Uvaria;cordata;0;0;0;0;;;20;4;1892;;;;0;0;0;105.8;19.85;0;0;5298;P00247991;Bon;<NA>;Bon;Bon, Henri Francois;Hong Kong, Vietnam;0;Uvaria;cordata
