scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;to_check;to_check_det;genus_old;specific_epithet_old
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Area do CEPEC.;;;Santos, TS dos;4576;24;7;1991;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;50662;0;0;0;;;0;;;;0;0;0;CEPEC50662;4576;leptandra;T. S. dos Santos;R. de Mello-Silva;Santos;;;Hornschuchia;leptandra
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Rodovia Uruçuca/Ubaitaba;;;Santos, TS dos;752;20;4;1970;Johnson, DM ;1994-01-01T00:00:00;NY;NY;NY00395776;0;0;0;;;0;1;1;1994;0;0;0;NY00395776;752;cauliflora;T. S. dos Santos;D. M. Johnson;Santos;;;Hornschuchia;cauliflora
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Rodovia Uruçuca/Ubaitaba;;;Santos, TS dos;752;20;4;1970;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395776;0;0;0;;;0;1;1;1994;0;0;0;NY395776;752;cauliflora;T. S. dos Santos;D. M. Johnson;Santos;;;Hornschuchia;cauliflora
Hornschuchia Nees;Hornschuchia;BR;Rod. Uruçuca/Ubaitaba.;;;Santos, TS ;752;20;4;1970;Maas, PJ ;<NA>;CEPEC;CEPEC;CEPEC00005734;0;0;0;;;0;;;;0;0;0;CEPEC00005734;752;cauliflora;T. S. Santos;P. J. Maas;Santos;;;Hornschuchia;
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Rod. Uruçuca/Ubaitaba.;;;Santos, TS dos;752;20;4;1970;Maas, PJ ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;5734;0;0;0;;;0;;;;0;0;0;CEPEC5734;752;cauliflora;T. S. dos Santos;P. J. Maas;Santos;;;Hornschuchia;cauliflora
Hornschuchia myrtillus Nees;Hornschuchia;BR;Reserva Natural Vale;;;Siqueira, GS;307;14;12;2007;Siqueira, GS;2007-02-14T00:00:00;USP;SPF;221746;0;0;0;;;0;14;2;2007;0;0;0;SPF221746;307;myrtillus;Siqueira, GS;Siqueira, GS;Siqueira;;;Hornschuchia;myrtillus
Hornschuchia myrtillus Nees;Hornschuchia;BR;RFL-001/80 bloco E trat. 02;;;Siqueira, GS;307;14;2;2007;Siqueira, GS ;2007-02-14T00:00:00;Reserva Natural Vale;CVRD;9976;0;0;0;;;0;14;2;2007;0;0;0;CVRD9976;307;myrtillus;Siqueira, G.S.;Geovane S. Siqueira;Siqueira;;;Hornschuchia;myrtillus
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Reserva Natural Vale;-19.132477;-40.084944;Siqueira, GS;377;14;12;2007;Siqueira, GS;2007-12-14T00:00:00;USP;SPF;221745;0;0;0;;;0;14;12;2007;0;0;0;SPF221745;377;citriodora;Siqueira, GS;Siqueira, GS;Siqueira;;;Hornschuchia;citriodora
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Área do RFL 89/86;-19.132477;-40.084944;Siqueira, GS;377;14;12;2007;Siqueira, GS ;2007-12-14T00:00:00;Reserva Natural Vale;CVRD;10573;0;0;0;;;0;14;12;2007;0;0;0;CVRD10573;377;citriodora;Siqueira, G.S.;Geovane S. Siqueira;Siqueira;;;Hornschuchia;citriodora
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;BA-654, entre Taboquinhas e Itacaré;-14.279850466666666;-38.995990866666666;Sobral, M ;5749;;1;1988;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395774;0;0;0;;;0;1;1;1994;0;0;0;NY395774;5749;cauliflora;M. Sobral;D. M. Johnson;Sobral;;;Hornschuchia;cauliflora
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;BA-654, entre Taboquinhas e Itacaré;-14.279850466666666;-38.995990866666666;Sobral, M ;5749;;1;1988;Lopes, JC;<NA>;NY;NY;NY00395774;0;0;0;;;0;;;;0;0;0;NY00395774;5749;cauliflora;M. Sobral;Lopes, J.C.;Sobral;;;Hornschuchia;cauliflora
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;BA-654 Taboquinhas/Itacaré, beira da estrada.;-14.279850466666666;-38.995990866666666;Sobral, M ;5749;1;1;1988;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00044273;0;0;0;;;0;;;;0;0;0;CEPEC00044273;5749;cauliflora;M. Sobral;Lopes, J.C.;Sobral;;;Hornschuchia;cauliflora
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Entre Taboquinhas e Itacaré. BA-654. Interior de mata à beira da estrada. Coordenadas geográficas obtidas a partir da localidade, sede do munícipio.;-14.279850466666666;-38.995990866666666;Sobral, M;5749;1;1;1988;Lopes, JC;<NA>;ECT;ECT;ECT0003694;0;0;0;;;0;;;;0;0;0;ECT0003694;5749;cauliflora;"M.Sobral;W.Nascimento,H.Brito";J.C.Lopes;Sobral;;;Hornschuchia;cauliflora
Hornschuchia Nees;Hornschuchia;BR;Na estrada Taboquinhas-Itacaré;-14.279850466666666;-38.995990866666666;Sobral, M;5749;;1;1988;nan;<NA>;UFRGS;ICN;082773;0;0;0;;;0;;;;0;0;0;ICN082773;5749;cauliflora;"Sobral, M; et al.";<NA>;Sobral;;;Hornschuchia;
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;BA-654 Taboquinhas/Itacaré, beira da estrada.;-14.279850466666666;-38.995990866666666;Sobral, M ;5749;1;1;1988;Johnson, DM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;44273;0;0;0;;;0;;;;0;0;0;CEPEC44273;5749;cauliflora;M. Sobral;D. M. Johnson;Sobral;;;Hornschuchia;cauliflora
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Engenho de Conceição Velha;;;Tavares, S;51;9;12;1997;Bazante, ML;2022-09-01T00:00:00;UFPE;UFP;36952;0;0;0;;;0;1;9;2022;0;0;0;UFP36952;51;bryotrophe;"Tavares, S; Lima, D; Maciel, M; Alves, M";Bazante, ML;Tavares;;;Hornschuchia;bryotrophe
Hornschuchia Nees;Hornschuchia;BR;Mun. Ipojuca, ENgenho de Conceição Velha, Mata das Três Passagens, à direira da PE-60, em direção a Barreiras, após a tubulação que cruza a estrada para a Usina Ipojuca.;;;Tavares, S ;51;9;12;1997;nan;2012-01-01T00:00:00;NY;NY;1017923;0;0;0;;;0;1;1;2012;0;0;0;NY1017923;51;bryotrophe;S. Tavares;"P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens";Tavares;;;Hornschuchia;
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Engenho de Conceição Velha;;;Tavares, S ;51;9;12;1997;nan;2002-08-27T00:00:00;UFRPE;PEUFR;33150;0;0;0;;;0;27;8;2002;0;0;0;PEUFR33150;51;bryotrophe;"S. Tavares; D. Lima; M. Maciel; M. Alves";R. Mello-Silva;Tavares;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Mun. Ipojuca, ENgenho de Conceição Velha, Mata das Três Passagens, à direira da PE-60, em direção a Barreiras, após a tubulação que cruza a estrada para a Usina Ipojuca.;;;Tavares, S ;51;9;12;1997;Lopes, JC;<NA>;NY;NY;NY01017923;0;0;0;;;0;;;;0;0;0;NY01017923;51;bryotrophe;S. Tavares;Lopes, J.C.;Tavares;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;<NA>;;;Tavares, ASM;51;9;12;1997;nan;<NA>;UFPB;JPB;22991;0;0;0;;;0;;;;0;0;0;JPB22991;51;bryotrophe;"Tavares, ASM; et al.";<NA>;Tavares;;;Hornschuchia;bryotrophe
Hornschuchia polyantha Maas;Hornschuchia;BR;8.8 km east of BR 101 on road to SÔo José and Una;-15.131110999999999;-39.25;Thomas, WW ;10176;28;10;1993;Maas, PJM ;1994-01-01T00:00:00;NY;NY;NY00395789;0;0;0;;;0;1;1;1994;0;0;0;NY00395789;10176;polyantha;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;8.8 km east of BR 101 on road to SÔo José and Una;-15.131110999999999;-39.25;Thomas, WW ;10176;28;10;1993;Maas, PJM ;1994-01-01T00:00:00;NY;NY;395789;0;0;0;;;0;1;1;1994;0;0;0;NY395789;10176;polyantha;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;8.8Km a E BR-101, Rod. S. Jose/Una.;-15.131110999999999;-39.25;Thomas, WW ;10176;28;10;1993;Maas, PJM ;<NA>;CEPEC;CEPEC;CEPEC00059818;0;0;0;;;0;;;;0;0;0;CEPEC00059818;10176;polyantha;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, 8.8 km E of BR-101 on road to Sao Jose and Una;-15.133333;-39.25;Thomas, WW;"Thomas, WW; et al.  10176 ";28;10;1993;Maas, PJM;<NA>;<NA>;Botany;U.1073642;0;0;0;Thomas;;0;;;;0;0;0;U1073642;10176;polyantha;"Thomas WW; et al.";Maas PJM;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;8.8Km a E BR-101, Rod. S. Jose/Una.;-15.131110999999999;-39.25;Thomas, WW ;10176;28;10;1993;Maas, PJM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;59818;0;0;0;;;0;;;;0;0;0;CEPEC59818;10176;polyantha;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;polyantha
Hornschuchia bryotrophe Nees;Hornschuchia;BR;3 km north of Rodoviaria, Mata da Esperança, forest north of dam and reservoir;-11.8255376;-31.2553468;Thomas, WW ;10742;11;1;1995;Maas, PJM ;1996-01-01T00:00:00;NY;NY;95141;0;0;0;;;0;1;1;1996;0;0;0;NY95141;10742;bryotrophe;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;3 km north of Rodoviaria, Mata da Esperança, forest north of dam and reservoir;-11.8255376;-31.2553468;Thomas, WW ;10742;11;1;1995;Maas, PJM ;1996-01-01T00:00:00;NY;NY;538465;0;0;0;;;0;1;1;1996;0;0;0;NY538465;10742;bryotrophe;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;3 km north of Rodoviaria, Mata da Esperança, forest north of dam and reservoir;-11.8255376;-31.2553468;Thomas, WW ;10742;11;1;1995;Lopes, JC;<NA>;NY;NY;NY00095141;0;0;0;;;0;;;;0;0;0;NY00095141;10742;bryotrophe;W. W. Thomas;Lopes, J.C.;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Mata da Esperança. 3KM ao N da Rodoviária. Mata ao N da represa.;-11.8255376;-31.2553468;Thomas, WW ;10742;11;1;1995;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00064423;0;0;0;;;0;;;;0;0;0;CEPEC00064423;10742;bryotrophe;W. W. Thomas;Lopes, J.C.;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;3km N da Rodoviária ...;-11.8255376;-31.2553468;Thomas, WW;10742;11;1;1995;Lopes, JC;<NA>;MBM;MBM;MBM187065;0;0;0;;;0;;;;0;0;0;MBM187065;10742;bryotrophe;"Thomas, WW;et al.,Thomas, W.W.";Lopes, J.C.;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. Ilheus, Ilheus, 3 km N of Rodovaria. Mata de Esperanca, forest N of Dam and reservoir;-14.775833;-39.068167;Thomas, WW;"Thomas, WW; et al.  10742 ";11;1;1995;nan;<NA>;<NA>;Botany;U.1073623;0;0;0;Thomas;;0;;;;0;0;0;U1073623;10742;bryotrophe;"Thomas WW; et al.";"Maas PJM; Chatrou LW";Thomas;;;Hornschuchia;bryotrophe
Hornschuchia polyantha Maas;Hornschuchia;BR;3km N da Rodoviária ...;-11.8255376;-31.2553468;Thomas, WW;10742;11;1;1995;nan;<NA>;MBM;MBM;187065;0;0;0;;;0;;;;0;0;0;MBM187065;10742;bryotrophe;"Thomas, WW; et al.";<NA>;Thomas;;;Hornschuchia;polyantha
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Mata da Esperança. 3KM ao N da Rodoviária. Mata ao N da represa.;-11.8255376;-31.2553468;Thomas, WW ;10742;11;1;1995;Amorim, AM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;64423;0;0;0;;;0;;;;0;0;0;CEPEC64423;10742;bryotrophe;W. W. Thomas;A. M. Amorim;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km ao N de Serra Grande Rod. P/ Itacaré, Faz. Lagoa do Conj. Sta. Cruz.;-11.5386664;-31.248444799999998;Thomas, WW ;11019;15;11;1995;Thomas, WW ;<NA>;CEPEC;CEPEC;CEPEC00068119;0;0;0;;;0;;;;0;0;0;CEPEC00068119;11019;obliqua;W. W. Thomas;W. W. Thomas;Thomas;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Serra Grande;-11.5386664;-31.248444799999998;Thomas, WW;11019;15;11;1995;nan;<NA>;MBM;MBM;MBM194749;0;0;0;;;0;;;;0;0;0;MBM194749;11019;obliqua;"Thomas, WW;et al.,Thomas, W.W.";<NA>;Thomas;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Litoral Sul, 7,3 Km north of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz;-11.5386664;-31.248444799999998;Thomas, W;11019;15;11;1995;nan;<NA>;ALCB;ALCB;ALCB004564;0;0;0;;;0;;;;0;0;0;ALCB004564;11019;obliqua;"Thomas, W;Pitanga, G,Jardim, JG,Jardim, J,Carvalho, AM de";<NA>;Thomas;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Litoral Sul, 7,3 Km north of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz;-11.5386664;-31.248444799999998;Thomas, W;11019;15;11;1995;nan;<NA>;Universidade Federal da Bahia;ALCB;028402;0;0;0;;;0;;;;0;0;0;ALCB028402;11019;obliqua;"Thomas, W; Carvalho, AM de; Jardim, JG; Pitanga, G";<NA>;Thomas;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Serra Grande;-11.5386664;-31.248444799999998;Thomas, WW;11019;15;11;1995;nan;<NA>;MBM;MBM;194749;0;0;0;;;0;;;;0;0;0;MBM194749;11019;obliqua;"Thomas, WW; et al.";<NA>;Thomas;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;<NA>;-11.5386664;-31.248444799999998;Thomas, WW;11019;15;11;1995;nan;<NA>;UESC;UESC;1114;0;0;0;;;0;;;;0;0;0;UESC1114;11019;obliqua;W.W.Thomas;<NA>;Thomas;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km ao N de Serra Grande Rod. P/ Itacaré, Faz. Lagoa do Conj. Sta. Cruz.;-11.5386664;-31.248444799999998;Thomas, WW ;11019;15;11;1995;Thomas, WW ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;68119;0;0;0;;;0;;;;0;0;0;CEPEC68119;11019;obliqua;W. W. Thomas;W. W. Thomas;Thomas;;;Hornschuchia;obliqua
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Mata da Esperança. 3Km ao N da Rodoviária. Mata ao N da represa.;-14.781944;-39.069167;Thomas, WW ;11069;17;3;1996;Amorim, AM ;<NA>;CEPEC;CEPEC;CEPEC00069957;0;0;0;;;0;;;;0;0;0;CEPEC00069957;11069;bryotrophe;W. W. Thomas;A. M. Amorim;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Mata da Esperança. 3Km ao N da Rodoviária. Mata ao N da represa.;-14.781944;-39.069167;Thomas, WW ;11069;17;3;1996;Amorim, AM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;69957;0;0;0;;;0;;;;0;0;0;CEPEC69957;11069;bryotrophe;W. W. Thomas;A. M. Amorim;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia mediterranea Mello-Silva & D.M.Johnson;Hornschuchia;BR;Ca. 2.5 Km Palmira, conexão Palmira com Itaju da Colônia - Itapé, faz. São Roque.(Luis Fernando Verde).;-15.139979;-39.5752157;Thomas, WW;12313;14;3;2001;Bazante, ML;2022-02-01T00:00:00;UEFS;HUEFS;184309;0;0;0;;;0;1;2;2022;0;0;0;HUEFS184309;12313;mediterranea;Thomas, W.W.;M.L.Bazante;Thomas;;;Hornschuchia;mediterranea
Hornschuchia Nees;Hornschuchia;BR;"Ca. 2.5 km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, Fazenda Sao Roque (owner Luis Fernando Verde); mountain with transitional subdeciduous forest, some of it disturbed";-15.139979;-39.5752157;Thomas, WW ;12313;14;3;2001;nan;2009-01-01T00:00:00;NY;NY;1839887;0;0;0;;;0;1;1;2009;0;0;0;NY1839887;12313;mediterranea;W. W. Thomas;R. de Mello-Silva;Thomas;;;Hornschuchia;
Hornschuchia Nees;Hornschuchia;BR;"Ca. 2.5 km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, Fazenda Sao Roque (owner Luis Fernando Verde); mountain with transitional subdeciduous forest, some of it disturbed";-15.139979;-39.5752157;Thomas, WW ;12313;14;3;2001;nan;2009-01-01T00:00:00;NY;NY;01282053;0;0;0;;;0;1;1;2009;0;0;0;NY01282053;12313;mediterranea;W. W. Thomas;R. de Mello-Silva;Thomas;;;Hornschuchia;
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Ca. 2.5 Km Palmira, conexão Palmira com Itaju da Colônia - Itapé, faz. São Roque.(Luis Fernando Verde).;-15.139979;-39.5752157;Thomas, WW;12313;14;3;2001;Lopes, JC;<NA>;HUEFS;HUEFS;HUEFS184309;0;0;0;;;0;;;;0;0;0;HUEFS184309;12313;mediterranea;Thomas, W.W.;Lopes, J.C.;Thomas;;;Hornschuchia;lianarum
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;"Ca. 2.5 km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, Fazenda Sao Roque (owner Luis Fernando Verde); mountain with transitional subdeciduous forest, some of it disturbed";-15.139979;-39.5752157;Thomas, WW ;12313;14;3;2001;Lopes, JC;<NA>;NY;NY;NY01282053;0;0;0;;;0;;;;0;0;0;NY01282053;12313;mediterranea;W. W. Thomas;Lopes, J.C.;Thomas;;;Hornschuchia;lianarum
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Ca. 2,5Km ao N de Palmira junção da Rod p/ Palmira Itaju do Colonia/Itapé, Faz. São Roque.;-15.139979;-39.5752157;Thomas, WW ;12313;14;4;2001;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00088237;0;0;0;;;0;;;;0;0;0;CEPEC00088237;12313;mediterranea;W. W. Thomas;Lopes, J.C.;Thomas;;;Hornschuchia;lianarum
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Ca 2.5km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, Fazenda São Roque (owner Luis Fernando Verde), mountain with transitional subdeciduous forest, some of it disturbed. Southern Bahian Mesophyllus forest;-15.139979;-39.5752157;Thomas, WW ;12313;14;3;2001;Lopes, JC;<NA>;MBML;MBML;MBML042597;0;0;0;;;0;;;;0;0;0;MBML042597;12313;mediterranea;"W. W. Thomas;S.C. Sant'Ana,M. Longhi Wagner";Lopes, J.C.;Thomas;;;Hornschuchia;lianarum
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Ca.2.5 Km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, Faz. São Roque.;-15.139979;-39.5752157;Thomas, W;12313;14;3;2001;Lopes, JC;<NA>;UFRN;UFRN;UFRN00013825;0;0;0;;;0;;;;0;0;0;UFRN00013825;12313;mediterranea;"Thomas, W.;et al.";Lopes, J.C.;Thomas;;;Hornschuchia;lianarum
Hornschuchia Nees;Hornschuchia;BR;Ca. 2,5Km ao N de Palmira junção da Rod p/ Palmira Itaju do Colonia/Itapé, Faz. São Roque.;-15.139979;-39.5752157;Thomas, WW ;12313;14;4;2001;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;88237;0;0;0;;;0;;;;0;0;0;CEPEC88237;12313;mediterranea;W. W. Thomas;R. de Mello-Silva;Thomas;;;Hornschuchia;
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva Biológica de Una. Mata ao lado do Rio Maruim.;-15.166667;-39.066667;Thomas, WW ;12654;28;10;2001;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00091555;0;0;0;;;0;;;;0;0;0;CEPEC00091555;12654;bryotrophe;W. W. Thomas;Lopes, J.C.;Thomas;;;Hornschuchia;bryotrophe
Hornschuchia Nees;Hornschuchia;BR;Reserva Biológica de Una. Mata ao lado do Rio Maruim.;-15.166667;-39.066667;Thomas, WW ;12654;28;10;2001;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;91555;0;0;0;;;0;;;;0;0;0;CEPEC91555;12654;bryotrophe;W. W. Thomas;Sem Informação;Thomas;;;Hornschuchia;
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2 km W of BR 101 on road from Aurelino Leal towards Laje do Banco;-14.3893185;-39.4376195;Thomas, WW ;12675;30;10;2001;Thomas, WW ;2001-01-01T00:00:00;NY;NY;NY00684351;0;0;0;;;0;1;1;2001;0;0;0;NY00684351;12675;polyantha;W. W. Thomas;W. W. Thomas;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2 km W of BR 101 on road from Aurelino Leal towards Laje do Banco;-14.3893185;-39.4376195;Thomas, WW ;12675;30;10;2001;Thomas, WW ;2001-01-01T00:00:00;NY;NY;684351;0;0;0;;;0;1;1;2001;0;0;0;NY684351;12675;polyantha;W. W. Thomas;W. W. Thomas;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2Km ao W da BR-101, Rod. Para Aurelino Leal, aredores de Laje do Banco.;-14.3893185;-39.4376195;Thomas, WW ;12675;30;10;2001;Thomas, WW ;<NA>;CEPEC;CEPEC;CEPEC00091105;0;0;0;;;0;;;;0;0;0;CEPEC00091105;12675;polyantha;W. W. Thomas;W. W. Thomas;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2 km W of BR 101 on Road from Aurelino Leal towards Laje do Banco.;-14.3893185;-39.4376195;Thomas, WW ;12675;30;10;2001;Thomas, WW ;<NA>;JBRJ;RB;RB00484693;0;0;0;;;0;;;;0;0;0;RB00484693;12675;polyantha;"W. W. Thomas ; J. L. Paixão & Sant´Ana";W. W. Thomas;Thomas;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2Km ao W da BR-101, Rod. Para Aurelino Leal, aredores de Laje do Banco.;-14.3893185;-39.4376195;Thomas, WW ;12675;30;10;2001;Thomas, WW ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;91105;0;0;0;;;0;;;;0;0;0;CEPEC91105;12675;polyantha;W. W. Thomas;W. W. Thomas;Thomas;;;Hornschuchia;polyantha
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Fazenda Teimoso. Reserva Serra do Teimoso. Mata baixa, a N do portão da reserva.;-15.153333;-39.530556;Thomas, WW ;13393;16;3;2003;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00098362;0;0;0;;;0;;;;0;0;0;CEPEC00098362;13393;lianarum;W. W. Thomas;Lopes, J.C.;Thomas;;;Hornschuchia;lianarum
Hornschuchia Nees;Hornschuchia;BR;Fazenda Teimoso. Reserva Serra do Teimoso. Mata baixa, a N do portão da reserva.;-15.153333;-39.530556;Thomas, WW ;13393;16;3;2003;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;98362;0;0;0;;;0;;;;0;0;0;CEPEC98362;13393;lianarum;W. W. Thomas;Sem Informação;Thomas;;;Hornschuchia;
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estação Repetidora de Salto da Divisa, 1.9 km S of road from Salto da Divisa to Itajimirim, 7.1 km E of Salto da Divisa.;-16.028607333333337;-39.92139266666666;Thomas, WW ;13723;31;1;2004;Maas, PJM ;2007-01-01T00:00:00;NY;NY;NY01091758;0;0;0;;;0;1;1;2007;0;0;0;NY01091758;13723;myrtillus;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;myrtillus
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estação Repetidora de Salto da Divisa, 1.9 km S of road from Salto da Divisa to Itajimirim, 7.1 km E of Salto da Divisa.;-16.028607333333337;-39.92139266666666;Thomas, WW ;13723;31;1;2004;Maas, PJM ;2007-01-01T00:00:00;NY;NY;01091758;0;0;0;;;0;1;1;2007;0;0;0;NY01091758;13723;myrtillus;W. W. Thomas;P. J. M. Maas;Thomas;;;Hornschuchia;myrtillus
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estação Repetidora da cidade, 1.9Km a S de Salto da Divisa/Iajimirim, 7.1Km a E de Salto da Divisa.;-16.028607333333337;-39.92139266666666;Thomas, WW ;13723;31;1;2004;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00103254;0;0;0;;;0;;;;0;0;0;CEPEC00103254;13723;myrtillus;W. W. Thomas;Lopes, J.C.;Thomas;;;Hornschuchia;myrtillus
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Estação Repetidora da cidade, 1.9Km a S de Salto da Divisa/Iajimirim, 7.1Km a E de Salto da Divisa.;-16.028607333333337;-39.92139266666666;Thomas, WW ;13723;31;1;2004;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;103254;0;0;0;;;0;;;;0;0;0;CEPEC103254;13723;myrtillus;W. W. Thomas;A. Lobão;Thomas;;;Hornschuchia;lianarum
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km ao N de Serra Grande na Rod. p/ Itacaré. Faz. Lagoa. Parcela 4. Árvore # 137.;-14.416667;-39.016667;Thomas, WW ;6933;1;7;1991;Amorim, AM ;<NA>;CEPEC;CEPEC;CEPEC00053281;0;0;0;;;0;;;;0;0;0;CEPEC00053281;6933;obliqua;W. W. Thomas;A. M. Amorim;Thomas;;;Hornschuchia;obliqua
