recorded_by;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51
;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore TC;Whitmore, TC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;;;;;;;;;;;;;;;;;;;;;;;;;;
;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen S;Bloembergen, S;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo T;Partomihardjo, T;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer CA;Backer, CA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier Y;Laumonier, Y;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton, M;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church, AC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley, JS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church, AC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Boeea, RS;;;;;;;;;;;;;;;;;;
;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde, WJJO de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols, JB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders, SH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin, Z;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley, JS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp, JF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage JG;Boerlage, JG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde, WJJO de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley, JS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;;;;;;;;;;;;;;;;;;;;;;;;;;
Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA;Lörzing JA
;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;Iboet;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kartawinata, K E; E; E; E; E; E; E; E; E; E; E; E; E; E; E
;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;Anang;;;;;;;;;;;;;;;;;;;;;;;;;;
;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki, E;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink R;Geesink, R;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde, WJJO de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert, J;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari O;Beccari, O;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde, WJJO de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde, WJJO de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau E;Torquebiau, E;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley, JS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies BE;Smythies, BE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders, SH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp JF;Veldkamp, JF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church, AC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders, SH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata H;Wiriadinata, H;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church AC;Church, AC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea JP;Mogea, JP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson JT;Johansson, JT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde, WJJO de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Rahmat Si Boeea;Boeea, RS;;;;;;;;;;;;;;;;;;
;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert, FH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
