scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;genus_old;specific_epithet_old
Artabotrys R.Br.;Artabotrys;PH;Philippines, Palawan, Infanta Mine area 10km N Brooks Point;14.744949;121.649533;Ridsdale, CE;Ridsdale, CE  1036 ;24;10;1985;nan;<NA>;<NA>;Botany;L.1753466;0;0;0;Ridsdale;;0;;;;0;0;0;L1753466;1036;;Ridsdale CE;<NA>;Ridsdale;Artabotrys;
Artabotrys R.Br.;Artabotrys;PH;Philippines, Palawan, Infanta Mine area 10km N Brooks Point;14.744949;121.649533;Ridsdale, CE;Ridsdale, CE  1036 ;24;10;1985;nan;<NA>;<NA>;Botany;L.1753467;0;0;0;Ridsdale;;0;;;;0;0;0;L1753467;1036;;Ridsdale CE;<NA>;Ridsdale;Artabotrys;
Uvaria L.;Uvaria;PH;Pulot, massin River 12km N Brooks Point;8.933333;118.016666;Ridsdale, CE;Ridsdale, CE  1037 ;24;10;1985;Kessler, PJA;1989-03-01T00:00:00;<NA>;Botany;L.1768194;0;0;0;Ridsdale;;0;1;3;1989;0;0;0;L1768194;1037;;Ridsdale CE;Kessler PJA;Ridsdale;Uvaria;
Uvaria L.;Uvaria;PH;Pulot, massin River 12km N Brooks Point;8.933333;118.016666;Ridsdale, CE;Ridsdale, CE  1037 ;24;10;1985;Kessler, PJA;1989-03-01T00:00:00;<NA>;Botany;L.1768193;0;0;0;Ridsdale;;0;1;3;1989;0;0;0;L1768193;1037;;Ridsdale CE;Kessler PJA;Ridsdale;Uvaria;
Uvaria L.;Uvaria;PH;Forest N of Tagburos c. km. 17 N of P. Princessa;9.8279;118.743;Ridsdale, CE;Ridsdale, CE  1085 ;27;10;1985;nan;<NA>;<NA>;Botany;L.1768196;0;0;0;Ridsdale;;0;;;;0;0;0;L1768196;1085;;Ridsdale CE;<NA>;Ridsdale;Uvaria;
Uvaria L.;Uvaria;PH;Forest N of Tagburos c. km. 17 N of P. Princessa;9.8279;118.743;Ridsdale, CE;Ridsdale, CE  1085 ;27;10;1985;nan;<NA>;<NA>;Botany;L.1768195;0;0;0;Ridsdale;;0;;;;0;0;0;L1768195;1085;;Ridsdale CE;<NA>;Ridsdale;Uvaria;
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1212 ;23;4;1986;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L.1755964;0;0;0;Ridsdale;;0;1;1;2004;0;0;0;L1755964;1212;;Ridsdale CE;Wang R;Ridsdale;Cyathocalyx;
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1212 ;23;4;1986;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L.1755963;0;0;0;Ridsdale;;0;1;1;2004;0;0;0;L1755963;1212;;Ridsdale CE;Wang R;Ridsdale;Cyathocalyx;
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1212 ;23;4;1986;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L  0186275;0;0;0;Ridsdale;;0;1;1;2004;0;0;0;L0186275;1212;;Ridsdale CE;Wang R;Ridsdale;Cyathocalyx;
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1212 ;23;4;1986;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L  0197100;0;0;0;Ridsdale;;0;1;1;2004;0;0;0;L0197100;1212;;Ridsdale CE;Wang R;Ridsdale;Cyathocalyx;
Polyalthia Blume;Polyalthia;PH;San Teodoro;13.366667;121.0;Ridsdale, CE ;1234;25;4;1986;nan;1986-04-01T00:00:00;TAIF;PLANT;282830;0;0;0;;;0;1;4;1986;0;0;0;TAIF282830;1234;;C. E. Ridsdale;<NA>;Ridsdale;Polyalthia;
Goniothalamus (Blume) Hook.f. & Thomson;Polyalthia;PH;Inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1234 ;25;4;1986;Kessler, PJA;1984-05-01T00:00:00;<NA>;Botany;L.2067197;0;0;0;Ridsdale;;0;1;5;1984;0;0;0;L2067197;1234;;Ridsdale CE;Kessler PJA;Ridsdale;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Polyalthia;PH;Inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1234 ;25;4;1986;Kessler, PJA;1984-05-01T00:00:00;<NA>;Botany;L.2067196;0;0;0;Ridsdale;;0;1;5;1984;0;0;0;L2067196;1234;;Ridsdale CE;Kessler PJA;Ridsdale;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Polyalthia;PH;Inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1234 ;25;4;1986;Kessler, PJA;1984-05-01T00:00:00;<NA>;Botany;L  0182601;0;0;0;Ridsdale;;0;1;5;1984;0;0;0;L0182601;1234;;Ridsdale CE;Kessler PJA;Ridsdale;Goniothalamus;
Polyalthia Blume;Polyalthia;PH;Inland San Teodoro above Subaan River;13.366667;121.0;Ridsdale, CE;1250;25;4;1986;Ridsdale, CE;1986-04-25T00:00:00;UTEP;Herb;UTEP:Herb:38202;0;0;0;;;0;25;4;1986;0;0;0;UTEP38202;1250;ophthalmicus;Collector(s): Colin Ernest Ridsdale;Colin Ernest Ridsdale;Ridsdale;Polyalthia;
Phaeanthus ebracteolatus (C.Presl) Merr.;Polyalthia;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366666999999998;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L.4293381;0;0;0;Ridsdale;;0;;;;0;0;0;L4293381;1250;ophthalmicus;Ridsdale CE;<NA>;Ridsdale;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Polyalthia;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366666999999998;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L.4293380;0;0;0;Ridsdale;;0;;;;0;0;0;L4293380;1250;ophthalmicus;Ridsdale CE;<NA>;Ridsdale;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Polyalthia;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366666999999998;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L.1758739;0;0;0;Ridsdale;;0;;;;0;0;0;L1758739;1250;ophthalmicus;Ridsdale CE;<NA>;Ridsdale;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Polyalthia;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366666999999998;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L.1758740;0;0;0;Ridsdale;;0;;;;0;0;0;L1758740;1250;ophthalmicus;Ridsdale CE;<NA>;Ridsdale;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Polyalthia;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366666999999998;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L.1758741;0;0;0;Ridsdale;;0;;;;0;0;0;L1758741;1250;ophthalmicus;Ridsdale CE;<NA>;Ridsdale;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Polyalthia;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366666999999998;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L.1758738;0;0;0;Ridsdale;;0;;;;0;0;0;L1758738;1250;ophthalmicus;Ridsdale CE;<NA>;Ridsdale;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Polyalthia;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366666999999998;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L  0771389;0;0;0;Ridsdale;;0;;;;0;0;0;L0771389;1250;ophthalmicus;Ridsdale CE;<NA>;Ridsdale;Phaeanthus;ophthalmicus
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1258 ;26;4;1986;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L.1755965;0;0;0;Ridsdale;;0;1;1;2004;0;0;0;L1755965;1258;;Ridsdale CE;Wang R;Ridsdale;Cyathocalyx;
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1258 ;26;4;1986;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L  0186280;0;0;0;Ridsdale;;0;1;1;2004;0;0;0;L0186280;1258;;Ridsdale CE;Wang R;Ridsdale;Cyathocalyx;
Artabotrys vidaliana Elmer;Artabotrys;PH;Puerto Princessa municipality, Irawan R. valley head, north side.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 128 ;18;3;1984;nan;<NA>;<NA>;Botany;L.1760035;0;0;0;Ridsdale;;0;;;;0;0;0;L1760035;128;vidaliana;Ridsdale CE;<NA>;Ridsdale;Artabotrys;vidaliana
Artabotrys vidaliana Elmer;Artabotrys;PH;Puerto Princessa municipality, Irawan R. valley head, north side.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 128 ;18;3;1984;nan;<NA>;<NA>;Botany;L.1760034;0;0;0;Ridsdale;;0;;;;0;0;0;L1760034;128;vidaliana;Ridsdale CE;<NA>;Ridsdale;Artabotrys;vidaliana
Artabotrys vidaliana Elmer;Artabotrys;PH;Puerto Princessa municipality, Irawan R. valley head, north side.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 128 ;18;3;1984;nan;<NA>;<NA>;Botany;L.1760033;0;0;0;Ridsdale;;0;;;;0;0;0;L1760033;128;vidaliana;Ridsdale CE;<NA>;Ridsdale;Artabotrys;vidaliana
Artabotrys vidaliana Elmer;Artabotrys;PH;Puerto Princessa municipality, Irawan R. valley head, north side.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 128 ;18;3;1984;nan;<NA>;<NA>;Botany;L  0192143;0;0;0;Ridsdale;;0;;;;0;0;0;L0192143;128;vidaliana;Ridsdale CE;<NA>;Ridsdale;Artabotrys;vidaliana
Friesodielsia Steenis;Friesodielsia;PH;"Luzon; Zambales.";15.766667;120.0;Ridsdale, CE;Ridsdale, CE  1319 ;19;5;1986;nan;<NA>;<NA>;Botany;L.1765051;0;0;0;Ridsdale;;0;;;;0;0;0;L1765051;1319;;Ridsdale CE;<NA>;Ridsdale;Friesodielsia;
Friesodielsia Steenis;Friesodielsia;PH;"Luzon; Zambales.";15.766667;120.0;Ridsdale, CE;Ridsdale, CE  1319 ;19;5;1986;nan;<NA>;<NA>;Botany;L.1765052;0;0;0;Ridsdale;;0;;;;0;0;0;L1765052;1319;;Ridsdale CE;<NA>;Ridsdale;Friesodielsia;
Mitrephora weberi Merr.;Mitrephora;PH;Santa cruz;16.285186;120.0;Ridsdale, CE;Ridsdale, CE  1334 ;20;5;1986;nan;<NA>;<NA>;Botany;L.1762074;0;0;0;Ridsdale;;0;;;;0;0;0;L1762074;1334;weberi;Ridsdale CE;<NA>;Ridsdale;Mitrephora;weberi
Mitrephora weberi Merr.;Mitrephora;PH;Santa cruz;16.285186;120.0;Ridsdale, CE;Ridsdale, CE  1334 ;20;5;1986;nan;<NA>;<NA>;Botany;L.1762073;0;0;0;Ridsdale;;0;;;;0;0;0;L1762073;1334;weberi;Ridsdale CE;<NA>;Ridsdale;Mitrephora;weberi
Mitrephora weberi Merr.;Mitrephora;PH;Santa cruz;16.285186;120.0;Ridsdale, CE;Ridsdale, CE  1334 ;20;5;1986;nan;<NA>;<NA>;Botany;L  0197228;0;0;0;Ridsdale;;0;;;;0;0;0;L0197228;1334;weberi;Ridsdale CE;<NA>;Ridsdale;Mitrephora;weberi
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;"Luzon; Zambales, Acoje Mine concession area, Santa Cruz.";15.766667;120.0;Ridsdale, CE;Ridsdale, CE  1371 ;21;5;1986;nan;<NA>;<NA>;Botany;L.2067214;0;0;0;Ridsdale;;0;;;;0;0;0;L2067214;1371;;Ridsdale CE;<NA>;Ridsdale;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;"Luzon; Zambales, Acoje Mine concession area, Santa Cruz.";15.766667;120.0;Ridsdale, CE;Ridsdale, CE  1371 ;21;5;1986;nan;<NA>;<NA>;Botany;L.2067213;0;0;0;Ridsdale;;0;;;;0;0;0;L2067213;1371;;Ridsdale CE;<NA>;Ridsdale;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;"Luzon; Zambales, Acoje Mine concession area, Santa Cruz.";15.766667;120.0;Ridsdale, CE;Ridsdale, CE  1371 ;21;5;1986;nan;<NA>;<NA>;Botany;L.2067215;0;0;0;Ridsdale;;0;;;;0;0;0;L2067215;1371;;Ridsdale CE;<NA>;Ridsdale;Goniothalamus;
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L.1749683;0;0;0;Ridsdale;;0;;;;0;0;0;L1749683;15;suaveolens;Ridsdale CE;<NA>;Ridsdale;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L.1749686;0;0;0;Ridsdale;;0;;;;0;0;0;L1749686;15;suaveolens;Ridsdale CE;<NA>;Ridsdale;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L.1749685;0;0;0;Ridsdale;;0;;;;0;0;0;L1749685;15;suaveolens;Ridsdale CE;<NA>;Ridsdale;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L.1749684;0;0;0;Ridsdale;;0;;;;0;0;0;L1749684;15;suaveolens;Ridsdale CE;<NA>;Ridsdale;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L  0181877;0;0;0;Ridsdale;;0;;;;0;0;0;L0181877;15;suaveolens;Ridsdale CE;<NA>;Ridsdale;Artabotrys;suaveolens
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines. Puerto Princesa municipality Irawan R. valley head, norht side.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 150 ;19;3;1984;Weerasooriya, AD;2001-12-01T00:00:00;<NA>;Botany;L.1757277;0;0;0;Ridsdale;;0;1;12;2001;0;0;0;L1757277;150;lanotan;Ridsdale CE;Weerasooriya AD;Ridsdale;Mitrephora;lanotan
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines. Puerto Princesa municipality Irawan R. valley head, norht side.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 150 ;19;3;1984;Weerasooriya, AD;2001-12-01T00:00:00;<NA>;Botany;L.1757276;0;0;0;Ridsdale;;0;1;12;2001;0;0;0;L1757276;150;lanotan;Ridsdale CE;Weerasooriya AD;Ridsdale;Mitrephora;lanotan
Annonaceae;<NA>;PH;Puerto Princessa municipality , Irawan R. valley head, north side;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 160 ;20;3;1984;nan;<NA>;<NA>;Botany;L.1768875;0;0;0;Ridsdale;;0;;;;0;0;0;L1768875;160;;Ridsdale CE;<NA>;Ridsdale;<NA>;
Annonaceae;<NA>;PH;Puerto Princessa municipality , Irawan R. valley head, north side;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 160 ;20;3;1984;nan;<NA>;<NA>;Botany;L.1768876;0;0;0;Ridsdale;;0;;;;0;0;0;L1768876;160;;Ridsdale CE;<NA>;Ridsdale;<NA>;
Cyathostemma glabrum (Span.) Jessup ex Utteridge;Cyathostemma;PH;Palawan, St. Paul's Bay, Mt. Bloomfield, WNW to W face, near chromite mine;10.2;118.866667;Ridsdale, CE;Ridsdale, CE SMHI 1619 ;6;5;1984;Utteridge, TMA;1995-07-01T00:00:00;<NA>;Botany;L.1756054;0;0;0;Ridsdale;;0;1;7;1995;0;0;0;L1756054;1619;glabrum;Ridsdale CE;Utteridge TMA;Ridsdale;Cyathostemma;glabrum
Cyathostemma glabrum (Span.) Jessup ex Utteridge;Cyathostemma;PH;Palawan, St. Paul's Bay, Mt. Bloomfield, WNW to W face, near chromite mine;10.2;118.866667;Ridsdale, CE;Ridsdale, CE SMHI 1619 ;6;5;1984;Utteridge, TMA;1995-07-01T00:00:00;<NA>;Botany;L.1756053;0;0;0;Ridsdale;;0;1;7;1995;0;0;0;L1756053;1619;glabrum;Ridsdale CE;Utteridge TMA;Ridsdale;Cyathostemma;glabrum
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Puerto Princesa municipality, Mt. Beaufort, north spur, west side, old track.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 1684 ;14;5;1984;nan;1985-01-01T00:00:00;<NA>;Botany;L.2067192;0;0;0;Ridsdale;;0;1;1;1985;0;0;0;L2067192;1684;;Ridsdale CE;"; Bakhuizen van den Brink Jr RC";Ridsdale;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Puerto Princesa municipality, Mt. Beaufort, north spur, west side, old track.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 1684 ;14;5;1984;nan;1985-01-01T00:00:00;<NA>;Botany;L.2067191;0;0;0;Ridsdale;;0;1;1;1985;0;0;0;L2067191;1684;;Ridsdale CE;"; Bakhuizen van den Brink Jr RC";Ridsdale;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Puerto Princesa municipality, Mt. Beaufort, north spur, west side, old track.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 1684 ;14;5;1984;nan;1985-01-01T00:00:00;<NA>;Botany;L.2067193;0;0;0;Ridsdale;;0;1;1;1985;0;0;0;L2067193;1684;;Ridsdale CE;"; Bakhuizen van den Brink Jr RC";Ridsdale;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Puerto Princesa municipality, Mt. Beaufort, north spur, west side, old track.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 1684 ;14;5;1984;nan;1985-01-01T00:00:00;<NA>;Botany;L  0771810;0;0;0;Ridsdale;;0;1;1;1985;0;0;0;L0771810;1684;;Ridsdale CE;"; Bakhuizen van den Brink Jr RC";Ridsdale;Goniothalamus;
Polyalthia Blume;Polyalthia;PH;Narra, Victoria Peaks, Trident Mining Company concession area.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1744 A;19;5;1984;Kessler, PJA;1989-08-01T00:00:00;<NA>;Botany;L.1759949;0;0;0;Ridsdale;A;0;1;8;1989;0;0;0;L1759949;1744;;Ridsdale CE;Kessler PJA;Ridsdale;Polyalthia;
Polyalthia Blume;Polyalthia;PH;Narra, Victoria Peaks, Trident Mining Company concession area.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1744 A;19;5;1984;Kessler, PJA;1989-08-01T00:00:00;<NA>;Botany;L.1759947;0;0;0;Ridsdale;A;0;1;8;1989;0;0;0;L1759947;1744;;Ridsdale CE;Kessler PJA;Ridsdale;Polyalthia;
Polyalthia Blume;Polyalthia;PH;Narra, Victoria Peaks, Trident Mining Company concession area.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1744 A;19;5;1984;Kessler, PJA;1989-08-01T00:00:00;<NA>;Botany;L.1759948;0;0;0;Ridsdale;A;0;1;8;1989;0;0;0;L1759948;1744;;Ridsdale CE;Kessler PJA;Ridsdale;Polyalthia;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Puerto Princissa municipality, Irawan R. valley head, north side.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 179 ;21;3;1984;nan;2004-08-01T00:00:00;<NA>;Botany;L.1765576;0;0;0;Ridsdale;;0;1;8;2004;0;0;0;L1765576;179;;Ridsdale CE;<NA>;Ridsdale;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Puerto Princissa municipality, Irawan R. valley head, north side.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 179 ;21;3;1984;nan;2004-08-01T00:00:00;<NA>;Botany;L.1765577;0;0;0;Ridsdale;;0;1;8;2004;0;0;0;L1765577;179;;Ridsdale CE;<NA>;Ridsdale;Goniothalamus;
Uvaria L.;Uvaria;PH;Narra, Victoria Peaks, Trident Mining Company concession area, below McGregor's tunnel.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1795 ;21;5;1984;Balgooy, MMJ van;1986-12-01T00:00:00;<NA>;Botany;L.1768260;0;0;0;Ridsdale;;0;1;12;1986;0;0;0;L1768260;1795;;Ridsdale CE;Balgooy MMJ van;Ridsdale;Uvaria;
Uvaria L.;Uvaria;PH;Narra, Victoria Peaks, Trident Mining Company concession area, below McGregor's tunnel.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1795 ;21;5;1984;Balgooy, MMJ van;1986-12-01T00:00:00;<NA>;Botany;L  0572718;0;0;0;Ridsdale;;0;1;12;1986;0;0;0;L0572718;1795;;Ridsdale CE;Balgooy MMJ van;Ridsdale;Uvaria;
Uvaria L.;Uvaria;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1854 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1768262;0;0;0;Ridsdale;;0;;;;0;0;0;L1768262;1854;;Ridsdale CE;<NA>;Ridsdale;Uvaria;
Uvaria L.;Uvaria;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1854 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1768261;0;0;0;Ridsdale;;0;;;;0;0;0;L1768261;1854;;Ridsdale CE;<NA>;Ridsdale;Uvaria;
Uvaria L.;Uvaria;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1854 ;29;5;1984;nan;<NA>;<NA>;Botany;L  0191153;0;0;0;Ridsdale;;0;;;;0;0;0;L0191153;1854;;Ridsdale CE;<NA>;Ridsdale;Uvaria;
Desmos chinensis Lour.;Desmos;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1858 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1760337;0;0;0;Ridsdale;;0;;;;0;0;0;L1760337;1858;chinensis;Ridsdale CE;<NA>;Ridsdale;Desmos;chinensis
Desmos chinensis Lour.;Desmos;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1858 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1760338;0;0;0;Ridsdale;;0;;;;0;0;0;L1760338;1858;chinensis;Ridsdale CE;<NA>;Ridsdale;Desmos;chinensis
Desmos chinensis Lour.;Desmos;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1858 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1760336;0;0;0;Ridsdale;;0;;;;0;0;0;L1760336;1858;chinensis;Ridsdale CE;<NA>;Ridsdale;Desmos;chinensis
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines. Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 1862 ;29;5;1984;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1757275;0;0;0;Ridsdale;;0;1;3;2001;0;0;0;L1757275;1862;lanotan;Ridsdale CE;Weerasooriya AD;Ridsdale;Mitrephora;lanotan
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines. Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 1862 ;29;5;1984;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1757273;0;0;0;Ridsdale;;0;1;3;2001;0;0;0;L1757273;1862;lanotan;Ridsdale CE;Weerasooriya AD;Ridsdale;Mitrephora;lanotan
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines. Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 1862 ;29;5;1984;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1757274;0;0;0;Ridsdale;;0;1;3;2001;0;0;0;L1757274;1862;lanotan;Ridsdale CE;Weerasooriya AD;Ridsdale;Mitrephora;lanotan
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;<NA>;9.783333;118.7;Ridsdale, CE;Ridsdale, CE SMHI 1866 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1768560;0;0;0;Ridsdale;;0;;;;0;0;0;L1768560;1866;micrantha;Ridsdale CE;<NA>;Ridsdale;Uvaria;micrantha
