scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;orig_recby;orig_detby;to_check;to_check_det;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;ID;Roadside Wartono Kadri.;-0.9907;116.94685;Raes, N;"Raes N; Slik JWF; Hovenkamp PH; Nieukerken EJ van";"et al.; Balgooy MMJ van";detby_problem;"et al.; Balgooy MMJ van";"Raes, N; Slik, JWF; Hovenkamp, PH; Nieukerken, EJ van  501 ";9;11;2005;Balgooy, MMJ van;2006-04-01T00:00:00;<NA>;Botany;L.1756203;0;0;0;Raes;;0;1;4;2006;0;0;0;L1756203;501;
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;ID;Roadside Wartono Kadri.;-0.9907;116.94685;Raes, N;"Raes N; Slik JWF; Hovenkamp PH; Nieukerken EJ van";"et al.; Balgooy MMJ van";detby_problem;"et al.; Balgooy MMJ van";"Raes, N; Slik, JWF; Hovenkamp, PH; Nieukerken, EJ van  501 ";9;11;2005;Balgooy, MMJ van;2006-04-01T00:00:00;<NA>;Botany;L.1756204;0;0;0;Raes;;0;1;4;2006;0;0;0;L1756204;501;
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;ID;Roadside Wartono Kadri.;-0.9907;116.94685;Raes, N;"Raes N; Slik JWF; Hovenkamp PH; Nieukerken EJ van";"et al.; Balgooy MMJ van";detby_problem;"et al.; Balgooy MMJ van";"Raes, N; Slik, JWF; Hovenkamp, PH; Nieukerken, EJ van  501 ";9;11;2005;Balgooy, MMJ van;2006-04-01T00:00:00;<NA>;Botany;L.1756202;0;0;0;Raes;;0;1;4;2006;0;0;0;L1756202;501;
Friesodielsia biglandulosa (Blume) Steenis;Friesodielsia;ID;9th ml. Seremban to K. Klawang.;-2.716667;101.95;Rahim bin Ismail, A;Rahim bin Ismail A;Setten, AK van, Heusden, ECH van; A;recby_problem;Rahim bin Ismail, A KEP 109427 ;21;1;1968;;<NA>;<NA>;Botany;L.4345942;0;0;0;Rahim;;0;;;;0;0;0;L4345942;109427;biglandulosa
Meiogyne monosperma (Hook.f. & Thomson) Heusden;Meiogyne;ID;9th ml. Seremban to K. Klawang;-2.716667;101.95;Rahim bin Ismail, A;Rahim bin Ismail A;Heusden ECH van; A;recby_problem;Rahim bin Ismail, A KEP 109432 ;21;1;1968;;<NA>;<NA>;Botany;L.1757033;0;0;0;Rahim;;0;;;;0;0;0;L1757033;109432;monosperma
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Central Celebes, Tinombala, Mt. Toli-Toli;1.0392;120.8169;Ramlanto;"Ramlanto; Fanani Z";"Ramlanto; Ondidi S";detby_problem;"Ramlanto; Ondidi S";"Ramlanto; Fanani, Z  618 ";5;3;1985;Ramlanto, Ondidi, S;<NA>;<NA>;Botany;L.1759085;0;0;0;Ramlanto;;0;;;;0;0;0;L1759085;618;pisocarpa
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Ake Jira.;0.613917;127.918639;Razakamalala, R;"Richard Razakamalala;Mary Merello;Tjut Bangun;Bahar Fabanyo";I Rachman (BO);detby_problem; (BO);Razakamalala 7361;17;12;2012;Rachman, IA;2013-01-01T00:00:00;MO;MO;100552355;0;0;0;Razakamalala;;0;1;1;2013;0;0;0;MO100552355;7361;
Xylopia L.;Xylopia;PG;Ingembit, Kiunga;-5.63333;141.0;Ridsdale, CE;Ridsdale, C.E. Galore, M.;<NA>;, M.;recby_problem;Collector Number: NGF 33347;4;8;1967;;<NA>;BPBM;BISH;19740;0;0;0;Collector;;0;;;;0;0;0;BISH19740;33347;
Miliusa koolsii (Kosterm.) J.Sinclair;Miliusa;ID;Sekoli-vlakte, O.A. Hollandia, Nederlands Nieuw Guinea.;-2.666667;140.666667;Rijdt, NMJ van der;Rijdt NMJ van der;Mols JB; der;recby_problem;Rijdt, NMJ van der BW(Ind.) 8167 ;14;2;1960;;2004-03-01T00:00:00;<NA>;Botany;L  0048598;0;0;0;Rijdt;;0;1;3;2004;0;0;0;L0048598;8167;koolsii
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum, HIP van;Rossum HIP van;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Rossum, HIP van  46 ;;;;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.4370543;0;0;0;Rossum;;0;;;;0;0;0;L4370543;46;heterotricha
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum, HIP van;Rossum HIP van;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Rossum, HIP van  46 ;;;;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.4370534;0;0;0;Rossum;;0;;;;0;0;0;L4370534;46;heterotricha
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum, HIP van;Rossum HIP van;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Rossum, HIP van  46 ;;;;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L  0196123;0;0;0;Rossum;;0;;;;0;0;0;L0196123;46;heterotricha
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Netherlands New Guinea, Vogelkop Peninsula, Kebar valley;-0.8474;133.1457;Royen, P van;"Royen P van; Sleumer HO";Setten, AK van, Heusden, ECH van;detby_problem;Setten, AK van, Heusden, ECH van;"Royen, P van; Sleumer, HO  6698 ";16;10;1961;Setten, AK van, Heusden, ECH van;<NA>;<NA>;Botany;L.1761407;0;0;0;Royen;;0;;;;0;0;0;L1761407;6698;
Xylopia malayana Hook.f. & Thomson;Xylopia;BN;Borneo. Region: Temburong, Brunei. Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1.;4.17;116.5;Tan, S;S. Tan, H. Balslev, I. Nielsen & A. D. Poulsen;<NA>;, H. Balslev, I. Nielsen;recby_problem;39;15;4;1991;;<NA>;US;US;US 3537010;0;0;0;;;0;;;;0;0;0;US3537010;39;malayana
Uvaria L.;Uvaria;ID;Kecamatan Kebar, track to the S of Sungai Apni leading to Kampong Akmuri, running in a SW direction from Kampong Anjai, near Kampong Anjai;-0.816667;133.017;Sands, MJS;Sands, M.J.S. Jitmau, M.;<NA>;, M.;recby_problem;Collector Number: 6580;12;5;1994;;<NA>;BPBM;BISH;736531;0;0;0;Collector;;0;;;;0;0;0;BISH736531;6580;
Phaeanthus macropodus (Miq.) Diels;Phaeanthus;ID;Kecamatan Manokwari. Arfak Mts., Mupi Dessa, trail from Mupi viallage to G. Humibou, near Sungai. Mupi ca 3 km upstream from Kali Umera, between Kali Ureda and the confluence of Kali Ngwes and S. Mupi;-1.1;134.017;Sands, MJS;Sands, M.J.S. Wally, E.;<NA>;, E.;recby_problem;Collector Number: 6839;16;4;1995;;<NA>;BPBM;BISH;771967;0;0;0;Collector;;0;;;;0;0;0;BISH771967;6839;ophthalmicus
Polyalthia microtus Miq.;Polyalthia;ID;E Borneo, Sembodja, Balikpapan;-1.033333;117.033333;Sauveur, EG;Sauveur EG;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Sauveur, EG K 9 ;19;9;1951;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.1767209;0;0;0;Sauveur;;0;;;;0;0;0;L1767209;9;microtus
Desmos Lour.;Desmos;ID;"Kl. Soenda Eil. Flores, West-; Nisar-Sesok";-8.7965;119.9581;Schmutz, E;Schmutz E;"; Steenis CGGJ van; Brink, RCB van den Jr";detby_problem;"; Steenis CGGJ van; Brink, RCB van den Jr";Schmutz, E  1740 ;2;10;1967;Steenis, CGGJ van, Brink, RCB van den Jr;<NA>;<NA>;Botany;L.1760502;0;0;0;Schmutz;;0;;;;0;0;0;L1760502;1740;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Oransbari, NNG, Manokwari;-1.3442;134.2587;Schram, FAW;Schram FAW;Setten, AK van, Heusden, ECH van;detby_problem;Setten, AK van, Heusden, ECH van;Schram, FAW BW(Ind.) 1870 ;5;10;1955;Setten, AK van, Heusden, ECH van;<NA>;<NA>;Botany;L.1761638;0;0;0;Schram;;0;;;;0;0;0;L1761638;1870;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Wondiwoi Mountains, Wandammen Peninsula;-2.727;134.5811;Schram, FAW;Schram FAW;Setten, AK van, Heusden, ECH van;detby_problem;Setten, AK van, Heusden, ECH van;Schram, FAW BW(Ind.) 13358 ;5;3;1962;Setten, AK van, Heusden, ECH van;<NA>;<NA>;Botany;L.1761404;0;0;0;Schram;;0;;;;0;0;0;L1761404;13358;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Oransbari, NNG, Manokwari;-1.3442;134.2587;Schram, FAW;Schram FAW;Setten, AK van, Heusden, ECH van;detby_problem;Setten, AK van, Heusden, ECH van;Schram, FAW BW(Ind.) 1870 ;5;10;1955;Setten, AK van, Heusden, ECH van;<NA>;<NA>;Botany;L.1761637;0;0;0;Schram;;0;;;;0;0;0;L1761637;1870;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"Kebar Valley; Div. West Nw. Guinea";-0.8474;133.1457;Schram, FAW;Schram FAW;"Versteegh C; Kalkman C";detby_problem; C;Schram, FAW BW(Ind.) 7867 ;4;11;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753949;0;0;0;Schram;;0;;;;0;0;0;L1753949;7867;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"Anisandau; Kebar valley, Div. West N. Guinea.";-1.184839;133.063983;Schram, FAW;Schram FAW;"Versteegh C; Kalkman C";detby_problem; C;Schram, FAW BW(Ind.) 7818 ;23;10;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753575;0;0;0;Schram;;0;;;;0;0;0;L1753575;7818;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Wariki (c. 50 km of Manokwari). Div. West N. Guinea.;-0.833333;133.5;Schram, FAW;Schram FAW;"Versteegh C; Kalkman C";detby_problem; C;Schram, FAW BW(Ind.) 7647 ;9;8;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753558;0;0;0;Schram;;0;;;;0;0;0;L1753558;7647;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"Kebar Valley; Div. West N. Guinea";-0.8474;133.1457;Schram, FAW;Schram FAW;"Versteegh C; Kalkman C";detby_problem; C;Schram, FAW BW(Ind.) 7810 ;23;10;1958;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753535;0;0;0;Schram;;0;;;;0;0;0;L1753535;7810;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Warsamson (±25km east of Sorong), Div. West N. Guinea;-0.783333;131.4;Schram, FAW;Schram FAW;"Versteegh C; Kalkman C";detby_problem; C;Schram, FAW BW(Ind.) 5903 ;9;9;1957;Versteegh, C, Kalkman, C;<NA>;<NA>;Botany;L.1753534;0;0;0;Schram;;0;;;;0;0;0;L1753534;5903;odorata
Fissistigma longipes Merr.;Fissistigma;ID;Sumatra - Vicinity of Haboko, Asahan;0.0;102.0;Rahmat;Si Boeea, R. (Coll. Delessert);<NA>;, R. (Coll. Delessert);recby_problem;;;;;;<NA>;G;Geneva Herbarium – General Collection (G);G-G-197131/1;0;0;0;;;0;;;;0;0;0;G-G-197131/1;nan;longipes
Orophea dodecandra Miq.;Orophea;ID;East Kalimantan, P.T. Inhutani area, to plot 1 & 2, from Desa Labanan.;1.916667;117.216667;Sidiyasa, K;"Sidiyasa K; et al.";Leonardía, AAP;detby_problem;Leonardía, AAP;"Sidiyasa, K; et al. Berau 1227 ";10;5;1998;Leonardía, AAP;1999-09-01T00:00:00;<NA>;Botany;L.1766255;0;0;0;Sidiyasa;;0;1;9;1999;0;0;0;L1766255;1227;dodecandra
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;East Kalimantan, P.T. Inhutani I Berau area. Along small stream near camp 35.;1.9;117.216667;Sidiyasa, K;"Sidiyasa K; et al.";Leonardía, AAP;detby_problem;Leonardía, AAP;"Sidiyasa, K; et al. Berau 1263 ";17;5;1998;Leonardía, AAP;1999-09-01T00:00:00;<NA>;Botany;L.1766327;0;0;0;Sidiyasa;;0;1;9;1999;0;0;0;L1766327;1263;creaghii
Polyalthia Blume;Polyalthia;ID;Sidei (ca 50km west of Manokwari) Div. West N. Guinea.;-0.721791;133.578255;Sijde, HA van der;Sijde HA van der;<NA>;Sijde HA van der;recby_problem;Sijde, HA van der BW(Ind.) 5559 ;27;3;1958;;<NA>;<NA>;Botany;L.1759829;0;0;0;Sijde;;0;;;;0;0;0;L1759829;5559;
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Sidei (ca.50 km west of Manokwari) Div. West N.Guinea.;-0.721791;133.578255;Sijde, HA van der;Sijde HA van der;Katik P;Sijde HA van der;recby_problem;Sijde, HA van der BW(Ind.) 5571 ;28;3;1958;Katik, P;<NA>;<NA>;Botany;L.1764146;0;0;0;Sijde;;0;;;;0;0;0;L1764146;5571;pisocarpa
Polyalthia Blume;Polyalthia;ID;Sidei (ca 50km west of Manokwari) Div. West N. Guinea.;-0.721791;133.578255;Sijde, HA van der;Sijde HA van der;<NA>;Sijde HA van der;recby_problem;Sijde, HA van der BW(Ind.) 5559 ;27;3;1958;;<NA>;<NA>;Botany;L.1759830;0;0;0;Sijde;;0;;;;0;0;0;L1759830;5559;
Popowia beccarii Scheff.;Popowia;ID;Sidei (50km west of Manokwari), Div. West N. Guinea;-0.721791;133.578255;Sijde, HA van der;Sijde HA van der;Moeljono S;Sijde HA van der;recby_problem;Sijde, HA van der BW(Ind.) 5564 ;27;3;1958;Moeljono, S;2002-10-12T00:00:00;<NA>;Botany;L.1759560;0;0;0;Sijde;;0;12;10;2002;0;0;0;L1759560;5564;beccarii
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Bukit Bankirai, 20 km West of Samboja.;-1.016667;116.866667;Slik, JWF;Slik JWF;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Slik, JWF BB/S 381 ;21;12;2001;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.1775149;0;0;0;Slik;;0;;;;0;0;0;L1775149;381;heterotricha
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;near Gunung Meratus, Orang Utan Release site.;-0.957556;116.325;Slik, JWF;Slik JWF;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Slik, JWF MEPRI/ 4874 ;14;1;2005;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.1775301;0;0;0;Slik;;0;;;;0;0;0;L1775301;4874;heterotricha
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Nw. Guinea, Manokwari, dessa: Ransiki.;-1.508;134.1708;Soehanda-Ilham;Soehanda-Ilham;Hildebrand FHG;Soehanda-Ilham;recby_problem;Soehanda-Ilham  14 ;17;7;1948;Hilderbrand, FHG;1948-12-01T00:00:00;<NA>;Botany;L.1753938;0;0;0;Soehanda;;0;1;12;1948;0;0;0;L1753938;14;odorata
Miliusa koolsii (Kosterm.) J.Sinclair;Miliusa;ID;Archipel. Ind.: Nw. Guinea, Manokwari dessa: Ransiki.;-1.508;134.1708;Soekanda-Ilham;Soekanda-Ilham;Mols JB;Soekanda-Ilham;recby_problem;Soekanda-Ilham bb 33265 ;17;7;1948;Mols, JB;2004-03-01T00:00:00;<NA>;Botany;L  0190064;0;0;0;Soekanda;;0;1;3;2004;0;0;0;L0190064;33265;koolsii
Miliusa koolsii (Kosterm.) J.Sinclair;Miliusa;ID;Archipel. Ind.: Nw. Guinea, Manokwari dessa: Ransiki.;-1.508;134.1708;Soekanda-Ilham;Soekanda-Ilham;Mols JB;Soekanda-Ilham;recby_problem;Soekanda-Ilham bb 33265 ;17;7;1948;Mols, JB;2004-03-01T00:00:00;<NA>;Botany;L  0190063;0;0;0;Soekanda;;0;1;3;2004;0;0;0;L0190063;33265;koolsii
Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Sumatra, Upper Riauw, Pakanbaru, Tenajan R.;0.533333;101.45;Soepadmo, E;Soepadmo E;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Soepadmo, E  112 ;19;8;1960;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.4370465;0;0;0;Soepadmo;;0;;;;0;0;0;L4370465;112;caudata
Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Sumatra, Upper Riauw, Pakanbaru, Tenajan R.;0.533333;101.45;Soepadmo, E;Soepadmo E;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Soepadmo, E  112 ;19;8;1960;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;WAG.1970357;0;0;0;Soepadmo;;0;;;;0;0;0;WAG1970357;112;caudata
Xylopia malayana Hook.f. & Thomson;Xylopia;ZZ;Region: Temburong, Brunei. Temburong, Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1. Setap shale formation.;4.16666;116.5;Tan, S;TAN;<NA>;TAN;recby_problem;TAN 39;15;4;1991;;<NA>;MO;MO;3438392;0;0;0;TAN;;0;;;;0;0;0;MO3438392;39;malayana
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;ID;Malaya, Hutan Simpan Air-Hitam, Puchong, Selangor;0.1;109.1667;Teo, LE;"Teo LE; Pachiappan G";"Teo LE; David B";detby_problem;"Teo LE; David B";"Teo, LE; Pachiappan, G KL 3454 ";19;2;1986;Teo, LE, David, B;<NA>;<NA>;Botany;L.1754256;0;0;0;Teo;;0;;;;0;0;0;L1754256;3454;fulgens
Mitrella kentii (Blume) Miq.;Mitrella;ID;Pasir Mayang, Muarabungo, Jambi, Sumatra.;-1.133333;102.15;Torquebiau, E;Torquebiau E;Setten, AK van, Heusden, ECH van;detby_problem;Setten, AK van, Heusden, ECH van;Torquebiau, E  749 ;14;2;1986;Setten, AK van, Heusden, ECH van;<NA>;<NA>;Botany;L.1761781;0;0;0;Torquebiau;;0;;;;0;0;0;L1761781;749;kentii
Meiogyne Miq.;Meiogyne;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Kuala Kencana, Rimba Irian GC;-4.4;136.867;Triono, T;"Triono, T. Utteridge, T.M.A.; Johns, R.J.; Kasmin, O.";<NA>;M.A.;recby_problem;Collector Number: 121;7;4;2000;;<NA>;BPBM;BISH;721632;0;0;0;Collector;;0;;;;0;0;0;BISH721632;121;
Miliusa horsfieldii (Benn.) Pierre;Miliusa;ID;Udjung Kulon Reserve, Peutjang Island, S.W. Java.;-6.733333;105.75;UNESCO;"UNESCO; Kostermans AJGH";Mols JB;UNESCO;recby_problem;"UNESCO; Kostermans, AJGH  18 ";2;11;1960;;2004-03-01T00:00:00;<NA>;Botany;L.2109241;0;0;0;UNESCO;;0;1;3;2004;0;0;0;L2109241;18;horsfieldii
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Indonesia. SW Java, Udjung Kulon Reserve, Tjibunar.;-6.841361;106.081631;UNESCO;UNESCO;Heusden ECH van;UNESCO;recby_problem;UNESCO  94 ;10;11;1960;;<NA>;<NA>;Botany;L.1770290;0;0;0;UNESCO;;0;;;;0;0;0;L1770290;94;burahol
Orophea corymbosa (Blume) Miq.;Orophea;ID;W Java, Pangrango, Gedeh Reserve, Tjibodas;-6.738088;107.005205;UNESCO;"UNESCO; Kostermans AJGH";Kessler PJA;UNESCO;recby_problem;"UNESCO; Kostermans, AJGH  256 ";7;12;1960;;1984-03-01T00:00:00;<NA>;Botany;L.1766405;0;0;0;UNESCO;;0;1;3;1984;0;0;0;L1766405;256;corymbosa
Mitrephora obtusa (Blume) Hook.f. & Thomson;Mitrephora;ID;SW Java, Udjung Kulon Reserve, Peutjang Island;-6.75;105.333333;UNESCO;"UNESCO; Kostermans AJGH";Kessler PJA;UNESCO;recby_problem;"UNESCO; Kostermans, AJGH  61 ";7;11;1960;;1988-05-01T00:00:00;<NA>;Botany;L.1762257;0;0;0;UNESCO;;0;1;5;1988;0;0;0;L1762257;61;obtusa
Monoon lateriflorum (Blume) Miq.;Polyalthia;ID;Udjung Kulon Reserve, Mt. Pajung, SW Java;-6.75;105.333333;UNESCO;"UNESCO; Kostermans AJGH";Nurmawati S;UNESCO;recby_problem;"UNESCO; Kostermans, AJGH  128 ";15;11;1960;;2017-08-01T00:00:00;<NA>;Botany;L.1764018;0;0;0;UNESCO;;0;1;8;2017;0;0;0;L1764018;128;lateriflora
Monoon sclerophyllum (Hook.f. & Thomson) B.Xue & R.M.K.Saunders;Polyalthia;ID;Udjung Kulon Reserve, Mt. Pajung, SW Java, Peutjang Island;-6.75;105.333333;UNESCO;UNESCO;Nurmawati S;UNESCO;recby_problem;UNESCO  5 ;1;11;1960;;2017-08-01T00:00:00;<NA>;Botany;L.1764019;0;0;0;UNESCO;;0;1;8;2017;0;0;0;L1764019;5;sclerophylla
Artabotrys R.Br.;Artabotrys;ID;S.W. Java, Udjung Kulon Reserve, Mt. Pajung.;-6.816667;105.266667;UNESCO;"UNESCO; Kostermans AJGH";<NA>;UNESCO;recby_problem;"UNESCO; Kostermans, AJGH  207 ";18;11;1960;;<NA>;<NA>;Botany;L.1760142;0;0;0;UNESCO;;0;;;;0;0;0;L1760142;207;
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;SW Java, Udjung Kulon Reserve, Mt. Pajung;-6.816667;105.266667;UNESCO;"UNESCO; Kostermans AJGH";<NA>;UNESCO;recby_problem;"UNESCO; Kostermans, AJGH  165 ";17;11;1960;;<NA>;<NA>;Botany;L.1761316;0;0;0;UNESCO;;0;;;;0;0;0;L1761316;165;glauca
Mitrephora obtusa (Blume) Hook.f. & Thomson;Mitrephora;ID;SW Java, Udjung Kulon Reserve, Peutjang Island;-6.75;105.333333;UNESCO;"UNESCO; Kostermans AJGH";Kessler PJA;UNESCO;recby_problem;"UNESCO; Kostermans, AJGH  61 ";7;11;1960;;1988-05-01T00:00:00;<NA>;Botany;L.1762259;0;0;0;UNESCO;;0;1;5;1988;0;0;0;L1762259;61;obtusa
Uvaria L.;Uvaria;ID;Palabuan Ratu;-6.983333;106.55;Unknown;Unknown;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Unknown  s.n. ;;;;Brink, RCB van den Sr;1954-11-01T00:00:00;<NA>;Botany;L.1768442;0;0;0;Unknown;;0;1;11;1954;0;0;0;L1768442;nan;
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Hort. bogor. cult.;-6.5897;106.7913;Unknown;Unknown;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Unknown  s.n. ;1;1;1859;Brink, RCB van den Sr;1954-11-01T00:00:00;<NA>;Botany;L.1767881;0;0;0;Unknown;;0;1;11;1954;0;0;0;L1767881;nan;rumphii
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Java, Sylva Tjitjiriengien;-6.3025;106.339;Unknown;Unknown;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Unknown  s.n. ;;;;Brink, RCB van den Sr;1954-11-01T00:00:00;<NA>;Botany;L.1762586;0;0;0;Unknown;;0;1;11;1954;0;0;0;L1762586;nan;lateriflora
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Celebes Res. Menado, ond. afd. Tondano.;1.305396;124.9126;Unknown;Unknown;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Unknown bb 5554 ;12;3;1923;Brink, RCB van den Sr;<NA>;<NA>;Botany;L.1753653;0;0;0;Unknown;;0;;;;0;0;0;L1753653;5554;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Sumatra, Atjeh. Lho Nga. Moesang.;4.0;97.0;Unknown;Unknown;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Unknown bb 5875 ;17;7;1923;Brink, RCB van den Sr;<NA>;<NA>;Botany;L.1753299;0;0;0;Unknown;;0;;;;0;0;0;L1753299;5875;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Celebes Res. Menado, ond. afd. Tondano.;1.305396;124.9126;Unknown;Unknown;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Unknown bb 5554 ;12;3;1923;Brink, RCB van den Sr;<NA>;<NA>;Botany;L  0995020;0;0;0;Unknown;;0;;;;0;0;0;L0995020;5554;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Sumatra, Atjeh. Lho Nga. Moesang.;4.0;97.0;Unknown;Unknown;Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;Unknown bb 5875 ;17;7;1923;Brink, RCB van den Sr;<NA>;<NA>;Botany;L  0981131;0;0;0;Unknown;;0;;;;0;0;0;L0981131;5875;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Kaliandak;-5.0;105.0;Unknown;Unknown;Beumée, JGB;detby_problem;Beumée, JGB;Unknown  8001 ;15;3;1925;Beumée, JGB;<NA>;<NA>;Botany;U.1062874;0;0;0;Unknown;;0;;;;0;0;0;U1062874;8001;odorata
Cyathocalyx bancanus Boerl.;Drepananthus;ID;Archipel. Ind. Sumatra, W. kust. Sidjoendjoeng. Maearo.;-0.7;100.966667;Unknown;Unknown;Beumée, JGB;detby_problem;Beumée, JGB;Unknown bb 9109 ;10;2;1925;Beumée, JGB;<NA>;<NA>;Botany;L.1754125;0;0;0;Unknown;;0;;;;0;0;0;L1754125;9109;ramuliflorus
Cyathocalyx bancanus Boerl.;Drepananthus;ID;Archipel. Ind. Sumatra, W. kust. Sidjoendjoeng. Maearo.;-0.7;100.966667;Unknown;Unknown;Beumée, JGB;detby_problem;Beumée, JGB;Unknown bb 9109 ;10;2;1925;Beumée, JGB;<NA>;<NA>;Botany;L  0983950;0;0;0;Unknown;;0;;;;0;0;0;L0983950;9109;ramuliflorus
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Sumatra Res. Palembang ond. afd. Lematang Ilir.;-3.75;103.75;Unknown;Unknown;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Unknown F 971 ;8;9;1924;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L.4370539;0;0;0;Unknown;;0;;;;0;0;0;L4370539;971;heterotricha
Annonaceae;<NA>;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Kuala Kencana, Freeport Office Buildings 1 and 2;-4.38333;136.867;Utteridge, TMA;"Utteridge, T.M.A. Triono, T.; Johns, R.; Kasmin, O.";<NA>;, T.;recby_problem;Collector Number: 308;7;4;2000;;<NA>;BPBM;BISH;721637;0;0;0;Collector;;0;;;;0;0;0;BISH721637;308;
Popowia tomentosa Maingay ex Hook.f. & Thomson;Popowia;ID;Harapan Rainforest, SPAS;-2.18;103.37;Utteridge, TMA;Utteridge, T.M.A.;Tunner, I.M. & Utteridge, T.M.A.;detby_problem;, T.M.A.;652;6;4;2008;Turner, IM, Utteridge, TMA;<NA>;K;Herbarium;K000576267;0;0;0;;;0;;;;0;0;0;K000576267;652;tomentosa
