huh_name;scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;region;specificEpithet;orig_recby;orig_detby;geo_col;wiki_url
Pierre, Jean Baptiste Louis;0;Artabotrys;hexapetalus;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1863 - 31/12/1863;1;1;1863;nan;<NA>;;;;0;Inde;0;Cult. in hort. bot. Calcutt. Hab. Ceylan;0;88.288;22.558;0;0;P01985951;P01985951;Pierre;West Bengal;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Desmos;chinensis;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1863 - 31/12/1863;1;1;1863;nan;<NA>;;;;0;Inde;0;Cult in H. B. Calc;0;88.288;22.558;0;0;P01753370;P01753370;Pierre;West Bengal;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Dasymaschalon;blumei;0;0;Pierre, L;;<NA>;nan;<NA>;01/06/1864 - 30/06/1864;1;6;1864;nan;<NA>;;;;0;Inde;0;India;0;;;0;0;P01952532;P01952532;Pierre;;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Uvaria;hamiltonii;0;0;Pierre, L;;<NA>;nan;<NA>;01/05/1864 - 31/05/1864;1;5;1864;nan, nan;<NA>;;;;0;Chine;0;Hong-Kong;0;114.163;22.279;0, 0;0, 0;P00248186, P00248187;P00248186, P00248187;Pierre;;;;;;
Pierre, Jean Baptiste Louis;0;Hubera;cerasoides;0;0;Pierre, L;;<NA>;nan;<NA>;01/04/1864 - 30/04/1864;1;4;1864;Chaowasku, T;01/01/2008 - 31/12/2008;1;1;2008;0;Inde;0;Inde. Cult. in hort. bot. Calcutt.;0;88.288;22.558;0;0;P00160862;P00160862;Pierre;West Bengal;0;Pierre, L.;Chaowasku, T.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Polyalthia;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1864 - 31/12/1864;1;1;1864;Pierre, L;<NA>;;;;0;Inde;0;Cult. hort. bot. Cal;0;88.288;22.558;0;0;P02132588;P02132588;Pierre;West Bengal;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Mitrephora;thorelii;0;0;Pierre, L;;<NA>;nan;<NA>;01/09/1865 - 30/09/1865;1;9;1865;Pierre, L;<NA>;;;;0;Viet Nam;0;mont Gia-lao-me, prov. Bien-hoa, Cochinchine.;0;107.3167;10.9667;0;0;P00432199;P00432199;Pierre;Đồng Nai;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Dasymaschalon;blumei;0;0;Pierre, L;;<NA>;nan;<NA>;01/06/1865 - 30/06/1865;1;6;1865;nan;<NA>;;;;0;Inde;0;Cult. in h. b. Calc.;0;88.288;22.558;0;0;P01952529;P01952529;Pierre;West Bengal;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Cyathocalyx;zeylanicus;0;0;Pierre, L;;<NA>;nan;<NA>;01/03/1865 - 31/03/1865;1;3;1865;Pierre, L;<NA>;;;;0;Sri Lanka;0;Ceylan;0;;;0;0;P01981697;P01981697;Pierre;;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Miliusa;zeylanica;0;0;Pierre, L;;<NA>;nan;<NA>;01/03/1865 - 31/03/1865;1;3;1865;nan;<NA>;;;;0;Sri Lanka;0;Galles (Ceylan);0;80.216;6.035;0;0;P01967627;P01967627;Pierre;Galle;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Fissistigma;rubiginosum;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1865 - 31/12/1877;1;1;1865;nan;<NA>;;;;0;Cambodge;0;in prov Samrongtong Cambodiae;0;104.598;11.481;0;0;P01954418;P01954418;Pierre;Kampong Speu;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Miliusa;zeylanica;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1865 - 31/12/1865;1;1;1865;Chaowasku, T;01/01/2008 - 31/12/2008;1;1;2008;0;Sri Lanka;0;prope Pointe de Galles;0;80.218;6.026;0;0;P00160915;P00160915;Pierre;Galle;0;Pierre, L.;Chaowasku, T.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Goniothalamus;gabriacianus;0;0;Pierre, L;;<NA>;nan;<NA>;01/08/1866 - 31/08/1866;1;8;1866;Kessler, P, Kessler, P;01/06/2004 - 30/06/2004;1;6;2004;0;Viet Nam;0;ad Choben in prov. Baria. Cochinchine;0;105.02423500526315;14.377992905263158;0, 0;0, 0;P00432328, P00432330;P00432328, P00432330;Pierre;;;;;;
Pierre, Jean Baptiste Louis;0;Goniothalamus;saigonensis;0;0;Pierre, L;;<NA>;nan;<NA>;01/08/1866 - 31/08/1866;1;8;1866;nan;<NA>;;;;0;Viet Nam;0;in montibus Binh Dinh;0;107.133;10.533;0;0;P00361418;P00361418;Pierre;Bà Rịa - Vũng Tàu;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Goniothalamus;saigonensis;0;0;Pierre, L;;<NA>;nan;<NA>;01/07/1866 - 31/07/1866;1;7;1866;Pierre, L;<NA>;;;;0;Viet Nam;0;in montibus Dinh (Mu Xoï) ad Baria. alt. 500 met.;0;107.133;10.533;0;0;P00361417;P00361417;Pierre;Bà Rịa - Vũng Tàu;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Fissistigma;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/06/1866 - 30/06/1866;1;6;1866;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Cambodge;0;ad montem Kereev in prov. Samrongtong Cambodiae;0;104.208;11.96;0;0;P00750928;P00750928;Pierre;Kampong Speu;0;Pierre, L.;Kessler, P.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Uvaria;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/05/1866 - 31/05/1866;1;5;1866;Pierre, L;<NA>;;;;0;Viet Nam;0;ad Chaben in prov. Baria, Cochinchinae.;0;107.2167;10.4667;0;0;P01989453;P01989453;Pierre;Bà Rịa - Vũng Tàu;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Goniothalamus;gabriacianus;0;0;Pierre, L;;<NA>;nan;<NA>;01/10/1867 - 31/10/1867;1;10;1867;Kessler, P;<NA>;;;;0;Viet Nam;0;in prov. Baria austrocochinchinae. Monts Dinh;0;107.133;10.533;0;0;P00432329;P00432329;Pierre;Bà Rịa - Vũng Tàu;0;Pierre, L.;Kessler, P.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Artabotrys;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/09/1867 - 30/09/1867;1;9;1867;Pierre, L;<NA>;;;;0;Viet Nam;0;Ad Tan huyen in prov Bienhoa Cochinchinae;0;106.758;11.055;0;0;P01982720;P01982720;Pierre;Bình Dương;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Dasymaschalon;blumei;0;0;Pierre, L;;<NA>;nan;<NA>;01/06/1867 - 30/06/1867;1;6;1867;nan;<NA>;;;;0;Inde;0;India;0;;;0;0;P01952528;P01952528;Pierre;;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Alphonsea;philastreana;0;0;Pierre, L;;<NA>;nan;<NA>;01/03/1867 - 31/03/1867;1;3;1867;Pierre, L, Pierre, L;<NA>;;;;0;Viet Nam;0;In montibus Dinh ad Baria. Cochinchine;0;107.133;10.533;0, 0;0, 0;P01956308, P01956309;P01956308, P01956309;Pierre;;;;;;
Pierre, Jean Baptiste Louis;0;Cananga;odorata;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1867 - 31/12/1867;1;1;1867;Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;0;Cambodge;0;Cult. ad Phnompenh in Cambodiâ.;0;104.9224426;11.568271;0;0;P01986346;P01986346;Pierre;Phnom Penh;0;Pierre, L.;Kessler, P.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Desmos;grandifolius;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1868 - 31/12/1868;1;1;1868;Wun, NK;01/08/2010 - 31/08/2010;1;8;2010;0;Thaïlande;0;Penins. malay. ad Muong Pran in regno siamico;0;99.925;12.395;0;0;P00234210;P00234210;Pierre;Prachuap Khiri Khan(ประจวบคีรีขันธ์);0;Pierre, L.;Ng Kwok Wun;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Artabotrys;harmandii;0;0;Pierre, L;;<NA>;nan;<NA>;01/05/1870 - 31/05/1870;1;5;1870;nan;<NA>;;;;0;Cambodge;0;in prov. Pasath.;0;103.92;12.54;0;0;P00411025;P00411025;Pierre;Pursat;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Alphonsea;philastreana;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1871 - 31/12/1871;1;1;1871;Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;0;Viet Nam;0;in montibus Dinh ad Baria Gallicae Austro-Cochinchinae;0;107.1333;10.5333;0;0;P01956314;P01956314;Pierre;Bà Rịa - Vũng Tàu;0;Pierre, L.;Kessler, P.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Alphonsea;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1871 - 31/12/1871;1;1;1871;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;0;Viet Nam;0;in montibus Dinh ad Baria Gallicae austro-Cochinchinae;0;107.133;10.533;0;0;P01921648;P01921648;Pierre;Bà Rịa - Vũng Tàu;0;Pierre, L.;Kessler, P.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Mitrephora;thorelii;0;0;Pierre, L;;<NA>;nan;<NA>;01/04/1873 - 30/04/1873;1;4;1873;nan;<NA>;;;;0;Viet Nam;0;ad Trian in prov. Bienhoa, Cochinchine.;0;106.983;11.1;0;0;P00133879;P00133879;Pierre;Đồng Nai;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Polyalthia;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/03/1873 - 31/03/1873;1;3;1873;Pierre, L;<NA>;;;;0;Viet Nam;0;in prov. Bien Hoa, Coch. aust.;0;106.8536492;10.9569454;0;0;P06172275;P06172275;Pierre;Đồng Nai;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Goniothalamus;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/03/1874 - 31/03/1874;1;3;1874;Pierre, L;<NA>;;;;0;Viet Nam;0;ad Bao Chiang in prov. Bien Hoa Cochinchinae;0;107.3167;10.9667;0;0;P01982078;P01982078;Pierre;Đồng Nai;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Sageraea;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1874 - 31/01/1874;1;1;1874;Pierre, L;<NA>;;;;0;Viet Nam;0;in ins. Phu Quôc;0;104.009;10.265;0;0;P02008538;P02008538;Pierre;Kiên Giang;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Xylopia;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/08/1877 - 31/08/1877;1;8;1877;Pierre, L;<NA>;;;;0;Viet Nam;0;in montibus Baria. Cochinchinae;0;107.1688433;10.4962696;0;0;P02006084;P02006084;Pierre;Bà Rịa - Vũng Tàu;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Goniothalamus;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/03/1877 - 31/03/1877;1;3;1877;Pierre, L, Pierre, L;<NA>;;;;0;Viet Nam;0;Ad Bao Chiang in prov. Bien Hoa Cochinchinae;0;105.6892951;12.161713375;0, 0;0, 0;P01982079, P01982080;P01982079, P01982080;Pierre;;;;;;
Pierre, Jean Baptiste Louis;0;<NA>;indet.;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1877 - 31/01/1877;1;1;1877;nan, nan, nan;<NA>;;;;0;Viet Nam;0;Phu-Quoc;0;105.6892951;12.161713375;0, 0, 0;0, 0, 0;P01965443, P01965444, P01965449;P01965443, P01965444, P01965449;Pierre;;;;;;
Pierre, Jean Baptiste Louis;0;Artabotrys;intermedius;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1877 - 31/12/1877;1;1;1877;Pierre, L;<NA>;;;;0;Indonésie;0;Provenant de Java. Cult. in hort bot Saigonensis;0;;;0;0;P02029209;P02029209;Pierre;;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Artabotrys;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1877 - 31/12/1877;1;1;1877;Pierre, L;<NA>;;;;0;Viet Nam;0;Cochinchina. Juon. Culta in hort. bot. Saïgonensi;0;106.70625686645508;10.787822388983292;0;0;P01989210;P01989210;Pierre;Hồ Chí Minh;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Sageraea;elliptica;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1877 - 31/01/1877;1;1;1877;nan;<NA>;;;;0;Viet Nam;0;Phu-Quoc;0;103.96009738435517;10.217075721328262;0;0;P00247891;P00247891;Pierre;Kiên Giang;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Trivalvaria;macrophylla;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1877 - 31/12/1877;1;1;1877;nan;01/01/1987 - 31/12/1987;1;1;1987;0;Indonésie;0;Cult in H B Bogor. Hab. Java;0;106.797;-6.597;0;0;P00268436;P00268436;Pierre;West Java;0;Pierre, L.;van Setten, A.K.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Xylopia;pierrei;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1877 - 31/01/1877;1;1;1877;nan;<NA>;;;;0;Viet Nam;0;Phu-Quoc;0;104.009;10.265;0;0;P01984641;P01984641;Pierre;Kiên Giang;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Xylopia;vielana;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1877 - 31/01/1877;1;1;1877;nan;<NA>;;;;0;Viet Nam;0;Phu-Quoc;0;103.9880443;10.2153093;0;0;P02006195;P02006195;Pierre;Kiên Giang;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Polyalthia;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;01/07/1878 - 31/07/1878;1;7;1878;Pierre, L;<NA>;;;;0;Thaïlande;0;ad Song phee nong in prov. Petchapury.;0;99.677;12.864;0;0;P02030963;P02030963;Pierre;Phetchaburi(เพชรบุรี);0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;<NA>;indet.;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;<NA>;0;;;0;0;P01965448;P01965448;Pierre;;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Artabotrys;crassifolius;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Malaisie;0;Malacca;0;102.2614662;2.2245111;0;0;P01984401;P01984401;Pierre;Melaka;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Desmos;cochinchinensis;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Cult. in hort. bot. Calcutt. Hab Tennasserim.;0;88.288;22.558;0;0;P02007344;P02007344;Pierre;West Bengal;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Desmos;dinhensis;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Viet Nam;0;Cochinchine Française;0;;;0;0;P00234214;P00234214;Pierre;;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Desmos;dinnensis;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Viet Nam;0;Baria (Cochinchinia);0;107.1688433;10.4962696;0;0;P02007295;P02007295;Pierre;Bà Rịa - Vũng Tàu;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Miliusa;roxburghiana;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Cult. in. hort. bot. Calcutt. Hab Inde;0;88.288;22.558;0;0;P00160886;P00160886;Pierre;West Bengal;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Mitrephora;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;Pierre, L;<NA>;;;;0;<NA>;0;<NA>;0;;;0;0;P01967863;P01967863;Pierre;;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Polyalthia;sp.;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;Pierre, L;<NA>;;;;0;Viet Nam;0;<NA>;0;;;0;0;P02030927;P02030927;Pierre;;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Unona;tristis;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Viet Nam;0;[Cochinchine];0;;;0;0;P00732309;P00732309;Pierre;;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Uvaria;cordata;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;<NA>;0;;;0;0;P00248138;P00248138;Pierre;;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Uvaria;hamiltonii;0;0;Pierre, L;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Chine;0;Hongkong;0;114.163;22.279;0;0;P00248185;P00248185;Pierre;Hong Kong(香港);0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Poilane, Eugène;0;Xylopia;vielana;0;0;Poilane;;<NA>;nan;<NA>;17/07/1920 - 17/07/1920;17;7;1920;nan;<NA>;;;;0;Viet Nam;0;Annam : Phong Y. pr. de Thanh-hoa;0;105.4667;20.2;0;0;P02006192;P02006192;Poilane;Thanh Hóa;0;Poilane;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Alphonsea;gaudichaudiana;0;0;Poilane;;<NA>;nan;<NA>;05/10/1922 - 05/10/1922;5;10;1922;Kessler, P;25/10/1989 - 25/10/1989;25;10;1989;0;Viet Nam;0;Annam : Nui Han heo près de Nhatrang.;0;109.267;12.4;0;0;P01921611;P01921611;Poilane;Khánh Hòa;0;Poilane;Kessler, P.;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Goniothalamus;sp.;0;0;Poilane;;<NA>;nan;<NA>;27/12/1923 - 27/12/1923;27;12;1923;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;0;Viet Nam;0;Annam : Ca-na pro: Phanrang. 400 m alt.;0;108.8437;11.377;0;0;P01967809;P01967809;Poilane;Ninh Thuận;0;Poilane;Kessler, P.;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Desmos;velutinus;0;0;Poilane;;<NA>;nan;<NA>;20/10/1923 - 20/10/1923;20;10;1923;nan;<NA>;;;;0;Viet Nam;0;Annam : route de Nhatrang à Ninh Hoa. 600 m alt.;0;109.142;12.42;0;0;P01753498;P01753498;Poilane;Khánh Hòa;0;Poilane;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Xylopia;sp.;0;0;Poilane, E;;<NA>;nan;<NA>;22/10/1925 - 22/10/1925;22;10;1925;nan;<NA>;;;;0;Viet Nam;0;Annam : Cana province de Phamang;0;109.0188145;11.3650601;0;0;P02006092;P02006092;Poilane;Ninh Thuận;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Polyalthia;evecta;0;0;Poilane, E;;<NA>;nan;<NA>;03/11/1927 - 03/11/1927;3;11;1927;nan;<NA>;;;;0;Cambodge;0;Cambodge : près chaine Dangrek, pr: Siêm Réap, entre Coum Plouk et Anlong Veng;0;104.083;14.232;0;0;P01989002;P01989002;Poilane;Oudor MeanChey;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Uvaria;rufa;0;0;Poilane, E;;<NA>;nan;<NA>;15/06/1930 - 15/06/1930;15;6;1930;nan;<NA>;;;;0;Cambodge;0;Cambodge : La Kang Choeung pr: Kg. Speu;0;103.8196;11.7235;0;0;P00248384;P00248384;Poilane;Kampong Speu;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Miliusa;velutina;0;0;Poilane, E;;<NA>;nan;<NA>;06/06/1930 - 06/06/1930;6;6;1930;nan;<NA>;;;;0;Cambodge;0;Cambodge : Chambok pro: Kg. Speu;0;104.128;11.376;0;0;P00160905;P00160905;Poilane;Kampong Speu;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Desmos;velutinus;0;0;Poilane, E;;<NA>;nan;<NA>;23/04/1930 - 23/04/1930;23;4;1930;nan;<NA>;;;;0;Viet Nam;0;Cochinchine : Nui Bara pro: de Bienhoa;0;107.0;11.8172;0;0;P01753493;P01753493;Poilane;Bình Phước;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Rauwenhoffia;siamensis;0;0;Poilane, E;;<NA>;nan;<NA>;22/04/1930 - 22/04/1930;22;4;1930;nan;<NA>;;;;0;Viet Nam;0;Cochinchine : Nord de Nui Bara pro: de Bien hoa;0;107.0;11.8172;0;0;P00252363;P00252363;Poilane;Bình Phước;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Polyalthia;sp.;0;0;Poilane, E;;<NA>;nan;<NA>;11/01/1931 - 11/01/1931;11;1;1931;nan;<NA>;;;;0;Viet Nam;0;Tonkin. pro: de LaoKay, entre Trinh Thuong et Muông Hum . 2000 m alt.;0;103.736;22.609;0;0;P01955587;P01955587;Poilane;Lào Cai;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Orophea;sp.;0;0;Poilane, E;;<NA>;nan;<NA>;25/03/1932 - 25/03/1932;25;3;1932;nan;<NA>;;;;0;Laos, République démocratique populaire;0;Laos : Pae Bae, prov: L. Prabang;0;102.584;20.5855;0;0;P01967220;P01967220;Poilane;Louangphabang;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Fissistigma;maclurei;0;0;Poilane;;<NA>;nan;<NA>;07/12/1935 - 07/12/1935;7;12;1935;nan;<NA>;;;;0;Viet Nam;0;Tonkin : Phu-Lu, prov. de Laokay;0;104.187;22.319;0;0;P01964314;P01964314;Poilane;Lào Cai;0;Poilane;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Melodorum;mesnyi;0;0;Poilane, E;;<NA>;nan;<NA>;14/02/1935 - 14/02/1935;14;2;1935;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Viet Nam;0;Annam : Braïan près de Djiring pr. du Haut Donaï. 12 a 1500 m alt.;0;108.167;11.567;0;0;P01984713;P01984713;Poilane;Lâm Đồng;0;Poilane, E.;Kessler, P.;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Fissistigma;maclurei;0;0;Poilane;;<NA>;nan;<NA>;01/02/1936 - 01/02/1936;1;2;1936;nan;<NA>;;;;0;Viet Nam;0;Tonkin : Pho-Lu. pro. de Laokay;0;104.187;22.319;0;0;P01964315;P01964315;Poilane;Lào Cai;0;Poilane;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Polyalthia;sp.;0;0;Poilane, E;;<NA>;nan;<NA>;01/02/1947 - 28/02/1947;1;2;1947;Kessler, P;06/09/1985 - 06/09/1985;6;9;1985;0;Viet Nam;0;Indochine. 5 a 600 m.;0;;;0;0;P01955563;P01955563;Poilane;Kon Tum;0;Poilane, E.;Kessler, P.;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Artabotrys;sp.;0;0;Poilane, E;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Viet Nam;0;Tonkin : Cha-pa et Cho-bo;0;;;0;0;P01982724;P01982724;Poilane;;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Dasymaschalon;macrocalyx;0;0;Poilane;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Indochine : N. du Tonkin et du Laos.;0;;;0;0;P02006292;P02006292;Poilane;;0;Poilane;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Desmos;sessiliflorus;0;0;Poilane;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Indo-Chine.;0;;;0;0;P01753504;P01753504;Poilane;;0;Poilane;<NA>;Cambodia, Laos, Vietnam;0
Poilane, Eugène;0;Polyalthia;debilis;0;0;Poilane, E;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;<NA>;0;;;0;0;P01989047;P01989047;Poilane;;0;Poilane, E.;<NA>;Cambodia, Laos, Vietnam;0
Poli, Henri de;0;Desmos;chinensis;0;0;Poli, H de;;<NA>;nan;<NA>;16/12/1873 - 16/12/1873;16;12;1873;Wun, NK;01/08/2010 - 31/08/2010;1;8;2010;0;Chine;0;Hong-Kong. Ravin près du Gouvernement;0;114.165;22.275;0;0;P00234178;P00234178;Poli;Hong Kong(香港);0;Poli, H. de;Ng Kwok Wun;China, Indonesia;0
Poli, Henri de;0;Desmos;chinensis;0;0;Poli, H de;;<NA>;nan;<NA>;20/04/1875 - 20/04/1875;20;4;1875;Wun, NK;01/08/2010 - 31/08/2010;1;8;2010;0;Chine;0;Hong Kong. East Point;0;114.255;22.256;0;0;P00234179;P00234179;Poli;Hong Kong(香港);0;Poli, H. de;Ng Kwok Wun;China, Indonesia;0
Poli, Henri de;0;Uvaria;grandiflora;0;0;Poli, H de;;<NA>;nan;<NA>;20/04/1875 - 20/04/1875;20;4;1875;nan;<NA>;;;;0;Chine;0;East Point. Hong-Kong;0;114.1848162;22.2813704;0;0;P00262295;P00262295;Poli;Hong Kong(香港);0;Poli, H. de;<NA>;China, Indonesia;0
