scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;specificEpithet;orig_recby;orig_detby;country_iso3;status;accepted_name;ipni_no;global_id;childData_id;accSpecies_id;colnum_fullprefix;region;to_check;to_check_det;.val;.equ;.zer;.cap;.cen;.con;.gbf;.inst;.summary
Polyalthia lanceolata S.Vidal;Haplostichanthus;lanceolata;S.Vidal;0;Barbon, EB;"Barbon, EB; Romero, EM; Fuentes, RE PPI 13103 ";Barbon;13103;nan;0;10;7;1994;Xue, B;2012-10-01T00:00:00;1;10;2012;PH;Philippines;0;So. Kapuntian, Brgy, San Jose, San Mariano.;0;122.05;16.983333;nan;Botany;L1762670;L.1762670;Barbon;0.0;"Barbon EB; Romero EM; Fuentes RE";Xue B;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1;0;0;0;0;;;;;;;;;;;;
Rollinia deliciosa Saff.;Annona;mucosa;Jacq.;0;Barbon, EB;"Barbon, EB; et al. PPI 1677 ";Barbon;1677;nan;0;9;5;1991;nan;nan;;;;PH;Philippines;0;Mindanao, Agusan Norte, Tungao, Nalco.;0;125.571944;8.777222;nan;Botany;L1764972;L.1764972;Barbon;0.0;"Barbon EB; et al.";;PHL;ACCEPTED;Annona mucosa;https://ipni.org/n/72259-1;0;0;0;0;;;;;;;;;;;;
Annona muricata L.;Annona;muricata;L.;0;Barbon, EB;"Barbon, EB; et al. PPI 1728 ";Barbon;1728;nan;0;10;5;1991;nan;nan;;;;PH;Philippines;0;Mindanao, Agusan Norte, Tungao, NALCO;0;125.571944;8.777222;nan;Botany;L1755327;L.1755327;Barbon;0.0;"Barbon EB; et al.";;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2;0;0;0;0;;;;;;;;;;;;
Uvaria rufa (Dunal) Blume;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Barbon, EB;"Barbon, EB; et al. PPI 18971 ";Barbon;18971;nan;0;18;12;1995;nan;nan;;;;PH;Philippines;0;Luzon, Cagayan, Brgy. San Vicente, Palaui Island, Sta.Ana.;0;122.133333;18.55;nan;Botany;L1768739;L.1768739;Barbon;0.0;"Barbon EB; et al.";;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;0;0;0;0;;;;;;;;;;;;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Barbon, EB;"Barbon, EB; et al. PPI 1909 ";Barbon;1909;nan;0;21;5;1991;nan;nan;;;;PH;Philippines;0;Mindanao, Agusan Norte, Tungao, NALCO;0;125.571944;8.777222;nan;Botany;L1753673;L.1753673;Barbon;0.0;"Barbon EB; et al.";;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;0;0;0;0;;;;;;;;;;;;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Barbon, EB;"Barbon, EB; et al. PPI 2013 ";Barbon;2013;nan;0;23;8;1991;nan;nan;;;;PH;Philippines;0;Luzon/Polillo, Quezon, Burdeos, Kinabuawan;0;121.466667;14.066667;nan;Botany;L1753679;L.1753679;Barbon;0.0;"Barbon EB; et al.";;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;0;0;0;0;;;;;;;;;;;;
Goniothalamus elmeri Merr.;Goniothalamus;elmeri;Merr.;0;Barbon, EB;"Barbon, EB; Alvarez, RJ; Garcia, HG PPI 2139 ";Barbon;2139;nan;0;30;8;1991;nan;nan;;;;PH;Philippines;0;Luzon/Polillo, Quezon, Sibulan, Sta. Maria.;0;121.947463;14.720753;nan;Botany;L3966277;L.3966277;Barbon;0.0;"Barbon EB; Alvarez RJ; Garcia HG";;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1;0;0;0;0;;;;;;;;;;;;
Uvaria rufa (Dunal) Blume;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Barbon, EB;"Barbon, EB; et al. PPI 22031 ";Barbon;22031;nan;0;20;12;1995;nan;nan;;;;PH;Philippines;0;Luzon, Cagayan, Brgy. San Vicente, Palaui Island, Sta.Ana.;0;122.133333;18.55;nan;Botany;L1768740;L.1768740;Barbon;0.0;"Barbon EB; et al.";;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;0;0;0;0;;;;;;;;;;;;
Uvaria sorzogonensis C.Presl;Uvaria;littoralis;(Blume) Blume;0;Barbon, EB;"Barbon, EB; Garcia, HG; Romero, EM PPI 22066 ";Barbon;22066;nan;0;20;12;1995;nan;nan;;;;PH;Philippines;0;Luzon, Cagayan, Brgy. San Vicente, Palaui Island, Sta.Ana.;0;122.133333;18.55;nan;Botany;L1768681;L.1768681;Barbon;0.0;"Barbon EB; Garcia HG; Romero EM";;PHL;ACCEPTED;Uvaria littoralis;https://ipni.org/n/75784-1;0;0;0;0;;;;;;;;;;;;
Uvaria rufa (Dunal) Blume;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Barbon, EB;"Barbon, EB; et al. PPI 22372 ";Barbon;22372;nan;0;11;3;1996;nan;2002-05-22T00:00:00;22;5;2002;PH;Philippines;0;Luzon, Bulacan, Angat Watershed Area, Norzagaray.;0;121.166667;14.85;nan;Botany;L1768738;L.1768738;Barbon;0.0;"Barbon EB; et al.";;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;0;0;0;0;;;;;;;;;;;;
Anaxagorea luzonensis A.Gray;Anaxagorea;luzonensis;A.Gray;0;Barbon, EB;"Barbon, EB; et al. PPI 22425 ";Barbon;22425;nan;0;17;5;1996;nan;nan;;;;PH;Philippines;0;Luzon, Bulacan, Angat Watershed Area, Norzagaray.;0;121.166667;14.85;nan;Botany;L1744581;L.1744581;Barbon;0.0;"Barbon EB; et al.";;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1;0;0;0;0;;;;;;;;;;;;
Anaxagorea luzonensis A.Gray;Anaxagorea;luzonensis;A.Gray;0;Barbon, EB;"Barbon, EB; et al. PPI 2341 ";Barbon;2341;nan;0;6;9;1991;nan;nan;;;;PH;Philippines;0;Luzon, Quezon, Rial, Lalawinan, Tipuan, NBG;0;121.6;14.666667;nan;Botany;L1744582;L.1744582;Barbon;0.0;"Barbon EB; et al.";;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1;0;0;0;0;;;;;;;;;;;;
Popowia pisocarpa (Blume) Endl.;Popowia;pisocarpa;(Blume) Endl. ex Walp.;0;Barbon, EB;"Barbon, EB; Garcia, HG; Sagcal, E PPI 5831 ";Barbon;5831;nan;0;2;2;1992;Kessler, PJA;2000-10-01T00:00:00;1;10;2000;PH;Philippines;0;Isl. SamarProv: SamarLoc: Mt. Sohoton Natural Bridge National Park, Basey;0;125.416667;11.616667;nan;Botany;L1759063;L.1759063;Barbon;0.0;"Barbon EB; Garcia HG; Sagcal E";Kessler PJA;PHL;ACCEPTED;Popowia pisocarpa;https://ipni.org/n/74881-1;0;0;0;0;;;;;;;;;;;;
Neo-uvaria merrillii (C.B.Rob.) Chaowasku;Neo-Uvaria;acuminatissima;(Miq.) Airy Shaw;0;Barnes, PT;367;nan;367;nan;0;;3;1904;Chaowasku, T;nan;;;;PH;Philippines;0;Lamao;0;120.5942;14.5136;NHMUK;BOT;BM000560230;BM000560230;Barnes;0.0;Parker Thayer Barnes;Tanawat Chaowasku;PHL;ACCEPTED;Neo-Uvaria acuminatissima;https://ipni.org/n/74172-1;0;0;0;0;;;;;;;;;;;;
Uvaria alba Merr.;Uvaria;alba;Merr.;0;Barnes, PT;50;nan;50;nan;0;;8;1903;Turner, IM;nan;;;;PH;Philippines;0;Lamao;0;120.5942;14.5136;NHMUK;BOT;BM001121308;BM001121308;Barnes;0.0;Parker Thayer Barnes;Ian Mark Turner;PHL;ACCEPTED;Uvaria alba;https://ipni.org/n/75556-1;0;0;0;0;;;;;;;;;;;;
0;Cyathocalyx;globosus;Merr.;0;Barnes, PT;560;nan;560;nan;01/03/1904 - 31/03/1904;1;3;1904;nan;nan;;;;PH;Philippines;0;Philippines. Lamao River. Prov. of Bataan, Luzon;0;120.578;14.502;0;0;P00391137;P00391137;Barnes;0.0;Barnes, P.T.;;PHL;ACCEPTED;Cyathocalyx globosus;https://ipni.org/n/72657-1;nan;nan;nan;;Bataan;;;True;True;True;True;True;True;True;True;True
Neo-uvaria merrillii (C.B.Rob.) Chaowasku;Neo-Uvaria;acuminatissima;(Miq.) Airy Shaw;0;Barnes, PT;61;nan;61;nan;0;;10;1903;Chaowasku, T;nan;;;;PH;Philippines;0;Lamao;0;120.5942;14.5136;NHMUK;BOT;BM000560225;BM000560225;Barnes;0.0;Parker Thayer Barnes;Tanawat Chaowasku;PHL;ACCEPTED;Neo-Uvaria acuminatissima;https://ipni.org/n/74172-1;0;0;0;0;;;;;;;;;;;;
0;Goniothalamus;lancifolius;Merr.;0;Barros, C;24844;nan;24844;nan;01/08/1915 - 31/10/1915;1;8;1915;nan;nan;;;;PH;Philippines;0;Philippines. Province of Cagayan. Luzon;0;121.694;18.228;0;0;P01988147;P01988147;Barros;0.0;Barros, C.;;PHL;ACCEPTED;Goniothalamus lancifolius;https://ipni.org/n/73208-1;nan;nan;nan;;Cagayan;;;True;True;True;True;True;True;True;True;True
0;Artabotrys;hamatus;Hook.f. & Thomson;0;Barthe;nan, nan;nan;nan;nan;01/01/1857 - 31/12/1857;1;1;1857;nan, nan;nan;;;;PH;Philippines;0;Manille;0;120.9809837;14.5908666;0, 0;0, 0;P02029215, P01983823;P02029215, P01983823;Barthe;;;;;;;;;;;;;;;;;;;;;;;
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;(Blanco) Merr.;0;Bawan, F;Bawan, F FB 24198 ;Bawan;24198;nan;0;1;5;1915;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;0;Philippines. Luzon, Bataan Prov.;0;120.416667;14.666667;nan;Botany;L1757258;L.1757258;Bawan;0.0;Bawan F;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;0;0;0;0;;;;;;;;;;;;
0;Pseuduvaria;philippinensis;Merr.;0;Bawan, F;25305;nan;25305;nan;01/03/1916 - 31/03/1916;1;3;1916;Su, YCF;01/09/2001 - 30/09/2001;1;9;2001;PH;Philippines;0;Philippines. Province of Tayabas. Luzon;0;121.5918364;14.0263471;0;0;P00268521;P00268521;Bawan;0.0;Bawan, F.;Su, Y.C.F.;PHL;ACCEPTED;Pseuduvaria philippinensis;https://ipni.org/n/74961-1;nan;nan;nan;;Quezon;;;True;True;True;True;True;True;True;True;True
0;Orophea;cumingiana;S.Vidal;0;Bernardo, A;13107;nan;13107;nan;01/05/1909 - 31/05/1909;1;5;1909;Kessler, P;07/01/1986 - 07/01/1986;7;1;1986;PH;Philippines;0;Philippines. Cagayan Province. Luzon;0;121.833;18.0;0;0;P01987507;P01987507;Bernardo;0.0;Bernardo, A.;Kessler, P.;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1;nan;nan;nan;;Cagayan;;;True;True;True;True;True;True;True;True;True
0;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Borden, TE;1400;nan;1400;nan;01/07/1904 - 31/07/1904;1;7;1904;nan;nan;;;;PH;Philippines;0;Philippines. Lamao River, Mt. Mariveles, Province of Bataan, Luzon.;0;120.521;14.517;0;0;P01952561;P01952561;Borden;0.0;Borden, T.E.;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;nan;nan;nan;;Bataan;;;True;True;True;True;True;True;True;True;True
0;Mitrephora;lanotan;(Blanco) Merr.;0;Borden, TE;2924;nan;2924;nan;01/03/1905 - 31/03/1905;1;3;1905;nan;nan;;;;PH;Philippines;0;Philippines. Lamao River, Mt. Mariveles, Province of Bataan, Luzon.;0;120.521;14.517;0;0;P01967843;P01967843;Borden;0.0;Borden, T.E.;;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;nan;nan;nan;;Bataan;;;True;True;True;True;True;True;True;True;True
0;Artabotrys;cumingianus;S.Vidal;0;Borden, TE;2950;nan;2950;nan;01/03/1905 - 31/03/1905;1;3;1905;nan;nan;;;;PH;Philippines;0;Philippines. Lamao River, Mt. Mariveles, Province of Batan, Luzon.;0;120.521;14.517;0;0;P02029202;P02029202;Borden;0.0;Borden, T.E.;;PHL;ACCEPTED;Artabotrys cumingianus;https://ipni.org/n/72378-1;nan;nan;nan;;Bataan;;;True;True;True;True;True;True;True;True;True
0;Cyathocalyx;globosus;Merr.;0;Borden, TE;646;nan;646;nan;01/04/1904 - 30/04/1904;1;4;1904;nan;nan;;;;PH;Philippines;0;Philippines. Lamao River. Prov. of Bataan, Luzon;0;120.575;14.511;0;0;P00751132;P00751132;Borden;0.0;Borden, T.E.;;PHL;ACCEPTED;Cyathocalyx globosus;https://ipni.org/n/72657-1;nan;nan;nan;;Bataan;;;True;True;True;True;True;True;True;True;True
0;Mitrephora;lanotan;(Blanco) Merr.;0;Borden, TE;763;nan;763;nan;01/05/1904 - 31/05/1904;1;5;1904;nan;nan;;;;PH;Philippines;0;Philippines. Lamao River, Mt. Mariveles, Province of Bataan, Luzon.;0;120.521;14.517;0;0;P01967844;P01967844;Borden;0.0;Borden, T.E.;;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;nan;nan;nan;;Bataan;;;True;True;True;True;True;True;True;True;True
0;Cyathocalyx;globosus;Merr.;0;Borden, TE;nan;nan;nan;nan;01/04/1904 - 30/04/1904;1;4;1904;nan, nan;nan;;;;PH;Philippines;0;Philippines. Lamao River. Prov. of Bataan, Luzon.;0;120.578;14.502;0, 0;0, 0;P00751131, P00751134;P00751131, P00751134;Borden;;nan;;PHL;ACCEPTED;Cyathocalyx globosus;https://ipni.org/n/72657-1;nan;nan;nan;;;;;True;True;True;True;True;True;True;True;True
Goniothalamus dolichopetalus Merr.;Goniothalamus;dolichopetalus;Merr.;0;Britton, BB;Britton, BB  480 ;Britton;480;nan;0;28;10;1953;Tang, CC;2014-10-01T00:00:00;1;10;2014;PH;Philippines;0;Basilan, Isabela, Balactasan River.;0;122.0432;6.7241;nan;Botany;L2067223;L.2067223;Britton;0.0;Britton BB;Tang CC;PHL;ACCEPTED;Goniothalamus dolichopetalus;https://ipni.org/n/73183-1;0;0;0;0;;;;;;;;;;;;
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;mindorensis;(Merr.) Heusden;0;Burley, JS;Burley, JS  149 ;Burley;149;nan;0;25;4;1987;Kessler, PJA;1989-04-01T00:00:00;1;4;1989;PH;Philippines;0;E. MIndoro, N slope of Mt. Alinyaban, 5 km SW of Puerto Galera.;0;120.916667;13.466667;nan;Botany;L1757053;L.1757053;Burley;0.0;Burley JS;Kessler PJA;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1;0;0;0;0;;;;;;;;;;;;
Drepananthus philippinensis Merr.;Drepananthus;acuminatus;(C.B.Rob.) Survesw. & R.M.K.Saunders;0;Burley, JS;Collector Number: 178;Collector;178;nan;0;28;4;1987;Burley, JS;nan;;;;PH;Philippines;0;"7 km southwest Puerto Galera; west of marble quarry; Mt. Talipanan";0;120.917;13.4667;BPBM;BISH;BISH620170;620170;Burley;0.0;Burley, J.S.;J.S.Burley;PHL;ACCEPTED;Drepananthus acuminatus;https://ipni.org/n/77109466-1;0;0;0;0;;;;;;;;;;;;
Polyalthia mindorensis Merr.;Polyalthia;mindorensis;Merr.;0;Burley, JS;Burley, JS  179 ;Burley;179;nan;0;28;4;1987;nan;nan;;;;PH;Philippines;0;E Mindoro, W of marble Quarry, Mt. Talipanan, 7km SW of Puerto Galera;0;120.9548;13.5006;nan;Botany;L1767138;L.1767138;Burley;;nan;;PHL;ACCEPTED;Polyalthia mindorensis;https://ipni.org/n/77070439-1;0;0;0;0;;;;;;;;;;;;
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ophthalmicus;(Roxb. ex G.Don) J.Sinclair;0;Burley, JS;Burley, JS  181 ;Burley;181;nan;0;28;4;1987;Mols, JB;nan;;;;PH;Philippines;0;"Philippines, East Mindoro, near Marble Quarry on Mt. Talipanan, 7 km SW of Puerto Galera, c. 13.28 N; 120.55 E.";0;120.916667;13.466667;nan;Botany;L1758768;L.1758768;Burley;;nan;;PHL;ACCEPTED;Phaeanthus ophthalmicus;https://ipni.org/n/74450-1;0;0;0;0;;;;;;;;;;;;
Goniothalamus elmeri Merr.;Goniothalamus;elmeri;Merr.;0;Burley, JS;Collector Number: 209, Burley, JS  209 ;Collector;209;nan;0;30;4;1987;Burley, JS, nan;1987-01-01T00:00:00;1;1;1987;PH;Philippines;0;"Mindoro: Summit ridge Mt Alinyaban; 6 km SW Puerto Galera";0;120.917;13.4667;BPBM, <NA>;BISH, Botany;BISH620749, WAG1567043;620749, WAG.1567043;Burley;;nan;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1;0;0;0;0;;;;;;;;;;;;
Mitrephora reflexa Merr.;Mitrephora;reflexa;Merr.;0;Burley, JS;Burley, JS  60 ;Burley;60;nan;0;3;4;1987;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;0;Philippines. Luzon, Quezon National Park, between Pagbiloa and Atimonan.;0;121.833333;13.983333;nan;Botany;L1762152;L.1762152;Burley;0.0;Burley JS;Weerasooriya AD;PHL;ACCEPTED;Mitrephora reflexa;https://ipni.org/n/74037-1;0;0;0;0;;;;;;;;;;;;
0;Anaxagorea;luzonensis;A.Gray;0;Callery;8;nan;8;nan;01/01/1840 - 31/12/1840;1;1;1840;nan;01/01/1982 - 31/12/1982;1;1;1982;PH;Philippines;0;Manille - Calawan.;0;121.3149851;14.1453986;0;0;P01960557;P01960557;Callery;0.0;Callery;van Benthem, F.DJ.;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1;nan;nan;nan;;Laguna;;;True;True;True;True;False;True;True;True;False
0;Artabotrys;cagayanensis;Merr.;0;Castillo, E;22719;nan;22719;nan;01/04/1915 - 31/05/1915;1;4;1915;nan;nan;;;;PH;Philippines;0;Philippines. Province of Cagayan. Luzon;0;121.83;18.0;0;0;P00389960;P00389960;Castillo;0.0;Castillo, E.;;PHL;ACCEPTED;Artabotrys cagayanensis;https://ipni.org/n/72363-1;nan;nan;nan;;Cagayan;;;True;True;True;True;True;True;True;True;True
Anaxagorea luzonensis A.Gray;Anaxagorea;luzonensis;A.Gray;0;Castro, M;"Castro, M; Barbon, EB; Garcia, HG PPI 22074 ";Castro;22074;nan;0;6;3;1996;nan;nan;;;;PH;Philippines;0;Luzon, Batangas, Mt. Maculot, Cuenca.;0;121.05;13.916667;nan;Botany;L1744519;L.1744519;Castro;0.0;"Castro M; Barbon EB; Garcia HG";;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1;0;0;0;0;;;;;;;;;;;;
0;Orophea;unguiculata;(Elmer) Y.C.F.Su & R.M.K.Saunders;0;Cenabre, AL;25533;nan;25533;nan;01/05/1916 - 31/05/1916;1;5;1916;nan;nan;;;;PH;Philippines;0;Philippines. Camarines Province. Luzon;0;122.793;14.013;0;0;P00268545;P00268545;Cenabre;0.0;Cenabre, A.L.;;PHL;SYNONYM;Pseuduvaria unguiculata;https://ipni.org/n/74278-1;nan;nan;nan;;Bicol Region (Region V);;;True;True;True;True;True;True;True;True;True
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;(Merr.) Merr.;0;Cenabre, AL;"Cenabre, AL; et al. FB 28558 ";Cenabre;28558;nan;0;1;6;1921;nan;nan;;;;PH;Philippines;0;Nueva Vizcaya, Province Luzon.;0;121.124245;16.324685;nan;Botany;L1756249;L.1756249;Cenabre;0.0;"Cenabre AL; et al.";;PHL;ACCEPTED;Dasymaschalon clusiflorum;https://ipni.org/n/72729-1;0;0;0;0;;;;;;;;;;;;
0;Uvaria;sorzogonensis;(Blume) Blume;0;Cenabre, AL;29133;nan;29133;nan;01/02/1923 - 28/02/1923;1;2;1923;nan;nan;;;;PH;Philippines;0;Philippines. Puerto Princesa. Palawan;0;118.7350414;9.7376025;0;0;P00248444;P00248444;Cenabre;0.0;Cenabre, A.L.;;PHL;SYNONYM;Uvaria littoralis;https://ipni.org/n/75939-1;nan;nan;nan;;Palawan;;;True;True;True;True;True;True;True;True;True
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ophthalmicus;(Roxb. ex G.Don) J.Sinclair;0;Cenabre, AL;Cenabre, AL FB 29982 ;Cenabre;29982;nan;0;1;7;1925;Mols, JB;nan;;;;PH;Philippines;0;"Philippines, Palawan, Province Palawan, Palawan, c. 10.00 N; 118.45 E.";0;118.75;10.0;nan;Botany;L1758781;L.1758781;Cenabre;0.0;Cenabre AL;Mols JB;PHL;ACCEPTED;Phaeanthus ophthalmicus;https://ipni.org/n/74450-1;0;0;0;0;;;;;;;;;;;;
0;Mitrephora;lanotan;(Blanco) Merr.;0;Cenabre, AL;nan, nan;nan;nan;nan;01/02/1923 - 28/02/1923;1;2;1923;Kessler, P, nan;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Puerto Princesa. Palawan;0;121.99508594;9.79847346;0, 0;0, 0;P00379281, P01987358;P00379281, P01987358;Cenabre;;;;;;;;;;;;;;;;;;;;;;;
Annona squamosa L.;Annona;squamosa;Jacq.;0;Christenhusz, MJM;Christenhusz, MJM  38 ;Christenhusz;38;nan;0;26;9;1998;Christenhusz, MJM;nan;;;;PH;Philippines;0;4th street, New Manila, Quezon City, Luzon;0;121.050278;14.6425;nan;Botany;U1071394;U.1071394;Christenhusz;0.0;Christenhusz MJM;Christenhusz MJM;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72320-1;0;0;0;0;;;;;;;;;;;;
Popowia pisocarpa (Blume) Endl.;Popowia;pisocarpa;(Blume) Endl. ex Walp.;0;Clemens, MS;Clemens, MS  1007 ;Clemens;1007;nan;0;1;4;1907;nan;nan;;;;PH;Philippines;0;Cam. Keithley, Lake Lanao, Mindanao;0;124.25;7.883333;nan;Botany;L1759062;L.1759062;Clemens;0.0;Clemens MS;;PHL;ACCEPTED;Popowia pisocarpa;https://ipni.org/n/74881-1;0;0;0;0;;;;;;;;;;;;
Friesodielsia longiflora (Merr.) Steenis;Friesodielsia;longiflora;(Merr.) Steenis;0;Clemens, MS;Clemens, MS  s.n. ;Clemens;nan;nan;0;1;6;1907;nan;nan;;;;PH;Philippines;0;Camp Keithley, Lake Lanao, Mindnao;0;124.25;7.883333;nan;Botany;L1765210;L.1765210;Clemens;0.0;Clemens MS;;PHL;ACCEPTED;Friesodielsia longiflora;https://ipni.org/n/73123-1;0;0;0;0;;;;;;;;;;;;
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;grandifolium;(Elmer) B.Xue & R.M.K.Saunders;0;Co, LL ;Co 3-10-22;Co;3-10-22;nan;0;;;;nan;nan;;;;PH;Philippines;0;Sierra Madre Mtn. Range (east foothills), Isabela province, Palanan municipality, Barangay San Isidro, Sitio Diago, ca. 1.5 km SSE of Palanan Point. [Transect Plot 3-10] Transect tre.. 80 degrees to 160 degrees.;0;122.511667;17.13;MO;MO;MO101228526;101228526;Co;0.0;"L.L. Co;Benito C. Tan";;PHL;SYNONYM;Monoon grandifolium;https://ipni.org/n/72962-1;0;0;0;0;;;;;;;;;;;;
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;grandifolium;(Elmer) B.Xue & R.M.K.Saunders;0;Co, LL ;Co 3-10-34;Co;3-10-34;nan;0;;;;nan;nan;;;;PH;Philippines;0;Sierra Madre Mtn. Range (east foothills), Isabela province, Palanan municipality, Barangay San Isidro, Sitio Diago, ca. 1.5 km SSE of Palanan Point. [Transect Plot 3-10] Transect tre.. 80 degrees to 160 degrees.;0;122.511667;17.13;MO;MO;MO101228891;101228891;Co;0.0;"L.L. Co;Benito C. Tan";;PHL;SYNONYM;Monoon grandifolium;https://ipni.org/n/72962-1;0;0;0;0;;;;;;;;;;;;
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;grandifolium;(Elmer) B.Xue & R.M.K.Saunders;0;Co, LL ;Co 3-10-35;Co;3-10-35;nan;0;;;;nan;nan;;;;PH;Philippines;0;Sierra Madre Mtn. Range (east foothills), Isabela province, Palanan municipality, Barangay San Isidro, Sitio Diago, ca. 1.5 km SSE of Palanan Point. [Transect Plot 3-10] Transect tre.. 80 degrees to 160 degrees.;0;122.511667;17.13;MO;MO;MO101228895;101228895;Co;0.0;"L.L. Co;Benito C. Tan";;PHL;SYNONYM;Monoon grandifolium;https://ipni.org/n/72962-1;0;0;0;0;;;;;;;;;;;;
Polyalthia loheri Merr.;Haplostichanthus;lanceolata;S.Vidal;0;Co, LL ;Co 3-2-10;Co;3-2-10;nan;0;;;;nan;nan;;;;PH;Philippines;0;"Sierra Madre Mtn. Range (east foothills), Isabela province, Palanan municipality, Barangay San Isidro, hills north of Sitio Diago. [Transect Plot 3-2] continuation of Transect 3-1; Transect trend: NE to SW; from 50 m to 63 m. Slope 25 degrees. Emergent trees up to c 35 m tall.";0;122.515;17.128333;MO;MO;MO101220093;101220093;Co;0.0;"L.L. Co;Benito C. Tan";;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1;0;0;0;0;;;;;;;;;;;;
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;grandifolium;(Elmer) B.Xue & R.M.K.Saunders;0;Co, LL ;Co 3-2-27;Co;3-2-27;nan;0;;;;nan;nan;;;;PH;Philippines;0;"Sierra Madre Mtn. Range (east foothills), Isabela province, Palanan municipality, Barangay San Isidro, hills north of Sitio Diago. [Transect Plot 3-2] continuation of Transect 3-1; Transect trend: NE to SW; from 50 m to 63 m. Slope 25 degrees. Emergent trees up to c 35 m tall.";0;122.515;17.128333;MO;MO;MO101220464;101220464;Co;0.0;"L.L. Co;Benito C. Tan";;PHL;SYNONYM;Monoon grandifolium;https://ipni.org/n/72962-1;0;0;0;0;;;;;;;;;;;;
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;grandifolium;(Elmer) B.Xue & R.M.K.Saunders;0;Co, LL ;Co 3-2-29;Co;3-2-29;nan;0;;;;nan;nan;;;;PH;Philippines;0;"Sierra Madre Mtn. Range (east foothills), Isabela province, Palanan municipality, Barangay San Isidro, hills north of Sitio Diago. [Transect Plot 3-2] continuation of Transect 3-1; Transect trend: NE to SW; from 50 m to 63 m. Slope 25 degrees. Emergent trees up to c 35 m tall.";0;122.515;17.128333;MO;MO;MO101220497;101220497;Co;0.0;"L.L. Co;Benito C. Tan";;PHL;SYNONYM;Monoon grandifolium;https://ipni.org/n/72962-1;0;0;0;0;;;;;;;;;;;;
