;scientific_name;genus;species-tobesplit;country_id;locality;ddlat;ddlong;recorded_by;colnum;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;barcode;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;prel_bc;prel_herbCode;prel_code;prel_code_X
82;Pyramidanthe prismatica (Hook.f. & Thomson) J.Sinclair;Pyramidanthe;Pyramidanthe prismatica;ID;Central Kalimantan, Nyaru Menteng Arboretum.;-2.033333;113.783333;"Sidiyasa K; Arifin Z; Abadi F";"Sidiyasa, K; Arifin, Z; Abadi, F  2396 ";12;1;2001;Kessler PJA;;;Botany;l.4407682;0;0;0;0;0;0;;;;0;0;0;4407682;;l.;
83;Popowia pisocarpa (Blume) Endl.;Popowia;Popowia pisocarpa;ID;East Kalimantan, Meratus mountain forest, ITCI kenangan.;-1.0;116.333333;"Adriansyah; Abadi F; Gozali I; Budiarti I";"Adriansyah; Abadi, F; Gozali, I; Budiarti, I AA 3024 ";3;12;2000;Kessler PJA;;;Botany;l.4407679;0;0;0;0;0;0;;;;0;0;0;4407679;;l.;
84;Artabotrys R.Br.;Artabotrys;;ID;Central Kalimantan, Kabupaten Kapuas, Kecamatan Timpah.;-1.716667;114.516667;"Sidiyasa K; Ambriansyah; Adriansyah";"Sidiyasa, K; Ambriansyah; Adriansyah  2568 ";12;10;2001;Sidiyasa K;;;Botany;L.4407404;0;0;0;0;0;0;;;;0;0;0;4407404;L;L.;
85;Melodorum fruticosum Lour.;Melodorum;Melodorum fruticosum;ID;South Kalimantan, Pulau Sebuku east of Pulau Laut, kampung Kuari.;-3.6;116.383333;Ambriansyah;Ambriansyah AA 2457 ;2;5;2001;Kessler PJA;;;Botany;l.4407473;0;0;0;0;0;0;;;;0;0;0;4407473;;l.;
86;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;Unona sumatrana;ID;Meratus 5230 area, PT. ITCI Kenangan, Balikpapan.;-1.083333;116.7;Ambriansyah;Ambriansyah AA 611 ;27;9;1992;"Johnson DM; Murray NA";;;Botany;L.4407219;0;0;0;0;0;0;;;;0;0;0;4407219;L;L.;
87;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;South Kalimantan, Pulau Sebuku east of Pulau Laut, Daeng Setuju disturbed forest.;-3.516667;116.35;"Sidiyasa K; Ambriansyah";"Sidiyasa, K; Ambriansyah  2471 ";21;4;2001;Kessler PJA;;;Botany;l.4407673;0;0;0;0;0;0;;;;0;0;0;4407673;;l.;
88;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;South Kalimantan, Pulau Sebuku east of Pulau Laut, Tanah Putih Timur.;-3.516667;116.333333;"Sidiyasa K; Ambriansyah";"Sidiyasa, K; Ambriansyah  2495 ";24;4;2001;Kessler PJA;;;Botany;l.4407672;0;0;0;0;0;0;;;;0;0;0;4407672;;l.;
89;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;East Kalimantan, Wanariset area, Wartono Kadri, Semoi road.;-0.990694;116.946944;"Slik JWF; Arifin Z";"Slik, JWF; Arifin, Z  120 ";22;12;2001;Kessler PJA;;;Botany;L.4407669;0;0;0;0;0;0;;;;0;0;0;4407669;L;L.;
90;Polyalthia Blume;Polyalthia;;ID;West Kalimantan, Kabupaten Sintang. Areal Plasma Nutfah Tegua Tibun, PT. Halisa.;0.683333;110.966667;"Albertus; Sidiyasa K";"Albertus; Sidiyasa, K  2286 ";20;10;2000;Kessler PJA;;;Botany;l.4407674;0;0;0;0;0;0;;;;0;0;0;4407674;;l.;
91;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;Central Kalimantan, Kapuas river, Danau Bagantung Blok E area.;-2.2;114.6;Ambriansyah;Ambriansyah AA 2702 ;14;3;2004;Ambriansyah;;;Botany;l.4407506;0;0;0;0;0;0;;;;0;0;0;4407506;;l.;
92;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;East Kalimantan, Gunung Mayong, Desa Talun Sayan, Kec.Pembeliangan, Kabupaten Nunukan.;4.166667;117.05;Ambriansyah;Ambriansyah AA 2375 ;13;9;2000;Ambriansyah;;;Botany;l.4407410;0;0;0;0;0;0;;;;0;0;0;4407410;;l.;
93;Fissistigma Griff.;Fissistigma;;ID;Central Kalimantan, Kabupaten Kapuas, Kecamatan Timpah.;-1.716667;114.516667;"Sidiyasa K; Ambriansyah; Adriansyah";"Sidiyasa, K; Ambriansyah; Adriansyah  2545 ";12;10;2001;Kessler PJA;;;Botany;L.4407407;0;0;0;0;0;0;;;;0;0;0;4407407;L;L.;
94;Artabotrys R.Br.;Artabotrys;;ID;East Kalimantan, Berau PT. Inhutani I Labanan area.;2.0;117.0;"Ambriansyah; et al.";"Ambriansyah; et al. AA 2530 ";31;3;2003;Ambriansyah;;;Botany;l.4407667;0;0;0;0;0;0;;;;0;0;0;4407667;;l.;
95;Pseuduvaria rugosa (Blume) Merr.;Pseuduvaria;Pseuduvaria rugosa;ID;West Kalimantan, Kabupaten Sintang. Areal Plasma Nutfah Tegua Tibun, PT. Halisa.;0.683333;110.95;"Albertus; Sidiyasa K";"Albertus; Sidiyasa, K  2222 ";15;10;2000;Kessler PJA;;;Botany;l.4407472;0;0;0;0;0;0;;;;0;0;0;4407472;;l.;
96;Popowia pisocarpa (Blume) Endl.;Popowia;Popowia pisocarpa;ID;East Kalimantan, Gunung Meratus protected forest, edge Bongau river, near PT. ICTI.;-1.816667;115.733333;"Arbainsyah; Devi";"Arbainsyah; Devi AA 2517 ";21;7;2002;Arbainsyah;;;Botany;l.4407776;0;0;0;0;0;0;;;;0;0;0;4407776;;l.;
97;Popowia odoardi Diels;Popowia;Popowia odoardi;ID;West Kalimantan, Kabupaten Sintang. Areal Plasma Nutfah Tegua Tibun, PT. Halisa.;0.683333;110.95;"Albertus; Sidiyasa K";"Albertus; Sidiyasa, K  2254 ";17;10;2000;Kessler PJA;;;Botany;l.4407677;0;0;0;0;0;0;;;;0;0;0;4407677;;l.;
98;Popowia pisocarpa (Blume) Endl.;Popowia;Popowia pisocarpa;ID;South Kalimantan, Pulau Sebuku east of Pulau Laut, Daeng Setuju disturbed forest.;-3.516667;116.35;Ambriansyah;Ambriansyah AA 2426 ;29;4;2001;Ambriansyah;;;Botany;L.4407680;0;0;0;0;0;0;;;;0;0;0;4407680;L;L.;
99;Mitrella Miq.;Mitrella;;ID;Central Kalimantan, Nyaru Menteng Arboretum.;-2.033333;113.783333;"Sidiyasa K; Arifin Z; Abadi F";"Sidiyasa, K; Arifin, Z; Abadi, F  2445 ";15;1;2001;Kessler PJA;;;Botany;L.4407402;0;0;0;0;0;0;;;;0;0;0;4407402;L;L.;
100;Marsypopetalum Scheff.;Marsypopetalum;;ID;Gunung Meratus PT. ITCI Balikpapan seberang.;-1.816667;115.733333;Ambriansyah;Ambriansyah AA 2510 ;1;3;2002;;;;Botany;L.4406214;0;0;0;0;0;0;;;;0;0;0;4406214;L;L.;
101;Popowia odoardi Diels;Popowia;Popowia odoardi;ID;West Kalimantan, Kabupaten Sintang. Areal Plasma Nutfah Tegua Tibun, PT. Halisa.;0.683333;110.95;"Albertus; Sidiyasa K";"Albertus; Sidiyasa, K  2254 ";17;10;2000;Kessler PJA;;;Botany;l.4407678;0;0;0;0;0;0;;;;0;0;0;4407678;;l.;
102;Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;;ID;West Kalimantan, Kabupaten Sintang. Areal Plasma Nutfah Tegua Tibun, PT. Halisa.;0.683333;110.966667;"Albertus; Sidiyasa K";"Albertus; Sidiyasa, K  2276 ";20;10;2000;Kessler PJA;;;Botany;l.4407403;0;0;0;0;0;0;;;;0;0;0;4407403;;l.;
103;Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;;ID;East Kalimantan, Meratus Mountine, PT. ITCI Kenangan.;-0.966667;116.333333;Adriansyah;Adriansyah AA 2477 ;17;8;2001;Kessler PJA;;;Botany;l.4407666;0;0;0;0;0;0;;;;0;0;0;4407666;;l.;
104;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;West Kalimantan, Kabupaten Sintang. Areal Plasma Nutfah Tegua Tibun, PT. Halisa.;0.683333;110.95;"Albertus; Sidiyasa K";"Albertus; Sidiyasa, K  2262 ";18;10;2000;Sidiyasa K;;;Botany;l.4407408;0;0;0;0;0;0;;;;0;0;0;4407408;;l.;
105;Annonaceae;;;ID;"Borneo. Central kalimantan, Bukit Raya and upper Katingan (Mendawai) River area. Upper Katingan river, c. 50-100 km WNW of Tumbang Samba. K.T.C. logging area; Western Base Camp. c. 96 km. W. of Batu Badinding.";-1.25;112.67;J. Mogea & W. J. de Wilde;MOGEA 4319;21;12;1982;;;US;US;;0;0;0;0;0;0;;;;0;0;0;;;<NA>;
106;Xylopia caudata Hook.f. & Thomson;Xylopia;Xylopia caudata;ID;Sumatra, Upper Riauw, Pakanbaru, Tenajan R.;0.533333;101.45;Soepadmo E;Soepadmo, E  112 ;19;8;1960;"Johnson DM; Murray NA";;;Botany;L.4370465;0;0;0;0;0;0;;;;0;0;0;4370465;L;L.;
107;Xylopia caudata Hook.f. & Thomson;Xylopia;Xylopia caudata;ID;Bangka G. Maras;-2.25;106.0;"Kostermans AJGH; Anta";"Kostermans, AJGH; Anta  1371 ";27;10;1949;"Johnson DM; Murray NA";;;Botany;L.4370464;0;0;0;0;0;0;;;;0;0;0;4370464;L;L.;
108;Monocarpia kalimantanensis Kessler;Monocarpia;Monocarpia kalimantanensis;ID;Indonesia, Borneo, Kalimantan Timur, Semoi raod Km 5 from Wanariset, Inhutani area.;-0.983333;116.933333;Arbainsyah;Arbainsyah AA 2029 ;26;9;1996;Mols JB;1999-08-01T00:00:00;;Botany;L.4405531;0;0;0;0;0;0;01;08;1999;0;0;0;4405531;L;L.;
109;Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;Xylopia ngii;ID;East Kutei, Loa Djanan region along road Balikpapan, Samarinda;-0.5;117.15;Kostermans AJGH;Kostermans, AJGH  10205 ;15;3;1955;"Johnson DM; Murray NA";;;Botany;L.4370496;0;0;0;0;0;0;;;;0;0;0;4370496;L;L.;
110;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;Bangka, Lobok-besar, G. Pading;-2.6;106.55;"Kostermans AJGH; Anta";"Kostermans, AJGH; Anta  1012 ";30;9;1949;"Johnson DM; Murray NA";;;Botany;L.4370500;0;0;0;0;0;0;;;;0;0;0;4370500;L;L.;
111;Monocarpia kalimantanensis Kessler;Monocarpia;Monocarpia kalimantanensis;ID;Indonesia, Borneo, Kalimantan Timur, Semoi raod Km 5 from Wanariset, Inhutani area.;-0.983333;116.933333;Arbainsyah;Arbainsyah AA 2029 ;26;9;1996;Mols JB;1999-08-01T00:00:00;;Botany;L.4405532;0;0;0;0;0;0;01;08;1999;0;0;0;4405532;L;L.;
112;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;ZO afd. v. Borneo, West Kutei;0.0;116.5;Neth. Ind. For. Service;Neth. Ind. For. Service bb 16521 ;20;3;1932;"Johnson DM; Murray NA";;;Botany;L.4370524;0;0;0;0;0;0;;;;0;0;0;4370524;L;L.;
113;Xylopia caudata Hook.f. & Thomson;Xylopia;Xylopia caudata;ID;Indonesia, Borneo, Kalimantan Barat, Bukit Raya;-0.666667;112.783333;Nooteboom HP;Nooteboom, HP  4983 ;6;11;1983;"Johnson DM; Murray NA";;;Botany;L.4370458;0;0;0;0;0;0;;;;0;0;0;4370458;L;L.;
114;Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;Xylopia ngii;ID;;0.25;110.25;Jong W de;Jong, W de  439 ;10;8;1993;"Johnson DM; Murray NA";;;Botany;L.4370495;0;0;0;0;0;0;;;;0;0;0;4370495;L;L.;
115;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum HIP van;Rossum, HIP van  46 ;;;;"Johnson DM; Murray NA";;;Botany;L.4370543;0;0;0;0;0;0;;;;0;0;0;4370543;L;L.;
116;Marsypopetalum pallidum (Blume) Backer;Marsypopetalum;Marsypopetalum pallidum;ID;Roempin, G. Moenarah.;-6.453056;106.627778;Saimoendt;Saimoendt  5 ;16;12;1926;Johnson DM;;;Botany;L.4370562;0;0;0;0;0;0;;;;0;0;0;4370562;L;L.;
117;Xylopia caudata Hook.f. & Thomson;Xylopia;Xylopia caudata;ID;Riouw en Ond Lingga;-0.2;104.616667;Boschproefstation;Boschproefstation bb 17174 ;14;11;1932;"Johnson DM; Murray NA";;;Botany;L.4370463;0;0;0;0;0;0;;;;0;0;0;4370463;L;L.;
118;Alphonsea teysmannii Boerl.;Alphonsea;Alphonsea elliptica;ID;Indonesia, Kebun Raya Bogor, W Java;-6.583333;106.783333;"Balgooy MMJ van; Setten AK van";"Balgooy, MMJ van; Setten, AK van  5648 ";4;7;1986;;;;Botany;L  0298563;0;0;0;0;0;0;;;;0;0;0;0298563;L;L  ;
119;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;Bangka, Lobok Besar;-2.6;106.55;"Andong; Kostermans AJGH";"Andong; Kostermans, AJGH bb 34048 ";14;9;1949;"Johnson DM; Murray NA";;;Botany;L.4370468;0;0;0;0;0;0;;;;0;0;0;4370468;L;L.;
120;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;Bangka, Lobok Besar;-2.6;106.55;"Andong; Kostermans AJGH";"Andong; Kostermans, AJGH bb 34048 ";14;9;1949;"Johnson DM; Murray NA";;;Botany;L.4370469;0;0;0;0;0;0;;;;0;0;0;4370469;L;L.;
121;Xylopia caudata Hook.f. & Thomson;Xylopia;Xylopia caudata;ID;Bangka, G. Maras;-5.006;119.5727;"Kostermans AJGH; Anta";"Kostermans, AJGH; Anta  1312 ";26;10;1949;"Johnson DM; Murray NA";;;Botany;L.4370462;0;0;0;0;0;0;;;;0;0;0;4370462;L;L.;
122;Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;Xylopia ngii;ID;Wester afd. v. Borneo, Melawi, B. Oeloe, Bora-sepan;0.083333;111.483333;Boschproefstation;Boschproefstation bb 29037 ;23;7;1939;"Johnson DM; Murray NA";;;Botany;L.4370492;0;0;0;0;0;0;;;;0;0;0;4370492;L;L.;
123;Monocarpia kalimantanensis Kessler;Monocarpia;Monocarpia kalimantanensis;ID;Indonesia, Borneo, Kalimantan Timur, Semoi raod Km 5 from Wanariset, Inhutani area.;-0.983333;116.933333;Arbainsyah;Arbainsyah AA 2029 ;26;9;1996;Mols JB;1999-08-01T00:00:00;;Botany;L.4405530;0;0;0;0;0;0;01;08;1999;0;0;0;4405530;L;L.;
124;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;Unona sumatrana;ID;"Climbing Gunung Bandahara; c. 6km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15599 ";20;3;1975;"Johnson DM; Murray NA";;;Botany;L.4370456;0;0;0;0;0;0;;;;0;0;0;4370456;L;L.;
125;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;Unona sumatrana;ID;Borneo, Sanggouw;1.133333;109.6;Hallier JG;Hallier, JG  881 ;1;1;1893;"Johnson DM; Murray NA";;;Botany;L.4370519;0;0;0;0;0;0;;;;0;0;0;4370519;L;L.;
126;Alphonsea Hook.f. & Thomson;Alphonsea;;ID;C. Sulawesi, SE of Bampres, NE of Tongoa;-1.166667;120.166667;"Johansson JT; Nybom H; Riebe S";"Johansson, JT; Nybom, H; Riebe, S JNR 400 ";16;3;1981;Kessler PJA;1995-06-01T00:00:00;;Botany;L  0298541;0;0;0;0;0;0;01;06;1995;0;0;0;0298541;L;L  ;
127;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum HIP van;Rossum, HIP van  46 ;;;;"Johnson DM; Murray NA";;;Botany;L.4370534;0;0;0;0;0;0;;;;0;0;0;4370534;L;L.;
128;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;Sumatra, Palembang, Rawas;-2.7;103.4;Dumas JM;Dumas, JM  1527 ;27;4;1917;"Johnson DM; Murray NA";;;Botany;L.4370538;0;0;0;0;0;0;;;;0;0;0;4370538;L;L.;
129;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;Borneo, Kalteng. Samba. 1994-1995 cutting blocks of PT Handiyani.;-0.716667;112.833333;"Jarvie JK; Ruskandi A";"Jarvie, JK; Ruskandi, A  5229 ";24;1;1995;"Johnson DM; Murray NA";;;Botany;L.4370523;0;0;0;0;0;0;;;;0;0;0;4370523;L;L.;
130;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;Xylopia heterotricha;ID;Archipel. Ind. Sumatra Res. Palembang ond. afd. Lematang Ilir.;-3.75;103.75;Unknown;Unknown F 971 ;8;9;1924;"Johnson DM; Murray NA";;;Botany;L.4370539;0;0;0;0;0;0;;;;0;0;0;4370539;L;L.;
131;Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;Rawa Aopa Watumohai National Park. Hutan Pendidikan, Blok Lanuwulu/Tatangge, Konawe Selatan District.;-4.471787;121.985328;"Widjaja EA; Megawati; Hamzah; Wahyudi Santoso";"Widjaja, EA; Megawati; Hamzah; Wahyudi Santoso EAW 9664 ";21;4;2011;Megawati;2011-07-07T00:00:00;;Botany;L.4403692;0;0;0;0;0;0;07;07;2011;0;0;0;4403692;L;L.;
132;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;Unona sumatrana;ID;"Climbing Gunung Bandahara; c. 6km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15599 ";20;3;1975;"Johnson DM; Murray NA";;;Botany;L.4370455;0;0;0;0;0;0;;;;0;0;0;4370455;L;L.;
133;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;Unona sumatrana;ID;Sumatra eil: Simaloer;2.583333;96.083333;Achmad;Achmad  619 ;13;9;1918;"Johnson DM; Murray NA";;;Botany;L.4370448;0;0;0;0;0;0;;;;0;0;0;4370448;L;L.;
134;Drepananthus havilandii (Boerl.) Survesw. & R.M.K.Saunders;Drepananthus;Drepananthus havilandii;ID;"headwaters of S. Kahayan; 5 km S of Tumbang Sian loggin camp; Sikatan Wana Raya logging concession.";-0.583333;113.416667;"Burley JS; Turkirin; et al.";"Burley, JS; Turkirin; et al.  865 ";2;5;1988;Johnson DM;;;Botany;L.4370557;0;0;0;0;0;0;;;;0;0;0;4370557;L;L.;
135;Huberantha rumphii (Blume ex Hensch.) Chaowasku;Hubera;Hubera rumphii;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2993;0;0;0;0;0;0;;;;0;0;0;2993;KR;KR;
136;Popowia pisocarpa K.Schum.;Popowia;Popowia pisocarpa;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2398;0;0;0;0;0;0;;;;0;0;0;2398;KR;KR;
137;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1925;0;0;0;0;0;0;;;;0;0;0;1925;KR;KR;
138;Uvaria excelsa (Hook.f. & Thomson) King;Uvaria;Uvaria excelsa;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1506;0;0;0;0;0;0;;;;0;0;0;1506;KR;KR;
139;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2035;0;0;0;0;0;0;;;;0;0;0;2035;KR;KR;
140;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1465;0;0;0;0;0;0;;;;0;0;0;1465;KR;KR;
141;Orophea corymbosa (Blume) Miq.;Orophea;Orophea corymbosa;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2855;0;0;0;0;0;0;;;;0;0;0;2855;KR;KR;
142;Uvaria lobbiana Hook.f. & Thomson;Uvaria;Uvaria lobbiana;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2473;0;0;0;0;0;0;;;;0;0;0;2473;KR;KR;
143;Polyalthia microtus Miq.;Polyalthia;Polyalthia microtus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2351;0;0;0;0;0;0;;;;0;0;0;2351;KR;KR;
144;Xylopia malayana Hook.f. & Thomson;Xylopia;Xylopia malayana;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR0893;0;0;0;0;0;0;;;;0;0;0;0893;KR;KR;
145;Uvaria excelsa (Hook.f. & Thomson) King;Uvaria;Uvaria excelsa;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR0939;0;0;0;0;0;0;;;;0;0;0;0939;KR;KR;
146;Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;Neo-Uvaria acuminatissima;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2335;0;0;0;0;0;0;;;;0;0;0;2335;KR;KR;
147;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2096;0;0;0;0;0;0;;;;0;0;0;2096;KR;KR;
148;Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;Friesodielsia borneensis;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR3114;0;0;0;0;0;0;;;;0;0;0;3114;KR;KR;
149;Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;Friesodielsia borneensis;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR3113;0;0;0;0;0;0;;;;0;0;0;3113;KR;KR;
150;Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1969;0;0;0;0;0;0;;;;0;0;0;1969;KR;KR;
151;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2354;0;0;0;0;0;0;;;;0;0;0;2354;KR;KR;
152;Goniothalamus costulatus Miq.;Goniothalamus;Goniothalamus costulatus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1680;0;0;0;0;0;0;;;;0;0;0;1680;KR;KR;
153;Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1536;0;0;0;0;0;0;;;;0;0;0;1536;KR;KR;
154;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1926;0;0;0;0;0;0;;;;0;0;0;1926;KR;KR;
155;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2368;0;0;0;0;0;0;;;;0;0;0;2368;KR;KR;
156;Pyramidanthe Miq.;Pyramidanthe;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1771;0;0;0;0;0;0;;;;0;0;0;1771;KR;KR;
157;Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2094;0;0;0;0;0;0;;;;0;0;0;2094;KR;KR;
158;Polyalthia obliqua Hook.f. & Thomson;Polyalthia;Polyalthia obliqua;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2851;0;0;0;0;0;0;;;;0;0;0;2851;KR;KR;
159;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2355;0;0;0;0;0;0;;;;0;0;0;2355;KR;KR;
160;Xylopia malayana Hook.f. & Thomson;Xylopia;Xylopia malayana;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR0904;0;0;0;0;0;0;;;;0;0;0;0904;KR;KR;
161;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2677;0;0;0;0;0;0;;;;0;0;0;2677;KR;KR;
162;Pyramidanthe Miq.;Pyramidanthe;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2145;0;0;0;0;0;0;;;;0;0;0;2145;KR;KR;
163;Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1101;0;0;0;0;0;0;;;;0;0;0;1101;KR;KR;
164;Phaeanthus splendens Miq.;Phaeanthus;Phaeanthus splendens;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2499;0;0;0;0;0;0;;;;0;0;0;2499;KR;KR;
165;Annonaceae;;;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2860;0;0;0;0;0;0;;;;0;0;0;2860;KR;KR;
166;Orophea corymbosa (Blume) Miq.;Orophea;Orophea corymbosa;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2856;0;0;0;0;0;0;;;;0;0;0;2856;KR;KR;
167;Drepananthus ramuliflorus Maingay ex Hook.f. & Thomson;Drepananthus;Drepananthus ramuliflorus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR1087;0;0;0;0;0;0;;;;0;0;0;1087;KR;KR;
168;Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;Neo-Uvaria acuminatissima;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2336;0;0;0;0;0;0;;;;0;0;0;2336;KR;KR;
169;Drepananthus ramuliflorus Maingay ex Hook.f. & Thomson;Drepananthus;Drepananthus ramuliflorus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR3037;0;0;0;0;0;0;;;;0;0;0;3037;KR;KR;
170;Polyalthia microtus Miq.;Polyalthia;Polyalthia microtus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2352;0;0;0;0;0;0;;;;0;0;0;2352;KR;KR;
171;Artabotrys hexapetalus (L.f.) Bhandari;Artabotrys;Artabotrys hexapetalus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;;;;;;Katja Rembold;;;;KR2944;0;0;0;0;0;0;;;;0;0;0;2944;KR;KR;
