;scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check;to_check_det
8494;Uvaria ovalifolia Blume;Uvaria;ID;E Borneo, Central Kutei, Belajan R.;-0.221323;116.604279;Kostermans, AJGH;Kostermans, AJGH  s.n. ;1;1;1954;Kessler PJA;2000-07-01T00:00:00;<NA>;Botany;L  0195756;0;0;0;Kostermans;;0;1;7;2000;0;0;0;L0195756;nan;littoralis;Kostermans AJGH;Kessler PJA;Kostermans, AJGH;
8495;Monocarpia maingayi (Hook.f. & Thomson) I.M.Turner;Cyathocalyx;ID;"Indonesia, Sumatra, Atjeh, Kloet Nature Reserve, in vicinity of Pucuk Lembang, c. 3.05 N; 97.25 E.";3.083333;97.416667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  19775 ";8;7;1985;Turner IM;2012-02-01T00:00:00;<NA>;Botany;L  0197582;0;0;0;Wilde;;0;1;2;2012;0;0;0;L0197582;19775;maingayi;"Wilde WJJO de; Wilde-Duyfjes BEE de";Turner IM;Wilde, WJJO de;
8496;Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Woda, NE coast of Japen Isl., Div Geelvinkbaai;-1.7382;136.7173;Koster, C;Koster, C BW(Ind.) 11207 ;17;7;1961;<NA>;<NA>;<NA>;Botany;L  0197138;0;0;0;Koster;;0;;;;0;0;0;L0197138;11207;glauca;Koster C;<NA>;Koster, C;
8497;Xylopia L.;Xylopia;ID;Sumatra, Palembang, O.A. Kommering;-2.916667;104.75;Endert, FH;Endert, FH  310 ;25;4;1918;<NA>;<NA>;<NA>;Botany;L  0196270;0;0;0;Endert;;0;;;;0;0;0;L0196270;310;;Endert FH;<NA>;Endert, FH;
8498;Polyalthia Blume;Polyalthia;ID;Gunung Leuser NR, Atjeh, N Sumatra, Alas River valley, Ketambe Research Station and vicinity, c. 35km NNW of Kutacane;4.0;97.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18553 ";10;7;1979;<NA>;<NA>;<NA>;Botany;L  0197086;0;0;0;Wilde;;0;;;;0;0;0;L0197086;18553;;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde, WJJO de;
8499;Uvaria L.;Uvaria;ID;"N.E.Borneo; island Nunukan (Northern part).";4.083333;117.666666;Kostermans, AJGH;Kostermans, AJGH  8801 ;25;11;1953;<NA>;<NA>;<NA>;Botany;L  0190987;0;0;0;Kostermans;;0;;;;0;0;0;L0190987;8801;;Kostermans AJGH;<NA>;Kostermans, AJGH;
8500;Cyathocalyx novoguineensis Baker f.;Drepananthus;ID;"Jibi; c. 5 km North from Ninati; Sb.Division Moejoe; Div. Sth. New Guinea.";-5.688904;140.94813;Kalkman, C;Kalkman, C BW(Ind.) 6421 ;9;3;1959;<NA>;<NA>;<NA>;Botany;L  0181883;0;0;0;Kalkman;;0;;;;0;0;0;L0181883;6421;petiolatus;Kalkman C;<NA>;Kalkman, C;
8501;Uvaria L.;Uvaria;ID;<NA>;-2.75;115.666667;Vogel, EF de;Vogel, EF de  1732 ;20;10;1972;<NA>;<NA>;<NA>;Botany;L  0197595;0;0;0;Vogel;;0;;;;0;0;0;L0197595;1732;;Vogel EF de;<NA>;Vogel, EF de;
8502;Xylopia glauca Boerl.;Xylopia;ID;Bangka;-2.25;106.0;Unknown;Unknown  s.n. ;;;;Hallier JG;1914-04-01T00:00:00;<NA>;Botany;L  0196048;0;0;0;Unknown;;0;1;4;1914;0;0;0;L0196048;nan;glauca;Unknown;Hallier JG;Unknown;
8503;Xylopia L.;Xylopia;ID;Lake Pulau besar, between Siak and Kampar rivers, Riau Province, Sumatra;-1.662561;100.507764;Laumonier, Y;Laumonier, Y  6504 ;;;;<NA>;<NA>;<NA>;Botany;L  0196262;0;0;0;Laumonier;;0;;;;0;0;0;L0196262;6504;;Laumonier Y;<NA>;Laumonier, Y;
8504;Uvaria L.;Uvaria;ID;Gunung Leuser NR, Atjeh, N Sumatra, Southern part of the reserves, Alas River valley, near the mouth of the Bengkong River, c.50km S of Kutacane;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18876 ";18;7;1979;Kessler PJA;1988-06-01T00:00:00;<NA>;Botany;L  0195914;0;0;0;Wilde;;0;1;6;1988;0;0;0;L0195914;18876;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde, WJJO de;
8505;Uvaria L.;Uvaria;ID;"Borneo; w Kalimantan, Sintang, Bukit Baka NP, Ola Saka Dua environs, c. 600m up Sungai Ella";-0.633333;112.283333;Church, AC;"Church, AC; et al.  252 ";20;10;1993;Kessler PJA;1997-06-01T00:00:00;<NA>;Botany;L  0196894;0;0;0;Church;;0;1;6;1997;0;0;0;L0196894;252;;"Church AC; et al.";Kessler PJA;Church, AC;
8506;Cyathocalyx magnifructus R.J.Wang & R.M.K.Saunders;Cyathocalyx;ID;East Kalimantan, KPC area, Kuari, near plot P-1, bor 13H6896.;0.833333;117.583333;Kessler, PJA;"Kessler, PJA; et al.  1432 ";12;4;1996;Wang RJ;2004-03-01T00:00:00;<NA>;Botany;L  0197651;0;0;0;Kessler;;0;1;3;2004;0;0;0;L0197651;1432;magnifructus;"Kessler PJA; et al.";Wang RJ;Kessler, PJA;
8507;Annonaceae;<NA>;ID;Bolaang Mongondow;0.9411;124.1556;Vogel, EF de;"Vogel, EF de; Vermeulen, JJ  7017 ";6;4;1986;<NA>;<NA>;<NA>;Botany;L  0197293;0;0;0;Vogel;;0;;;;0;0;0;L0197293;7017;;"Vogel EF de; Vermeulen JJ";<NA>;Vogel, EF de;
8508;Popowia pisocarpa (Blume) Endl.;Popowia;ID;Djaro Dam, ca 10km NE of Muara Uja, Kalimantan Selatan;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  850 ;16;11;1971;Ganesan SK;2011-10-01T00:00:00;<NA>;Botany;L  0195481;0;0;0;Vogel;;0;1;10;2011;0;0;0;L0195481;850;pisocarpa;Vogel EF de;Ganesan SK;Vogel, EF de;
8509;Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;Central Kalimantan, ODA Kayu Mas logging area, KTR, near camp km 92, Sangai.;-1.283333;112.366667;Kessler, PJA;"Kessler, PJA; et al.  1463 ";24;10;1996;<NA>;<NA>;<NA>;Botany;L  0197328;0;0;0;Kessler;;0;;;;0;0;0;L0197328;1463;sumatrana;"Kessler PJA; et al.";<NA>;Kessler, PJA;
8510;Orophea myriantha Merr.;Orophea;ID;East Kalimantan, Berau, Inhutani I area, near base camp km 37 nursery.;2.1;117.316667;Kessler, PJA;"Kessler, PJA; et al. Berau 825 ";4;10;1997;<NA>;<NA>;<NA>;Botany;L  0197324;0;0;0;Kessler;;0;;;;0;0;0;L0197324;825;myriantha;"Kessler PJA; et al.";<NA>;Kessler, PJA;
8511;Polyalthia lateriflora var. elongata Boerl.;Polyalthia;ID;"Indonesia, Celebes, Sulawesie Utara, Bolaang Mongondow, Dumoga Bone National Park, Toraut Dam.0.34 N, 123.54 E; 220 m alt.";0.566667;123.9;Vogel, EF de;"Vogel, EF de; Vermeulen, JJ  6905 ";27;3;1985;Pitopang R;2005-10-24T00:00:00;<NA>;Botany;L  0197300;0;0;0;Vogel;;0;24;10;2005;0;0;0;L0197300;6905;lateriflora;"Vogel EF de; Vermeulen JJ";Pitopang R;Vogel, EF de;
8512;Xylopia L.;Xylopia;ID;Sumatra, Palembang, Rawas;-2.7;103.4;Grashoff, CWF;Grashoff, CWF  1076 ;;;;<NA>;<NA>;<NA>;Botany;L  0196253;0;0;0;Grashoff;;0;;;;0;0;0;L0196253;1076;;Grashoff CWF;<NA>;Grashoff, CWF;
8513;Fissistigma manubriatum (Hook.f. & Thomson) Merr.;Fissistigma;ID;Martapoera.;-3.416667;114.85;Korthals, PW;Korthals, PW  s.n. ;;;;<NA>;<NA>;<NA>;Botany;L  0182131;0;0;0;Korthals;;0;;;;0;0;0;L0182131;nan;manubriatum;Korthals PW;<NA>;Korthals, PW;
8514;Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;<NA>;-5.0;105.0;Unknown;Unknown  34 ;;;;<NA>;<NA>;<NA>;Botany;L  0197498;0;0;0;Unknown;;0;;;;0;0;0;L0197498;34;burahol;Unknown;<NA>;Unknown;
8515;Xylopia glauca Boerl.;Xylopia;ID;Cult. in Hort. Bog. IV.H.45  Patria: Bangka;-2.25;106.0;Unknown;Unknown  s.n. ;;;;<NA>;<NA>;<NA>;Botany;L  0196051;0;0;0;Unknown;;0;;;;0;0;0;L0196051;nan;glauca;Unknown;<NA>;Unknown;
8516;Uvaria cordata (Dunal) Alston;Uvaria;ID;Barito river, 12km upstream of Marabahan;-0.033333;114.1;Giesen, W;Giesen, W  98 ;3;1;1989;<NA>;<NA>;<NA>;Botany;L  0195600;0;0;0;Giesen;;0;;;;0;0;0;L0195600;98;littoralis;Giesen W;<NA>;Giesen, W;
8517;Uvaria ovalifolia var. borneensis Miq.;Uvaria;ID;East Kalimantan, KPC area Sangatta, DS 2 dump area.;0.833333;117.583333;Kessler, PJA;"Kessler, PJA; et al.  2294 ";1;4;1997;Ambriansyah;<NA>;<NA>;Botany;L  0192540;0;0;0;Kessler;;0;;;;0;0;0;L0192540;2294;littoralis;"Kessler PJA; et al.";Ambriansyah;Kessler, PJA;
8518;Uvaria elmeri Merr.;Uvaria;ID;East Kalimantan, Kutai Nat. Park, S op Sangatta R., bush, road side, laterite.;-0.5;117.416667;Leeuwenberg, AJM;"Leeuwenberg, AJM; et al.  14507 ";22;11;1994;Kessler PJA;1996-03-01T00:00:00;<NA>;Botany;L  0192546;0;0;0;Leeuwenberg;;0;1;3;1996;0;0;0;L0192546;14507;monticola;"Leeuwenberg AJM; et al.";Kessler PJA;Leeuwenberg, AJM;
8519;Polyalthia microtus Miq.;Polyalthia;ID;Djaro Dam, ca 10km NE of Muara Uja, Kalimantan Selatan, Borneo;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  852 ;16;11;1971;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0197080;0;0;0;Vogel;;0;;;;0;0;0;L0197080;852;microtus;Vogel EF de;"Johnson DM; Murray NA";Vogel, EF de;"; Murray NA"
8520;Miliusa butonensis Chaowasku & Kessler;Miliusa;ID;"north Buton Is.; Jismil camp inland from Labuan Tobelo.";-4.433333;122.983333;Coode, MJE;Coode, MJE  6279 ;16;11;1989;Chaowasku T;2011-04-01T00:00:00;<NA>;Botany;L  0197291;0;0;0;Coode;;0;1;4;2011;0;0;0;L0197291;6279;butonensis;Coode MJE;Chaowasku T;Coode, MJE;
8521;Mezzettia parviflora Becc.;Mezzettia;ID;East Kalimantan, Berau, INHUTANI I area, tryek E c. 16 km from Labanan (base camp Inhutani I).;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 289 ";15;2;1997;Kessler PJA;1997-02-01T00:00:00;<NA>;Botany;L  0197317;0;0;0;Kessler;;0;1;2;1997;0;0;0;L0197317;289;parviflora;"Kessler PJA; et al.";Kessler PJA;Kessler, PJA;
8522;Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Gunung Leuser NR, Atjeh, North Sumatra, southern part of the reserves, Alas river valley, near the mouth of the Renun river, c. 50km S of Kutacane;4.0;97.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18936 ";20;7;1979;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0197083;0;0;0;Wilde;;0;;;;0;0;0;L0197083;18936;rumphii;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";Wilde, WJJO de;" van; Heusden ECH van"
8523;Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;East Kalimantan, Berau, Inhutani I area, Labanan, Km 16.;2.083333;117.283333;Arifin, Z;"Arifin, Z; et al. Berau 575 ";29;6;1997;<NA>;<NA>;<NA>;Botany;L  0197327;0;0;0;Arifin;;0;;;;0;0;0;L0197327;575;sumatrana;"Arifin Z; et al.";<NA>;Arifin, Z;
8524;Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;ID;East Kalimantan, KPC area East Bengalon, Kuari area, km 21.;0.85;117.616667;Ambriansyah;"Ambriansyah; Arifin, Z AA 1687 ";7;4;1996;Kessler PJA;1996-04-01T00:00:00;<NA>;Botany;L  0197628;0;0;0;Ambriansyah;;0;1;4;1996;0;0;0;L0197628;1687;;"Ambriansyah; Arifin Z";Kessler PJA;Ambriansyah;
8525;Popowia hirta Miq.;Popowia;ID;East Kalimantan, KPC area, West Bengalon, Sebongkok Utara.;-0.8;117.533333;Ambriansyah;"Ambriansyah; Arbainsyah AA 1661 ";6;4;1996;Ganesan SK;2011-10-01T00:00:00;<NA>;Botany;L  0197336;0;0;0;Ambriansyah;;0;1;10;2011;0;0;0;L0197336;1661;hirta;"Ambriansyah; Arbainsyah";Ganesan SK;Ambriansyah;
8526;Uvaria L.;Uvaria;ID;"Central East Borneo; W Koetai; no.5 near Lahoem";-0.433333;116.133333;Endert, FH;Endert, FH  1827 ;30;6;1925;<NA>;<NA>;<NA>;Botany;L  0195743;0;0;0;Endert;;0;;;;0;0;0;L0195743;1827;;Endert FH;<NA>;Endert, FH;
8527;Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Borneo, Tumbang Atey;-1.116667;113.033333;Veldkamp, JF;Veldkamp, JF  8450 ;29;1;1983;<NA>;<NA>;<NA>;Botany;L  0197868;0;0;0;Veldkamp;;0;;;;0;0;0;L0197868;8450;glauca;Veldkamp JF;<NA>;Veldkamp, JF;
8528;Uvaria L.;Uvaria;ID;East Kalimantan, Berau, Inhutani I area, road Tanjung Redeb.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 276 ";14;2;1997;Kessler PJA;1997-02-01T00:00:00;<NA>;Botany;L  0192541;0;0;0;Kessler;;0;1;2;1997;0;0;0;L0192541;276;;"Kessler PJA; et al.";Kessler PJA;Kessler, PJA;
8529;Fissistigma manubriatum (Hook.f. & Thomson) Merr.;Fissistigma;ID;"Indonesia, Sumatra, Riau province, Tigapulu Mts., 5 km W of Talanglakat on Rengat-Jambi road, Bukit Karampal area.102.32E; 0.46S, alt. 100m";-0.766667;102.533333;Burley, JS;"Burley, JS; et al.  1889 ";5;12;1988;Kessler PJA;1991-10-01T00:00:00;<NA>;Botany;L  0197578;0;0;0;Burley;;0;1;10;1991;0;0;0;L0197578;1889;manubriatum;"Burley JS; et al.";Kessler PJA;Burley, JS;
8530;Uvaria L.;Uvaria;ID;East Kutai Reserve, vicinity of Sengata and Mentoko rivers;0.5;117.333333;Leighton, M;Leighton, M  189 ;15;5;1978;<NA>;<NA>;<NA>;Botany;L  0195755;0;0;0;Leighton;;0;;;;0;0;0;L0195755;189;;Leighton M;<NA>;Leighton, M;
8531;Uvaria cordata (Dunal) Alston;Uvaria;ID;Banjuwangie;-8.2;114.35;Zollinger, H;Zollinger, H  s.n. ;4;2;1858;<NA>;<NA>;<NA>;Botany;L  0195590;0;0;0;Zollinger;;0;;;;0;0;0;L0195590;nan;littoralis;Zollinger H;<NA>;Zollinger, H;
8532;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum, HIP van;Rossum, HIP van  46 ;;;;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0196123;0;0;0;Rossum;;0;;;;0;0;0;L0196123;46;heterotricha;Rossum HIP van;"Johnson DM; Murray NA";Rossum, HIP van;"; Murray NA"
8533;Mezzettia parviflora Becc.;Mezzettia;ID;Sumatra eil. Simaloer;2.58;96.08;Achmad;Achmad  582 ;22;8;1918;Kessler PJA;1989-06-01T00:00:00;<NA>;Botany;L  0197164;0;0;0;Achmad;;0;1;6;1989;0;0;0;L0197164;582;parviflora;Achmad;Kessler PJA;Achmad;
8534;Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;East Kalimantan, KPC area Bengalon, kuari area, near tower.;0.8;117.633333;Ambriansyah;"Ambriansyah; Arifin, Z; Arbainsya AA 1498 ";13;4;1996;Kessler PJA;1996-04-01T00:00:00;<NA>;Botany;L  0197353;0;0;0;Ambriansyah;;0;1;4;1996;0;0;0;L0197353;1498;suaveolens;"Ambriansyah; Arifin Z; Arbainsya";Kessler PJA;Ambriansyah;
8535;Xylopia stenopetala Oliv.;Xylopia;ID;East Kalimantan, PT. ITCI, road Kenangan to Gunung Meratus, than to Basecamp Birawa, Km 52.;-1.083333;116.7;Kessler, PJA;"Kessler, PJA; et al.  949 ";28;3;1995;Kessler PJA;1995-03-01T00:00:00;<NA>;Botany;L  0197346;0;0;0;Kessler;;0;1;3;1995;0;0;0;L0197346;949;stenopetala;"Kessler PJA; et al.";Kessler PJA;Kessler, PJA;
8536;Uvaria L.;Uvaria;ID;East Kalimantan, Kpc area Bengalon, Sebongkok utara.;0.8;117.516667;Ambriansyah;"Ambriansyah; Arifin, Z AA 1697 ";8;4;1996;Kessler PJA;1996-04-01T00:00:00;<NA>;Botany;L  0192515;0;0;0;Ambriansyah;;0;1;4;1996;0;0;0;L0192515;1697;;"Ambriansyah; Arifin Z";Kessler PJA;Ambriansyah;
8537;Xylopia L.;Xylopia;ID;Indonesia, New Guinea, Bernhard camp, Idenburg river;-3.418889;139.117222;Brass, LJ;Brass, LJ  14121 ;1;5;1939;<NA>;<NA>;<NA>;Botany;L  0197501;0;0;0;Brass;;0;;;;0;0;0;L0197501;14121;;Brass LJ;<NA>;Brass, LJ;
8538;Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Kalimantan Timur, Wanariset research area, Rintis Wartono Kadri;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z W 343 ";3;9;1990;Heusden ECH van;<NA>;<NA>;Botany;L  0189305;0;0;0;Ambriansyah;;0;;;;0;0;0;L0189305;343;lateriflora;"Ambriansyah; Arifin Z";Heusden ECH van;Ambriansyah;
8539;Uvaria L.;Uvaria;ID;Between Long Bawan and Panado;3.866667;115.7;Geesink, R;Geesink, R  9154 ;21;7;1981;<NA>;<NA>;<NA>;Botany;L  0197271;0;0;0;Geesink;;0;;;;0;0;0;L0197271;9154;;Geesink R;<NA>;Geesink, R;
8540;Popowia Endl.;Popowia;ID;Borneo, Bukit Raya;-0.666666;112.683333;Nooteboom, HP;Nooteboom, HP  4046 ;26;11;1982;<NA>;<NA>;<NA>;Botany;L  0195486;0;0;0;Nooteboom;;0;;;;0;0;0;L0195486;4046;;Nooteboom HP;<NA>;Nooteboom, HP;
8541;Polyalthia elliptica (Blume) Blume;Polyalthia;ID;Borneo, Bukit Raya;-0.666666;112.683333;Nooteboom, HP;Nooteboom, HP  4846 ;6;2;1983;Turner IM;2010-03-04T00:00:00;<NA>;Botany;L  0196554;0;0;0;Nooteboom;;0;4;3;2010;0;0;0;L0196554;4846;elliptica;Nooteboom HP;Turner IM;Nooteboom, HP;
8542;Monocarpia maingayi (Hook.f. & Thomson) I.M.Turner;Cyathocalyx;ID;"Indonesia, Sumatra, Sumatera Selatan, S. Bangka, Lobok-Besar, c. 2.33 S; 106.39 E.";-2.55;106.65;Kostermans, AJGH;Kostermans, AJGH bb 33963 ;29;8;1949;Turner IM;2012-02-01T00:00:00;<NA>;Botany;L  0197506;0;0;0;Kostermans;;0;1;2;2012;0;0;0;L0197506;33963;maingayi;Kostermans AJGH;Turner IM;Kostermans, AJGH;
8543;Uvaria grandiflora Roxb. ex Hornem.;Uvaria;ID;Batava.;-6.174444;106.829444;Backer, CA;Backer, CA  s.n. ;1;6;1904;<NA>;<NA>;<NA>;Botany;L  0192302;0;0;0;Backer;;0;;;;0;0;0;L0192302;nan;grandiflora;Backer CA;<NA>;Backer, CA;
8544;Uvaria cordata (Dunal) Alston;Uvaria;ID;Mava, Moenoeng;-7.4907;112.1631;Voogd, CNA de;Voogd, CNA de  35 ;1;4;1926;<NA>;<NA>;<NA>;Botany;L  0195576;0;0;0;Voogd;;0;;;;0;0;0;L0195576;35;littoralis;Voogd CNA de;<NA>;Voogd, CNA de;
8545;Uvaria L.;Uvaria;ID;East Kalimantan, KPC area, road to Muara Wahau.;0.616667;117.483333;Kessler, PJA;"Kessler, PJA; et al.  1358 ";5;4;1996;Kessler PJA;1996-04-01T00:00:00;<NA>;Botany;L  0192521;0;0;0;Kessler;;0;1;4;1996;0;0;0;L0192521;1358;;"Kessler PJA; et al.";Kessler PJA;Kessler, PJA;
8546;Uvaria L.;Uvaria;ID;"East Borneo; Balikpapan distr., Sg. Mentawir region near Village Mentawir";-1.033333;116.766667;Kostermans, AJGH;Kostermans, AJGH  10006 ;22;2;1955;<NA>;<NA>;<NA>;Botany;L  0195744;0;0;0;Kostermans;;0;;;;0;0;0;L0195744;10006;;Kostermans AJGH;<NA>;Kostermans, AJGH;
8547;Mitrephora celebica Scheff.;Mitrephora;ID;Bolaang Mongondow;0.9411;124.1556;Vogel, EF de;Vogel, EF de  2586 ;22;10;1973;<NA>;<NA>;<NA>;Botany;L  0197225;0;0;0;Vogel;;0;;;;0;0;0;L0197225;2586;celebica;Vogel EF de;<NA>;Vogel, EF de;
8548;Meiogyne virgata (Blume) Miq.;Meiogyne;ID;East Kalimantan, off km 40 Balikpapan-Samarinda rod.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z AA 552 ";18;8;1992;Ambriansyah;1992-08-01T00:00:00;<NA>;Botany;L  0197772;0;0;0;Ambriansyah;;0;1;8;1992;0;0;0;L0197772;552;virgata;"Ambriansyah; Arifin Z";Ambriansyah;Ambriansyah;
8549;Meiogyne virgata (Blume) Miq.;Meiogyne;ID;Sumatra Lematang Oeloe Res. Palembang;-2.916667;104.75;Lambach, PM;Lambach, PM  1244 ;13;10;1916;Heusden ECH van;<NA>;<NA>;Botany;L  0197114;0;0;0;Lambach;;0;;;;0;0;0;L0197114;1244;virgata;Lambach PM;Heusden ECH van;Lambach, PM;
8550;Uvaria L.;Uvaria;ID;East Kalimantan, Coal mining company KPC, Sangatta . Tanjung Bara area.;0.833333;117.666667;Kessler, PJA;"Kessler, PJA; et al.  1160 ";14;4;1995;Kessler PJA;1995-04-01T00:00:00;<NA>;Botany;L  0192529;0;0;0;Kessler;;0;1;4;1995;0;0;0;L0192529;1160;;"Kessler PJA; et al.";Kessler PJA;Kessler, PJA;
8551;Xylopia L.;Xylopia;ID;Bangka, G. Maras.;-1.883333;105.833333;Kostermans, AJGH;"Kostermans, AJGH; Anta  1356 ";27;10;1949;<NA>;<NA>;<NA>;Botany;L  0191392;0;0;0;Kostermans;;0;;;;0;0;0;L0191392;1356;;"Kostermans AJGH; Anta";<NA>;Kostermans, AJGH;
8552;Xylopia L.;Xylopia;ID;Sumatra, Upper Riauw, Pakanbaru, Tenajan R.;0.53;101.45;Soepadmo, E;Soepadmo, E  205 ;23;8;1960;<NA>;<NA>;<NA>;Botany;L  0196258;0;0;0;Soepadmo;;0;;;;0;0;0;L0196258;205;;Soepadmo E;<NA>;Soepadmo, E;
8553;Uvaria ovalifolia var. borneensis Miq.;Uvaria;ID;Borneo, Poeloe lampie;-3.33;114.58;Korthals, PW;Korthals, PW  s.n. ;;;;<NA>;<NA>;<NA>;Botany;L  0195650;0;0;0;Korthals;;0;;;;0;0;0;L0195650;nan;littoralis;Korthals PW;<NA>;Korthals, PW;
8554;Xylopia fusca Maingay ex Hook.f. & Thomson;Xylopia;ID;Bangka, Lobok-besar;-2.6;106.55;Kostermans, AJGH;"Kostermans, AJGH; Anta  564 ";10;9;1949;Kostermans AJGH;<NA>;<NA>;Botany;L  0196018;0;0;0;Kostermans;;0;;;;0;0;0;L0196018;564;fusca;"Kostermans AJGH; Anta";Kostermans AJGH;Kostermans, AJGH;
8555;Uvaria rufa (Dunal) Blume;Uvaria;ID;Java, Baluran National Park, E.Java.;-7.846944;114.360277;Afriastini, JJ;Afriastini, JJ  1476 ;19;2;1984;<NA>;2002-05-22T00:00:00;<NA>;Botany;L  0192761;0;0;0;Afriastini;;0;22;5;2002;0;0;0;L0192761;1476;rufa;Afriastini JJ;<NA>;Afriastini, JJ;
8556;Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;East Kalimantan, Wanariset research area, road Samboj-Semoi, Km 3.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z W 684 ";21;2;1991;Turner IM;2006-06-01T00:00:00;<NA>;Botany;L  0197256;0;0;0;Ambriansyah;;0;1;6;2006;0;0;0;L0197256;684;lateriflora;"Ambriansyah; Arifin Z";Turner IM;Ambriansyah;
8557;Mitrephora celebica Scheff.;Mitrephora;ID;Indonesia. Sulawasi, Manado.;1.48218;124.848922;Garden, BB;"Bogor Botanical Garden; Okada, H(3458) NHH s.n. ";22;6;1981;Weerasooriya AD;2001-03-01T00:00:00;<NA>;Botany;L  0197226;0;0;0;Bogor;;0;1;3;2001;0;0;0;L0197226;3458;celebica;"Bogor Botanical Garden; Okada H(3458)";Weerasooriya AD;Garden, BB;
8558;Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;Indonesia, New Guinea, Kebar Valley c. halfway between MAnokwari and Sorong, on SW slope of Bamesan Hill, NE of Andjai Air strip.;-0.916667;132.666667;Royen, P van;Royen, P van  4988 ;9;11;1954;Mols JB;<NA>;<NA>;Botany;L  0197505;0;0;0;Royen;;0;;;;0;0;0;L0197505;4988;ophthalmicus;Royen P van;Mols JB;Royen, P van;
8559;Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya.;-0.683333;112.75;Nooteboom, HP;Nooteboom, HP  4719 ;20;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0184442;0;0;0;Nooteboom;;0;;;;0;0;0;L0184442;4719;rumphii;Nooteboom HP;"Setten AK van; Heusden ECH van";Nooteboom, HP;" van; Heusden ECH van"
8560;Uvaria rufa (Dunal) Blume;Uvaria;ID;Palembang.;-2.916667;104.75;Raadt, EAP de;Raadt, EAP de  24 ;2;9;1947;<NA>;2002-05-22T00:00:00;<NA>;Botany;L  0190885;0;0;0;Raadt;;0;22;5;2002;0;0;0;L0190885;24;rufa;Raadt EAP de;<NA>;Raadt, EAP de;
8561;Uvaria L.;Uvaria;ID;<NA>;-2.75;115.666667;Vogel, EF de;Vogel, EF de  1732 ;20;10;1972;<NA>;<NA>;<NA>;Botany;L  0197340;0;0;0;Vogel;;0;;;;0;0;0;L0197340;1732;;Vogel EF de;<NA>;Vogel, EF de;
8562;Goniothalamus brevicuspis Miq.;Goniothalamus;ID;Sulawesi Utara, Dumoga - Bone proposed National Park Toraut;0.5606;123.68;Whitmore, TC;"Whitmore, TC; Sidiyasa, K  3391 ";15;9;1984;Kessler PJA;1996-03-01T00:00:00;<NA>;Botany;L  0197107;0;0;0;Whitmore;;0;1;3;1996;0;0;0;L0197107;3391;brevicuspis;"Whitmore TC; Sidiyasa K";Kessler PJA;Whitmore, TC;
